-1.12270061721742,-0.718034552914586,-9.7988425469054
-1.1312455,-0.72076106,-9.809572
-1.1313373,-0.7217284,-9.808118
-1.1407794,-0.73087704,-9.814925
-1.1429647,-0.72158015,-9.821321
-1.1573105,-0.7294332,-9.850032
-1.1601719,-0.71983093,-9.852295
-1.1724044,-0.7234649,-9.858623
-1.1697209,-0.70658606,-9.863077
-1.186989,-0.734857,-9.861727
-1.1847389,-0.71891797,-9.85759
-1.198675,-0.7164542,-9.849768
-1.1945052,-0.70383584,-9.855063
-1.2127619,-0.70973796,-9.872441
-1.2213544,-0.71825993,-9.869852
-1.2287911,-0.7144844,-9.890196
-1.2389089,-0.7249228,-9.895206
-1.2343625,-0.70077866,-9.900597
-1.2435523,-0.7146245,-9.906027
-1.2449087,-0.68489534,-9.906858
-1.2631017,-0.69349205,-9.901016
-1.2622788,-0.6810424,-9.908159
-1.2840765,-0.6822978,-9.905317
-1.2885963,-0.6877771,-9.908716
-1.2938147,-0.66960156,-9.906102
-1.2882729,-0.6804009,-9.909532
-1.3120655,-0.67026174,-9.917741
-1.306425,-0.6845953,-9.931034
-1.3202108,-0.658073,-9.927645
-1.3202806,-0.6670234,-9.9432745
-1.3174721,-0.6536208,-9.942164
-1.3201809,-0.66195375,-9.930252
-1.3440658,-0.6556209,-9.926501
-1.3496988,-0.6638289,-9.92648
-1.3445677,-0.65849376,-9.935081
-1.3432633,-0.6552871,-9.923602
-1.3633265,-0.65529716,-9.939504
-1.3660693,-0.66015995,-9.939194
-1.3738238,-0.6549956,-9.946085
-1.3711034,-0.6403588,-9.952226
-1.3826029,-0.63492095,-9.966785
-1.3762565,-0.62917525,-9.961809
-1.3910234,-0.64144975,-9.963848
-1.3994613,-0.6230685,-9.941168
-1.4085547,-0.6316735,-9.939499
-1.4092588,-0.6136082,-9.937079
-1.4149626,-0.62586427,-9.948133
-1.4224198,-0.63205105,-9.949468
-1.4306147,-0.6200635,-9.9538
-1.4436464,-0.61098856,-9.977823
-1.4575405,-0.6108356,-9.959907
-1.4578966,-0.6085278,-9.962362
-1.4683794,-0.6081114,-9.953614
-1.470696,-0.6077169,-9.932356
-1.4900866,-0.62021875,-9.928889
-1.5008032,-0.6169646,-9.920276
-1.4923692,-0.61434007,-9.925172
-1.5033696,-0.6071471,-9.930704
-1.5135328,-0.60232854,-9.946946
-1.5192558,-0.60127294,-9.965839
-1.5195576,-0.60112417,-9.966641
-1.5341225,-0.6098345,-9.957768
-1.536628,-0.59276134,-9.936505
-1.5555298,-0.6008703,-9.931606
-1.5423564,-0.58708715,-9.931257
-1.5585032,-0.59937096,-9.9240675
-1.5674063,-0.59751666,-9.906009
-1.5727032,-0.585464,-9.90125
-1.5683298,-0.5807764,-9.920817
-1.577927,-0.58554703,-9.923104
-1.5695229,-0.56307024,-9.915901
-1.5895993,-0.5836889,-9.924188
-1.6026899,-0.5757731,-9.916458
-1.6039928,-0.5811655,-9.904987
-1.59789,-0.567994,-9.883367
-1.6061422,-0.569119,-9.877808
-1.6166579,-0.54952854,-9.866673
-1.6205777,-0.5652168,-9.87817
-1.6296214,-0.5601568,-9.872198
-1.616642,-0.5481368,-9.867368
-1.6373528,-0.5467813,-9.879535
-1.6443827,-0.54565674,-9.868208
-1.652664,-0.5482066,-9.87982
-1.660063,-0.5432375,-9.864886
-1.662757,-0.5254565,-9.865836
-1.6704017,-0.5361585,-9.866669
-1.6685662,-0.5113666,-9.86251
-1.670586,-0.519772,-9.858149
-1.6774873,-0.50990313,-9.850261
-1.6806865,-0.5042675,-9.846834
-1.6851692,-0.50413996,-9.877377
-1.6864307,-0.5013543,-9.863867
-1.6879317,-0.48152265,-9.861401
-1.6981647,-0.48494512,-9.881563
-1.7072631,-0.5030166,-9.866729
-1.7004895,-0.47087651,-9.842319
-1.7175087,-0.47760925,-9.841282
-1.712963,-0.46468502,-9.839729
-1.7098435,-0.45749512,-9.830975
-1.7139562,-0.45045924,-9.840121
-1.7353464,-0.45114273,-9.835992
-1.7352167,-0.43761304,-9.84406
-1.7296412,-0.43388736,-9.854727
-1.7340368,-0.43303105,-9.846801
-1.7383803,-0.41987112,-9.831924
-1.7502971,-0.42398167,-9.840693
-1.7431682,-0.4249721,-9.811505
-1.7419281,-0.4029392,-9.7957535
-1.7560594,-0.41144043,-9.808521
-1.7677094,-0.4019345,-9.800123
-1.7653147,-0.39326587,-9.795191
-1.7641007,-0.38317597,-9.801563
-1.7764213,-0.39396352,-9.79818
-1.7821345,-0.3726045,-9.798929
-1.7861899,-0.3939673,-9.790817
-1.7876724,-0.37644112,-9.784749
-1.7765139,-0.36829454,-9.781522
-1.786042,-0.3589167,-9.784302
-1.792752,-0.35252333,-9.779577
-1.7970785,-0.3619585,-9.757091
-1.7854058,-0.34017614,-9.729392
-1.8079796,-0.3508647,-9.736336
-1.8086283,-0.33470476,-9.731023
-1.8163599,-0.3245929,-9.732096
-1.8127599,-0.3262574,-9.740352
-1.8088847,-0.3128927,-9.748375
-1.8156593,-0.30885285,-9.743005
-1.8236876,-0.30649206,-9.73046
-1.8233416,-0.29533374,-9.70979
-1.834983,-0.29861772,-9.68373
-1.842789,-0.28857026,-9.672172
-1.8436646,-0.2815466,-9.669085
-1.8509269,-0.27992603,-9.665558
-1.849195,-0.2737197,-9.651887
-1.8579932,-0.2803924,-9.666271
-1.86885,-0.27961615,-9.666824
-1.8733637,-0.2713577,-9.662452
-1.8769432,-0.26596826,-9.651194
-1.8752729,-0.25577828,-9.636233
-1.8768563,-0.24243335,-9.636373
-1.8783574,-0.23929183,-9.619242
-1.8934075,-0.24926458,-9.599351
-1.8878127,-0.21805678,-9.582954
-1.9045842,-0.23479633,-9.590624
-1.9061438,-0.22069141,-9.590307
-1.9059327,-0.20450038,-9.603642
-1.9187615,-0.21937303,-9.62595
-1.9165926,-0.21868409,-9.591216
-1.9219283,-0.19828656,-9.558899
-1.9351368,-0.18979901,-9.5763235
-1.9333279,-0.1848499,-9.577354
-1.93284,-0.17987767,-9.555845
-1.9413447,-0.17148598,-9.545258
-1.9580142,-0.16937596,-9.5421095
-1.9566118,-0.15671037,-9.535912
-1.9556625,-0.14632934,-9.552124
-1.967266,-0.1523994,-9.549931
-1.9579678,-0.12447029,-9.551266
-1.9795731,-0.12422159,-9.53889
-1.9742398,-0.11930107,-9.529988
-1.9868157,-0.109426826,-9.522409
-1.9984192,-0.10016637,-9.51601
-2.006571,-0.09886643,-9.515528
-2.005478,-0.08637787,-9.4961605
-2.011504,-0.08019869,-9.495199
-2.0248556,-0.06084511,-9.513074
-2.025996,-0.07456107,-9.517643
-2.0248013,-0.061573014,-9.506253
-2.020523,-0.04269366,-9.520358
-2.0356166,-0.04270533,-9.514906
-2.0421607,-0.024784133,-9.505215
-2.050973,-0.029719338,-9.502494
-2.0421562,-0.006311614,-9.475734
-2.0585003,-0.011320558,-9.477798
-2.069385,-0.0032465225,-9.475443
-2.065515,0.0037889583,-9.483686
-2.0763605,0.010288603,-9.493471
-2.069749,0.025915796,-9.4988985
-2.0826354,0.02501965,-9.503395
-2.099743,0.032162156,-9.511928
-2.0971024,0.045404367,-9.513866
-2.0966897,0.044894528,-9.494388
-2.0982099,0.06988889,-9.474145
-2.1043108,0.08887778,-9.487133
-2.1054823,0.08731137,-9.494528
-2.114973,0.08798522,-9.477514
-2.1068418,0.107753575,-9.471739
-2.1173549,0.124892525,-9.495704
-2.1244745,0.12836492,-9.512936
-2.1288986,0.14879416,-9.498676
-2.1285372,0.15378371,-9.505697
-2.1315527,0.16278943,-9.502829
-2.1241546,0.17938477,-9.485353
-2.1454036,0.18096013,-9.480054
-2.132944,0.20426606,-9.478641
-2.1399345,0.19653825,-9.486255
-2.1431737,0.21423511,-9.479251
-2.1474607,0.23167256,-9.4884205
-2.1418247,0.2484491,-9.514336
-2.150252,0.24605617,-9.51689
-2.1546364,0.26188713,-9.494663
-2.1553304,0.2704368,-9.49467
-2.1644645,0.28368947,-9.495222
-2.154909,0.29486504,-9.499228
-2.159704,0.30075246,-9.503068
-2.1563249,0.30921897,-9.500046
-2.160922,0.3234547,-9.499051
-2.1727078,0.33537588,-9.500409
-2.170724,0.34745756,-9.497852
-2.1616373,0.35191697,-9.494529
-2.1676517,0.36065638,-9.487422
-2.1724145,0.38125768,-9.482736
-2.1808908,0.3879717,-9.486849
-2.1877086,0.39890963,-9.49703
-2.1780102,0.40620145,-9.504484
-2.1963108,0.4022698,-9.488568
-2.1892297,0.42049962,-9.465048
-2.1930058,0.42210242,-9.4572115
-2.1991692,0.4296773,-9.45896
-2.1997967,0.43836272,-9.473039
-2.2027347,0.44625843,-9.474147
-2.2073221,0.4508094,-9.465415
-2.2056956,0.4695837,-9.455924
-2.214771,0.46521637,-9.465037
-2.2236724,0.47813252,-9.465802
-2.21827,0.49818778,-9.441788
-2.229185,0.5002318,-9.455558
-2.2286925,0.5045647,-9.446335
-2.2260182,0.51570916,-9.431533
