0.0261125371387451,-0.740167141737938,0.580031788883209,0.14992748298645,0.315720980224609,-0.0390072583618164,-0.000668849846839905,0.000388142339019775,0.0732215985706082,-0.0584007016601562,-0.0531216475276947
0.0261830832761978,-0.730948821487427,0.939761019287109,0.133280859375,0.363606875,-0.0328795124357105,-0.000660290222640511,0.000367991064745795,0.0741053537202895,-0.0377742334309775,-0.054275265625
0.0261862751987014,-0.83537115234375,0.874728164610863,0.32140056886673,0.409743324696432,-0.048062698466689,-0.00149877001953125,0.000149338765503964,0.0728142469797382,-0.0590928777401253,-0.0555760773925781
0.0264969077320099,-0.785894767227173,1.09870038085938,0.174896412212421,0.425315802154541,-0.0347223996582031,-0.000644976504409038,0.000632223359375,0.0747690623016357,-0.0322893132415558,-0.0575768861083984
0.0194713647998729,-0.877006816270035,1.20237813049316,0.0867720703125,0.34145111328125,-0.0178452252807617,-0.000632833740234375,0.000171242185105757,0.0848698191072578,-0.0358815173577328,-0.0528307667445172
0.0240898039550781,-0.793565885009766,0.62894330078125,0.0866713980674744,0.417508158945797,-0.0340920121742784,-0.000635694763183594,0.000243015790430821,0.0693923210115433,-0.03217847265625,-0.0626314052742329
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
