timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
252160923,252160395,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252165826,252165284,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252170704,252170171,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252175617,252175059,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252180511,252179947,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252185375,252184835,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252190253,252189723,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252195194,252194611,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252200031,252199499,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252204921,252204387,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252209859,252209277,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252214733,252214163,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252219580,252219051,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252224497,252223940,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252229386,252228826,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252234238,252233715,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252239132,252238603,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252244017,252243491,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252248913,252248379,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252253793,252253268,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252258707,252258155,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252263567,252263043,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252268463,252267934,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252273350,252272819,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252278235,252277708,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252283122,252282595,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252288011,252287483,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252292905,252292374,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252297789,252297259,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252302676,252302147,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252307592,252307035,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252312449,252311923,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252317369,252316830,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252322318,252321701,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252327113,252326587,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252332002,252331475,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252336949,252336362,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252341779,252341251,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252346713,252346178,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252351585,252351027,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252356472,252355916,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252361350,252360803,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252366261,252365696,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252371108,252370579,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252376008,252375467,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252380883,252380355,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252385803,252385243,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252390673,252390134,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252395575,252395020,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252400436,252399907,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252405324,252404795,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252410222,252409683,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252415096,252414571,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252419991,252419459,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252424900,252424347,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252429795,252429235,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252434653,252434124,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252439539,252439011,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252444458,252443899,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252449385,252448788,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252454207,252453675,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252459091,252458563,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252464035,252463451,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252468871,252468339,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252473762,252473228,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252478679,252478116,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252483529,252483003,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252488425,252487892,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252493360,252492779,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252498202,252497667,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252503079,252502555,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252508010,252507443,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252512854,252512331,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252517752,252517221,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252522631,252522107,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252527546,252527013,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252532406,252531885,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252537375,252536772,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252542188,252541662,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252547094,252546547,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252551968,252551435,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252556885,252556323,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252561749,252561211,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252566632,252566100,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252571517,252570987,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252576441,252575881,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252581300,252580764,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252586187,252585657,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252591104,252590539,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252595988,252595427,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252600842,252600315,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252605806,252605204,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252610619,252610091,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252615514,252614979,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252620427,252619868,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252625284,252624755,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252630176,252629646,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252635106,252634530,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252639944,252639419,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252644857,252644330,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252649779,252649194,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252654612,252654083,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252659498,252658971,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252664438,252663859,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252669286,252668746,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252674169,252673636,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252679050,252678523,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252683936,252683411,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252688839,252688299,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252693712,252693187,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252698616,252698074,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252703483,252702963,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252708391,252707860,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252713266,252712740,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252718227,252717632,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252723064,252722515,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252727937,252727403,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252732850,252732291,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252737706,252737181,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252742595,252742067,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252747536,252746955,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252752378,252751845,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252757297,252756733,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252762191,252761619,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252767042,252766507,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252771961,252771395,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252776874,252776283,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252781718,252781171,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252786594,252786059,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252791506,252790948,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252796392,252795835,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252801248,252800723,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252806143,252805611,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252811025,252810499,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252815918,252815387,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252820802,252820275,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252825695,252825163,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252830582,252830052,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252835468,252834942,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252840355,252839827,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252845240,252844715,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252850138,252849603,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252855020,252854491,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252859998,252859429,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252864819,252864267,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252869714,252869154,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252874605,252874043,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252879479,252878940,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252884386,252883820,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252889337,252888707,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252894120,252893595,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252899020,252898483,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252903936,252903372,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252908791,252908259,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252913676,252913147,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252918595,252918035,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252923451,252922923,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252928348,252927814,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252933269,252932699,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252938119,252937587,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252943057,252942475,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252947891,252947363,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252952793,252952251,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252957671,252957139,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252962555,252962028,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252967448,252966915,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252972384,252971830,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252977251,252976693,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252982107,252981579,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252987002,252986467,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252991910,252991355,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
252996825,252996243,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253001656,253001131,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253006552,253006019,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253011437,253010907,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253016356,253015796,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253021217,253020683,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253026096,253025571,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253031033,253030458,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253035873,253035347,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253040764,253040235,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253045680,253045123,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253050543,253050011,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253055432,253054900,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253060382,253059787,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253065205,253064677,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253070092,253069563,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253075013,253074451,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253079864,253079339,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253084781,253084227,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253089641,253089115,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253094536,253094003,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253099447,253098891,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253104335,253103779,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253109198,253108668,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253114083,253113555,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253118968,253118443,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253123856,253123331,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253128752,253128219,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253133648,253133107,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253138538,253137997,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253143464,253142909,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253148303,253147772,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253153184,253152659,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253158107,253157547,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253163021,253162435,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253167857,253167323,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253172768,253172212,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253177629,253177099,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253182520,253181987,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253187436,253186875,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253192330,253191763,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253197228,253196653,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253202103,253201538,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253206979,253206428,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253211876,253211314,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253216752,253216224,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253221618,253221090,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253226507,253225979,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253231436,253230883,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253236303,253235755,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253241201,253240644,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253246061,253245531,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253250946,253250419,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253255842,253255307,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253260719,253260195,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253265612,253265083,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253270499,253269971,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253275389,253274859,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253280269,253279747,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253285176,253284635,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253290049,253289523,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253294945,253294411,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253299916,253299329,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253304741,253304187,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253309605,253309075,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253314523,253313963,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253319405,253318852,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253324260,253323739,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253329161,253328627,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253334046,253333515,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253338952,253338403,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253343847,253343291,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253348710,253348179,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253353595,253353067,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253358482,253357956,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253363374,253362843,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
253368262,253367731,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
