Row,Model_1,Model_2
e0,64.6448585934326,64.1608713309731
e1,31.7674091041019,29.4564119637523
e2,32.0124841178404,29.9722799972306
e4,48.5931722836231,48.0985777371612
q,41.0545761228509,40.36485920197
u,-91.0202655057675,-93.0186325911161
w,1.51921165112538,4.09092508469233
