Row,Model_1
c_L_0,0.00523147638374537
c_L_alpha,0.132369814943319
c_L_q,0.993634884349613
c_L_delta_e,0.0669156857697802
c_D_p,0.00587708778485412
c_D_alpha,0.192768751563587
c_D_alpha_sq,0.351226602367141
c_D_q,1.77301088226225
c_D_delta_e,0.0639031416697901
c_m_0,0.00238641338346774
c_m_alpha,0.0581167592369245
c_m_q,1.79618352320991
c_m_delta_e,0.0308160978785032
