Row,Model_1,Model_2
e0,56.3194855538642,54.5634820200021
e1,15.7009813221761,9.42844097589504
e2,-1.91600315536062,-10.7521114101179
e4,61.9580728615729,60.5100365296964
q,37.7000758411905,35.3777552524136
u,-94.2730949102444,-108.082762283947
w,0.81629606899439,2.91968434844215
