state_output_1,state_output_2,state_output_3,state_output_4,state_output_5,state_output_6,state_output_7,state_output_8,state_output_9,state_output_10,input_output_1,input_output_2,input_output_3,input_output_4,input_output_5,input_output_6,input_output_7,input_output_8
0.41013714887275,-0.0317848465159579,0.00257245235072632,0.911466269588789,0.0242487071561526,-0.00384458218600289,0.061520744088023,20.6486127870478,-1.43455546417614,0.77261155164098,0,0,-0,-0,-0.00931352065063181,0.102219975469803,-0.0644440116621497,0.60456104287735
0.410013644128056,-0.0316761043613586,0.00254042228565018,0.911525719923289,0.0275430776408953,0.0031718433915154,0.0730837555616321,20.646698731697,-1.44439916438648,0.764116687288936,0,0,-0,-0,-0.00990993750337195,0.102060872581318,-0.065090352783798,0.6044856
0.4098863790875,-0.0315951529386213,0.00249455318630585,0.911585868337311,0.0292823240660844,0.00910530132069871,0.0626166136652036,20.6448322434068,-1.45347810913041,0.758182860579608,0,0,-0,-0,-0.0101221880326013,0.101473199130446,-0.0648838426304367,0.604447433695653
0.409776335664895,-0.0315318849747341,0.00245851995053165,0.911637582978723,0.0432202765453655,0.0124590749999566,0.0621132427017994,20.6415248248206,-1.45872391610651,0.75596969557143,0,0,-0,-0,-0.0112162302720372,0.101045442647076,-0.0647817136764687,0.6043907
0.409595022101065,-0.0315144863185368,0.00249847455789466,0.911719625081832,0.0375464651454729,0.00684336312347866,0.0686127534841828,20.6395653926369,-1.46919872886952,0.761137491827529,-0,0,-0,-0,-0.0118819369844428,0.100834612175985,-0.0670118003546089,0.60439277
0.409412701500615,-0.0313347712771069,0.00275777052574606,0.911806871961947,0.0372870950149047,-0.000709242562835898,0.0738930216342425,20.6473347462504,-1.46244339158154,0.763848988297671,0,0,-0,-0,-0.0123071100069295,0.101538391726929,-0.0674252449468934,0.60439277
0.409210716576306,-0.0313673026624386,0.00283950177833547,0.911896275146278,0.0487619711480623,0.00345839314980988,0.0659283927937449,20.6434523491236,-1.4764543801504,0.761848541532381,-0,0,-0,-0,-0.0131855957863422,0.101303852894996,-0.0672107764762647,0.60433376
0.408992314482967,-0.0313564360239325,0.00289434280285501,0.911994440110465,0.0559025765587907,0.0109406871096799,0.0622943468966428,20.6402915782223,-1.48494383301931,0.75660248637512,-0,0,-0,-0,-0.014124426999219,0.100911700457108,-0.0670951333764707,0.60433376
0.408761959942714,-0.0312754081260215,0.00297547485867471,0.912100106137481,0.0597616542882407,0.0157939534994999,0.0717042964901326,20.6359402665476,-1.49690450273344,0.750104975131294,-0,0,-0,-0,-0.0153538535683353,0.100345384387474,-0.0674103821580359,0.60433376
0.408539588506393,-0.0311737661687973,0.00300672870983145,0.912203098989259,0.0492577223644035,0.0125866468000217,0.0723662289423777,20.6326283673533,-1.50812779248026,0.744607660532305,-0,0,-0,-0,-0.0157204921987614,0.0997929414317882,-0.0657610151211691,0.60441685
0.408302087185964,-0.0310560718617018,0.00306130829038501,0.912313359635843,0.0455120347544433,0.0158343336800855,0.0655062512929479,20.6285110941223,-1.52094215356205,0.741261820202273,-0,0,-0,-0,-0.0164985536461967,0.0995293467205123,-0.0655630196261476,0.60441685
0.408044157822216,-0.0310018497659575,0.0031231416474427,0.912430360515549,0.0585656475965723,0.0222232806232003,0.0679473869633551,20.6254185249626,-1.53124222139746,0.743675622080711,-0,0,-0,-0,-0.0175149454952947,0.0986563046572998,-0.0655548687134063,0.6044769
0.407808345764548,-0.0310158735413726,0.00314893781413594,0.912535209348472,0.0527859222303647,0.0118465908795926,0.0705009272073852,20.623589038271,-1.5439390846498,0.743823135982675,-0,0,-0,-0,-0.0183401912754123,0.0989454712410549,-0.0658427938151713,0.6044769
0.40756185928491,-0.031020507666769,0.00326848280788708,0.912644808683217,0.0563683060266429,0.00682072716785623,0.0714983922698197,20.6196750123607,-1.55488271408059,0.747699013189136,-0,0,-0,-0,-0.0191175148532366,0.0992895598916582,-0.0660102722506135,0.6045525
0.407289166957588,-0.0310383421988323,0.00337377597977989,0.912765445421021,0.0528307038388276,0.0096306198471196,0.0711511243597772,20.6163172583244,-1.57041919210793,0.752870901922804,-0,0,-0,-0,-0.0201379368198053,0.0992858647077922,-0.0660496404638799,0.6045525
0.407013869817178,-0.0310478126464099,0.00350521632474781,0.912887456204678,0.0461377730485742,0.0165827131103759,0.0672286235583071,20.6128370326251,-1.58360645679421,0.753378186287736,0,0,-0,-0,-0.0202370620777299,0.098102177009612,-0.0657971044139904,0.6047077
0.406758184466755,-0.0310274300701771,0.00362974234053906,0.913001622323533,0.0388277449048213,0.0191594429586687,0.0719373523394845,20.6096289324969,-1.59410380416195,0.749559191125556,-0,0,-0,-0,-0.0206599600733664,0.0977955581680668,-0.0662205953703618,0.604716141729864
0.40647696712152,-0.0309745256510839,0.00373826127398818,0.913128181792145,0.0340794719274355,0.0217078107066318,0.0659824117798632,20.6059553495548,-1.6079256461609,0.748739324457988,-0,0,-0,-0,-0.0212497934748796,0.0972740055882356,-0.0660943755833334,0.6049029
0.406163916215607,-0.0309264830032729,0.00385991750687372,0.913268611380792,0.0418649319225493,0.0193360284929721,0.0588924838098636,20.601319793328,-1.6246883368606,0.7468871904325,-0,0,-0,-0,-0.0222297186087131,0.096751428963967,-0.0659101930446344,0.60493308392711
0.40581477546645,-0.0308833115417351,0.00407562218101355,0.913424314934533,0.045403366995128,0.00824555970173709,0.0621228803477889,20.595262094774,-1.64463779943512,0.748232539081127,-0,0,-0,-0,-0.022688551362889,0.09717717416138,-0.0658794880524278,0.6051266
0.405429567040295,-0.0308274471304971,0.00436696155052109,0.913595898879116,0.0505641165734793,0.000377303701229609,0.0654619292489804,20.5890000955537,-1.67136461948315,0.751371719015507,-0,0,-0,-0,-0.0238947322854771,0.0976523236381774,-0.0661931907569547,0.605169783878174
0.405108003894404,-0.0307704510993556,0.00454779050035769,0.91373954462294,0.053841253888328,-0.00162552464365871,0.0634539055307924,20.5857643743328,-1.68696282907428,0.748709758500071,-0,0,-0,-0,-0.0246140579334934,0.0980114910570929,-0.0662720661596067,0.60531855
0.404792919110066,-0.030681818397402,0.00474416753887016,0.913881182022299,0.0498955699736745,-0.00455130389064677,0.052420023457385,20.5814335034375,-1.69961108653697,0.749556977567806,-0,0,-0,-0,-0.0253780879438418,0.0981511512966987,-0.0658766910655287,0.605374833882782
0.404510059313305,-0.0306023370495607,0.00498113231685034,0.914007847864296,0.0431837374462235,0.00472837709896276,0.0500134697198856,20.575784665802,-1.71042929584589,0.75460940059995,-0,0,-0,-0,-0.0261320756312053,0.097635181248466,-0.0657960501105207,0.6054963
0.404269728000546,-0.0305642275729494,0.00525281874034335,0.91411390438788,0.0332153451000148,0.0150915832218208,0.0528720585963891,20.570641346881,-1.71876434571495,0.761406718332378,-0,0,-0,-0,-0.0264463420640224,0.0965372616374155,-0.0658928114474489,0.605558945071235
0.404060647237396,-0.0305493457405137,0.00553146245842118,0.914205222194946,0.0514005226569418,0.0191497070798519,0.0439864625351335,20.566104208684,-1.72451148028884,0.77170046605617,-0,0,-0,-0,-0.0278606546311922,0.09573336645174,-0.0657310449959474,0.60565054
0.403744291465987,-0.0305195267870079,0.00576069064625908,0.914344592797953,0.0572222267027681,0.0227339350909268,0.0357599632993019,20.5606555978381,-1.73653766411075,0.782219339158201,-0,0,-0,-0,-0.0287920595126883,0.0950283432098355,-0.0653273926685763,0.60605866
0.403450040488954,-0.0304817271410599,0.00602981085294403,0.914474009815875,0.0309224292942262,0.0165826703151161,0.0348398855368789,20.5576568215725,-1.74553244445841,0.78463401796387,-0,0,-0,-0,-0.0284815780114585,0.0950260347548914,-0.0652917403513073,0.60605866
0.403153175753889,-0.0304618210184128,0.00632454856375635,0.914603575291529,0.0343472410303116,-0.00384605122063638,0.0397815724721091,20.552957528134,-1.76383174799613,0.791153762749296,-0,0,-0,-0,-0.0291895020982795,0.0961467587082672,-0.0654941027451347,0.60628897
0.402839362887823,-0.0304028165240827,0.00660996870182896,0.914741731470497,0.0370341742988417,-0.00346003714592171,0.0316900935709586,20.5475788796766,-1.77475730075201,0.791715627474909,-0,0,-0,-0,-0.0298006283717951,0.0966806882085821,-0.0653207229055255,0.60628897
0.402521278260515,-0.0303261177418402,0.00686809447925769,0.914882444384528,0.0361602682455174,0.00421961651689726,0.0269165886494572,20.5432281794339,-1.78865550146291,0.794136116854919,-0,0,-0,-0,-0.0299902388186501,0.0962964012581676,-0.0650533079656879,0.60628897
0.40220686458367,-0.0302494439118249,0.00715385742428749,0.915021069387277,0.0272514879516917,0.0108418643353983,0.0287887110495548,20.5392087662859,-1.79866073180336,0.79851070620182,-0,0,-0,-0,-0.0300972884036689,0.0955343059481523,-0.0651906139629644,0.6065409
0.401917918406299,-0.0302547653649756,0.00737717525020589,0.915146080893004,0.0166490493281927,0.0145580304740284,0.0263192547017913,20.5349330606616,-1.81211233649349,0.804097394356169,-0,0,-0,-0,-0.0300262035538856,0.0946336535005155,-0.0651380447813196,0.6065409
0.401598846051553,-0.0302708687690262,0.00758921484574623,0.915283843509616,0.0214137146608577,0.0238561519459638,0.0206532409818397,20.5310447673067,-1.82593509739057,0.811720149692279,-0,0,-0,-0,-0.0303581466401694,0.0938657820907534,-0.064924947319284,0.6066939
0.4013091143617,-0.0302800545300737,0.0078303726019863,0.915408573076924,0.0245930916171721,0.0220014509501462,0.0226384022613539,20.526419745739,-1.83686034116891,0.816935633027853,-0,0,-0,-0,-0.0310268670560752,0.0932370217582868,-0.0649657322446057,0.6066939
0.40104106266571,-0.0302814630217878,0.0080851381404476,0.91552383243658,0.0276478771662234,0.000274111017049434,0.0194175631145539,20.5202646962241,-1.84670037521506,0.821277968278729,-0,0,-0,-0,-0.0312397589584353,0.0947314013730643,-0.0648933760732533,0.606998
0.400771054104949,-0.0302388688996516,0.00832085220898325,0.915641341409575,0.0285164303203916,-0.0112729044545819,0.0195623374439801,20.5153415909897,-1.85940489368819,0.818764244358314,-0,0,-0,-0,-0.0318881389732233,0.0959056185022559,-0.0649889893146713,0.606998
0.400484706210244,-0.0301473593834738,0.00859224411872595,0.915767127893446,0.0309872721539594,-0.0111535259361854,0.0139741272537025,20.51046171392,-1.87110381578408,0.81757616473089,-0,0,-0,-0,-0.0326179030791963,0.0959520076243084,-0.0648281356353583,0.6072164
0.400209779116953,-0.0300275097721262,0.0088531304169673,0.915888768440603,0.0288274903606349,-0.00974345606651932,0.0128995946407235,20.5059249715675,-1.88016281984535,0.816933121600137,-0,0,-0,-0,-0.0330902503914138,0.0961565020908465,-0.0646485799334834,0.607224868906917
0.399973013565874,-0.0299069692595122,0.00911106022197449,0.915993550045009,0.0401949239489976,0.00563099716981417,0.0142091054333858,20.5016177717487,-1.88725564485915,0.818077239793625,-0,0,-0,-0,-0.0339755506615673,0.0949365623461347,-0.064807874384611,0.60738146
0.399743000714941,-0.0298311354243631,0.00936758324465788,0.916093805422932,0.0296673696964437,0.014646528572306,0.00712604972939079,20.4976965355511,-1.89536350019663,0.824710195608833,-0,0,-0,-0,-0.0343834858171986,0.0941122161084958,-0.0644571235130301,0.607397741980864
0.399490049711508,-0.0298087429823017,0.00966492730036005,0.916201832959591,0.040713683620357,0.0177111611238244,0.0100422374642434,20.4924718657404,-1.8995802704299,0.83588025076597,-0,0,-0,-0,-0.0354474847184994,0.0929977592896894,-0.0645806628436991,0.60749555
0.399253422353724,-0.0297777509454788,0.0100561837353716,0.916301790957447,0.0208051825696445,0.0101848110735896,0.00930110084659645,20.4869115597132,-1.89980941245091,0.84543073455995,-0,0,-0,-0,-0.0354639659715353,0.0932377519162507,-0.064596660672442,0.607665870389854
0.399096477329924,-0.029767499726445,0.0103487270789767,0.916367229595908,0.0372479162755143,-0.00930859550640414,0.00767221888740196,20.4827127664512,-1.90212001983165,0.850185106003553,-0,0,-0,-0,-0.0356576377367562,0.0941830300716513,-0.0645202060249738,0.6082361
0.398932649542805,-0.0297803028202925,0.0103904636650304,0.916437626869183,0.0462256597962469,-0.00688189768012131,0.00249906780878089,20.4792280474692,-1.91880759417356,0.85154541513831,-0,0,-0,-0,-0.0370427400041049,0.094910229268697,-0.0642267557477402,0.608252890139688
