timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
113093943,113093559,2621474,-0.19002865,-0.23428555,-0.02307266,32.45356,0
118096812,118096427,2621474,-0.08023378,-0.06694219,0.07541588,32.59733,0
119093963,119093579,2621474,0.2542835,-0.30931407,-0.022467397,32.78902,0
120093557,120093175,2621474,0.27418455,-0.2710856,-0.027672667,32.645252,0
121095597,121095215,2621474,0.27556455,-0.4506553,0.11565383,32.645252,0
122097607,122097255,2621474,0.009241169,0.07952199,-0.036591835,32.59733,0
123094792,123094408,2621474,-0.034209516,-0.07524641,-0.040964264,32.59733,0
124094420,124094004,2621474,0.54397285,-0.45138365,-0.022570292,32.645252,0
125096430,125096044,2621474,-0.05958218,-0.06522324,0.07120325,32.501484,0
126093578,126093195,2621474,-0.024476873,0.28159297,-0.02527582,32.501484,0
127093207,127092791,2621474,0.14478719,0.27956533,-0.13590999,32.693176,0
128095601,128095186,2621474,0.20251122,-0.13695306,-0.02123871,32.645252,0
129097255,129096872,2621474,0.38770786,-0.3429183,-0.05224638,32.45356,0
130094407,130094023,2621474,-0.62886924,0.4504374,0.091588534,32.78902,0
131094005,131093621,2621474,0.18078022,-0.6703903,0.055442173,32.693176,0
132096044,132095661,2621474,0.9260538,0.035081096,0.15221177,32.78902,0
133093194,133092811,2621474,-0.3287067,-0.65760714,-0.01820634,32.693176,0
134095530,134095147,2621474,-0.47203323,-0.62625444,0.24450241,32.78902,0
135094833,135094448,2621474,0.19073077,-0.82282,0.24539821,32.78902,0
136096903,136096487,2621474,0.86151046,-0.20541851,0.35990405,32.78902,0
137094026,137093641,2621474,-0.5477154,-0.606886,0.23392239,32.980713,0
138096065,138095680,2621474,0.048663218,-0.68811244,0.17172547,32.78902,0
139095660,139095275,2621474,0.26437926,0.20036656,0.574347,32.836945,0
140093067,140092684,2621474,1.6792684,0.39717418,0.5466259,32.78902,0
141094850,141094467,2621474,0.759122,0.028689511,-0.007311588,32.884865,0
142094448,142094064,2621474,-0.0056168493,0.14076018,0.09628539,32.836945,0
143096487,143096104,2621474,0.15623072,0.17620444,-0.0295853,32.980713,0
144093637,144093254,2621474,-0.09304117,-0.08643169,-0.027454771,33.12448,0
145095679,145095295,2621474,0.07401167,0.018521076,-0.01702002,32.884865,0
146095600,146095185,2621474,-0.66223943,-0.18280382,-0.13284735,33.028633,0
147092460,147092043,2621474,0.18089522,-0.027674684,-0.03908189,32.836945,0
148094466,148094083,2621474,-0.12187594,0.034257937,-0.07764326,33.12448,0
149096540,149096123,2621474,-0.00892159,-0.04518497,0.0005326322,33.1724,0
150096103,150095720,2621474,-0.059945337,0.03144951,-0.022007396,33.028633,0
151093252,151092871,2621474,-0.17789917,-0.1621623,0.0026389507,33.028633,0
152095601,152095186,2621474,0.011385014,-0.18910664,0.05410656,33.028633,0
153094894,153094507,2621474,-0.027527403,0.051471643,-0.016705284,32.980713,0
154094488,154094103,2621474,0.08401063,0.30694145,-0.06498113,33.12448,0
155094114,155093699,2621474,0.015801424,0.046316814,0.013826245,33.31617,0
156096122,156095739,2621474,0.055248488,-0.07524641,-0.039414786,33.1724,0
157095717,157095335,2621474,-0.0396811,0.08660116,-0.007771589,32.78902,0
158095601,158095187,2621474,0.037794698,0.092766784,0.14114754,33.31617,0
159094912,159094527,2621474,0.36838785,-0.1417044,0.5795039,33.1724,0
160096985,160096567,2621474,-1.5611895,0.10623794,-0.06229578,33.412018,0
163095770,163095355,2621474,-0.9559195,-0.20592894,0.06578008,33.31617,0
164098065,164097682,2621474,0.9014074,-0.5243038,-0.12693594,33.1724,0
165094929,165094546,2621474,1.0966656,0.14891914,0.13584542,33.31617,0
166094528,166094143,2621474,0.2307266,0.5791892,0.13630544,33.31617,0
167096565,167096182,2621474,-1.1598308,-0.4845501,-0.35957518,33.1724,0
168093719,168093335,2621474,-1.2943448,-0.3469615,-0.32049936,33.1724,0
169093312,169092931,2621474,-0.107954875,0.40356576,0.01435686,33.31617,0
170095598,170095184,2621474,-0.91317576,0.26877955,-0.10466223,33.1724,0
171097401,171097012,2621474,-0.89610535,0.239854,-0.5982912,33.220325,0
172094545,172094163,2621474,-0.93644017,-0.3429183,-0.3820668,33.507862,0
173094144,173093760,2621474,0.788441,0.1894234,-0.19189288,33.412018,0
174096181,174095799,2621474,0.6864419,0.14792651,-0.20695184,33.412018,0
175093333,175092950,2621474,0.49914905,-0.8670526,-0.40944892,33.507862,0
176095600,176095184,2621474,-0.6493675,-0.051554363,-0.055970773,33.412018,0
177094971,177094587,2621474,-0.35446674,-0.2417424,-0.22721606,33.412018,0
178097044,178096628,2621474,-0.3921727,-0.13977158,-0.070374034,33.412018,0
179094163,179093780,2621474,-0.35710573,-0.12049594,-0.1419465,33.364094,0
180096229,180095845,2621474,-0.01869055,-0.03694531,0.054231647,33.364094,0
181095800,181095415,2621474,0.25195926,0.024985295,0.0063673765,33.412018,0
182093066,182092684,2621474,0.07933799,0.04234426,0.15949915,33.412018,0
183094991,183094607,2621474,-0.027745299,0.051156905,0.04314321,33.507862,0
184094586,184094203,2621474,0.2845709,-0.108414866,-4.8421112e-05,33.1724,0
185096627,185096243,2621474,0.116743304,-0.07173588,-0.0667485,33.507862,0
186093777,186093395,2621474,0.18610655,-0.42675948,0.0029052668,33.74748,0
187095821,187095436,2621474,-0.17286338,-0.2245287,-0.0199495,33.412018,0
188095531,188095148,2621474,-0.011742121,-0.045055848,-0.08982117,33.65163,0
189092600,189092184,2621474,-0.0053707086,0.25138023,-0.0005326322,33.507862,0
190094608,190094224,2621474,0.0024694768,0.026244244,0.032417934,33.507862,0
191096681,191096263,2621474,-0.08759581,-0.16886662,-0.0053707086,33.699554,0
192096243,192095860,2621474,-0.22070344,-0.1727423,-0.58524173,33.74748,0
193093393,193093011,2621474,0.52887964,-0.007989483,-0.11863173,33.555786,0
194095598,194095184,2621474,-0.17314987,-0.15195554,0.05273059,33.412018,0
195095064,195094647,2621474,0.23664407,-0.16831179,0.008810625,33.843323,0
196094628,196094243,2621474,0.065465346,0.010846329,-0.113305405,33.891247,0
197094223,197093839,2621474,0.12068962,-0.086746424,-0.13843596,33.65163,0
198096300,198095879,2621474,0.30908206,-0.19125935,-0.044496987,33.74748,0
199095858,199095475,2621474,0.026680034,-0.12872753,0.03590426,33.65163,0
200093069,200092685,2621474,0.0019852656,0.18676023,0.06735377,33.74748,0
201095053,201094668,2621474,-0.012952647,0.69438297,0.03689689,33.74748,0
202097093,202096708,2621474,0.0786601,0.13780649,-0.014042123,33.843323,0
203094242,203093859,2621474,-0.10565487,-0.0023726346,0.014405281,33.699554,0
204093839,204093455,2621474,0.2915193,-0.45501322,-0.15843388,33.74748,0
205095878,205095495,2621474,0.51227117,-0.050696906,-0.2956835,33.65163,0
206095565,206095183,2621474,0.013993702,-0.15412441,0.19116655,33.74748,0
207095072,207094687,2621474,-0.5525817,-0.5435996,-0.122820154,33.843323,0
208094666,208094283,2621474,-0.6840208,0.46997532,0.12485384,33.65163,0
209096739,209096323,2621474,0.399452,-0.77264965,-0.3000939,33.699554,0
210093890,210093475,2621474,0.22008808,0.51139355,0.18662101,33.939167,0
211093453,211093071,2621474,-0.7581778,-0.66997874,-0.37964574,33.699554,0
212095601,212095186,2621474,0.11029926,0.23950697,-0.004194479,33.74748,0
213097537,213097152,2621474,0.11129592,-0.6420155,-0.69285774,33.74748,0
214094688,214094304,2621474,-0.21932343,-0.9081138,-0.6859335,33.891247,0
215094282,215093899,2621474,-0.46331742,0.21288341,-0.34044883,33.65163,0
216096321,216095939,2621474,-0.46559322,0.0051810592,-0.17141074,34.082935,0
217093473,217093091,2621474,-0.40245208,-0.4857364,-0.19777605,33.65163,0
218095567,218095184,2621474,-0.06938746,-0.34480673,-0.33408147,33.74748,0
219095047,219094728,2621474,0.13443045,-0.19127415,-0.3613022,33.891247,0
220097152,220096768,2621474,-0.76536834,-0.13480438,-0.40627736,33.939167,0
221094334,221093919,2621474,-0.32617065,0.081292994,0.64379704,34.082935,0
222093898,222093514,2621474,-0.19574234,-0.025953718,-0.18172443,33.891247,0
223095939,223095555,2621474,-0.16843285,-0.02266108,0.19450761,33.65163,0
227096767,227096384,2621474,-0.03951163,0.03089267,0.011596857,33.891247,0
228093919,228093535,2621474,0.047622167,-0.033652674,0.043191634,33.843323,0
229095991,229095575,2621474,-0.08484388,-0.10444031,-0.14303395,34.178783,0
230095572,230095189,2621474,0.041763213,-0.06863693,0.11771172,33.699554,0
231093065,231092683,2621474,-0.10577592,-0.034500044,-0.01781897,34.082935,0
232094746,232094363,2621474,-0.111949615,0.1685781,0.058807444,33.939167,0
233094343,233093959,2621474,-0.088998005,-0.059630603,-0.009926328,34.082935,0
234096383,234095999,2621474,-0.13676544,0.023944242,0.012250541,34.178783,0
235093534,235093151,2621474,0.16223493,-0.12565279,-0.015131598,33.939167,0
236095573,236095190,2621474,-0.19545183,0.019029496,0.067499034,33.699554,0
237095568,237095184,2621474,-0.032200042,0.03965689,-0.033265304,34.082935,0
238094799,238094383,2621474,-0.03834952,-0.114316195,0.10657084,34.035015,0
239094364,239093980,2621474,0.039729524,-0.2852488,0.0371632,34.274628,0
240096404,240096019,2621474,-0.2045792,-0.09149169,-0.014502124,34.178783,0
241096002,241095618,2621474,-0.035347413,-0.042828474,-0.02220108,34.178783,0
242093148,242092766,2621474,-0.13734649,0.107858025,-0.07035588,34.178783,0
243095568,243095185,2621474,0.018133707,-0.070985354,0.09057169,33.74748,0
244097233,244096849,2621474,-0.06180955,-0.040964264,-0.060332704,34.274628,0
245094384,245093999,2621474,0.012952647,-0.17826232,0.10952856,34.082935,0
246093976,246093594,2621474,-0.36618465,-0.045661107,0.14758755,34.082935,0
247096052,247095636,2621474,0.35550985,0.15306519,0.22978643,34.370476,0
248095615,248095231,2621474,-0.45557007,0.45830584,0.5221249,34.178783,0
249095601,249095185,2621474,-0.7766,-0.06273964,0.31090188,34.274628,0
250094808,250094424,2621474,-0.4229342,0.14940333,0.41361314,33.843323,0
251096847,251096462,2621474,-1.0721403,-0.23542345,0.2589561,34.226704,0
252094000,252093616,2621474,-0.008062115,-0.777861,0.062075865,34.178783,0
253093626,253093210,2621474,-0.7686327,-0.078407906,0.3974102,34.082935,0
254095634,254095251,2621474,-0.05950955,0.16092758,0.47752902,34.226704,0
255098066,255097684,2621474,-0.543527,0.14821702,0.43445843,34.226704,0
256094830,256094443,2621474,0.39073417,-0.040020052,0.4561511,34.274628,0
257094456,257094039,2621474,1.363583,0.051532168,0.5343411,34.082935,0
258096467,258096080,2621474,0.6669282,0.1348528,0.46152583,34.370476,0
259093614,259093231,2621474,0.19148129,0.26144978,-0.007747378,34.274628,0
260093210,260092827,2621474,0.008352642,0.051277958,0.013582122,34.226704,0
261095600,261095185,2621474,-0.24292469,0.09081379,0.05248647,34.274628,0
262097293,262096909,2621474,0.0612285,-0.13601491,-0.083187476,34.082935,0
263094475,263094059,2621474,0.103175305,0.018708708,-0.051509976,34.418396,0
264094037,264093655,2621474,-0.03612215,-0.103742234,0.08430116,34.418396,0
265096081,265095697,2621474,0.21172132,-0.14831387,0.020627392,34.370476,0
266093229,266092847,2621474,-0.1461107,-0.030723196,-0.076335885,34.46632,0
267095599,267095184,2621474,-0.0920788,0.14427675,0.010519487,34.46632,0
268094898,268094483,2621474,0.3527801,0.44059783,-0.10674838,34.274628,0
269096908,269096524,2621474,0.29178563,-0.10977066,0.013678964,34.562164,0
270094057,270093675,2621474,0.047452692,-0.07439904,-0.039003205,34.370476,0
271096109,271095724,2621474,-0.33650252,0.02612319,-0.091975905,34.274628,0
272095696,272095311,2621474,-0.297693,0.090499066,-0.0910559,34.370476,0
273093065,273092683,2621474,-0.049413744,-0.073115885,0.028423194,34.46632,0
274094887,274094503,2621474,0.18547708,-0.12395805,-0.052343223,34.46632,0
275094481,275094098,2621474,-0.17404969,-0.095316954,-0.077110626,34.370476,0
276096525,276096139,2621474,0.34371725,-0.25266138,0.07238956,34.418396,0
277093673,277093291,2621474,0.0699443,0.0005326322,-0.15356755,34.370476,0
278095716,278095331,2621474,-0.19068234,0.43319947,0.030747408,34.46632,0
279095599,279095184,2621474,0.034909606,-0.010719224,-0.06529184,34.370476,0
280092495,280092079,2621474,-0.00095429947,-0.10155521,-0.0075012376,34.562164,0
281094501,281094118,2621474,0.22007395,-0.16545495,0.024089504,34.46632,0
282096546,282096160,2621474,0.12930858,-0.15320441,-0.057112705,34.370476,0
283096145,283095756,2621474,-0.23932135,0.046653744,-0.11700962,34.562164,0
284093289,284092906,2621474,0.17305705,-0.18305601,-0.15354335,34.562164,0
285095604,285095184,2621474,0.23382555,-0.2257473,-0.2743278,34.46632,0
286094959,286094543,2621474,-0.80669373,-0.39579016,-0.19696297,34.46632,0
287094524,287094139,2621474,0.7328536,0.15966862,-0.2886625,34.46632,0
288094119,288093735,2621474,0.6363745,0.16983706,-0.4550616,34.562164,0
290095758,290095371,2621474,-1.139833,0.1555286,0.14223702,34.753857,0
291093097,291092683,2621474,-0.28442562,-0.6658125,-0.39033067,34.562164,0
292094978,292094563,2621474,-0.86728066,-0.5744439,-0.58880275,34.562164,0
293096988,293096603,2621474,-0.51568484,-0.6583092,-0.5003596,34.897625,0
294094139,294093756,2621474,1.0748277,-0.71471983,-0.41765633,34.562164,0
295093734,295093351,2621474,-1.3762491,-0.31703725,-0.25057927,34.370476,0
297095571,297095187,2621474,0.2272645,-0.093840115,-0.39584258,34.562164,0
298095000,298094583,2621474,0.47093567,0.19046041,0.21857895,34.705933,0
299094594,299094179,2621474,-0.13946088,0.50300455,-0.5343411,34.705933,0
300096603,300096220,2621474,-0.5049838,0.10628434,0.23397082,34.46632,0
301093753,301093371,2621474,-0.2391761,0.08614116,0.021474764,34.753857,0
302093348,302092966,2621474,0.061252706,-0.10623592,-0.02307266,34.61009,0
303095567,303095185,2621474,-0.092145376,-0.08456747,0.09943276,34.61009,0
304097464,304097048,2621474,0.26784742,-0.18897349,0.2667156,34.562164,0
305094584,305094200,2621474,0.20988132,-0.26207927,0.2520077,34.80178,0
306094210,306093795,2621474,-0.71510315,-0.009964662,0.056791913,34.753857,0
307096219,307095836,2621474,0.6694461,-0.04905059,0.12298963,34.80178,0
308093369,308092987,2621474,-0.70372826,-0.2126171,-0.033604253,34.705933,0
309095599,309095184,2621474,-0.28562403,0.029982757,0.054949895,34.705933,0
310095010,310094623,2621474,-0.7056409,-0.18734129,-0.05919481,34.99347,0
311097054,311096669,2621474,-0.7689757,0.035081096,0.04253795,34.80178,0
312094198,312093815,2621474,0.6783798,0.049195852,-0.013170543,34.705933,0
313096273,313095857,2621474,0.12166208,-0.18244874,-0.18955049,34.753857,0
314095835,314095451,2621474,-0.2942793,-0.24808557,-0.15903914,34.99347,0
315093071,315092688,2621474,-0.7932347,0.0033652673,-0.10703487,34.61009,0
316095029,316094644,2621474,-0.9146749,-0.07829694,-0.20409499,34.705933,0
317094626,317094240,2621474,0.39242893,-0.20455499,-0.27738035,34.80178,0
318096668,318096279,2621474,-0.8767611,-0.64642185,-0.4883027,34.80178,0
319093815,319093431,2621474,-0.2600456,-0.024113715,-0.24358241,34.80178,0
320095856,320095471,2621474,-0.30260774,-0.17213705,-0.2841835,34.370476,0
321095601,321095186,2621474,-0.67864,-0.09600696,-0.17401539,34.753857,0
322092538,322092220,2621474,0.009528199,-0.1644354,-0.2755484,34.705933,0
323094642,323094259,2621474,0.23978135,0.07144535,-0.06253587,34.80178,0
324096729,324096344,2621474,0.07379378,-0.12378858,0.33267727,34.94555,0
325096279,325095895,2621474,-0.24798873,-0.15831284,-0.14165597,34.80178,0
326093429,326093046,2621474,-0.032490566,0.11567804,0.22615081,34.753857,0
327095601,327095186,2621474,-0.47734946,0.067045085,-0.12392577,35.13724,0
328095067,328094683,2621474,0.11255488,-0.041375842,-0.113305405,34.99347,0
329094664,329094279,2621474,0.014574755,-0.07343062,-0.04742848,34.897625,0
330094259,330093875,2621474,-0.053408485,-0.15119493,-0.023992661,34.94555,0
331096299,331095915,2621474,-0.06459376,-0.10546118,0.047186375,34.562164,0
332095899,332095511,2621474,0.07468957,-0.066312715,-0.07176009,34.99347,0
337093875,337093491,2621474,2.4210556e-05,0.085778,-0.0529727,34.80178,0
338095915,338095531,2621474,0.1429149,-0.17736652,0.04699269,35.13724,0
339095602,339095187,2621474,-0.10168837,-0.14895949,-0.5766188,34.94555,0
340095074,340094723,2621474,-0.48735848,0.007456851,0.2550243,34.705933,0
341094735,341094319,2621474,0.15006913,-0.042188913,0.015224405,34.80178,0
342096743,342096359,2621474,-0.18131284,0.005302112,-0.037477944,34.99347,0
343093893,343093511,2621474,-0.12001173,-0.2075329,-0.031909514,34.99347,0
344093490,344093107,2621474,-0.105025396,0.18032023,-0.028786352,34.94555,0
345095568,345095186,2621474,-0.15978967,0.40898892,0.07241377,34.99347,0
346097572,346097188,2621474,-0.019344235,0.004987375,-0.027672667,35.089317,0
347094723,347094339,2621474,0.13947701,0.06878219,-0.31892568,34.94555,0
348094320,348093936,2621474,0.4880364,-0.4297132,-0.24329188,34.94555,0
349096361,349095975,2621474,0.35562885,-0.26999614,-0.1208591,34.94555,0
350093510,350093127,2621474,-0.33122462,-0.36761308,-0.058880072,34.80178,0
351093109,351092726,2621474,0.18615496,-0.2782035,-0.19053708,34.99347,0
352095114,352094763,2621474,0.63332635,-0.14370419,-0.27419907,34.94555,0
353097187,353096803,2621474,-1.0204991,-0.038107414,-0.2270224,35.13724,0
354094338,354093955,2621474,-0.19179602,0.16175072,0.07050114,35.089317,0
355093936,355093552,2621474,0.5634765,0.33238673,0.37211627,35.13724,0
356095974,356095591,2621474,0.36272255,0.4937259,0.49164376,35.28101,0
357093126,357092743,2621474,-0.52253646,0.049244273,0.28091508,35.4727,0
358095609,358095190,2621474,-0.110388026,0.33635727,0.47461972,34.94555,0
359094762,359094379,2621474,-0.6863209,-0.24750452,0.6120913,34.99347,0
360096803,360096419,2621474,0.06638534,-0.716923,0.20402236,35.13724,0
361093954,361093571,2621474,1.0053191,0.026922138,0.60054284,34.94555,0
362095997,362095611,2621474,1.1559572,-0.53466594,0.47038692,35.233086,0
363095590,363095207,2621474,0.6656692,0.18407285,0.45230162,34.99347,0
364093101,364092686,2621474,0.3943032,-0.6862523,0.66152924,35.233086,0
365094814,365094399,2621474,0.13025078,-0.50315994,0.37244308,35.233086,0
366094410,366093995,2621474,-0.47388735,-0.6013862,0.31709373,35.233086,0
367096419,367096035,2621474,0.80918944,0.056822177,0.4185763,35.089317,0
368093569,368093187,2621474,0.14514229,-0.08810222,0.19487077,35.13724,0
369095610,369095227,2621474,0.5010859,0.06183376,0.3511015,35.424778,0
370095535,370095152,2621474,-0.08735169,-0.03871268,-0.0067547453,35.13724,0
371092360,371091975,2621474,-0.07287378,0.09371906,-0.06858851,35.233086,0
372094400,372094016,2621474,-0.054546386,-0.09551065,0.042925317,34.94555,0
373096440,373096056,2621474,-0.01435686,-0.045540057,-0.015325282,35.28101,0
374096036,374095652,2621474,-0.1793518,-0.011040014,-0.051060066,35.13724,0
375093184,375092802,2621474,-0.03793794,0.124829635,0.01953792,35.233086,0
376095600,376095186,2621474,0.07854106,-0.23278248,0.07212728,35.233086,0
377097299,377096883,2621474,-0.017133003,0.016400635,-0.030226879,35.520622,0
378094420,378094036,2621474,-0.07928958,0.19261919,0.03713899,34.99347,0
379094017,379093632,2621474,0.055030596,0.31217092,-0.02994846,35.424778,0
380096087,380095671,2621474,-0.016555985,0.04152312,-0.038527064,35.424778,0
381095683,381095267,2621474,0.0039059697,-0.16902196,-0.08959319,35.520622,0
382095569,382095187,2621474,0.2562445,-0.043700054,-0.18772866,35.32893,0
383094843,383094459,2621474,-0.22506134,0.11495172,0.06326218,35.424778,0
384096887,384096499,2621474,-0.26590455,-0.2788814,-0.10865697,35.616467,0
385094038,385093653,2621474,-0.13611175,-0.07449589,-0.0064157974,35.233086,0
386093630,386093247,2621474,-0.055127434,0.11023066,-0.003607373,35.233086,0
387095672,387095287,2621474,0.05774218,0.37606257,-0.07127588,35.66439,0
388098099,388097685,2621474,-0.063738324,0.08792871,-0.06950851,35.520622,0
389094865,389094480,2621474,0.16678654,-0.30289826,-0.2222529,35.13724,0
390094459,390094076,2621474,-0.0534327,-0.84022737,-0.31756988,35.233086,0
391096499,391096116,2621474,-0.50423324,0.33616355,0.31311512,35.520622,0
395097332,395096944,2621474,0.75519985,-0.3437899,0.086528525,35.616467,0
396094480,396094095,2621474,-1.0116622,0.023653714,0.41479948,35.32893,0
397094074,397093691,2621474,-1.0547813,0.2043613,0.46859533,35.32893,0
398096115,398095731,2621474,0.6680419,0.047622167,0.31589934,35.13724,0
399093264,399092882,2621474,-0.7979557,-0.67576504,0.18508969,35.424778,0
400095566,400095151,2621474,-0.17257284,-0.74284446,0.19565357,35.424778,0
401094937,401094519,2621474,-0.6062909,-0.3680267,0.35027227,35.32893,0
402096944,402096559,2621474,1.2407184,0.03433057,-0.005084217,35.760235,0
403094128,403093712,2621474,-0.27286306,0.22150843,-0.12323778,35.424778,0
404096136,404095751,2621474,0.04527374,0.019368444,-0.021232657,35.424778,0
405095736,405095347,2621474,-0.029512668,0.09069274,-0.17530864,35.616467,0
406093065,406092682,2621474,-0.023702133,-0.1596202,-0.013097911,35.233086,0
407094923,407094539,2621474,-0.3607131,-0.014695808,-0.02309687,35.520622,0
408094520,408094136,2621474,-0.21820974,-0.15238124,0.14594123,35.616467,0
409096559,409096175,2621474,0.070307456,-0.08858643,-0.11224014,35.616467,0
410093709,410093327,2621474,0.1485802,-0.031643197,0.05539375,35.28101,0
