timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
35309074,24.846178,24.872263,0.3462922,0.12979645,0.0,1.1028274,0.9999684,1.0,nan,6,4.145377,4.145377,4.145377,4.145377,4.145377,4.145377,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
35609105,24.871302,24.872858,0.0,0.12318048,0.0,1.1129199,0.9999681,1.0,nan,6,4.1454763,4.1454763,4.1454763,4.1454763,4.1454763,4.1454763,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
35909091,24.832106,24.873684,0.0,0.11942412,0.0,1.122445,0.9999679,1.0,nan,6,4.145614,4.145614,4.145614,4.145614,4.145614,4.145614,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
36209237,24.871803,24.871557,0.1835189,0.13389911,0.0,1.1350554,0.9999675,1.0,nan,6,4.1452594,4.1452594,4.1452594,4.1452594,4.1452594,4.1452594,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
36509074,24.958233,24.872625,0.20905197,0.123256005,0.0,1.1442393,0.9999673,1.0,nan,6,4.1454377,4.1454377,4.1454377,4.1454377,4.1454377,4.1454377,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
36809108,24.905973,24.870522,0.0,0.14665417,0.0,1.1588441,0.9999668,1.0,nan,6,4.145087,4.145087,4.145087,4.145087,4.145087,4.145087,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
37109077,24.92105,24.873138,0.025533065,0.11341678,0.0,1.1653054,0.9999666,1.0,nan,6,4.145523,4.145523,4.145523,4.145523,4.145523,4.145523,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
37409085,24.86075,24.872046,0.3255466,0.12232485,0.0,1.1766889,0.99996626,1.0,nan,6,4.145341,4.145341,4.145341,4.145341,4.145341,4.145341,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
37709075,24.768291,24.87196,0.0,0.09581278,0.0,1.1815223,0.99996626,1.0,nan,6,4.1453266,4.1453266,4.1453266,4.1453266,4.1453266,4.1453266,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
38009115,24.881853,24.873137,0.44363698,0.1038998,0.0,1.1902995,0.99996597,1.0,nan,6,4.1455226,4.1455226,4.1455226,4.1455226,4.1455226,4.1455226,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
38309074,24.879843,24.874813,0.011170716,0.12249876,0.0,1.2023132,0.9999657,1.0,nan,6,4.145802,4.145802,4.145802,4.145802,4.145802,4.145802,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
38609243,24.835625,24.874691,0.58406883,0.11993651,0.0,1.2117738,0.9999654,1.0,nan,6,4.145782,4.145782,4.145782,4.145782,4.145782,4.145782,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
38909074,24.895924,24.874228,0.0,0.1384708,0.0,1.2246033,0.999965,1.0,nan,6,4.1457047,4.1457047,4.1457047,4.1457047,4.1457047,4.1457047,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
39209118,24.871803,24.873756,0.8569535,0.12746957,0.0,1.233144,0.99996483,1.0,nan,6,4.145626,4.145626,4.145626,4.145626,4.145626,4.145626,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
39509076,24.853212,24.874222,0.48512825,0.12111358,0.0,1.2430412,0.9999646,1.0,nan,6,4.145704,4.145704,4.145704,4.145704,4.145704,4.145704,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
39809097,24.879341,24.87379,0.0,0.11245,0.0,1.2519985,0.9999643,1.0,nan,6,4.145632,4.145632,4.145632,4.145632,4.145632,4.145632,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
40109074,24.913511,24.876303,0.0047874497,0.11302837,0.0,1.2617666,0.999964,1.0,nan,6,4.1460505,4.1460505,4.1460505,4.1460505,4.1460505,4.1460505,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
40409119,24.90748,24.874088,0.07819501,0.12956035,0.0,1.273753,0.9999637,1.0,nan,6,4.1456814,4.1456814,4.1456814,4.1456814,4.1456814,4.1456814,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
40709073,24.923561,24.875263,0.3750169,0.12005058,0.0,1.282783,0.99996346,1.0,nan,6,4.1458774,4.1458774,4.1458774,4.1458774,4.1458774,4.1458774,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
41009239,24.839643,24.87167,0.17234819,0.14064322,0.0,1.2958109,0.9999629,1.0,nan,6,4.1452785,4.1452785,4.1452785,4.1452785,4.1452785,4.1452785,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
41309099,24.86276,24.871271,0.0,0.108511366,0.0,1.3018578,0.9999627,1.0,nan,6,4.1452117,4.1452117,4.1452117,4.1452117,4.1452117,4.1452117,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
41609096,24.865273,24.87456,0.11170716,0.09031027,0.0,1.3079953,0.99996257,1.0,nan,6,4.14576,4.14576,4.14576,4.14576,4.14576,4.14576,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
41909078,24.894417,24.876518,0.0,0.09002495,0.0,1.3158234,0.9999624,1.0,nan,6,4.146086,4.146086,4.146086,4.146086,4.146086,4.146086,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
42209111,25.19943,24.880312,0.0,0.098149456,0.0,1.3252809,0.9999621,1.0,nan,6,4.1467185,4.1467185,4.1467185,4.1467185,4.1467185,4.1467185,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
42509080,24.833113,24.880026,0.30958843,0.10699552,0.0,1.3350127,0.999962,1.0,nan,6,4.146671,4.146671,4.146671,4.146671,4.146671,4.146671,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
42809101,24.859743,24.8795,0.0,0.09655348,0.0,1.3414364,0.99996173,1.0,nan,6,4.146583,4.146583,4.146583,4.146583,4.146583,4.146583,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
43109074,24.903461,24.879189,0.0,0.121923685,0.0,1.3537976,0.9999613,1.0,nan,6,4.1465316,4.1465316,4.1465316,4.1465316,4.1465316,4.1465316,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
43409266,24.817535,24.878824,0.0,0.10058812,0.0,1.3605664,0.99996114,1.0,nan,6,4.1464705,4.1464705,4.1464705,4.1464705,4.1464705,4.1464705,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
43709075,24.871302,24.877167,0.035107963,0.109958656,0.0,1.3709748,0.9999608,1.0,nan,6,4.1461945,4.1461945,4.1461945,4.1461945,4.1461945,4.1461945,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
44009102,24.835625,24.879238,0.2313934,0.097267896,0.0,1.3783814,0.99996066,1.0,nan,6,4.1465397,4.1465397,4.1465397,4.1465397,4.1465397,4.1465397,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
44309076,24.864267,24.878794,0.0,0.0978335,0.0,1.3860414,0.9999604,1.0,nan,6,4.146466,4.146466,4.146466,4.146466,4.146466,4.146466,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
44609109,24.867785,24.87683,0.0047874497,0.13395384,0.0,1.4015297,0.99995995,1.0,nan,6,4.146138,4.146138,4.146138,4.146138,4.146138,4.146138,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
44909074,24.855724,24.87663,0.009574899,0.11999756,0.0,1.4105431,0.9999597,1.0,nan,6,4.1461053,4.1461053,4.1461053,4.1461053,4.1461053,4.1461053,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
45209102,24.922556,24.87721,0.0,0.11896027,0.0,1.4200943,0.9999594,1.0,nan,6,4.1462016,4.1462016,4.1462016,4.1462016,4.1462016,4.1462016,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
45509076,24.895924,24.87723,0.0,0.103240706,0.0,1.4269902,0.99995923,1.0,nan,6,4.146205,4.146205,4.146205,4.146205,4.146205,4.146205,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
45809451,24.931099,24.87819,0.0,0.113647,0.0,1.4378717,0.999959,1.0,nan,6,4.1463647,4.1463647,4.1463647,4.1463647,4.1463647,4.1463647,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
46109074,24.871302,24.875246,0.43565792,0.12167869,0.0,1.4482269,0.99995863,1.0,nan,6,4.1458745,4.1458745,4.1458745,4.1458745,4.1458745,4.1458745,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
46409100,24.886879,24.875387,0.15798584,0.14157428,0.0,1.4629729,0.9999583,1.0,nan,6,4.145898,4.145898,4.145898,4.145898,4.145898,4.145898,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
46709074,24.905472,24.874529,0.0,0.11901446,0.0,1.4712504,0.99995804,1.0,nan,6,4.145755,4.145755,4.145755,4.145755,4.145755,4.145755,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
47009117,24.855223,24.877449,0.05106613,0.10223777,0.0,1.4788058,0.99995786,1.0,nan,6,4.1462417,4.1462417,4.1462417,4.1462417,4.1462417,4.1462417,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
47309074,24.831604,24.87578,0.0,0.11113593,0.0,1.4892522,0.99995756,1.0,nan,6,4.145963,4.145963,4.145963,4.145963,4.145963,4.145963,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
47609099,24.879341,24.874626,0.0,0.12814504,0.0,1.5014722,0.99995726,1.0,nan,6,4.145771,4.145771,4.145771,4.145771,4.145771,4.145771,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
47909074,24.863764,24.87482,0.08617409,0.11528273,0.0,1.5094223,0.99995697,1.0,nan,6,4.1458035,4.1458035,4.1458035,4.1458035,4.1458035,4.1458035,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
48209430,24.874819,24.875423,0.46917006,0.10710524,0.0,1.5175992,0.99995667,1.0,nan,6,4.145904,4.145904,4.145904,4.145904,4.145904,4.145904,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
48509082,24.871803,24.878605,0.062236845,0.10691284,0.0,1.5261787,0.9999565,1.0,nan,6,4.1464343,4.1464343,4.1464343,4.1464343,4.1464343,4.1464343,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
48809124,24.891903,24.878992,0.0,0.13135867,0.0,1.539979,0.9999561,1.0,nan,6,4.1464987,4.1464987,4.1464987,4.1464987,4.1464987,4.1464987,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
49109076,24.915018,24.879936,0.1643691,0.114180885,0.0,1.5477061,0.9999559,1.0,nan,6,4.146656,4.146656,4.146656,4.146656,4.146656,4.146656,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
49409124,24.82859,24.879599,0.0,0.09257939,0.0,1.5532606,0.9999558,1.0,nan,6,4.1466,4.1466,4.1466,4.1466,4.1466,4.1466,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
49709074,24.89743,24.881035,0.0,0.084819,0.0,1.559242,0.99995565,1.0,nan,6,4.146839,4.146839,4.146839,4.146839,4.146839,4.146839,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
50009102,24.897934,24.879848,0.0,0.115508944,0.0,1.5729487,0.99995524,1.0,nan,6,4.1466413,4.1466413,4.1466413,4.1466413,4.1466413,4.1466413,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
50309075,24.896427,24.880253,0.0,0.13382149,0.0,1.5857764,0.9999548,1.0,nan,6,4.146709,4.146709,4.146709,4.146709,4.146709,4.146709,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
50609289,24.895422,24.877604,0.0,0.13532764,0.0,1.5973208,0.99995446,1.0,nan,6,4.1462674,4.1462674,4.1462674,4.1462674,4.1462674,4.1462674,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
51089074,24.85271,24.86927,0.58406883,0.8539685,0.0,1.7404106,0.9999497,1.0,nan,6,4.1448784,4.1448784,4.1448784,4.1448784,4.1448784,4.1448784,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
53009285,23.408049,23.837435,88.24866,71.18806,0.0,29.189627,0.9990345,1.0,nan,6,3.9729059,3.9729059,3.9729059,3.9729059,3.9729059,3.9729059,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
53309074,23.250769,23.721226,87.423615,74.58991,0.0,35.753494,0.9988158,1.0,nan,6,3.9535377,3.9535377,3.9535377,3.9535377,3.9535377,3.9535377,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
53609104,23.22112,23.62703,86.79167,76.05286,0.0,42.247738,0.9985991,1.0,nan,6,3.9378383,3.9378383,3.9378383,3.9378383,3.9378383,3.9378383,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
53909077,23.27338,23.55993,86.73263,75.52695,0.0,48.45415,0.9983922,1.0,nan,6,3.926655,3.926655,3.926655,3.926655,3.926655,3.926655,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
54209148,23.215593,23.49275,87.59277,77.22616,0.0,55.05122,0.99817216,1.0,nan,6,3.9154584,3.9154584,3.9154584,3.9154584,3.9154584,3.9154584,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
54509074,23.28544,23.44325,88.031624,78.35507,0.0,61.652695,0.99795204,1.0,nan,6,3.9072084,3.9072084,3.9072084,3.9072084,3.9072084,3.9072084,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
54809103,23.2975,23.41048,68.952034,78.341606,0.0,68.18647,0.99773425,1.0,nan,6,3.9017467,3.9017467,3.9017467,3.9017467,3.9017467,3.9017467,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
55109074,23.361818,23.382822,62.011833,78.37624,0.0,74.730965,0.9975159,1.0,nan,6,3.897137,3.897137,3.897137,3.897137,3.897137,3.897137,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
55409460,23.339207,23.356096,87.29436,78.680885,0.0,81.30633,0.99729663,1.0,nan,6,3.8926828,3.8926828,3.8926828,3.8926828,3.8926828,3.8926828,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
55709100,23.156803,23.336777,86.65284,79.23897,0.0,87.93197,0.9970757,1.0,nan,6,3.8894627,3.8894627,3.8894627,3.8894627,3.8894627,3.8894627,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
56009101,23.185444,23.322954,86.86508,79.00854,0.0,94.49394,0.99685687,1.0,nan,6,3.887159,3.887159,3.887159,3.887159,3.887159,3.887159,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
56309074,23.764313,23.328157,58.23773,77.34675,0.0,100.808685,0.9966462,1.0,nan,6,3.8880262,3.8880262,3.8880262,3.8880262,3.8880262,3.8880262,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
56609149,24.431622,23.619282,22.646233,49.60386,0.0,102.15606,0.9966012,1.0,nan,6,3.936547,3.936547,3.936547,3.936547,3.936547,3.936547,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
56909073,24.52006,23.843527,13.261235,33.287117,0.0,103.25187,0.99656457,1.0,nan,6,3.973921,3.973921,3.973921,3.973921,3.973921,3.973921,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
57209100,24.187914,23.981783,39.18847,27.734041,0.0,104.95786,0.9965078,1.0,nan,6,3.9969637,3.9969637,3.9969637,3.9969637,3.9969637,3.9969637,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
57509073,24.393433,24.069529,21.631294,26.041204,0.0,106.97051,0.9964407,1.0,nan,6,4.011588,4.011588,4.011588,4.011588,4.011588,4.011588,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
57809294,24.140177,24.115963,34.12494,27.517677,0.0,109.38923,0.9963602,1.0,nan,6,4.019327,4.019327,4.019327,4.019327,4.019327,4.019327,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
58109074,24.174347,24.122969,37.198483,30.902586,0.0,112.30722,0.9962628,1.0,nan,6,4.020495,4.020495,4.020495,4.020495,4.020495,4.020495,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
58409099,24.21153,24.136204,38.708126,31.461641,0.0,115.00609,0.99617296,1.0,nan,6,4.022701,4.022701,4.022701,4.022701,4.022701,4.022701,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
58709074,24.249722,24.151815,25.601685,32.086094,0.0,117.73964,0.996082,1.0,nan,6,4.0253024,4.0253024,4.0253024,4.0253024,4.0253024,4.0253024,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
59009161,24.25575,24.167122,30.084333,32.028996,0.0,120.39824,0.9959935,1.0,nan,6,4.0278535,4.0278535,4.0278535,4.0278535,4.0278535,4.0278535,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
59309075,24.224596,24.179525,33.840885,31.1822,0.0,122.90882,0.99590963,1.0,nan,6,4.029921,4.029921,4.029921,4.029921,4.029921,4.029921,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
59609104,24.284391,24.204233,18.975855,29.830595,0.0,125.27357,0.99583083,1.0,nan,6,4.034039,4.034039,4.034039,4.034039,4.034039,4.034039,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
59909075,24.325094,24.233635,28.346489,27.326004,0.0,127.294304,0.9957636,1.0,nan,6,4.038939,4.038939,4.038939,4.038939,4.038939,4.038939,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
60209425,24.242184,24.24721,25.724564,26.77358,0.0,129.48865,0.9956904,1.0,nan,6,4.0412016,4.0412016,4.0412016,4.0412016,4.0412016,4.0412016,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
60509074,24.311024,24.265594,30.475307,25.51528,0.0,131.48445,0.9956238,1.0,nan,6,4.0442657,4.0442657,4.0442657,4.0442657,4.0442657,4.0442657,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
60809101,24.230625,24.278658,29.552927,24.956839,0.0,133.496,0.9955568,1.0,nan,6,4.046443,4.046443,4.046443,4.046443,4.046443,4.046443,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
61109075,24.226103,24.2814,26.19054,25.13744,0.0,135.60294,0.9954865,1.0,nan,6,4.0469003,4.0469003,4.0469003,4.0469003,4.0469003,4.0469003,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
61409148,24.233137,24.26848,35.636177,27.101698,0.0,138.04199,0.99540526,1.0,nan,6,4.044747,4.044747,4.044747,4.044747,4.044747,4.044747,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
61709076,24.110529,24.251532,37.796917,28.895388,0.0,140.64832,0.99531835,1.0,nan,6,4.041922,4.041922,4.041922,4.041922,4.041922,4.041922,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
62009100,24.180376,24.231386,35.25318,31.036108,0.0,143.41003,0.9952264,1.0,nan,6,4.038564,4.038564,4.038564,4.038564,4.038564,4.038564,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
62309076,24.214546,24.205011,31.839733,32.350574,0.0,146.21931,0.9951329,1.0,nan,6,4.0341687,4.0341687,4.0341687,4.0341687,4.0341687,4.0341687,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
62609295,24.165302,24.198391,35.047325,32.323563,0.0,148.91847,0.9950429,1.0,nan,6,4.0330653,4.0330653,4.0330653,4.0330653,4.0330653,4.0330653,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
62909075,24.023096,24.183811,50.74058,33.07049,0.0,151.71608,0.99494976,1.0,nan,6,4.0306354,4.0306354,4.0306354,4.0306354,4.0306354,4.0306354,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
63209103,24.085405,24.165216,38.688976,34.83564,0.0,154.78416,0.99484754,1.0,nan,6,4.027536,4.027536,4.027536,4.027536,4.027536,4.027536,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
63509075,24.154247,24.157566,32.276985,34.580242,0.0,157.64577,0.99475217,1.0,nan,6,4.026261,4.026261,4.026261,4.026261,4.026261,4.026261,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
63809074,24.136662,24.149652,28.991198,34.598,0.0,160.53566,0.9946561,1.0,nan,6,4.024942,4.024942,4.024942,4.024942,4.024942,4.024942,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
64109073,24.06832,24.140049,37.51605,34.81044,0.0,163.45721,0.9945589,1.0,nan,6,4.0233417,4.0233417,4.0233417,4.0233417,4.0233417,4.0233417,0.0,0.0,0.0,0.0,0.0,30000,0,0,0,0,0,0,1,0,0,1,0,0
