timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
364598528,364598528,43,0,0,0,1833,1306,1788,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
365111794,365111794,43,0,0,0,1840,1316,1788,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
365606340,365606340,43,0,0,0,1850,1316,1798,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
366089359,366089359,43,0,0,0,1861,1319,1785,1988,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
366602605,366602605,43,0,0,0,1849,1383,1791,1987,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
367091449,367091449,43,0,0,0,1854,1413,1756,1855,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
367604645,367604645,43,0,0,0,1815,1471,1608,1639,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
368093441,368093441,43,0,0,0,1844,1518,1509,1574,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
368606760,368606760,43,0,0,0,1794,1504,1501,1532,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
369095491,369095491,43,0,0,0,1642,1522,1500,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
369608794,369608794,43,0,0,0,1526,1510,1500,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
370097603,370097603,43,0,0,0,1497,1521,1500,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
370610791,370610791,43,0,0,0,1465,1521,1495,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
371099636,371099636,43,0,0,0,1465,1525,995,1452,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
371588383,371588383,43,0,0,0,1465,1530,995,1476,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
372101661,372101661,43,0,0,0,1465,1530,995,1487,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
372590439,372590439,43,0,0,0,1465,1530,995,1500,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
373103643,373103643,43,0,0,0,1465,1530,995,1503,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
373592488,373592488,43,0,0,0,1470,1530,995,1484,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
374105708,374105708,43,0,0,0,1470,1530,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
374594485,374594485,43,0,0,0,1465,1530,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
375107720,375107720,43,0,0,0,1465,1530,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
375596530,375596530,43,0,0,0,1465,1530,995,1505,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
376109788,376109788,43,0,0,0,1465,1530,995,1511,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
376598574,376598574,43,0,0,0,1470,1530,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
377111802,377111802,43,0,0,0,1465,1530,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
377600628,377600628,43,0,0,0,1465,1530,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
378089415,378089415,43,0,0,0,1465,1530,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
378602640,378602640,43,0,0,0,1465,1530,995,1511,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
379091448,379091448,43,0,0,0,1465,1530,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
379604718,379604718,43,0,0,0,1465,1530,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
380093533,380093533,43,0,0,0,1470,1530,995,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
380606726,380606726,43,0,0,0,1471,1524,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
381095525,381095525,43,0,0,0,1543,1471,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
381608781,381608781,43,0,0,0,1465,1490,995,1518,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
382097569,382097569,43,0,0,0,1465,1525,995,1515,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
382610826,382610826,43,0,0,0,1465,1525,995,1515,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
383099637,383099637,43,0,0,0,1465,1526,995,1514,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
383612846,383612846,43,0,0,0,1465,1526,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
384101739,384101739,43,0,0,0,1465,1526,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
384590528,384590528,43,0,0,0,1465,1526,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
385109733,385109733,43,0,0,0,1465,1526,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
385592510,385592510,43,0,0,0,1465,1526,995,1512,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
386105789,386105789,43,0,0,0,1465,1526,995,1514,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
386594592,386594592,43,0,0,0,1465,1526,995,1514,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
387107856,387107856,43,0,0,0,1465,1526,995,1515,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
387596562,387596562,43,0,0,0,1465,1526,995,1516,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
388109842,388109842,43,0,0,0,1470,1524,1083,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
388598638,388598638,43,0,0,0,1472,1523,1503,1511,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
389111837,389111837,43,0,0,0,1576,1373,1767,1538,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
389600699,389600699,43,0,0,0,1476,1404,1960,1535,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
390089441,390089441,43,0,0,0,1561,1386,1995,1583,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
390602708,390602708,43,0,0,0,1608,1394,1995,1547,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
391091485,391091485,43,0,0,0,1625,1388,1995,1625,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
394610867,394610867,43,0,0,0,1785,1370,1995,1763,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
395099776,395099776,43,0,0,0,1855,1359,1995,1777,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
395588489,395588489,43,0,0,0,1886,1361,1995,1783,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
396101729,396101729,43,0,0,0,1876,1345,1995,1828,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
396590595,396590595,43,0,0,0,1851,1350,1995,1843,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
397103745,397103745,43,0,0,0,1863,1363,1828,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
397592520,397592520,43,0,0,0,1837,1278,1877,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
398105831,398105831,43,0,0,0,1858,1244,1868,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
398594559,398594559,43,0,0,0,1892,1230,1870,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
399107809,399107809,43,0,0,0,1911,1189,1855,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
399596650,399596650,43,0,0,0,1917,1203,1831,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
400109854,400109854,43,0,0,0,1900,1187,1819,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
400598651,400598651,43,0,0,0,1882,1190,1785,1995,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
401111909,401111909,43,0,0,0,1798,1252,1810,1886,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
401600763,401600763,43,0,0,0,1675,1341,1761,1813,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
402113919,402113919,43,0,0,0,1516,1359,1707,1684,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
402602753,402602753,43,0,0,0,1473,1364,1568,1531,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
403091545,403091545,43,0,0,0,1490,1448,1501,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
403604760,403604760,43,0,0,0,1471,1525,1180,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
404093593,404093593,43,0,0,0,1470,1530,995,1504,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
404612419,404612419,43,0,0,0,1465,1473,995,1502,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
405095603,405095603,43,0,0,0,1465,1525,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
405608842,405608842,43,0,0,0,1465,1525,995,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
406097653,406097653,43,0,0,0,1465,1525,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
406610903,406610903,43,0,0,0,1465,1525,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
407099775,407099775,43,0,0,0,1465,1525,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
407612918,407612918,43,0,0,0,1465,1525,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
408101730,408101730,43,0,0,0,1465,1525,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
408590675,408590675,43,0,0,0,1465,1525,995,1505,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
409103825,409103825,43,0,0,0,1465,1525,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
409592564,409592564,43,0,0,0,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
410105803,410105803,43,0,0,0,1465,1525,995,1512,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
410594661,410594661,43,0,0,0,1465,1525,995,1510,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
411107873,411107873,43,0,0,0,1465,1525,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
411596690,411596690,43,0,0,0,1465,1525,995,1512,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
412109890,412109890,43,0,0,0,1465,1525,995,1509,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
412598684,412598684,43,0,0,0,1470,1487,995,1520,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
413087479,413087479,43,0,0,0,1415,1461,995,1525,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
413600838,413600838,43,0,0,0,1465,1426,995,1523,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
414089638,414089638,43,0,0,0,1465,1522,995,1520,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
414602761,414602761,43,0,0,0,1465,1525,995,1522,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
415091595,415091595,43,0,0,0,1465,1526,995,1528,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
415604834,415604834,43,0,0,0,1465,1526,995,1524,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
416093626,416093626,43,0,0,0,1465,1526,995,1523,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
416606895,416606895,43,0,0,0,1465,1526,995,1524,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
417095644,417095644,43,0,0,0,1465,1526,995,1532,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
417608903,417608903,43,0,0,0,1465,1526,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
418097711,418097711,43,0,0,0,1465,1526,995,1511,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
418611093,418611093,43,0,0,0,1465,1526,995,1517,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
419099777,419099777,43,0,0,0,1465,1526,995,1520,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
419613010,419613010,43,0,0,0,1465,1526,995,1517,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
420101763,420101763,43,0,0,0,1465,1526,995,1517,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
420590652,420590652,43,0,0,0,1465,1526,995,1516,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
421103827,421103827,43,0,0,0,1465,1526,995,1523,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
421592625,421592625,43,0,0,0,1465,1526,995,1527,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
422105865,422105865,43,0,0,0,1465,1526,995,1523,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
422594639,422594639,43,0,0,0,1377,1514,995,1520,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
423107879,423107879,43,0,0,0,1373,1461,995,1523,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
423596753,423596753,43,0,0,0,1452,1429,995,1522,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
424085484,424085484,43,0,0,0,1465,1523,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
424598742,424598742,44,0,0,0,1465,1525,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
425111964,425111964,43,0,0,0,1465,1526,995,1510,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
425600801,425600801,43,0,0,0,1465,1526,995,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
426089639,426089639,43,0,0,0,1465,1526,995,1510,995,995,1495,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
426602858,426602858,43,0,0,0,1465,1526,995,1509,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
427091704,427091704,43,0,0,0,1465,1526,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
427604837,427604837,43,0,0,0,1465,1530,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
428093670,428093670,43,0,0,0,1465,1530,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
428606900,428606900,43,0,0,0,1465,1530,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
429095763,429095763,43,0,0,0,1465,1530,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
429608957,429608957,43,0,0,0,1465,1530,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
430097724,430097724,43,0,0,0,1465,1530,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
430611035,430611035,43,0,0,0,1465,1530,995,1504,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
431099777,431099777,43,0,0,0,1465,1530,995,1504,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
431588591,431588591,43,0,0,0,1505,1422,995,1502,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
432101817,432101817,43,0,0,0,1508,1478,1500,1502,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
432590610,432590610,43,0,0,0,1582,1384,1995,1535,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
433103908,433103908,43,0,0,0,1623,1361,1995,1596,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
433592654,433592654,43,0,0,0,1641,1357,1995,1660,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
434105916,434105916,43,0,0,0,1674,1359,1995,1722,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
434594684,434594684,43,0,0,0,1639,1347,1995,1736,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
435107918,435107918,43,0,0,0,1759,1345,1995,1728,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
435596759,435596759,43,0,0,0,1859,1385,1995,1728,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
436109973,436109973,43,0,0,0,1836,1395,1995,1733,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
436598784,436598784,43,0,0,0,1807,1377,1995,1733,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
437112007,437112007,43,0,0,0,1882,1371,1995,1730,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
437600806,437600806,43,0,0,0,1836,1369,1995,1740,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
438089638,438089638,43,0,0,0,1814,1354,1995,1712,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
438602915,438602915,43,0,0,0,1822,1356,1989,1779,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
439091713,439091713,43,0,0,0,1806,1348,1987,1904,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
439604903,439604903,43,0,0,0,1806,1351,1995,1665,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
440093799,440093799,43,0,0,0,1833,1351,1995,1709,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
440606920,440606920,43,0,0,0,1904,1351,1995,1703,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
441095785,441095785,43,0,0,0,1911,1350,1995,1683,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
441608988,441608988,43,0,0,0,1870,1313,1995,1693,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
442097801,442097801,43,0,0,0,1889,1323,1995,1681,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
442611061,442611061,43,0,0,0,1817,1404,1995,1609,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
443099831,443099831,43,0,0,0,1799,1397,1747,1563,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
446105924,446105924,43,0,0,0,1664,1453,1501,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
446594745,446594745,43,0,0,0,1578,1472,1500,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
447107980,447107980,43,0,0,0,1472,1479,1500,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
447596834,447596834,43,0,0,0,1470,1525,1500,1508,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
448110075,448110075,43,0,0,0,1470,1525,1105,1476,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
448598837,448598837,43,0,0,0,1470,1525,995,1481,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
449112041,449112041,43,0,0,0,1471,1525,995,1481,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
449600844,449600844,43,0,0,0,1471,1523,995,1470,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
450089680,450089680,43,0,0,0,1471,1525,995,1482,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
450602926,450602926,43,0,0,0,1471,1522,995,1482,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
451091728,451091728,43,0,0,0,1470,1525,995,1486,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
451604927,451604927,43,0,0,0,1470,1525,995,1487,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
452093783,452093783,43,0,0,0,1470,1525,995,1483,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
452606958,452606958,43,0,0,0,1470,1525,995,1481,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
453095788,453095788,43,0,0,0,1470,1525,995,1459,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
453609092,453609092,43,0,0,0,1470,1525,995,1503,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
454097803,454097803,43,0,0,0,1470,1525,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
454611044,454611044,43,0,0,0,1470,1525,995,1505,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
455099838,455099838,43,0,0,0,1470,1525,995,1507,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
455588659,455588659,43,0,0,0,1470,1525,995,1508,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
456101879,456101879,43,0,0,0,1470,1525,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
456590684,456590684,43,0,0,0,1470,1525,995,1506,995,995,1995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
457103960,457103960,43,0,0,0,1470,1525,995,1507,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
457592746,457592746,43,0,0,0,1471,1492,1500,1506,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
458105985,458105985,43,0,0,0,1636,1419,1820,1535,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
458594818,458594818,43,0,0,0,1611,1376,1924,1525,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
459108088,459108088,43,0,0,0,1598,1396,1984,1571,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
459596805,459596805,43,0,0,0,1528,1332,1979,1587,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
460110073,460110073,43,0,0,0,1544,1394,1986,1589,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
460598840,460598840,43,0,0,0,1498,1372,1995,1586,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
461112109,461112109,43,0,0,0,1544,1366,1995,1603,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
461600899,461600899,43,0,0,0,1617,1416,1995,1711,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
462095006,462095006,43,0,0,0,1585,1431,1995,1487,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
462602924,462602924,43,0,0,0,1699,1392,1995,1534,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
463091739,463091739,43,0,0,0,1697,1307,1995,1594,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
463604959,463604959,43,0,0,0,1837,1394,1995,1666,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
464093803,464093803,43,0,0,0,1814,1407,1995,1679,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
464607058,464607058,43,0,0,0,1820,1389,1995,1681,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
465095809,465095809,43,0,0,0,1847,1394,1995,1710,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
465609092,465609092,43,0,0,0,1781,1349,1995,1734,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
466097852,466097852,43,0,0,0,1788,1344,1995,1733,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
466611086,466611086,43,0,0,0,1869,1311,1995,1736,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
467099914,467099914,43,0,0,0,1828,1268,1995,1752,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
467613123,467613123,43,0,0,0,1786,1254,1995,1759,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
468101920,468101920,43,0,0,0,1845,1236,1995,1756,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
468590798,468590798,43,0,0,0,1832,1183,1995,1720,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
469104004,469104004,43,0,0,0,1869,1202,1995,1693,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
469592764,469592764,43,0,0,0,1858,1158,1995,1702,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
470106045,470106045,43,0,0,0,1890,1150,1995,1666,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
470594797,470594797,43,0,0,0,1867,1146,1723,1598,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
471108105,471108105,43,0,0,0,1902,1191,1543,1542,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
471596857,471596857,43,0,0,0,1930,1204,1505,1526,995,995,995,995,1495,1495,995,1995,995,1495,995,995,998,998,18,0,0,4
