timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
61109779,61108648,592905,0.024799727,0.03390263,0.46761045,nan,0,1
62109796,62108646,592905,0.017366298,0.096727446,0.4479811,nan,0,1
63109793,63108646,592905,0.008446184,0.1655355,0.4343915,nan,0,1
64109777,64108646,592905,0.012906239,0.13861063,0.4268417,nan,0,1
65109798,65108646,592905,0.024799727,0.17301469,0.41627207,nan,0,1
66109796,66108646,592905,0.0010127549,0.15656058,0.42835167,nan,0,1
67109778,67108646,592905,-0.009394046,0.12514815,0.4374114,nan,0,1
68109794,68108646,592905,-0.030207647,0.11766901,0.4343915,nan,0,1
69109793,69108646,592905,-0.04656119,0.038390085,0.4721403,nan,0,1
70109795,70108646,592905,-0.094135135,0.054844193,0.4540209,nan,0,1
71109796,71108646,592905,-0.092648454,0.030910952,0.45553085,nan,0,1
72109795,72108647,592905,-0.13278897,0.05035674,0.45553085,nan,0,1
73109779,73108647,592905,-0.13576233,0.029415112,0.4479811,nan,0,1
74109794,74108646,592905,-0.109001994,-0.0842678,0.47365028,nan,0,1
75109793,75108648,592905,-0.107515305,-0.07230119,0.4721403,nan,0,1
76109805,76108646,592905,-0.12981558,-0.11717605,0.4540209,nan,0,1
77109796,77108646,592905,-0.15657593,-0.08576365,0.44194126,nan,0,1
78109796,78108646,592905,-0.14616914,-0.13063848,0.4540209,nan,0,1
79109777,79108646,592905,-0.15211588,-0.10969689,0.4404313,nan,0,1
80109794,80108647,592905,-0.107515305,-0.14559679,0.45704082,nan,0,1
81109777,81108646,592905,-0.11792211,-0.12615103,0.44496116,nan,0,1
82109806,82108646,592905,-0.14765581,-0.12315935,0.45855075,nan,0,1
83109799,83108647,592905,-0.1402224,-0.13213432,0.4479811,nan,0,1
84109797,84108646,592905,-0.14468245,-0.10969689,0.44949102,nan,0,1
85109788,85108647,592905,-0.14319576,-0.13213432,0.4374114,nan,0,1
86109793,86108646,592905,-0.1506292,-0.1366218,0.4374114,nan,0,1
87109781,87108646,592905,-0.17441617,-0.13213432,0.4238218,nan,0,1
88109813,88108646,592905,-0.1803629,-0.12465519,0.4268417,nan,0,1
89109796,89108646,592905,-0.17738953,-0.14110929,0.42986163,nan,0,1
90109795,90108645,592905,-0.17738953,-0.230859,0.386073,nan,0,1
91109796,91108646,592905,-0.18482296,-0.27573383,0.36946353,nan,0,1
92109801,92108647,592905,-0.1595493,-0.283213,0.36191377,nan,0,1
93109795,93108646,592905,-0.107515305,-0.34304613,0.32416493,nan,0,1
94109848,94108647,592905,-0.07629491,-0.37595436,0.31661516,nan,0,1
95109799,95108646,592905,-0.010880733,-0.378946,0.32114503,nan,0,1
96109797,96108646,592905,0.05007338,-0.32808784,0.34530428,nan,0,1
97109796,97108647,592905,0.114000864,-0.30116293,0.386073,nan,0,1
98109814,98108646,592905,0.11251418,-0.2802213,0.39815262,nan,0,1
99109795,99108646,592905,0.12292098,-0.28620464,0.38758296,nan,0,1
100109793,100108646,592905,0.094673954,-0.19795078,0.4404313,nan,0,1
101109795,101108646,592905,0.07534704,0.027919333,0.48120004,nan,0,1
102109796,102108646,592905,0.084267154,-0.030418025,0.4781801,nan,0,1
103109794,103108648,592905,0.0902139,0.030910952,0.46459055,nan,0,1
104109779,104108646,592905,0.10508076,0.015952682,0.46006072,nan,0,1
105109792,105108648,592905,0.1110275,0.012961004,0.46761045,nan,0,1
106109869,106108662,592905,0.108054124,0.009969386,0.4721403,nan,0,1
107109796,107108646,592905,0.114000864,0.012961004,0.46761045,nan,0,1
108109794,108108660,592905,0.12292098,0.030910952,0.4630806,nan,0,1
109109796,109108646,592905,0.1110275,0.0024902513,0.4630806,nan,0,1
110109825,110108693,592905,0.12292098,0.009969386,0.45704082,nan,0,1
111109793,111108646,592905,0.12738106,-0.0005014264,0.46459055,nan,0,1
112109888,112108682,592905,0.11846092,0.015952682,0.47063035,nan,0,1
113109798,113108649,592905,0.087240525,0.01894436,0.47365028,nan,0,1
118109809,118108677,592905,0.17644167,0.021935977,0.4313716,nan,0,1
119109818,119108687,592905,0.16752155,0.012961004,0.44194126,nan,0,1
120109796,120108664,592905,0.14819466,0.026423493,0.45704082,nan,0,1
121109837,121108705,592905,0.108054124,0.029415112,0.4661005,nan,0,1
122109777,122108646,592905,0.084267154,-0.0049889428,0.4781801,nan,0,1
123109795,123108646,592905,0.0902139,0.01894436,0.45855075,nan,0,1
124109792,124108646,592905,0.0039861253,0.009969386,0.4887498,nan,0,1
125109799,125108668,592905,-0.04656119,0.03390263,0.47365028,nan,0,1
126109797,126108647,592905,-0.034667704,0.021935977,0.48723984,nan,0,1
127109841,127108707,592905,0.1452213,0.012961004,0.44496116,nan,0,1
128109779,128108646,592905,0.17644167,0.008473547,0.44496116,nan,0,1
129109794,129108646,592905,0.15860143,0.012961004,0.4540209,nan,0,1
130109794,130108646,592905,0.087240525,0.021935977,0.46459055,nan,0,1
131109796,131108646,592905,0.05453344,0.17451046,0.4117422,nan,0,1
132109795,132108646,592905,0.06048019,0.1475856,0.4268417,nan,0,1
133109795,133108647,592905,0.04412664,0.17750214,0.4087223,nan,0,1
134109778,134108646,592905,0.069400296,0.22686447,0.38154313,nan,0,1
135109794,135108647,592905,0.03669321,0.19844377,0.42231187,nan,0,1
136109792,136108646,592905,0.006959495,0.14010641,0.451001,nan,0,1
137109795,137108646,592905,-0.027234277,0.12963566,0.4238218,nan,0,1
138109795,138108647,592905,-0.059941363,0.12963566,0.4404313,nan,0,1
139109796,139108646,592905,-0.07183485,0.10271074,0.44194126,nan,0,1
140109778,140108646,592905,-0.06440142,-0.025930507,0.46761045,nan,0,1
141109794,141108646,592905,-0.07778159,-0.1560676,0.4540209,nan,0,1
142109793,142108646,592905,-0.07183485,-0.1366218,0.4721403,nan,0,1
143109796,143108646,592905,-0.06440142,-0.14410095,0.4630806,nan,0,1
144109795,144108646,592905,-0.04656119,-0.16953002,0.4630806,nan,0,1
145109884,145108752,592905,-0.028720962,-0.1575634,0.45553085,nan,0,1
146109778,146108646,592905,-0.028720962,-0.13063848,0.4721403,nan,0,1
147109793,147108646,592905,-0.04061445,-0.14709263,0.4721403,nan,0,1
148109793,148108645,592905,-0.034667704,-0.16354673,0.4630806,nan,0,1
149109795,149108646,592905,-0.034667704,-0.1575634,0.45553085,nan,0,1
150109795,150108647,592905,-0.037641075,-0.1575634,0.4721403,nan,0,1
151109796,151108646,592905,-0.058454677,-0.16504253,0.4721403,nan,0,1
152109778,152108646,592905,-0.1595493,-0.13063848,0.44496116,nan,0,1
153109795,153108646,592905,-0.20414989,-0.1575634,0.41778204,nan,0,1
154109793,154108646,592905,-0.13278897,-0.15008427,0.44345123,nan,0,1
155109797,155108646,592905,0.03371984,-0.16803421,0.4479811,nan,0,1
156109795,156108646,592905,0.042639952,-0.16354673,0.45855075,nan,0,1
157109795,157108647,592905,0.024799727,-0.16354673,0.45251095,nan,0,1
158109780,158108649,592905,-0.007907361,-0.112688564,0.46761045,nan,0,1
159109794,159108646,592905,-0.04953456,0.008473547,0.4781801,nan,0,1
160109791,160108647,592905,-0.104541935,-0.088755295,0.4630806,nan,0,1
163109795,163108646,592905,-0.17144278,0.04736506,0.4404313,nan,0,1
164109780,164108649,592905,-0.17144278,-0.0005014264,0.44345123,nan,0,1
165109792,165108646,592905,-0.1803629,-0.030418025,0.42986163,nan,0,1
166109792,166108647,592905,-0.1402224,-0.096234456,0.451001,nan,0,1
167109796,167108646,592905,-0.15806264,-0.24880895,0.3890929,nan,0,1
168109795,168108646,592905,-0.15657593,-0.30265877,0.354364,nan,0,1
169109795,169108646,592905,-0.19820313,-0.31312954,0.29094595,nan,0,1
170109778,170108646,592905,-0.19374308,-0.3639877,0.25923696,nan,0,1
171109793,171108646,592905,-0.109001994,-0.38642517,0.25621703,nan,0,1
172109793,172108648,592905,-0.04061445,-0.3834335,0.28490618,nan,0,1
173109796,173108646,592905,0.05304676,-0.38792098,0.28641608,nan,0,1
174109796,174108648,592905,0.11548756,-0.36847523,0.2954758,nan,0,1
175109794,175108645,592905,0.14670795,-0.3206087,0.322655,nan,0,1
176109780,176108648,592905,0.13035442,-0.2936838,0.3604038,nan,0,1
177109792,177108647,592905,0.10210738,-0.21290906,0.41929194,nan,0,1
178109793,178108646,592905,0.087240525,-0.13512596,0.4630806,nan,0,1
179109803,179108646,592905,0.09616064,-0.0064847223,0.48120004,nan,0,1
180109798,180108646,592905,0.11846092,0.009969386,0.46006072,nan,0,1
181109795,181108646,592905,0.12292098,0.0024902513,0.44949102,nan,0,1
182109777,182108646,592905,0.12292098,-0.0049889428,0.48421994,nan,0,1
183109794,183108647,592905,0.13332778,-0.0049889428,0.46459055,nan,0,1
184109793,184108646,592905,0.11251418,0.015952682,0.4630806,nan,0,1
185109794,185108646,592905,0.12440769,0.0009944125,0.46006072,nan,0,1
186109796,186108646,592905,0.09318727,0.012961004,0.47969007,nan,0,1
187109795,187108646,592905,-0.028720962,0.0024902513,0.4781801,nan,0,1
188109780,188108647,592905,-0.058454677,-0.012468077,0.4857299,nan,0,1
189109792,189108646,592905,0.020339668,-0.0019972653,0.4857299,nan,0,1
190109794,190108647,592905,0.20022866,-0.0019972653,0.42835167,nan,0,1
191109795,191108646,592905,0.21212214,-0.0019972653,0.4268417,nan,0,1
192109797,192108646,592905,0.1838751,0.039885923,0.43590143,nan,0,1
193109796,193108646,592905,0.13035442,0.021935977,0.46761045,nan,0,1
194109779,194108648,592905,0.13778783,-0.007980561,0.4479811,nan,0,1
195109794,195108647,592905,0.14076123,-0.0005014264,0.45855075,nan,0,1
196109792,196108646,592905,0.12886772,0.009969386,0.4540209,nan,0,1
197109820,197108645,592905,0.114000864,0.014456843,0.45855075,nan,0,1
198109796,198108646,592905,0.04115327,0.003986031,0.48120004,nan,0,1
199109794,199108645,592905,-0.04656119,-0.0049889428,0.48120004,nan,0,1
200109789,200108654,592905,-0.055481307,0.009969386,0.47969007,nan,0,1
201109792,201108646,592905,0.078320414,0.0009944125,0.47969007,nan,0,1
202109776,202108645,592905,0.22698902,0.015952682,0.42231187,nan,0,1
203109794,203108645,592905,0.21806887,0.024927655,0.4147621,nan,0,1
204109795,204108647,592905,0.15860143,0.012961004,0.4540209,nan,0,1
205109796,205108654,592905,0.13630117,-0.025930507,0.45855075,nan,0,1
206109782,206108646,592905,0.09318727,-0.0019972653,0.47667018,nan,0,1
207109794,207108646,592905,0.0589935,-0.042384617,0.48421994,nan,0,1
208109778,208108646,592905,0.032233156,0.021935977,0.4781801,nan,0,1
209109823,209108645,592905,0.0143929245,-0.0019972653,0.4721403,nan,0,1
210109785,210108646,592905,-0.037641075,0.0024902513,0.46761045,nan,0,1
211109795,211108646,592905,0.00249944,-0.13512596,0.46761045,nan,0,1
212109794,212108650,592905,-0.001960617,-0.17102586,0.4540209,nan,0,1
213109815,213108647,592905,-0.06440142,-0.16953002,0.45553085,nan,0,1
214109817,214108647,592905,-0.107515305,-0.23833813,0.4087223,nan,0,1
215109833,215108647,592905,-0.14468245,-0.24880895,0.38003317,nan,0,1
216109795,216108646,592905,-0.091161765,-0.31761706,0.36493367,nan,0,1
217109795,217108646,592905,-0.122382164,-0.3221045,0.33624455,nan,0,1
218109795,218108646,592905,-0.13576233,-0.3624919,0.2773564,nan,0,1
219109812,219108646,592905,-0.12089548,-0.35950026,0.30151564,nan,0,1
220109793,220108646,592905,-0.091161765,-0.35351694,0.32718486,nan,0,1
221109867,221108647,592905,-0.100081876,-0.14559679,0.47969007,nan,0,1
222109797,222108646,592905,-0.091161765,-0.19645494,0.42231187,nan,0,1
223109795,223108646,592905,-0.00047393204,-0.16803421,0.46459055,nan,0,1
227109851,227108658,592905,-0.03615439,-0.16205089,0.4540209,nan,0,1
228109795,228108646,592905,-0.02574759,-0.1560676,0.46006072,nan,0,1
229109793,229108652,592905,-0.04358782,-0.1725217,0.45251095,nan,0,1
230109794,230108650,592905,-0.100081876,-0.16354673,0.45855075,nan,0,1
231109778,231108647,592905,-0.111975364,-0.16653837,0.44496116,nan,0,1
232109794,232108647,592905,-0.059941363,-0.1770092,0.45553085,nan,0,1
233109878,233108677,592905,0.00249944,-0.1770092,0.44949102,nan,0,1
234109799,234108647,592905,0.020339668,-0.18149668,0.46006072,nan,0,1
235109803,235108672,592905,0.0039861253,-0.15158011,0.4630806,nan,0,1
236109795,236108649,592905,-0.016827475,-0.178505,0.45251095,nan,0,1
237109778,237108647,592905,-0.028720962,-0.18448833,0.4540209,nan,0,1
238109794,238108646,592905,-0.02574759,-0.17102586,0.4630806,nan,0,1
239109799,239108667,592905,-0.05696799,-0.16653837,0.45251095,nan,0,1
240109795,240108647,592905,-0.11792211,-0.18149668,0.43590143,nan,0,1
241109823,241108692,592905,-0.1387357,-0.16953002,0.44345123,nan,0,1
242109845,242108713,592905,-0.073321536,-0.178505,0.44345123,nan,0,1
243109779,243108647,592905,0.017366298,-0.16803421,0.45704082,nan,0,1
244109795,244108646,592905,0.0381799,-0.16653837,0.45251095,nan,0,1
245109793,245108646,592905,0.018852983,-0.16354673,0.45251095,nan,0,1
246109795,246108663,592905,-0.016827475,-0.18299249,0.45553085,nan,0,1
247109800,247108646,592905,-0.06440142,-0.17102586,0.4540209,nan,0,1
248109820,248108689,592905,-0.11643542,-0.06482205,0.47365028,nan,0,1
249109778,249108646,592905,-0.16995612,0.039885923,0.4374114,nan,0,1
250109793,250108646,592905,-0.17590284,0.14010641,0.39060286,nan,0,1
251109792,251108646,592905,-0.20414989,0.18348545,0.34681422,nan,0,1
252109795,252108647,592905,-0.20712325,0.23583944,0.31661516,nan,0,1
253109794,253108646,592905,-0.16846941,0.2642602,0.28490618,nan,0,1
254109849,254108647,592905,-0.11792211,0.28819343,0.28188625,nan,0,1
255109778,255108647,592905,-0.06440142,0.274731,0.31812513,nan,0,1
256109794,256108646,592905,0.008446184,0.29567257,0.31812513,nan,0,1
257109793,257108647,592905,0.0902139,0.2059229,0.39211282,nan,0,1
258109799,258108652,592905,0.06048019,0.1012149,0.45855075,nan,0,1
259109795,259108646,592905,0.076833725,0.009969386,0.47063035,nan,0,1
260109794,260108647,592905,0.13481447,-0.0049889428,0.4630806,nan,0,1
261109778,261108646,592905,0.1452213,-0.018451374,0.4630806,nan,0,1
262109793,262108646,592905,0.12886772,0.009969386,0.4661005,nan,0,1
263109792,263108647,592905,0.13630117,0.008473547,0.46459055,nan,0,1
264109795,264108646,592905,0.11251418,0.0009944125,0.4661005,nan,0,1
265109797,265108647,592905,0.026286412,0.0009944125,0.47969007,nan,0,1
266109824,266108693,592905,-0.028720962,0.012961004,0.48120004,nan,0,1
267109778,267108647,592905,0.012906239,-0.0064847223,0.49327967,nan,0,1
268109797,268108646,592905,0.16752155,0.020440139,0.451001,nan,0,1
269109792,269108645,592905,0.21212214,0.03240679,0.41929194,nan,0,1
270109797,270108646,592905,0.19279522,0.008473547,0.44949102,nan,0,1
271109794,271108646,592905,0.16752155,0.006977708,0.4540209,nan,0,1
272109796,272108646,592905,0.14076123,-0.0049889428,0.45855075,nan,0,1
273109777,273108646,592905,0.11697424,0.0024902513,0.4630806,nan,0,1
274109796,274108645,592905,0.108054124,0.009969386,0.4630806,nan,0,1
275109792,275108647,592905,0.072373666,0.009969386,0.4721403,nan,0,1
276109795,276108647,592905,-0.016827475,0.027919333,0.47365028,nan,0,1
277109796,277108646,592905,-0.083728336,0.012961004,0.47063035,nan,0,1
278109794,278108646,592905,0.0039861253,0.039885923,0.4721403,nan,0,1
279109780,279108649,592905,0.2150955,-0.0005014264,0.42986163,nan,0,1
280109778,280108646,592905,0.21212214,0.021935977,0.4238218,nan,0,1
281109793,281108647,592905,0.17644167,0.006977708,0.4374114,nan,0,1
282109795,282108646,592905,0.14968134,0.012961004,0.45855075,nan,0,1
283109795,283108646,592905,0.06494024,-0.058838725,0.48723984,nan,0,1
284109795,284108646,592905,0.03371984,0.021935977,0.47969007,nan,0,1
285109780,285108649,592905,-0.001960617,0.015952682,0.48120004,nan,0,1
286109793,286108647,592905,0.006959495,-0.013963857,0.48120004,nan,0,1
287109792,287108648,592905,-0.013854103,-0.16953002,0.44949102,nan,0,1
288109796,288108646,592905,-0.037641075,-0.18149668,0.4540209,nan,0,1
290109796,290108646,592905,-0.11048868,-0.18448833,0.4374114,nan,0,1
291109778,291108647,592905,-0.07778159,-0.22936316,0.42231187,nan,0,1
292109792,292108646,592905,-0.106028624,-0.30714625,0.34077442,nan,0,1
293109792,293108646,592905,-0.106028624,-0.3639877,0.30000567,nan,0,1
294109797,294108646,592905,-0.08224165,-0.37445852,0.26527676,nan,0,1
295109796,295108646,592905,-0.080754966,-0.3385586,0.34077442,nan,0,1
297109777,297108646,592905,-0.16252269,-0.25030476,0.39060286,nan,0,1
298109795,298108647,592905,-0.12386885,-0.13213432,0.4540209,nan,0,1
299109794,299108646,592905,-0.06440142,-0.17102586,0.45704082,nan,0,1
300109794,300108646,592905,-0.052507933,-0.11418437,0.47667018,nan,0,1
301109797,301108646,592905,-0.04656119,-0.15307592,0.45855075,nan,0,1
302109795,302108646,592905,-0.037641075,-0.14709263,0.45855075,nan,0,1
303109779,303108648,592905,-0.088188395,-0.15008427,0.4540209,nan,0,1
304109792,304108646,592905,-0.094135135,-0.088755295,0.47063035,nan,0,1
305109793,305108647,592905,-0.11792211,-0.07080538,0.46459055,nan,0,1
306109796,306108646,592905,-0.15360257,-0.088755295,0.4630806,nan,0,1
307109799,307108646,592905,-0.17441617,-0.103713594,0.43590143,nan,0,1
308109797,308108646,592905,-0.16400936,-0.096234456,0.44949102,nan,0,1
309109779,309108647,592905,-0.16252269,-0.08725949,0.45251095,nan,0,1
310109795,310108646,592905,-0.12535554,-0.13213432,0.4404313,nan,0,1
311109792,311108646,592905,-0.14616914,-0.10670524,0.46006072,nan,0,1
312109796,312108646,592905,-0.16549605,-0.11717605,0.4479811,nan,0,1
313109795,313108646,592905,-0.16252269,-0.14559679,0.4313716,nan,0,1
314109794,314108646,592905,-0.14765581,-0.178505,0.42986163,nan,0,1
315109779,315108647,592905,-0.17144278,-0.24880895,0.3890929,nan,0,1
316109801,316108646,592905,-0.14765581,-0.31312954,0.34077442,nan,0,1
317109793,317108646,592905,-0.091161765,-0.34304613,0.30151564,nan,0,1
318109800,318108646,592905,-0.019800847,-0.37445852,0.2924559,nan,0,1
319109795,319108647,592905,0.0589935,-0.3415503,0.3256749,nan,0,1
320109797,320108649,592905,0.13778783,-0.3370628,0.2924559,nan,0,1
321109777,321108646,592905,0.15116802,-0.2936838,0.35889384,nan,0,1
322109795,322108646,592905,0.12738106,-0.20243827,0.41778204,nan,0,1
323109800,323108646,592905,0.11251418,-0.088755295,0.4630806,nan,0,1
324109828,324108646,592905,0.078320414,-0.15905924,0.44949102,nan,0,1
325109795,325108646,592905,0.081293784,-0.0842678,0.45855075,nan,0,1
326109818,326108687,592905,0.09616064,0.021935977,0.46459055,nan,0,1
327109778,327108647,592905,0.0902139,0.012961004,0.4630806,nan,0,1
328109792,328108646,592905,0.10508076,0.024927655,0.46761045,nan,0,1
329109779,329108647,592905,0.11697424,0.0054818694,0.4721403,nan,0,1
330109873,330108648,592905,0.12738106,-0.010972239,0.45855075,nan,0,1
331109795,331108646,592905,0.12738106,-0.010972239,0.4721403,nan,0,1
332109796,332108646,592905,0.12886772,-0.012468077,0.4630806,nan,0,1
337109796,337108646,592905,0.18982185,0.0009944125,0.44194126,nan,0,1
338109795,338108646,592905,0.1942819,-0.0064847223,0.44496116,nan,0,1
339109795,339108647,592905,0.16008814,-0.09174697,0.451001,nan,0,1
340109777,340108646,592905,0.14076123,0.020440139,0.4540209,nan,0,1
341109793,341108648,592905,0.11697424,0.008473547,0.4630806,nan,0,1
342109845,342108646,592905,0.03669321,0.020440139,0.47667018,nan,0,1
343109795,343108646,592905,-0.048047878,0.021935977,0.47667018,nan,0,1
344109796,344108646,592905,-0.06588811,0.03390263,0.4721403,nan,0,1
345109794,345108650,592905,0.0381799,0.014456843,0.47365028,nan,0,1
346109778,346108647,592905,0.18684849,-0.0019972653,0.4374114,nan,0,1
347109793,347108646,592905,0.1942819,0.015952682,0.4268417,nan,0,1
348109870,348108654,592905,0.14819466,-0.031913802,0.44194126,nan,0,1
349109796,349108646,592905,0.081293784,-0.07080538,0.4630806,nan,0,1
350109795,350108649,592905,0.03520653,-0.16354673,0.45553085,nan,0,1
351109795,351108660,592905,0.006959495,-0.17102586,0.451001,nan,0,1
352109779,352108647,592905,-0.037641075,-0.17551336,0.4630806,nan,0,1
353109795,353108647,592905,-0.06588811,-0.1575634,0.4630806,nan,0,1
354109876,354108674,592905,-0.083728336,0.03539847,0.4661005,nan,0,1
355109795,355108646,592905,-0.089675084,0.113181554,0.4404313,nan,0,1
356109799,356108668,592905,-0.094135135,0.15057722,0.41325217,nan,0,1
357109793,357108663,592905,-0.094135135,0.19246042,0.39362276,nan,0,1
358109777,358108646,592905,-0.091161765,0.24331857,0.36191377,nan,0,1
359109793,359108646,592905,-0.037641075,0.26874766,0.34379432,nan,0,1
360109889,360108693,592905,0.029259782,0.27323517,0.3317147,nan,0,1
361109795,361108646,592905,0.10656744,0.24481441,0.3604038,nan,0,1
362109823,362108689,592905,0.13481447,0.1475856,0.42231187,nan,0,1
363109803,363108672,592905,0.078320414,0.06082755,0.451001,nan,0,1
364109779,364108648,592905,0.08575384,0.054844193,0.45704082,nan,0,1
365109795,365108647,592905,0.024799727,0.05933171,0.47365028,nan,0,1
366109778,366108647,592905,-0.027234277,0.053348415,0.4721403,nan,0,1
367109794,367108663,592905,-0.04358782,0.062323388,0.46459055,nan,0,1
368109793,368108646,592905,-0.080754966,0.05933171,0.46459055,nan,0,1
369109835,369108700,592905,-0.086701706,-0.030418025,0.48421994,nan,0,1
370109778,370108647,592905,-0.06440142,-0.1560676,0.451001,nan,0,1
371109797,371108666,592905,-0.05399462,-0.16354673,0.44949102,nan,0,1
372109793,372108648,592905,-0.03615439,-0.17551336,0.4540209,nan,0,1
373109798,373108649,592905,-0.022774218,-0.16354673,0.45553085,nan,0,1
374109779,374108647,592905,-0.03169433,-0.16803421,0.45704082,nan,0,1
375109836,375108705,592905,-0.030207647,-0.15008427,0.45553085,nan,0,1
376109780,376108648,592905,-0.095621824,-0.15307592,0.44496116,nan,0,1
377109794,377108648,592905,-0.15211588,-0.1725217,0.42986163,nan,0,1
378109793,378108648,592905,-0.1506292,-0.17102586,0.4268417,nan,0,1
379109796,379108647,592905,-0.055481307,-0.14559679,0.451001,nan,0,1
380109796,380108647,592905,0.05007338,-0.17551336,0.451001,nan,0,1
381109795,381108649,592905,0.05007338,-0.088755295,0.4857299,nan,0,1
382109780,382108648,592905,0.029259782,-0.15008427,0.46761045,nan,0,1
383109792,383108647,592905,-0.00047393204,-0.15008427,0.45855075,nan,0,1
384109793,384108648,592905,-0.07629491,-0.16653837,0.46761045,nan,0,1
385109794,385108647,592905,-0.16252269,-0.16953002,0.4343915,nan,0,1
386109796,386108647,592905,-0.17441617,-0.14709263,0.42986163,nan,0,1
387109795,387108648,592905,-0.092648454,-0.15008427,0.45251095,nan,0,1
388109779,388108647,592905,0.069400296,-0.16504253,0.45704082,nan,0,1
389109794,389108648,592905,0.06494024,-0.11568021,0.4630806,nan,0,1
390109792,390108648,592905,-0.04656119,-0.16205089,0.4661005,nan,0,1
391109794,391108648,592905,-0.089675084,-0.07978032,0.46761045,nan,0,1
395109794,395108646,592905,-0.1818496,0.15356891,0.3830531,nan,0,1
396109795,396108647,592905,-0.16252269,0.23135199,0.34077442,nan,0,1
397109800,397108646,592905,-0.11792211,0.2582769,0.34530428,nan,0,1
398109796,398108646,592905,-0.073321536,0.25678107,0.35134408,nan,0,1
399109796,399108646,592905,-0.04061445,0.2911851,0.3286948,nan,0,1
400109778,400108646,592905,-0.019800847,0.28520176,0.3286948,nan,0,1
401109795,401108646,592905,0.006959495,0.21938534,0.38154313,nan,0,1
402109794,402108646,592905,0.0143929245,0.06531501,0.4661005,nan,0,1
403109796,403108646,592905,0.03669321,-0.02144305,0.4661005,nan,0,1
404109796,404108646,592905,0.11846092,-0.0019972653,0.4630806,nan,0,1
405109796,405108646,592905,0.1452213,-0.0019972653,0.4479811,nan,0,1
406109778,406108647,592905,0.15414141,0.009969386,0.45704082,nan,0,1
407109795,407108648,592905,0.12292098,-0.0005014264,0.45855075,nan,0,1
408109795,408108647,592905,0.04710001,0.03240679,0.4721403,nan,0,1
409109796,409108646,592905,-0.019800847,0.003986031,0.4887498,nan,0,1
410109796,410108646,592905,-0.037641075,0.029415112,0.47969007,nan,0,1
411109796,411108646,592905,0.08575384,0.029415112,0.47667018,nan,0,1
412109778,412108646,592905,0.16752155,0.029415112,0.44496116,nan,0,1
413109804,413108673,592905,0.15711477,0.021935977,0.45251095,nan,0,1
414109795,414108646,592905,0.11251418,0.039885923,0.451001,nan,0,1
415109797,415108646,592905,0.10508076,0.027919333,0.4630806,nan,0,1
416109796,416108646,592905,0.09616064,0.03539847,0.4661005,nan,0,1
417109796,417108645,592905,0.063453555,0.021935977,0.47063035,nan,0,1
418109781,418108648,592905,-0.019800847,0.04586928,0.47667018,nan,0,1
419109795,419108646,592905,-0.088188395,0.015952682,0.4721403,nan,0,1
420109795,420108646,592905,-0.048047878,0.039885923,0.48120004,nan,0,1
421109799,421108646,592905,0.15116802,0.041381765,0.44496116,nan,0,1
422109798,422108646,592905,0.18090174,0.041381765,0.4479811,nan,0,1
423109796,423108647,592905,0.14670795,-0.019947212,0.45251095,nan,0,1
424109778,424108646,592905,0.078320414,0.04736506,0.44496116,nan,0,1
425109794,425108647,592905,0.08575384,0.041381765,0.47063035,nan,0,1
426109794,426108646,592905,0.066426925,0.048860896,0.4661005,nan,0,1
