timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
70092604,70092182,2424842,-2.3541534,5.095732,-8.208195,44.769733,0,0,0,0
71094678,71094222,2424842,-0.36471674,-3.3071907,-20.622456,44.961422,0,0,0,0
72096685,72096262,2424842,1.190136,-2.0886145,-14.603761,44.9135,0,0,0,0
73096328,73095858,2424842,-0.44891283,2.2262087,5.5290103,44.9135,0,0,0,0
74093449,74093011,2424842,-1.5893146,6.6119146,2.563102,44.961422,0,0,0,0
75095486,75095050,2424842,3.0005877,2.6005385,-14.599842,44.817654,0,0,0,0
76095111,76094647,2424842,0.50597465,-0.6907272,1.1986971,44.961422,0,0,0,0
77094684,77094242,2424842,-3.572149,5.352129,-21.945688,45.10519,0,0,0,0
78094266,78093838,2424842,-2.380707,7.379365,-4.0409775,45.10519,0,0,0,0
79096308,79095878,2424842,-2.4877932,6.128286,-15.288938,45.296883,0,0,0,0
80095917,80095474,2424842,-3.8581474,7.657528,-11.336328,44.9135,0,0,0,0
81093066,81092627,2424842,-2.6061976,9.409648,-4.3944483,45.009346,0,0,0,0
82095110,82094668,2424842,2.5173943,3.8150518,11.576619,45.10519,0,0,0,0
83097146,83096706,2424842,3.4345913,0.613351,-20.76426,45.24896,0,0,0,0
84094303,84093859,2424842,-4.1114974,7.608338,-19.50578,45.10519,0,0,0,0
85093911,85093454,2424842,-1.2322159,6.7388797,3.5557888,44.72181,0,0,0,0
86095917,86095494,2424842,-3.3462234,-9.589432,-13.998245,45.296883,0,0,0,0
87095529,87095090,2424842,1.0434366,1.5666785,-26.45419,45.10519,0,0,0,0
88095112,88094687,2424842,1.2475969,-4.33307,-25.426859,45.10519,0,0,0,0
89094725,89094282,2424842,-3.8220165,-9.453179,-13.49938,45.10519,0,0,0,0
90096795,90096322,2424842,-1.6280571,5.365406,-18.387468,45.296883,0,0,0,0
91093991,91093519,2424842,-1.7968484,-6.420052,-1.5179238,45.344807,0,0,0,0
92093497,92093070,2424842,-2.971422,-8.285679,-12.674469,45.44065,0,0,0,0
93095533,93095110,2424842,-7.223089,-5.151016,-2.2300901,45.153114,0,0,0,0
94097572,94097150,2424842,-7.2509494,6.1622405,-26.261782,45.44065,0,0,0,0
95094731,95094302,2424842,-1.2280079,-7.0228467,-16.589207,45.24896,0,0,0,0
96094338,96093898,2424842,0.6159628,-6.66894,-20.409918,45.344807,0,0,0,0
97096374,97095937,2424842,-2.1660995,-8.150298,-16.394188,45.296883,0,0,0,0
98093532,98093090,2424842,-5.1383924,6.967998,-18.997337,45.44065,0,0,0,0
99095568,99095130,2424842,-1.655917,7.926114,-8.51204,45.5365,0,0,0,0
100095149,100094726,2424842,-4.3182697,-10.352964,-20.025103,45.44065,0,0,0,0
101097188,101096766,2424842,-0.8636539,-5.0404477,-18.620794,45.5365,0,0,0,0
102094343,102093918,2424842,3.1525106,-0.46752232,-1.9645513,45.24896,0,0,0,0
103093955,103093514,2424842,0.39264908,-3.2391374,-9.645151,45.488575,0,0,0,0
104095995,104095554,2424842,0.7295786,3.0867789,-6.3681417,45.5365,0,0,0,0
105093147,105092707,2424842,1.8004397,3.434156,-8.963021,45.44065,0,0,0,0
106095184,106094746,2424842,3.9639273,1.9632454,-5.542795,45.296883,0,0,0,0
107094803,107094342,2424842,1.2972584,-0.39743748,-14.122997,45.5365,0,0,0,0
108096807,108096382,2424842,0.44532153,-1.062155,-14.289467,45.488575,0,0,0,0
109093958,109093533,2424842,-0.5545842,-1.1988422,-13.471085,45.680267,0,0,0,0
110096030,110095574,2424842,2.5574067,4.5322237,-6.200584,45.680267,0,0,0,0
111095609,111095171,2424842,2.7228603,2.791204,-8.984351,45.632343,0,0,0,0
112092761,112092322,2424842,0.36565992,-2.0045998,-15.047776,45.344807,0,0,0,0
113094802,113094362,2424842,-4.4070725,-10.116156,-24.731668,45.77611,0,0,0,0
118095260,118094821,2424842,0.31690526,1.3803662,-8.044953,45.5365,0,0,0,0
119094808,119094382,2424842,-1.8513709,1.6376339,-15.646762,45.5365,0,0,0,0
120094419,120093979,2424842,-1.9371269,-5.576749,-11.584889,45.632343,0,0,0,0
121096491,121096019,2424842,0.581392,2.2653139,-13.071544,45.824036,0,0,0,0
122096040,122095615,2424842,0.4387919,0.6660234,-10.870111,45.632343,0,0,0,0
123093189,123092766,2424842,3.3013866,1.9571512,-5.4705334,45.44065,0,0,0,0
124095243,124094822,2424842,-3.1233451,1.3150698,-9.142368,45.824036,0,0,0,0
125097277,125096848,2424842,-3.0227888,-4.6530223,-17.586935,45.967804,0,0,0,0
126094426,126093998,2424842,0.20981914,0.090979666,-7.4446616,45.871956,0,0,0,0
127094041,127093597,2424842,1.2597854,-1.7186015,-3.5852084,45.824036,0,0,0,0
128096074,128095635,2424842,1.1470402,0.81881696,-7.2622666,45.824036,0,0,0,0
129095656,129095230,2424842,-3.0819905,2.3702598,-31.493767,45.77611,0,0,0,0
130095267,130094828,2424842,-4.9977875,9.695646,-16.72154,45.680267,0,0,0,0
131094844,131094421,2424842,-4.9185615,-9.234654,-11.091684,45.77611,0,0,0,0
132096918,132096462,2424842,4.4200954,7.524178,14.478935,45.680267,0,0,0,0
133094073,133093615,2424842,-7.069679,-11.453064,-28.15222,45.824036,0,0,0,0
134093652,134093210,2424842,-3.325764,10.871418,2.1504285,45.77611,0,0,0,0
135095738,135095297,2424842,-8.165099,-11.759449,-26.595665,45.871956,0,0,0,0
136097796,136097327,2424842,4.1902523,3.2549171,15.467341,45.871956,0,0,0,0
137094916,137094442,2424842,-4.320337,-11.808602,-41.857033,45.824036,0,0,0,0
138094466,138094038,2424842,0.49799395,2.2348785,-29.60017,45.824036,0,0,0,0
139096502,139096078,2424842,-3.7580261,7.640986,-14.207629,45.824036,0,0,0,0
140093653,140093230,2424842,2.7624736,3.5630076,8.424542,45.871956,0,0,0,0
141095728,141095270,2424842,1.5514427,-3.0186894,-0.073023155,46.06365,0,0,0,0
142095305,142094865,2424842,0.3978728,-3.3914957,-8.237795,45.824036,0,0,0,0
143097349,143096906,2424842,0.8475474,-3.5839026,-10.52883,46.06365,0,0,0,0
144094497,144094058,2424842,1.0286362,-0.62379843,-9.306915,45.824036,0,0,0,0
145094076,145093654,2424842,2.6144683,-2.259256,-13.083224,46.159492,0,0,0,0
146096120,146095697,2424842,1.4243324,-1.8609477,-13.585136,45.967804,0,0,0,0
147093272,147092846,2424842,3.0306242,-0.6525288,-10.845734,46.207417,0,0,0,0
148095309,148094885,2424842,-0.3970022,-3.3549297,-13.32308,45.824036,0,0,0,0
149094924,149094483,2424842,1.9680338,1.0612843,-10.939761,45.967804,0,0,0,0
150096963,150096522,2424842,0.14234617,-0.4261679,-12.164287,45.824036,0,0,0,0
151094113,151093674,2424842,8.077601,6.908796,-5.3934836,46.207417,0,0,0,0
152096161,152095720,2424842,-1.2441143,-6.850899,-19.528416,45.871956,0,0,0,0
153095732,153095310,2424842,0.412238,0.824476,-8.333563,46.159492,0,0,0,0
154092889,154092462,2424842,1.3481532,-0.17151192,-8.739272,46.159492,0,0,0,0
155094926,155094502,2424842,1.2758919,1.3481532,-3.413261,46.207417,0,0,0,0
156094538,156094098,2424842,1.9845756,1.5692905,-4.8671947,46.159492,0,0,0,0
157096577,157096138,2424842,-4.1724405,-7.126015,-22.58603,46.207417,0,0,0,0
158093730,158093290,2424842,1.4809226,-2.6810708,-22.043633,46.159492,0,0,0,0
159095772,159095330,2424842,-3.461145,-7.884759,-23.675608,45.871956,0,0,0,0
160095349,160094926,2424842,6.126109,11.1182375,31.160753,46.207417,0,0,0,0
163096586,163096158,2424842,-2.8743482,-13.6835165,-49.77632,45.967804,0,0,0,0
164096191,164095754,2424842,-3.839429,-3.4602747,-51.37696,46.015724,0,0,0,0
165093345,165092907,2424842,-6.418202,-13.328739,-34.061222,46.06365,0,0,0,0
166095385,166094946,2424842,-3.0536954,12.33275,-3.2221603,46.159492,0,0,0,0
167094965,167094541,2424842,-2.1417222,12.326656,1.6563523,46.159492,0,0,0,0
168094609,168094138,2424842,-3.3614593,-11.683704,-57.851894,45.967804,0,0,0,0
169094158,169093734,2424842,-4.8833013,8.402342,-19.284643,46.351185,0,0,0,0
170096198,170095774,2424842,-3.901243,4.8136516,-34.997135,46.159492,0,0,0,0
171095808,171095370,2424842,3.0972264,4.779262,27.865026,46.207417,0,0,0,0
172092960,172092522,2424842,8.669187,10.136615,16.857792,45.871956,0,0,0,0
173095002,173094562,2424842,8.845922,10.886653,27.64563,46.351185,0,0,0,0
174097044,174096602,2424842,8.087613,9.106237,21.20305,45.967804,0,0,0,0
175094192,175093754,2424842,-10.407377,-4.7070007,-8.291774,46.207417,0,0,0,0
176093772,176093350,2424842,0.81664044,-1.9797872,5.9393616,46.159492,0,0,0,0
177095844,177095390,2424842,-1.2386005,-5.2389126,-21.035059,45.871956,0,0,0,0
178095422,178094986,2424842,-0.97639906,-0.8706188,-16.161732,46.494953,0,0,0,0
179095006,179094582,2424842,2.4390385,5.0304356,-6.187923,46.159492,0,0,0,0
180094620,180094178,2424842,2.9418209,3.2426198,-3.1477222,46.207417,0,0,0,0
181096691,181096218,2424842,-0.073023155,-2.4053748,-12.460623,45.824036,0,0,0,0
182093842,182093370,2424842,-0.7813078,-2.8602731,-14.843652,46.207417,0,0,0,0
183093387,183092966,2424842,4.032271,1.4173675,-5.377377,45.967804,0,0,0,0
184095426,184095005,2424842,1.7786742,0.93983305,-9.696953,45.967804,0,0,0,0
185097472,185097047,2424842,-0.6895301,-3.4280617,-18.389647,46.015724,0,0,0,0
186094621,186094198,2424842,-1.2758919,0.9972939,-7.869088,46.207417,0,0,0,0
187094265,187093794,2424842,1.3599066,8.638679,-5.813521,46.30326,0,0,0,0
188096273,188095834,2424842,-0.05659022,-2.7080598,-12.433743,46.207417,0,0,0,0
189093426,189092986,2424842,-0.9315621,-0.11056859,-7.0790014,46.159492,0,0,0,0
190095466,190095026,2424842,1.9819636,2.0816495,-3.939115,46.39911,0,0,0,0
191095079,191094623,2424842,0.51116204,-0.1328782,-8.013792,46.39911,0,0,0,0
192097087,192096664,2424842,-4.672611,-7.6953998,-18.347857,45.967804,0,0,0,0
193094235,193093814,2424842,5.0273886,7.252255,-0.006529641,46.207417,0,0,0,0
194096282,194095859,2424842,0.194148,-3.856406,-11.90963,46.015724,0,0,0,0
195095892,195095450,2424842,2.5683255,5.544971,-2.1887357,46.39911,0,0,0,0
196093041,196092602,2424842,2.1804647,3.4981465,-6.913584,46.494953,0,0,0,0
197095082,197094642,2424842,0.23811425,-2.0912266,-13.6116905,46.207417,0,0,0,0
198094667,198094238,2424842,5.680352,7.2748914,-3.9156082,46.207417,0,0,0,0
199096707,199096278,2424842,0.055284295,0.8963021,-11.280172,46.207417,0,0,0,0
200093853,200093430,2424842,0.70520127,-0.61509216,-7.7863793,46.5908,0,0,0,0
201095929,201095470,2424842,0.52871954,-2.4053748,-9.764751,46.159492,0,0,0,0
202095503,202095066,2424842,-0.11971009,-0.9293856,-7.9539733,46.30326,0,0,0,0
203092659,203092218,2424842,-0.56067854,-1.8409235,-13.596454,46.39911,0,0,0,0
204094698,204094258,2424842,7.2304893,10.561041,-3.6700938,46.159492,0,0,0,0
205096818,205096345,2424842,3.1304188,4.472768,-1.2789028,45.967804,0,0,0,0
206096318,206095894,2424842,-0.010882735,0.9476686,-8.774967,46.30326,0,0,0,0
207093468,207093046,2424842,-3.7963333,8.8637705,-13.891158,45.871956,0,0,0,0
208095506,208095085,2424842,-7.2714086,5.7125654,-31.014927,46.06365,0,0,0,0
209095125,209094682,2424842,-3.8202753,-1.8988197,-44.57351,45.824036,0,0,0,0
210094707,210094278,2424842,-3.2787504,12.6222315,-2.3794012,46.39911,0,0,0,0
211094350,211093875,2424842,-8.09719,-13.881183,-32.034817,46.39911,0,0,0,0
212096356,212095914,2424842,-5.225019,9.778356,-12.220877,46.494953,0,0,0,0
213095938,213095510,2424842,-5.207607,5.2063003,-25.587923,46.351185,0,0,0,0
214093089,214092662,2424842,-12.279208,5.843158,-45.877693,46.159492,0,0,0,0
215095122,215094702,2424842,-11.758578,3.6269982,-43.87745,46.542877,0,0,0,0
216097167,216096742,2424842,-8.594314,-1.4587219,-47.51794,46.207417,0,0,0,0
217094318,217093894,2424842,0.8410178,1.9319031,-24.933216,46.351185,0,0,0,0
218093944,218093502,2424842,-4.2664676,-14.027846,-26.72669,46.159492,0,0,0,0
219095969,219095530,2424842,0.92807966,0.9646456,-2.674106,46.494953,0,0,0,0
220095547,220095126,2424842,-2.6976123,-0.92895025,-15.2741375,45.871956,0,0,0,0
221095164,221094722,2424842,0.15932325,1.7690974,-7.5469594,46.351185,0,0,0,0
222094741,222094318,2424842,-2.0115647,-5.8253107,-14.823591,46.015724,0,0,0,0
223096780,223096358,2424842,0.20067763,-0.72043705,-10.938456,46.207417,0,0,0,0
227097630,227097186,2424842,1.3102814,-4.005282,-13.61909,46.351185,0,0,0,0
228094782,228094338,2424842,-0.77746266,-0.20503074,-10.827886,46.39911,0,0,0,0
229094355,229093934,2424842,-1.4852757,0.2690212,-11.294538,46.542877,0,0,0,0
230096400,230095975,2424842,1.1104743,5.139698,-4.691765,46.207417,0,0,0,0
231093549,231093125,2424842,-0.27468026,-3.021918,-11.714176,46.5908,0,0,0,0
232095593,232095169,2424842,0.7961809,0.118839465,-7.788991,46.159492,0,0,0,0
233095201,233094762,2424842,0.5541489,-0.23419647,-8.037553,46.015724,0,0,0,0
234097241,234096802,2424842,1.8996903,-0.4570749,-8.279585,46.542877,0,0,0,0
235094394,235093954,2424842,-1.916232,-3.739743,-14.823156,46.159492,0,0,0,0
236093975,236093550,2424842,-0.4348741,1.8348291,-12.391953,46.207417,0,0,0,0
237096020,237095590,2424842,0.52498317,-1.82177,-12.580007,45.77611,0,0,0,0
238093167,238092743,2424842,-0.4209442,-0.9119732,-10.29855,46.351185,0,0,0,0
239095242,239094820,2424842,0.54021895,3.4894402,-10.471804,46.351185,0,0,0,0
240094822,240094378,2424842,-1.3616478,-2.3193285,-12.903007,46.30326,0,0,0,0
241096890,241096418,2424842,-1.0658188,0.12888786,-10.424754,46.207417,0,0,0,0
242094042,242093570,2424842,0.019153614,-0.8934363,-9.19134,46.351185,0,0,0,0
243096099,243095659,2424842,0.09881523,0.62162185,-5.8444643,46.351185,0,0,0,0
244095630,244095206,2424842,-0.6925773,-2.3698244,-10.584548,46.494953,0,0,0,0
245092780,245092358,2424842,-0.45272177,1.6759412,-7.843405,46.39911,0,0,0,0
246094818,246094397,2424842,-2.905255,9.429672,-7.830781,46.351185,0,0,0,0
247094438,247093994,2424842,-4.6377864,-13.089319,-29.422127,46.207417,0,0,0,0
248096473,248096035,2424842,-6.905749,7.6231384,-26.621784,46.351185,0,0,0,0
249093626,249093186,2424842,8.177723,10.279396,37.835354,46.494953,0,0,0,0
250095667,250095226,2424842,-2.5670197,8.867688,-11.563994,46.159492,0,0,0,0
251095243,251094822,2424842,-4.854571,7.3575997,-0.53499526,46.351185,0,0,0,0
252092396,252091974,2424842,-2.2226899,8.0924015,-16.662338,46.159492,0,0,0,0
253094467,253094014,2424842,-4.0342298,-3.6140475,-45.222878,46.494953,0,0,0,0
254096481,254096055,2424842,-4.8258405,8.780626,-15.460014,46.39911,0,0,0,0
255096092,255095651,2424842,2.9100435,2.9274557,22.242134,46.5908,0,0,0,0
256093242,256092803,2424842,-1.6990128,-6.8939953,-9.492792,46.351185,0,0,0,0
257095278,257094842,2424842,2.0281067,1.6463403,-9.012211,46.30326,0,0,0,0
258094859,258094438,2424842,-1.0364717,-0.23376116,-10.919302,46.39911,0,0,0,0
259094506,259094034,2424842,0.4237737,-0.52073884,-11.810597,46.494953,0,0,0,0
260094060,260093630,2424842,-0.12145133,0.25770319,-9.336516,46.30326,0,0,0,0
261096098,261095672,2424842,2.3219404,-1.4252031,-9.484086,46.494953,0,0,0,0
262095710,262095266,2424842,3.5899968,1.6707175,-5.8731947,46.39911,0,0,0,0
263095302,263094876,2424842,-0.56546694,-3.9047256,-15.156168,46.30326,0,0,0,0
264094926,264094458,2424842,2.7405632,-0.30286652,-10.90958,46.30326,0,0,0,0
265096937,265096498,2424842,-0.3142934,1.8770541,-6.637598,46.351185,0,0,0,0
266094089,266093650,2424842,1.1740295,2.8769598,-5.548889,46.351185,0,0,0,0
267093668,267093246,2424842,0.06573172,-1.1640173,-10.556689,46.30326,0,0,0,0
268095710,268095285,2424842,0.9911995,2.3289053,1.2445495,46.542877,0,0,0,0
269097833,269097377,2424842,0.51435435,3.7904205,-3.4021606,46.30326,0,0,0,0
270094936,270094478,2424842,-0.17597382,-0.034715924,-12.528857,46.494953,0,0,0,0
271094513,271094074,2424842,0.448804,-3.9708924,-6.5383472,46.494953,0,0,0,0
272096553,272096114,2424842,5.6677284,3.6461518,-9.422708,46.542877,0,0,0,0
273093705,273093266,2424842,3.0863438,6.0151057,-2.8499706,46.207417,0,0,0,0
274095817,274095344,2424842,2.1412144,2.2756886,-2.1372242,46.494953,0,0,0,0
275095354,275094901,2424842,1.9029914,-2.6148674,-21.697453,46.494953,0,0,0,0
276097370,276096942,2424842,-1.7190368,1.4817933,-12.13512,46.351185,0,0,0,0
277094515,277094094,2424842,1.4508862,1.8935959,-6.758614,46.542877,0,0,0,0
278094128,278093690,2424842,-0.44575685,-0.230714,-5.4496384,46.351185,0,0,0,0
279096171,279095732,2424842,-0.64512855,-3.1168153,-11.429484,46.686646,0,0,0,0
280093321,280092882,2424842,0.7143428,-0.95855135,-11.193981,46.686646,0,0,0,0
281095395,281094921,2424842,1.4871984,1.3591086,-11.085154,46.39911,0,0,0,0
282094940,282094518,2424842,-0.10926266,3.8468292,-12.250042,46.30326,0,0,0,0
283096981,283096558,2424842,-0.97030467,5.995081,-9.674751,46.39911,0,0,0,0
284094133,284093710,2424842,-2.2078893,-8.410613,-19.390858,46.207417,0,0,0,0
285096181,285095752,2424842,-2.348059,-7.8151097,-14.038729,46.5908,0,0,0,0
286095787,286095346,2424842,-2.5517838,-7.252255,-25.407269,46.207417,0,0,0,0
287092936,287092498,2424842,-6.71073,-8.186864,-20.059494,46.542877,0,0,0,0
288094974,288094538,2424842,-0.46447513,14.10359,18.212912,46.39911,0,0,0,0
290096599,290096174,2424842,-11.818215,0.77876854,-52.640663,46.5908,0,0,0,0
291093747,291093326,2424842,-7.1987114,-12.199111,-26.151213,46.39911,0,0,0,0
292095799,292095369,2424842,-0.19110084,-14.815756,-47.593685,46.494953,0,0,0,0
293095432,293094962,2424842,-4.6938324,10.737994,-21.292036,46.30326,0,0,0,0
294092556,294092114,2424842,0.66036433,-12.8943,-54.83027,46.686646,0,0,0,0
295094594,295094154,2424842,-3.3558002,4.261679,-19.643337,46.542877,0,0,0,0
297096222,297095790,2424842,0.39395502,-1.5536193,-14.247242,46.494953,0,0,0,0
298093364,298092942,2424842,-0.15453485,1.6694117,-8.899466,46.5908,0,0,0,0
299095435,299094981,2424842,0.51954174,1.1923125,-2.3778415,46.494953,0,0,0,0
300095048,300094578,2424842,-0.36950517,-3.2932243,-6.096037,46.494953,0,0,0,0
301094598,301094174,2424842,-0.58679706,1.110039,-4.092344,46.686646,0,0,0,0
302094217,302093774,2424842,1.1378988,1.8222052,-8.751896,46.494953,0,0,0,0
303096249,303095810,2424842,-0.21547815,0.11666293,-12.403707,46.015724,0,0,0,0
304095832,304095409,2424842,-1.1174393,5.3817306,-10.174487,46.5908,0,0,0,0
305092979,305092558,2424842,-1.3755777,2.9940581,-16.870417,46.207417,0,0,0,0
306095056,306094598,2424842,-1.0857705,3.1914709,-12.766283,46.494953,0,0,0,0
307097065,307096639,2424842,-2.376354,5.6050444,-1.4534981,46.494953,0,0,0,0
308094216,308093791,2424842,-1.9514921,-0.47100478,-15.757766,46.73457,0,0,0,0
309093825,309093386,2424842,-1.6598349,-3.2304313,-6.3267875,46.30326,0,0,0,0
310095865,310095426,2424842,-1.0334246,-2.076426,-20.40687,46.542877,0,0,0,0
311095444,311095022,2424842,-1.7808508,1.3390118,-4.4088135,46.542877,0,0,0,0
312095089,312094618,2424842,-1.0015744,-5.8434486,-6.984685,46.5908,0,0,0,0
313094639,313094214,2424842,-0.002176547,3.483346,-14.598972,46.39911,0,0,0,0
314096678,314096254,2424842,-3.4502623,-5.0726604,-14.975514,46.542877,0,0,0,0
315093829,315093406,2424842,-0.5175829,1.755603,-18.13499,46.5908,0,0,0,0
316093457,316093016,2424842,-2.078167,0.28556296,-3.358412,46.5908,0,0,0,0
317095480,317095042,2424842,-1.4156263,-4.6491046,-5.3621416,46.542877,0,0,0,0
318097523,318097083,2424842,0.84014714,-5.506229,-21.351925,46.5908,0,0,0,0
319094676,319094234,2424842,-4.9216084,1.874007,-19.207157,46.39911,0,0,0,0
320094256,320093830,2424842,-0.564161,-1.5906205,-4.0374947,46.494953,0,0,0,0
321096295,321095870,2424842,-1.0721672,1.6550465,-14.904124,46.542877,0,0,0,0
322093443,322093022,2424842,-1.1840416,2.0868733,-8.278279,46.5908,0,0,0,0
323095485,323095061,2424842,0.6951891,2.503029,-6.0952024,46.542877,0,0,0,0
324095130,324094659,2424842,2.2493525,2.304419,-4.8861666,46.39911,0,0,0,0
325097139,325096699,2424842,-0.36087152,5.153628,-9.283408,46.686646,0,0,0,0
326094289,326093851,2424842,0.31124622,-3.8207107,-12.614396,46.5908,0,0,0,0
327093868,327093446,2424842,1.1191804,-4.0113764,-9.242054,46.830414,0,0,0,0
328095912,328095486,2424842,-0.117098235,0.9219853,-12.384988,46.39911,0,0,0,0
329093063,329092639,2424842,1.6215276,1.2188663,-5.7151775,46.542877,0,0,0,0
330095100,330094678,2424842,-0.02176547,-1.3568594,-11.503487,46.351185,0,0,0,0
331094745,331094274,2424842,-0.438937,-4.24891,-13.319742,46.5908,0,0,0,0
332096755,332096314,2424842,-0.28469235,-2.8033926,-13.663056,46.494953,0,0,0,0
337094717,337094294,2424842,1.1957949,-0.085320644,-6.307198,46.494953,0,0,0,0
338096772,338096346,2424842,-1.3094107,-1.6985774,-12.59742,46.5908,0,0,0,0
339096372,339095931,2424842,2.9718573,6.09912,-3.4489565,46.686646,0,0,0,0
340093523,340093083,2424842,2.687165,5.0883317,-4.272997,46.686646,0,0,0,0
341095558,341095122,2424842,-2.2026656,-7.226136,-19.067858,46.686646,0,0,0,0
342095139,342094718,2424842,-1.329435,1.5288067,-6.011623,46.686646,0,0,0,0
343094822,343094345,2424842,-1.3607048,0.41619208,-11.431516,46.686646,0,0,0,0
344094337,344093910,2424842,0.4348741,0.53760713,-5.6102676,46.542877,0,0,0,0
345096384,345095954,2424842,1.0874029,2.4551451,-4.506758,46.5908,0,0,0,0
346095987,346095547,2424842,-0.4026612,1.9915404,-5.019118,46.686646,0,0,0,0
347093141,347092699,2424842,-1.8426648,-7.743719,-18.629501,46.30326,0,0,0,0
348095176,348094738,2424842,-0.20459543,-3.8877485,-10.279832,46.686646,0,0,0,0
349097217,349096778,2424842,-2.8025222,-6.503523,-21.664043,46.830414,0,0,0,0
350094373,350093930,2424842,0.82578194,2.8477943,-21.967455,46.686646,0,0,0,0
351093949,351093526,2424842,-3.849441,-9.603361,-24.76214,46.686646,0,0,0,0
352095989,352095566,2424842,-3.373648,-8.354023,-10.521864,46.73457,0,0,0,0
353095605,353095162,2424842,3.2983394,5.2163124,3.942162,46.494953,0,0,0,0
354095181,354094758,2424842,-2.620998,3.8228872,-11.395966,46.686646,0,0,0,0
355094799,355094354,2424842,3.608715,6.5453124,7.551748,46.5908,0,0,0,0
356096836,356096394,2424842,-0.07704977,9.093178,3.0998383,46.73457,0,0,0,0
357093985,357093546,2424842,-4.8223577,6.846111,-21.516039,46.30326,0,0,0,0
358093565,358093142,2424842,-4.7783914,-6.890948,-6.923161,46.830414,0,0,0,0
359095604,359095182,2424842,1.897949,1.4408741,-22.475895,46.494953,0,0,0,0
360097646,360097221,2424842,-4.178535,-8.945173,-9.806215,46.830414,0,0,0,0
361094798,361094374,2424842,-2.846053,-1.0782614,-6.7973566,46.39911,0,0,0,0
362094409,362093970,2424842,2.3663418,1.3490239,-19.730833,46.686646,0,0,0,0
363096452,363096014,2424842,-3.8964546,3.3558002,-0.6869182,46.494953,0,0,0,0
364093601,364093162,2424842,-5.530171,-8.874653,-24.013844,47.070026,0,0,0,0
365095674,365095202,2424842,-2.314395,-7.6095715,-8.158242,46.351185,0,0,0,0
366095241,366094820,2424842,-4.821052,-8.321375,-20.554876,46.73457,0,0,0,0
