timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
196100408,0,-34.620815,-34.620792,-1000.0,0
197112235,0,-34.620815,-34.620792,-1000.0,0
198109380,0,-34.620815,-34.620792,-1000.0,0
199106532,0,-34.620815,-34.620792,-1000.0,0
200103686,0,-34.620815,-34.620792,-1000.0,0
201100843,0,-34.620815,-34.620792,-1000.0,0
202112694,0,-34.620815,-34.620792,-1000.0,0
203109845,0,-34.620815,-34.620792,-1000.0,0
204106961,0,-34.620815,-34.620792,-1000.0,0
205104153,0,-34.620815,-34.620792,-1000.0,0
206101263,0,-34.620815,-34.620792,-1000.0,0
207098411,0,-34.620815,-34.620792,-1000.0,0
208110279,0,-34.620815,-34.620792,-1000.0,0
209107397,0,-34.620815,-34.620792,-1000.0,0
210104536,0,-34.620815,-34.620792,-1000.0,0
211101686,0,-34.620815,-34.620792,-1000.0,0
212113501,0,-34.620815,-34.620792,-1000.0,0
213110657,0,-34.620815,-34.620792,-1000.0,0
214107805,0,-34.620815,-34.620792,-1000.0,0
215104960,0,-34.620815,-34.620792,-1000.0,0
216102110,0,-34.620815,-34.620792,-1000.0,0
217099287,0,-34.620815,-34.620792,-1000.0,0
218111089,0,-34.620815,-34.620792,-1000.0,0
219108231,0,-34.620815,-34.620792,-1000.0,0
220105379,0,-34.620815,-34.620792,-1000.0,0
221102531,0,-34.620815,-34.620792,-1000.0,0
222099687,0,-34.620815,-34.620792,-1000.0,0
223111510,0,-34.620815,-34.620792,-1000.0,0
227114807,0,-34.620815,-34.620792,-1000.0,0
228111930,0,-34.620815,-34.620792,-1000.0,0
229109080,0,-34.620815,-34.620792,-1000.0,0
230106255,0,-34.620815,-34.620792,-1000.0,0
231103380,0,-34.620815,-34.620792,-1000.0,0
232100528,0,-34.620815,-34.620792,-1000.0,0
233112401,0,-34.620815,-34.620792,-1000.0,0
234109548,0,-34.620815,-34.620792,-1000.0,0
235106654,0,-34.620815,-34.620792,-1000.0,0
236103805,0,-34.620815,-34.620792,-1000.0,0
237100957,0,-34.620815,-34.620792,-1000.0,0
238098109,0,-34.620815,-34.620792,-1000.0,0
239109926,0,-34.620815,-34.620792,-1000.0,0
240107081,0,-34.620815,-34.620792,-1000.0,0
241104235,0,-34.620815,-34.620792,-1000.0,0
242101426,0,-34.620815,-34.620792,-1000.0,0
243113200,0,-34.620815,-34.620792,-1000.0,0
244110352,0,-34.620815,-34.620792,-1000.0,0
245107497,0,-34.620815,-34.620792,-1000.0,0
246104651,0,-34.620815,-34.620792,-1000.0,0
247101807,0,-34.620815,-34.620792,-1000.0,0
248113625,0,-34.620815,-34.620792,-1000.0,0
249110778,0,-34.620815,-34.620792,-1000.0,0
250107926,0,-34.620815,-34.620792,-1000.0,0
251105071,0,-34.620815,-34.620792,-1000.0,0
252102229,0,-34.620815,-34.620792,-1000.0,0
253099380,0,-34.620815,-34.620792,-1000.0,0
254111202,0,-34.620815,-34.620792,-1000.0,0
255108354,0,-34.620815,-34.620792,-1000.0,0
256105499,0,-34.620815,-34.620792,-1000.0,0
257102655,0,-34.620815,-34.620792,-1000.0,0
258099841,0,-34.620815,-34.620792,-1000.0,0
259111626,0,-34.620815,-34.620792,-1000.0,0
260108770,0,-34.620815,-34.620792,-1000.0,0
261105982,0,-34.620815,-34.620792,-1000.0,0
262103077,0,-34.620815,-34.620792,-1000.0,0
263100271,0,-34.620815,-34.620792,-1000.0,0
264112046,0,-34.620815,-34.620792,-1000.0,0
265109201,0,-34.620815,-34.620792,-1000.0,0
266106381,0,-34.620815,-34.620792,-1000.0,0
267103501,0,-34.620815,-34.620792,-1000.0,0
268100705,0,-34.620815,-34.620792,-1000.0,0
269112475,0,-34.620815,-34.620792,-1000.0,0
270109653,0,-34.620815,-34.620792,-1000.0,0
271106807,0,-34.620815,-34.620792,-1000.0,0
272103961,0,-34.620815,-34.620792,-1000.0,0
273101115,0,-34.620815,-34.620792,-1000.0,0
274112928,0,-34.620815,-34.620792,-1000.0,0
275110079,0,-34.620815,-34.620792,-1000.0,0
276107228,0,-34.620815,-34.620792,-1000.0,0
277104388,0,-34.620815,-34.620792,-1000.0,0
278101501,0,-34.620815,-34.620792,-1000.0,0
279113320,0,-34.620815,-34.620792,-1000.0,0
280110480,0,-34.620815,-34.620792,-1000.0,0
281107623,0,-34.620815,-34.620792,-1000.0,0
282104800,0,-34.620815,-34.620792,-1000.0,0
283101923,0,-34.620815,-34.620792,-1000.0,0
284099082,0,-34.620815,-34.620792,-1000.0,0
285110897,0,-34.620815,-34.620792,-1000.0,0
286108045,0,-34.620815,-34.620792,-1000.0,0
287105225,0,-34.620815,-34.620792,-1000.0,0
288102393,0,-34.620815,-34.620792,-1000.0,0
290111321,0,-34.620815,-34.620792,-1000.0,0
291108489,0,-34.620815,-34.620792,-1000.0,0
292105621,0,-34.620815,-34.620792,-1000.0,0
293102796,0,-34.620815,-34.620792,-1000.0,0
294099922,0,-34.620815,-34.620792,-1000.0,0
295111743,0,-34.620815,-34.620792,-1000.0,0
297106043,0,-34.620815,-34.620792,-1000.0,0
298103200,0,-34.620815,-34.620792,-1000.0,0
299100350,0,-34.620815,-34.620792,-1000.0,0
300112172,0,-34.620815,-34.620792,-1000.0,0
301109320,0,-34.620815,-34.620792,-1000.0,0
302106473,0,-34.620815,-34.620792,-1000.0,0
303103621,0,-34.620815,-34.620792,-1000.0,0
304100770,0,-34.620815,-34.620792,-1000.0,0
305097954,0,-34.620815,-34.620792,-1000.0,0
306109815,0,-34.620815,-34.620792,-1000.0,0
307106925,0,-34.620815,-34.620792,-1000.0,0
308104074,0,-34.620815,-34.620792,-1000.0,0
309101227,0,-34.620815,-34.620792,-1000.0,0
310113045,0,-34.620815,-34.620792,-1000.0,0
311110233,0,-34.620815,-34.620792,-1000.0,0
312107342,0,-34.620815,-34.620792,-1000.0,0
313104470,0,-34.620815,-34.620792,-1000.0,0
314101620,0,-34.620815,-34.620792,-1000.0,0
315098771,0,-34.620815,-34.620792,-1000.0,0
316110595,0,-34.620815,-34.620792,-1000.0,0
317107769,0,-34.620815,-34.620792,-1000.0,0
318104892,0,-34.620815,-34.620792,-1000.0,0
319102052,0,-34.620815,-34.620792,-1000.0,0
320099196,0,-34.620815,-34.620792,-1000.0,0
321111059,0,-34.620815,-34.620792,-1000.0,0
322108167,0,-34.620815,-34.620792,-1000.0,0
323105314,0,-34.620815,-34.620792,-1000.0,0
324102471,0,-34.620815,-34.620792,-1000.0,0
325114285,0,-34.620815,-34.620792,-1000.0,0
326111435,0,-34.620815,-34.620792,-1000.0,0
327108592,0,-34.620815,-34.620792,-1000.0,0
328105764,0,-34.620815,-34.620792,-1000.0,0
329102892,0,-34.620815,-34.620792,-1000.0,0
330100043,0,-34.620815,-34.620792,-1000.0,0
331111883,0,-34.620815,-34.620792,-1000.0,0
332109022,0,-34.620815,-34.620792,-1000.0,0
337109470,0,-34.620815,-34.620792,-1000.0,0
338106594,0,-34.620815,-34.620792,-1000.0,0
339103739,0,-34.620815,-34.620792,-1000.0,0
340100890,0,-34.620815,-34.620792,-1000.0,0
341112740,0,-34.620815,-34.620792,-1000.0,0
342109901,0,-34.620815,-34.620792,-1000.0,0
343107014,0,-34.620815,-34.620792,-1000.0,0
344104163,0,-34.620815,-34.620792,-1000.0,0
345101319,0,-34.620815,-34.620792,-1000.0,0
346113138,0,-34.620815,-34.620792,-1000.0,0
347110309,0,-34.620815,-34.620792,-1000.0,0
348107435,0,-34.620815,-34.620792,-1000.0,0
349104592,0,-34.620815,-34.620792,-1000.0,0
350101739,0,-34.620815,-34.620792,-1000.0,0
351098897,0,-34.620815,-34.620792,-1000.0,0
352110715,0,-34.620815,-34.620792,-1000.0,0
353107893,0,-34.620815,-34.620792,-1000.0,0
354105011,0,-34.620815,-34.620792,-1000.0,0
355102163,0,-34.620815,-34.620792,-1000.0,0
356114015,0,-34.620815,-34.620792,-1000.0,0
357111166,0,-34.620815,-34.620792,-1000.0,0
358108315,0,-34.620815,-34.620792,-1000.0,0
359105433,0,-34.620815,-34.620792,-1000.0,0
360102588,0,-34.620815,-34.620792,-1000.0,0
361099740,0,-34.620815,-34.620792,-1000.0,0
362111576,0,-34.620815,-34.620792,-1000.0,0
363108732,0,-34.620815,-34.620792,-1000.0,0
364105919,0,-34.620815,-34.620792,-1000.0,0
365103013,0,-34.620815,-34.620792,-1000.0,0
366100188,0,-34.620815,-34.620792,-1000.0,0
367111981,0,-34.620815,-34.620792,-1000.0,0
368109179,0,-34.620815,-34.620792,-1000.0,0
369106289,0,-34.620815,-34.620792,-1000.0,0
370103437,0,-34.620815,-34.620792,-1000.0,0
371100591,0,-34.620815,-34.620792,-1000.0,0
372112446,0,-34.620815,-34.620792,-1000.0,0
373109558,0,-34.620815,-34.620792,-1000.0,0
374106741,0,-34.620815,-34.620792,-1000.0,0
375103899,0,-34.620815,-34.620792,-1000.0,0
376101011,0,-34.620815,-34.620792,-1000.0,0
377112836,0,-34.620815,-34.620792,-1000.0,0
378109992,0,-34.620815,-34.620792,-1000.0,0
379107137,0,-34.620815,-34.620792,-1000.0,0
380104286,0,-34.620815,-34.620792,-1000.0,0
381101435,0,-34.620815,-34.620792,-1000.0,0
382098592,0,-34.620815,-34.620792,-1000.0,0
383110405,0,-34.620815,-34.620792,-1000.0,0
384107556,0,-34.620815,-34.620792,-1000.0,0
385104712,0,-34.620815,-34.620792,-1000.0,0
386101859,0,-34.620815,-34.620792,-1000.0,0
387113682,0,-34.620815,-34.620792,-1000.0,0
388110836,0,-34.620815,-34.620792,-1000.0,0
389107979,0,-34.620815,-34.620792,-1000.0,0
390105127,0,-34.620815,-34.620792,-1000.0,0
391102346,0,-34.620815,-34.620792,-1000.0,0
395105554,0,-34.620815,-34.620792,-1000.0,0
396102737,0,-34.620815,-34.620792,-1000.0,0
397099887,0,-34.620815,-34.620792,-1000.0,0
398111682,0,-34.620815,-34.620792,-1000.0,0
399108833,0,-34.620815,-34.620792,-1000.0,0
400106049,0,-34.620815,-34.620792,-1000.0,0
401103133,0,-34.620815,-34.620792,-1000.0,0
402114954,0,-34.620815,-34.620792,-1000.0,0
403112101,0,-34.620815,-34.620792,-1000.0,0
404109254,0,-34.620815,-34.620792,-1000.0,0
405106404,0,-34.620815,-34.620792,-1000.0,0
406103553,0,-34.620815,-34.620792,-1000.0,0
407100738,0,-34.620815,-34.620792,-1000.0,0
408112556,0,-34.620815,-34.620792,-1000.0,0
409109711,0,-34.620815,-34.620792,-1000.0,0
410106876,0,-34.620815,-34.620792,-1000.0,0
411103981,0,-34.620815,-34.620792,-1000.0,0
412101148,0,-34.620815,-34.620792,-1000.0,0
413098321,0,-34.620815,-34.620792,-1000.0,0
414110109,0,-34.620815,-34.620792,-1000.0,0
415107309,0,-34.620815,-34.620792,-1000.0,0
416104403,0,-34.620815,-34.620792,-1000.0,0
417101552,0,-34.620815,-34.620792,-1000.0,0
418113376,0,-34.620815,-34.620792,-1000.0,0
419110524,0,-34.620815,-34.620792,-1000.0,0
420107705,0,-34.620815,-34.620792,-1000.0,0
421104862,0,-34.620815,-34.620792,-1000.0,0
422101981,0,-34.620815,-34.620792,-1000.0,0
423113800,0,-34.620815,-34.620792,-1000.0,0
424110955,0,-34.620815,-34.620792,-1000.0,0
425108100,0,-34.620815,-34.620792,-1000.0,0
426105351,0,-34.620815,-34.620792,-1000.0,0
427102435,0,-34.620815,-34.620792,-1000.0,0
428099558,0,-34.620815,-34.620792,-1000.0,0
429111398,0,-34.620815,-34.620792,-1000.0,0
430108522,0,-34.620815,-34.620792,-1000.0,0
431105711,0,-34.620815,-34.620792,-1000.0,0
432102839,0,-34.620815,-34.620792,-1000.0,0
433099979,0,-34.620815,-34.620792,-1000.0,0
434111802,0,-34.620815,-34.620792,-1000.0,0
435108949,0,-34.620815,-34.620792,-1000.0,0
436106102,0,-34.620815,-34.620792,-1000.0,0
437103250,0,-34.620815,-34.620792,-1000.0,0
438100402,0,-34.620815,-34.620792,-1000.0,0
439112220,0,-34.620815,-34.620792,-1000.0,0
440109374,0,-34.620815,-34.620792,-1000.0,0
441106555,0,-34.620815,-34.620792,-1000.0,0
442103707,0,-34.620815,-34.620792,-1000.0,0
443100863,0,-34.620815,-34.620792,-1000.0,0
446106949,0,-34.620815,-34.620792,-1000.0,0
447104105,0,-34.620815,-34.620792,-1000.0,0
448101252,0,-34.620815,-34.620792,-1000.0,0
449098401,0,-34.620815,-34.620792,-1000.0,0
450110246,0,-34.620815,-34.620792,-1000.0,0
451107392,0,-34.620815,-34.620792,-1000.0,0
452104520,0,-34.620815,-34.620792,-1000.0,0
453101674,0,-34.620815,-34.620792,-1000.0,0
454113494,0,-34.620815,-34.620792,-1000.0,0
455110646,0,-34.620815,-34.620792,-1000.0,0
456107798,0,-34.620815,-34.620792,-1000.0,0
457104953,0,-34.620815,-34.620792,-1000.0,0
458102134,0,-34.620815,-34.620792,-1000.0,0
459099282,0,-34.620815,-34.620792,-1000.0,0
460111105,0,-34.620815,-34.620792,-1000.0,0
461108224,0,-34.620815,-34.620792,-1000.0,0
462105372,0,-34.620815,-34.620792,-1000.0,0
463102526,0,-34.620815,-34.620792,-1000.0,0
464099676,0,-34.620815,-34.620792,-1000.0,0
465111499,0,-34.620815,-34.620792,-1000.0,0
466108660,0,-34.620815,-34.620792,-1000.0,0
467105798,0,-34.620815,-34.620792,-1000.0,0
468102951,0,-34.620815,-34.620792,-1000.0,0
469100095,0,-34.620815,-34.620792,-1000.0,0
470111916,0,-34.620815,-34.620792,-1000.0,0
471109076,0,-34.620815,-34.620792,-1000.0,0
472106221,0,-34.620815,-34.620792,-1000.0,0
473103391,0,-34.620815,-34.620792,-1000.0,0
474100554,0,-34.620815,-34.620792,-1000.0,0
475112398,0,-34.620815,-34.620792,-1000.0,0
476109588,0,-34.620815,-34.620792,-1000.0,0
477106645,0,-34.620815,-34.620792,-1000.0,0
478103825,0,-34.620815,-34.620792,-1000.0,0
479100955,0,-34.620815,-34.620792,-1000.0,0
480098102,0,-34.620815,-34.620792,-1000.0,0
481109929,0,-34.620815,-34.620792,-1000.0,0
482107075,0,-34.620815,-34.620792,-1000.0,0
483104218,0,-34.620815,-34.620792,-1000.0,0
484101373,0,-34.620815,-34.620792,-1000.0,0
485113195,0,-34.620815,-34.620792,-1000.0,0
486110344,0,-34.620815,-34.620792,-1000.0,0
487107493,0,-34.620815,-34.620792,-1000.0,0
488104643,0,-34.620815,-34.620792,-1000.0,0
489101830,0,-34.620815,-34.620792,-1000.0,0
490098982,0,-34.620815,-34.620792,-1000.0,0
491110834,0,-34.620815,-34.620792,-1000.0,0
492107916,0,-34.620815,-34.620792,-1000.0,0
493105069,0,-34.620815,-34.620792,-1000.0,0
494102223,0,-34.620815,-34.620792,-1000.0,0
495099378,0,-34.620815,-34.620792,-1000.0,0
498105493,0,-34.620815,-34.620792,-1000.0,0
499102672,0,-34.620815,-34.620792,-1000.0,0
500114465,0,-34.620815,-34.620792,-1000.0,0
501111616,0,-34.620815,-34.620792,-1000.0,0
502108776,0,-34.620815,-34.620792,-1000.0,0
503106006,0,-34.620815,-34.620792,-1000.0,0
504103103,0,-34.620815,-34.620792,-1000.0,0
505100245,0,-34.620815,-34.620792,-1000.0,0
506112039,0,-34.620815,-34.620792,-1000.0,0
507109220,0,-34.620815,-34.620792,-1000.0,0
508106380,0,-34.620815,-34.620792,-1000.0,0
509103491,0,-34.620815,-34.620792,-1000.0,0
510100645,0,-34.620815,-34.620792,-1000.0,0
511097804,0,-34.620815,-34.620792,-1000.0,0
512109617,0,-34.620815,-34.620792,-1000.0,0
513106768,0,-34.620815,-34.620792,-1000.0,0
514103922,0,-34.620815,-34.620792,-1000.0,0
515101071,0,-34.620815,-34.620792,-1000.0,0
516112920,0,-34.620815,-34.620792,-1000.0,0
517110069,0,-34.620815,-34.620792,-1000.0,0
518107193,0,-34.620815,-34.620792,-1000.0,0
519104375,0,-34.620815,-34.620792,-1000.0,0
520101493,0,-34.620815,-34.620792,-1000.0,0
521113313,0,-34.620815,-34.620792,-1000.0,0
522110461,0,-34.620815,-34.620792,-1000.0,0
523107615,0,-34.620815,-34.620792,-1000.0,0
524104814,0,-34.620815,-34.620792,-1000.0,0
525101917,0,-34.620815,-34.620792,-1000.0,0
526099075,0,-34.620815,-34.620792,-1000.0,0
527110907,0,-34.620815,-34.620792,-1000.0,0
528108035,0,-34.620815,-34.620792,-1000.0,0
529105257,0,-34.620815,-34.620792,-1000.0,0
530102366,0,-34.620815,-34.620792,-1000.0,0
531114157,0,-34.620815,-34.620792,-1000.0,0
532111314,0,-34.620815,-34.620792,-1000.0,0
533108459,0,-34.620815,-34.620792,-1000.0,0
534105609,0,-34.620815,-34.620792,-1000.0,0
535102800,0,-34.620815,-34.620792,-1000.0,0
536099918,0,-34.620815,-34.620792,-1000.0,0
537111736,0,-34.620815,-34.620792,-1000.0,0
538108886,0,-34.620815,-34.620792,-1000.0,0
539106036,0,-34.620815,-34.620792,-1000.0,0
540103224,0,-34.620815,-34.620792,-1000.0,0
541100387,0,-34.620815,-34.620792,-1000.0,0
542112162,0,-34.620815,-34.620792,-1000.0,0
543109328,0,-34.620815,-34.620792,-1000.0,0
544106462,0,-34.620815,-34.620792,-1000.0,0
545103614,0,-34.620815,-34.620792,-1000.0,0
546100761,0,-34.620815,-34.620792,-1000.0,0
550104046,0,-34.620815,-34.620792,-1000.0,0
551101189,0,-34.620815,-34.620792,-1000.0,0
552113038,0,-34.620815,-34.620792,-1000.0,0
553110213,0,-34.620815,-34.620792,-1000.0,0
554107339,0,-34.620815,-34.620792,-1000.0,0
555104460,0,-34.620815,-34.620792,-1000.0,0
556101611,0,-34.620815,-34.620792,-1000.0,0
557098766,0,-34.620815,-34.620792,-1000.0,0
558110584,0,-34.620815,-34.620792,-1000.0,0
559107770,0,-34.620815,-34.620792,-1000.0,0
560104938,0,-34.620815,-34.620792,-1000.0,0
561102037,0,-34.620815,-34.620792,-1000.0,0
562113858,0,-34.620815,-34.620792,-1000.0,0
563111040,0,-34.620815,-34.620792,-1000.0,0
564108160,0,-34.620815,-34.620792,-1000.0,0
565105308,0,-34.620815,-34.620792,-1000.0,0
566102461,0,-34.620815,-34.620792,-1000.0,0
567099613,0,-34.620815,-34.620792,-1000.0,0
568111459,0,-34.620815,-34.620792,-1000.0,0
569108580,0,-34.620815,-34.620792,-1000.0,0
570105740,0,-34.620815,-34.620792,-1000.0,0
571102890,0,-34.620815,-34.620792,-1000.0,0
572100036,0,-34.620815,-34.620792,-1000.0,0
573111887,0,-34.620815,-34.620792,-1000.0,0
574109048,0,-34.620815,-34.620792,-1000.0,0
575106156,0,-34.620815,-34.620792,-1000.0,0
576103315,0,-34.620815,-34.620792,-1000.0,0
577100492,0,-34.620815,-34.620792,-1000.0,0
578112304,0,-34.620815,-34.620792,-1000.0,0
579109431,0,-34.620815,-34.620792,-1000.0,0
580106580,0,-34.620815,-34.620792,-1000.0,0
581103731,0,-34.620815,-34.620792,-1000.0,0
582100883,0,-34.620815,-34.620792,-1000.0,0
583112728,0,-34.620815,-34.620792,-1000.0,0
584109927,0,-34.620815,-34.620792,-1000.0,0
585107004,0,-34.620815,-34.620792,-1000.0,0
586104157,0,-34.620815,-34.620792,-1000.0,0
587101317,0,-34.620815,-34.620792,-1000.0,0
588098463,0,-34.620815,-34.620792,-1000.0,0
589110307,0,-34.620815,-34.620792,-1000.0,0
590107434,0,-34.620815,-34.620792,-1000.0,0
591104582,0,-34.620815,-34.620792,-1000.0,0
592101759,0,-34.620815,-34.620792,-1000.0,0
593098915,0,-34.620815,-34.620792,-1000.0,0
