timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
105109821,2424842,0.0031304504,-0.000753079,0.0026635844,2424842,-0.010439599,-0.013783929,0.24004883,592905,0.0,0.0,0.0
106106965,2424842,0.0031609961,-0.0007647595,0.002680161,2424842,-0.01036246,-0.01381326,0.23837681,592905,0.0,0.0,0.0
107109011,2424842,0.0032112622,-0.00072519545,0.0027067862,2424842,-0.011187119,-0.012594828,0.23633978,592905,0.0,0.0,0.0
108111046,2424842,0.003298743,-0.00065876613,0.0027317281,2424842,-0.011573237,-0.011595217,0.23781733,592905,0.0,0.0,0.0
109108198,2424842,0.003433817,-0.0006867772,0.0026934554,2424842,-0.010025691,-0.011441928,0.23337322,592905,0.0,0.0,0.0
110110238,2424842,0.0035715734,-0.00072512333,0.0026923793,2424842,-0.009061328,-0.011715519,0.22850457,592905,0.0,0.0,0.0
111107390,2424842,0.0036592942,-0.0006709039,0.0026969616,2424842,-0.008148517,-0.011404243,0.22932144,592905,0.0,0.0,0.0
112109430,2424842,0.0036775223,-0.0006162105,0.002672743,2424842,-0.007433408,-0.0111395065,0.22946456,592905,0.0,0.0,0.0
113111470,2424842,0.003777225,-0.00059196056,0.0026838921,2424842,-0.0065942504,-0.011451303,0.23178783,592905,0.0,0.0,0.0
118111894,2424842,0.004159377,-0.0007916332,0.0026126974,2424842,-0.01409244,-0.014579568,0.22587655,592905,0.0,0.0,0.0
119109064,2424842,0.0041411594,-0.00074446533,0.0025875934,2424842,-0.0121255405,-0.013501954,0.23160143,592905,0.0,0.0,0.0
120111087,2424842,0.00414551,-0.0007080113,0.0025380796,2424842,-0.00920316,-0.013952823,0.23986237,592905,0.0,0.0,0.0
121113126,2424842,0.0042165713,-0.00070919644,0.002574453,2424842,-0.007475176,-0.014009071,0.24591058,592905,0.0,0.0,0.0
122110279,2424842,0.004331829,-0.0007226039,0.0025630458,2424842,-0.00636648,-0.015458801,0.2509594,592905,0.0,0.0,0.0
123102542,2424842,0.0043532685,-0.0007717017,0.0025633331,2424842,-0.007469006,-0.01569389,0.24705946,592905,0.0,0.0,0.0
124109470,2424842,0.004439852,-0.0007978981,0.0024755872,2424842,-0.00722231,-0.015940424,0.24812447,592905,0.0,0.0,0.0
125111510,2424842,0.0044665807,-0.00083262316,0.002398551,2424842,-0.007365055,-0.01660408,0.24842787,592905,0.0,0.0,0.0
126103775,2424842,0.0045494284,-0.00086471456,0.0023625772,2424842,-0.00974771,-0.016027803,0.24106273,592905,0.0,0.0,0.0
127110703,2424842,0.0045550726,-0.0008744665,0.00238126,2424842,-0.01318737,-0.015364084,0.22805594,592905,0.0,0.0,0.0
128107854,2424842,0.004545153,-0.00086100015,0.0023798717,2424842,-0.013811492,-0.013678731,0.22681622,592905,0.0,0.0,0.0
129109894,2424842,0.004522238,-0.00080504967,0.0023422088,2424842,-0.013453911,-0.01325066,0.22960457,592905,0.0,0.0,0.0
130107046,2424842,0.0045400057,-0.0007406791,0.0022474607,2424842,-0.009642786,-0.0146540105,0.2384343,592905,0.0,0.0,0.0
131099346,2424842,0.004538041,-0.00074763957,0.0021090067,2424842,-0.0076315547,-0.01704273,0.2465236,592905,0.0,0.0,0.0
132111126,2424842,0.0045091114,-0.0008319159,0.0019204994,2424842,-0.007689687,-0.0179886,0.255799,592905,0.0,0.0,0.0
133108278,2424842,0.0045166113,-0.00086831144,0.0018495707,2424842,-0.0065504704,-0.017806783,0.26028338,592905,0.0,0.0,0.0
134110318,2424842,0.0044597094,-0.0009322479,0.00172516,2424842,-0.0076927315,-0.018654654,0.26048014,592905,0.0,0.0,0.0
135112358,2424842,0.004430931,-0.0009108421,0.0017011855,2424842,-0.00662902,-0.016812524,0.2597781,592905,0.0,0.0,0.0
136109512,2424842,0.004431864,-0.00091880315,0.0016054666,2424842,-0.005476673,-0.016399996,0.2558679,592905,0.0,0.0,0.0
137111550,2424842,0.0044312384,-0.00092456274,0.0015632341,2424842,-0.004782277,-0.015837928,0.25358438,592905,0.0,0.0,0.0
138108702,2424842,0.004440622,-0.00093968055,0.0014640058,2424842,-0.0021544807,-0.01614346,0.25180635,592905,0.0,0.0,0.0
139110743,2424842,0.004428115,-0.0009350883,0.001414666,2424842,-0.00035300452,-0.015322103,0.24607912,592905,0.0,0.0,0.0
140103052,2424842,0.004434796,-0.0009386114,0.0013924958,2424842,0.00064398465,-0.014808271,0.2432902,592905,0.0,0.0,0.0
141109934,2424842,0.0044329017,-0.00093033054,0.0013797452,2424842,0.0003384968,-0.01079478,0.23715334,592905,0.0,0.0,0.0
142111975,2424842,0.0044387495,-0.00096802914,0.0013843352,2424842,0.0004074884,-0.01171502,0.23175724,592905,0.0,0.0,0.0
143114014,2424842,0.004461456,-0.0010138939,0.0013808648,2424842,4.6633282e-05,-0.011089431,0.22938628,592905,0.0,0.0,0.0
144111166,2424842,0.0044574593,-0.0010620655,0.0013638984,2424842,0.0010172632,-0.0099496525,0.22650805,592905,0.0,0.0,0.0
145108318,2424842,0.0044623595,-0.0011103812,0.0013563036,2424842,0.00082833535,-0.009886212,0.22534314,592905,0.0,0.0,0.0
146110358,2424842,0.0044654612,-0.001143825,0.0013473917,2424842,0.0010528475,-0.009311369,0.22396475,592905,0.0,0.0,0.0
147107510,2424842,0.004432007,-0.0011654253,0.0013489487,2424842,0.0027343084,-0.010119666,0.22368008,592905,0.0,0.0,0.0
148099820,2424842,0.004476057,-0.0011881746,0.0013068899,2424842,0.0032770166,-0.010208222,0.22651221,592905,0.0,0.0,0.0
149111590,2424842,0.0044959267,-0.0011583318,0.0012629181,2424842,0.0027478929,-0.010710673,0.22756532,592905,0.0,0.0,0.0
150113630,2424842,0.004492497,-0.0011508301,0.0012099149,2424842,0.0030364983,-0.011310408,0.2299895,592905,0.0,0.0,0.0
151110783,2424842,0.0045305383,-0.0011712383,0.0011914119,2424842,0.0031910355,-0.011557704,0.23305084,592905,0.0,0.0,0.0
152112822,2424842,0.0045485883,-0.001181517,0.0012052206,2424842,0.0039147916,-0.011570528,0.23934346,592905,0.0,0.0,0.0
153109974,2424842,0.0045157475,-0.0012365731,0.0011254904,2424842,0.001295395,-0.010458766,0.23854977,592905,0.0,0.0,0.0
154102238,2424842,0.0044977204,-0.0012626434,0.0010554567,2424842,-0.0029227452,-0.010204456,0.23628421,592905,0.0,0.0,0.0
155109166,2424842,0.004478409,-0.0012650632,0.0009730867,2424842,-0.008660393,-0.010244681,0.23217589,592905,0.0,0.0,0.0
156111206,2424842,0.0044712736,-0.0011726539,0.0010148782,2424842,-0.0089598475,-0.011105501,0.23234552,592905,0.0,0.0,0.0
157113246,2424842,0.004570654,-0.001112789,0.0011310312,2424842,-0.006697982,-0.00964236,0.23863718,592905,0.0,0.0,0.0
158110401,2424842,0.0046885433,-0.0010285294,0.0013127419,2424842,-0.0035417946,-0.008082954,0.24708864,592905,0.0,0.0,0.0
159112438,2424842,0.0047426247,-0.0009925852,0.0014064066,2424842,-0.0007027326,-0.008019185,0.25355327,592905,0.0,0.0,0.0
160109590,2424842,0.0048322766,-0.00085083937,0.001540296,2424842,0.0035919037,-0.008534719,0.2604385,592905,0.0,0.0,0.0
163110823,2424842,0.004964855,-0.00081958884,0.0016436683,2424842,0.0057145124,-0.011488032,0.2527254,592905,0.0,0.0,0.0
164107974,2424842,0.005023874,-0.0008420253,0.0017388359,2424842,0.006562596,-0.014013943,0.24637523,592905,0.0,0.0,0.0
165110014,2424842,0.004985912,-0.00084753847,0.0018282374,2424842,0.0067074974,-0.016921198,0.2371525,592905,0.0,0.0,0.0
166112055,2424842,0.0049721766,-0.0008978237,0.0019057469,2424842,0.0056790165,-0.017741652,0.22512235,592905,0.0,0.0,0.0
167109206,2424842,0.0049936967,-0.00096466794,0.0019456911,2424842,0.005905049,-0.016798459,0.21680206,592905,0.0,0.0,0.0
168111246,2424842,0.0050897286,-0.0010968379,0.0020791488,2424842,0.0054792,-0.0148755135,0.21785861,592905,0.0,0.0,0.0
169108398,2424842,0.0051220916,-0.0012310199,0.0021794813,2424842,0.004740779,-0.012495625,0.22043283,592905,0.0,0.0,0.0
170110441,2424842,0.005122971,-0.0013894293,0.0021501738,2424842,0.0017163203,-0.009465672,0.21799172,592905,0.0,0.0,0.0
171112478,2424842,0.0050428254,-0.0015110117,0.0020033321,2424842,0.00017932085,-0.006213655,0.20979963,592905,0.0,0.0,0.0
172104742,2424842,0.0048720115,-0.001520754,0.0020449322,2424842,0.0051528616,-0.0019185009,0.21131577,592905,0.0,0.0,0.0
173111672,2424842,0.0047563286,-0.0014828293,0.002063259,2424842,0.012632748,-0.0007606191,0.2127448,592905,0.0,0.0,0.0
174108822,2424842,0.004671079,-0.0013817518,0.0021485155,2424842,0.022089759,-0.005820437,0.21204987,592905,0.0,0.0,0.0
175110862,2424842,0.004656189,-0.0013257252,0.0023098448,2424842,0.030764196,-0.010239584,0.21041922,592905,0.0,0.0,0.0
176108016,2424842,0.004639041,-0.0013115461,0.0024668295,2424842,0.038003452,-0.013055092,0.2108033,592905,0.0,0.0,0.0
177110091,2424842,0.0046035144,-0.0012814902,0.0025969518,2424842,0.042079486,-0.016757177,0.21125168,592905,0.0,0.0,0.0
178107206,2424842,0.004571459,-0.0012829024,0.0026739521,2424842,0.042581733,-0.019088557,0.20925687,592905,0.0,0.0,0.0
179104358,2424842,0.0045437156,-0.0012764548,0.0027409878,2424842,0.040335514,-0.025122747,0.20393348,592905,0.0,0.0,0.0
180111286,2424842,0.0045251343,-0.0013115383,0.0028048784,2424842,0.03733455,-0.02711672,0.20281246,592905,0.0,0.0,0.0
181113325,2424842,0.0045124744,-0.0013390983,0.0028582995,2424842,0.03560635,-0.029048964,0.20378955,592905,0.0,0.0,0.0
182110478,2424842,0.0045029214,-0.0013240321,0.0029020014,2424842,0.034060225,-0.028854929,0.20974588,592905,0.0,0.0,0.0
183107633,2424842,0.0044893464,-0.0013484117,0.0029200553,2424842,0.033565424,-0.028836412,0.21327904,592905,0.0,0.0,0.0
184109672,2424842,0.0044917893,-0.0013256536,0.00295509,2424842,0.032570314,-0.02892302,0.21690224,592905,0.0,0.0,0.0
185111711,2424842,0.004555183,-0.0013482136,0.0029918263,2424842,0.033407602,-0.028583955,0.22219461,592905,0.0,0.0,0.0
186103974,2424842,0.004570137,-0.0013907681,0.002973301,2424842,0.03500454,-0.028891927,0.22777317,592905,0.0,0.0,0.0
187110902,2424842,0.004651534,-0.0014519307,0.0029352948,2424842,0.037645847,-0.030313972,0.23837753,592905,0.0,0.0,0.0
188112942,2424842,0.0047874656,-0.001483884,0.0028916802,2424842,0.037551746,-0.0320237,0.24060921,592905,0.0,0.0,0.0
189110094,2424842,0.0048465505,-0.001475283,0.002883866,2424842,0.03404917,-0.03156553,0.23758566,592905,0.0,0.0,0.0
190112134,2424842,0.004905305,-0.0014402599,0.0029040407,2424842,0.029133342,-0.03058065,0.23084891,592905,0.0,0.0,0.0
191109286,2424842,0.0048286933,-0.0013419351,0.0028924746,2424842,0.02759774,-0.028350398,0.23519574,592905,0.0,0.0,0.0
192111345,2424842,0.0047420505,-0.0012128693,0.002802356,2424842,0.02993172,-0.028150506,0.24346854,592905,0.0,0.0,0.0
193108519,2424842,0.0046968074,-0.0010900612,0.0027365226,2424842,0.031723972,-0.027986476,0.2524346,592905,0.0,0.0,0.0
194110519,2424842,0.0047109793,-0.0010723743,0.0027515842,2424842,0.032711457,-0.027842568,0.2545764,592905,0.0,0.0,0.0
195112558,2424842,0.0047421535,-0.0010405667,0.0027675088,2424842,0.03314477,-0.02699121,0.25197673,592905,0.0,0.0,0.0
196109710,2424842,0.0047635096,-0.0010016415,0.0027702658,2424842,0.033723924,-0.02717677,0.25408185,592905,0.0,0.0,0.0
197111751,2424842,0.004758925,-0.0009767163,0.002777756,2424842,0.033325024,-0.026621321,0.25443092,592905,0.0,0.0,0.0
198108902,2424842,0.004817578,-0.0010221446,0.0026775496,2424842,0.033552337,-0.026592478,0.25426114,592905,0.0,0.0,0.0
199110942,2424842,0.004942284,-0.001085787,0.002546539,2424842,0.033377293,-0.027250905,0.25174332,592905,0.0,0.0,0.0
200098344,2424842,0.0049885334,-0.0010654455,0.0025081735,2424842,0.03213344,-0.027161773,0.2446798,592905,0.0,0.0,0.0
201105248,2424842,0.0049985345,-0.0010970708,0.0025495728,2424842,0.026865803,-0.026497006,0.23344319,592905,0.0,0.0,0.0
202107323,2424842,0.004987106,-0.0010723881,0.0025965872,2424842,0.0236111,-0.025660407,0.22661085,592905,0.0,0.0,0.0
203104438,2424842,0.0048922068,-0.0009761613,0.002553855,2424842,0.023386965,-0.024593778,0.22626162,592905,0.0,0.0,0.0
204111366,2424842,0.0048093335,-0.00088000257,0.002435677,2424842,0.026201472,-0.025043897,0.23255804,592905,0.0,0.0,0.0
205108535,2424842,0.0047681434,-0.00082393637,0.0024013612,2424842,0.028645467,-0.024309944,0.23821357,592905,0.0,0.0,0.0
206110558,2424842,0.004773473,-0.00078516366,0.0023819173,2424842,0.029512854,-0.024683464,0.24347377,592905,0.0,0.0,0.0
207107710,2424842,0.004811032,-0.00075745845,0.0023589584,2424842,0.029679464,-0.025348766,0.24664342,592905,0.0,0.0,0.0
208104862,2424842,0.00482395,-0.000715151,0.002266055,2424842,0.030175338,-0.027380994,0.25097078,592905,0.0,0.0,0.0
209106903,2424842,0.0048960536,-0.0006919131,0.0021991248,2424842,0.030842597,-0.02921931,0.25838515,592905,0.0,0.0,0.0
210104054,2424842,0.004972482,-0.0007059978,0.0021605745,2424842,0.031116186,-0.028749434,0.25660244,592905,0.0,0.0,0.0
211110983,2424842,0.0050282567,-0.0007579704,0.0021757046,2424842,0.032056972,-0.024790443,0.24954131,592905,0.0,0.0,0.0
212113022,2424842,0.0050718947,-0.0007781345,0.0021487717,2424842,0.033200044,-0.02373193,0.24338734,592905,0.0,0.0,0.0
213110174,2424842,0.0050715315,-0.0007733684,0.002128411,2424842,0.035360817,-0.023741448,0.23514633,592905,0.0,0.0,0.0
214102438,2424842,0.0051708505,-0.0008424532,0.002141526,2424842,0.03731162,-0.020275999,0.23044392,592905,0.0,0.0,0.0
215109366,2424842,0.0051957914,-0.0009291853,0.0020516356,2424842,0.036428872,-0.018872831,0.22986712,592905,0.0,0.0,0.0
216111406,2424842,0.005140769,-0.0010044873,0.001969492,2424842,0.03666566,-0.018436747,0.22754544,592905,0.0,0.0,0.0
217103670,2424842,0.0050770114,-0.0010211449,0.0019280561,2424842,0.03730576,-0.020309646,0.22604632,592905,0.0,0.0,0.0
218110599,2424842,0.0049642595,-0.0010743759,0.0019129056,2424842,0.038347382,-0.018909832,0.22772484,592905,0.0,0.0,0.0
219112638,2424842,0.004864965,-0.0010618193,0.0018871787,2424842,0.038456067,-0.019135864,0.22865729,592905,0.0,0.0,0.0
220109821,2424842,0.004825553,-0.0010370811,0.0018428715,2424842,0.03627984,-0.02115571,0.230237,592905,0.0,0.0,0.0
221111834,2424842,0.0048014363,-0.00096030865,0.0018846734,2424842,0.032310903,-0.027401466,0.23220986,592905,0.0,0.0,0.0
222109028,2424842,0.0047491263,-0.0009757745,0.0018735303,2424842,0.03204528,-0.028416608,0.23245221,592905,0.0,0.0,0.0
223111022,2424842,0.0047094934,-0.0010234251,0.001824073,2424842,0.031464107,-0.02718662,0.2358815,592905,0.0,0.0,0.0
227109406,2424842,0.0045771515,-0.0010540782,0.0017416577,2424842,0.033627912,-0.024159824,0.2531588,592905,0.0,0.0,0.0
228111446,2424842,0.004550862,-0.0010379109,0.0016998037,2424842,0.034314405,-0.023566095,0.2548257,592905,0.0,0.0,0.0
229108598,2424842,0.0045881825,-0.0010212485,0.001681122,2424842,0.03528422,-0.023037445,0.2568625,592905,0.0,0.0,0.0
230110639,2424842,0.0045806314,-0.0009960847,0.001643742,2424842,0.03576053,-0.02263138,0.25668135,592905,0.0,0.0,0.0
231102902,2424842,0.0045961505,-0.0009968847,0.0015884273,2424842,0.036469113,-0.022882212,0.25705355,592905,0.0,0.0,0.0
232109830,2424842,0.004619668,-0.000966786,0.0014724326,2424842,0.037434068,-0.023524117,0.2559033,592905,0.0,0.0,0.0
233106982,2424842,0.0045970106,-0.00090041803,0.0013687351,2424842,0.0377208,-0.023760032,0.25065488,592905,0.0,0.0,0.0
234109065,2424842,0.004607767,-0.00086682866,0.001326676,2424842,0.037791967,-0.023957996,0.24977419,592905,0.0,0.0,0.0
235111063,2424842,0.004581245,-0.0008875456,0.0013333538,2424842,0.03827159,-0.023411708,0.25174507,592905,0.0,0.0,0.0
236103326,2424842,0.0046452205,-0.00090936926,0.0013803717,2424842,0.039851166,-0.021982409,0.25671372,592905,0.0,0.0,0.0
237110256,2424842,0.0047195563,-0.0009045713,0.0014079785,2424842,0.040452756,-0.020851633,0.25588098,592905,0.0,0.0,0.0
238102518,2424842,0.0047302856,-0.00092240295,0.0013926845,2424842,0.039724696,-0.01971627,0.25423583,592905,0.0,0.0,0.0
239109446,2424842,0.0047437325,-0.0008999241,0.0014060548,2424842,0.04064044,-0.018227996,0.25046486,592905,0.0,0.0,0.0
240111486,2424842,0.0047991844,-0.0009188707,0.0013791625,2424842,0.04164343,-0.017995346,0.2504552,592905,0.0,0.0,0.0
241108639,2424842,0.0048172195,-0.00095202343,0.0012888287,2424842,0.041929167,-0.017837059,0.2487697,592905,0.0,0.0,0.0
242100949,2424842,0.0048416667,-0.0009877643,0.0012051511,2424842,0.040246163,-0.016978253,0.2465019,592905,0.0,0.0,0.0
243107830,2424842,0.004836332,-0.0009675108,0.0011132099,2424842,0.03776148,-0.016220197,0.24046248,592905,0.0,0.0,0.0
244104982,2424842,0.0048393942,-0.00095987605,0.0011168161,2424842,0.038251337,-0.014875326,0.24205957,592905,0.0,0.0,0.0
