timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
182092682,182092269,3670050,-0.112288065,1.117374,-4.671806,32.0306,0,0,0,0
183095441,183095002,3670050,1.6596607,-1.5835251,-6.4665,32.07711,0,0,0,0
184095180,184094767,3670050,1.7178397,-1.0805032,-7.4632053,32.135864,0,0,0,0
185095183,185094767,3670050,0.11803414,1.3563153,-9.040027,32.153,0,0,0,0
186092681,186092268,3670050,2.2816741,1.8272548,-15.674121,32.172585,0,0,0,0
187095185,187094768,3670050,-3.5292926,0.54204726,-15.006617,32.172585,0,0,0,0
188095147,188094769,3670050,-0.55226254,1.6895084,-10.067353,32.16714,0,0,0,0
189093025,189092610,3670050,0.14604631,1.154484,-5.637148,32.165237,0,0,0,0
190095181,190094768,3670050,0.62847793,-1.5193605,-4.589924,32.155445,0,0,0,0
191095184,191094769,3670050,0.34620157,1.0390835,-8.106288,32.2093,0,0,0,0
192095183,192094768,3670050,-2.621651,-5.0955796,-16.676573,32.17748,0,0,0,0
193092682,193092268,3670050,2.7363331,1.0862494,-8.624154,32.280293,0,0,0,0
194095183,194094768,3670050,2.231396,-0.78865004,-14.610138,32.22644,0,0,0,0
195095490,195095075,3670050,1.100854,1.7717092,-9.376652,32.24602,0,0,0,0
196092679,196092267,3670050,1.2667722,-1.9026722,-10.524911,32.241127,0,0,0,0
197095181,197094767,3670050,1.6642097,-1.541866,-9.644802,32.228886,0,0,0,0
198095189,198094773,3670050,-3.0595505,1.5784972,-7.6980767,32.26071,0,0,0,0
199095183,199094768,3670050,-0.7682993,3.2637758,-8.191761,32.353733,0,0,0,0
200092683,200092268,3670050,0.4309563,-1.3160927,-7.9640727,32.32191,0,0,0,0
201095498,201095061,3670050,0.04165911,-0.42209777,-3.1124623,32.34394,0,0,0,0
202095144,202094768,3670050,-0.14391813,0.2787915,-7.2687964,32.34122,0,0,0,0
203092684,203092271,3670050,-0.66247565,-1.7559075,-10.974303,32.30967,0,0,0,0
204095185,204094768,3670050,-0.70413476,-7.7490735,-16.247292,32.329254,0,0,0,0
205095184,205094768,3670050,0.6794745,1.0831368,-6.7806187,32.351284,0,0,0,0
206095181,206094768,3670050,1.5081077,-5.9716177,-4.927746,32.34149,0,0,0,0
207093075,207092603,3670050,-1.1590112,-7.8336105,-11.390523,32.370647,0,0,0,0
208095180,208094767,3670050,-1.8600553,-2.4751258,2.7399244,32.4541,0,0,0,0
209095148,209094768,3670050,-0.5663617,7.5231137,19.072742,32.45818,0,0,0,0
210092700,210092286,3670050,-4.2458773,-9.108262,-39.06667,32.422276,0,0,0,0
211095183,211094768,3670050,-2.043451,-1.3081919,-31.9262,32.451653,0,0,0,0
212095185,212094769,3670050,-4.844667,-12.794374,-20.07227,32.375763,0,0,0,0
213095547,213095131,3670050,-2.4327483,-7.406942,-4.370615,32.449203,0,0,0,0
214092696,214092284,3670050,-0.5784391,1.6967708,5.9807158,32.463894,0,0,0,0
215095180,215094767,3670050,-0.60597247,6.4032927,15.394238,32.43941,0,0,0,0
216095192,216094777,3670050,-4.938999,-9.053913,-17.892826,32.507957,0,0,0,0
217092681,217092268,3670050,-1.5555129,-5.676413,-5.290707,32.51285,0,0,0,0
218092685,218092269,3670050,0.11156981,9.88925,-8.259995,32.47613,0,0,0,0
219095509,219095057,3670050,0.8327469,-5.436144,-15.3056965,32.535328,0,0,0,0
220095181,220094767,3670050,0.60022634,4.0236955,-4.0167522,32.510403,0,0,0,0
221095192,221094774,3670050,-0.76303214,-1.4178463,-3.1160536,32.53978,0,0,0,0
222095186,222094769,3670050,-1.0817003,3.1354465,-11.514435,32.53733,0,0,0,0
223095183,223094768,3670050,-0.7438785,0.58298814,-7.965749,32.605877,0,0,0,0
227095207,227094794,3670050,2.2443247,-0.98138326,-9.988609,32.60098,0,0,0,0
228092737,228092323,3670050,-0.04046201,0.7671022,-7.3947315,32.566708,0,0,0,0
229095185,229094769,3670050,-0.08116344,-1.1420342,-14.330494,32.67197,0,0,0,0
230095188,230094769,3670050,0.76925707,-0.7237672,-11.759601,32.64749,0,0,0,0
231092681,231092268,3670050,-0.29568392,0.1896208,-10.95467,32.6377,0,0,0,0
232095143,232094767,3670050,-0.3774858,-1.5253726,-6.724249,32.64858,0,0,0,0
233095229,233094815,3670050,-0.30071172,-2.2100878,-8.245392,32.694004,0,0,0,0
234095205,234094790,3670050,0.10366893,-2.1365857,-12.119449,32.67442,0,0,0,0
235092683,235092269,3670050,-0.13239935,-3.3880348,-9.818622,32.73562,0,0,0,0
236095185,236094769,3670050,-2.4538174,-2.168189,-15.391126,32.738068,0,0,0,0
237095183,237094768,3670050,-0.01436521,1.8899829,-9.928276,32.718483,0,0,0,0
238092769,238092332,3670050,0.9667787,1.4087484,-6.2886105,32.70624,0,0,0,0
239095182,239094767,3670050,1.7997215,2.6671407,-6.839037,32.74296,0,0,0,0
240095243,240094828,3670050,0.024181439,3.3367991,-6.8141375,32.750305,0,0,0,0
241095183,241094768,3670050,-0.52744263,1.5837644,-10.416932,32.740513,0,0,0,0
242092644,242092269,3670050,-0.7743913,-0.676495,-8.154917,32.754658,0,0,0,0
243095184,243094768,3670050,0.5351041,1.0565612,-8.603564,32.787025,0,0,0,0
244095170,244094795,3670050,0.8770759,-2.6804419,-11.946534,32.73562,0,0,0,0
245092644,245092268,3670050,-0.54481393,-1.6408262,-5.044583,32.74106,0,0,0,0
246095237,246094767,3670050,-3.915717,-6.357324,2.042254,32.821297,0,0,0,0
247095183,247094768,3670050,-2.66738,-1.3546393,-37.52959,32.811504,0,0,0,0
248095145,248094768,3670050,-5.2773523,-11.734249,-27.829403,32.866177,0,0,0,0
249092684,249092268,3670050,-3.6837187,-5.729325,-38.57825,32.82864,0,0,0,0
250095194,250094818,3670050,-1.1646461,-8.675789,-1.057705,32.841698,0,0,0,0
251095185,251094769,3670050,-0.8983045,-10.840945,-15.593915,32.84088,0,0,0,0
252092683,252092268,3670050,-3.040636,0.93206275,10.559627,32.90208,0,0,0,0
253095187,253094771,3670050,-3.039439,9.973527,6.2529364,32.835987,0,0,0,0
254095182,254094767,3670050,-3.3262646,-11.291295,-19.607075,32.88005,0,0,0,0
255095184,255094768,3670050,-2.611356,0.87316537,-32.75292,32.82864,0,0,0,0
256092830,256092394,3670050,2.2196646,6.927862,-23.67243,32.92656,0,0,0,0
257095181,257094768,3670050,-0.008858547,-1.552161,-14.811011,32.90698,0,0,0,0
258095182,258094767,3670050,0.68091094,4.3593626,-10.572555,32.916767,0,0,0,0
259092685,259092271,3670050,0.54300493,3.596091,-8.51019,32.894737,0,0,0,0
260095184,260094769,3670050,-0.36631286,0.17621323,-10.054689,32.96573,0,0,0,0
261095183,261094768,3670050,-0.8927978,-0.76446867,-9.977118,32.88984,0,0,0,0
262095306,262094893,3670050,1.3113043,0.37181953,-7.0540366,32.960835,0,0,0,0
263092679,263092268,3670050,0.4048595,0.80924016,-4.727112,32.948593,0,0,0,0
264095185,264094767,3670050,0.72927386,-1.2890383,-8.411309,32.990208,0,0,0,0
265095146,265094768,3670050,2.2569342,4.2300224,-6.6585407,32.964096,0,0,0,0
266092685,266092271,3670050,-0.25187004,-1.9251777,-10.734643,33.007343,0,0,0,0
267095182,267094767,3670050,0.49464208,-0.9528923,-7.846039,33.053856,0,0,0,0
268095320,268094906,3670050,0.3347094,0.2964022,-5.192305,32.97552,0,0,0,0
269095181,269094767,3670050,0.2552219,2.3625982,-7.955214,32.973072,0,0,0,0
270092680,270092268,3670050,-0.21260512,-0.8710106,-11.2889,32.97552,0,0,0,0
271095185,271094770,3670050,-0.51188034,-6.682696,-9.051758,33.03427,0,0,0,0
272095182,272094768,3670050,2.0731394,-2.9683313,-12.5025215,33.0612,0,0,0,0
273092681,273092267,3670050,0.38881838,3.7016752,-13.483187,33.066097,0,0,0,0
274095273,274094898,3670050,0.92735416,1.790597,-14.255343,33.037537,0,0,0,0
275095180,275094767,3670050,-1.0544064,-0.45825022,-4.1096473,33.08568,0,0,0,0
276095182,276094768,3670050,-0.89255846,3.7057455,-8.7338085,33.093025,0,0,0,0
277092680,277092268,3670050,0.21164744,-0.38953662,-7.1107793,33.078335,0,0,0,0
278095185,278094768,3670050,-0.3548207,-1.3237542,-5.0862427,33.066097,0,0,0,0
279095183,279094768,3670050,0.0011971008,1.0362105,-3.888902,33.05875,0,0,0,0
280092918,280092505,3670050,-0.11085153,2.8936322,-10.17464,33.10037,0,0,0,0
281095182,281094768,3670050,0.25234887,-1.8612524,-11.251551,33.13464,0,0,0,0
282095182,282094767,3670050,0.15777789,7.967185,-6.318777,33.12974,0,0,0,0
283095183,283094768,3670050,-1.0460267,-8.076361,-24.503698,33.115055,0,0,0,0
284092680,284092268,3670050,-2.5570073,9.012014,1.8662802,33.151775,0,0,0,0
285095183,285094768,3670050,-1.0151415,11.410766,-3.932237,33.11016,0,0,0,0
286095370,286094970,3670050,-2.5649881,11.020511,0.39743748,33.146336,0,0,0,0
287092679,287092268,3670050,-0.27700916,9.485827,-11.73494,33.173805,0,0,0,0
288095182,288094767,3670050,-2.855325,-9.693165,-13.784377,33.149326,0,0,0,0
290095182,290094768,3670050,-4.39767,-6.205771,-7.9061327,33.154224,0,0,0,0
291092681,291092268,3670050,-1.6503232,12.397896,8.64666,33.141983,0,0,0,0
292095388,292094986,3670050,-1.6621081,13.792464,9.101691,33.233376,0,0,0,0
293095181,293094768,3670050,-2.4933217,-3.4720714,-4.943069,33.237453,0,0,0,0
294092679,294092267,3670050,-1.8629284,13.173616,-0.5686229,33.261932,0,0,0,0
295095147,295094769,3670050,-1.2763757,-0.39504328,-1.9706941,33.203453,0,0,0,0
297095186,297094768,3670050,-1.1286267,7.8860216,-16.39693,33.215424,0,0,0,0
298092904,298092531,3670050,-1.0454681,4.7211,-7.0349627,33.219772,0,0,0,0
299095180,299094767,3670050,-0.09433155,-3.0181305,-13.408009,33.283966,0,0,0,0
300095181,300094767,3670050,0.07158663,-4.3514614,-9.5933275,33.23011,0,0,0,0
301092643,301092268,3670050,-0.3216211,-3.6745677,-9.096637,33.344894,0,0,0,0
302095183,302094768,3670050,-1.1216835,2.4404097,-16.175945,33.33048,0,0,0,0
303095183,303094768,3670050,-1.0584766,-0.3751714,-6.25988,33.28886,0,0,0,0
304095432,304094995,3670050,-0.32680854,6.5131865,5.3565474,33.32558,0,0,0,0
305092678,305092267,3670050,-5.318719,-4.950012,6.9474945,33.305996,0,0,0,0
306095185,306094768,3670050,-4.2305546,0.13335703,7.309259,33.320686,0,0,0,0
307095182,307094768,3670050,-0.42185834,-2.324291,-29.290905,33.394123,0,0,0,0
308092685,308092272,3670050,-3.350446,3.6554673,6.387491,33.372093,0,0,0,0
309092681,309092268,3670050,0.23678654,-2.4904487,-24.99403,33.38923,0,0,0,0
310095457,310095020,3670050,-1.7130513,7.009265,3.5381515,33.38923,0,0,0,0
311095183,311094767,3670050,-2.246719,-9.5492735,-23.071486,33.374542,0,0,0,0
312092682,312092267,3670050,1.0460267,11.692563,-6.8785415,33.450428,0,0,0,0
313095198,313094777,3670050,-2.9431922,4.1623197,8.2169,33.384335,0,0,0,0
314095182,314094768,3670050,-3.3645718,3.7098155,7.78355,33.406364,0,0,0,0
315092686,315092268,3670050,-5.005797,-9.887095,2.2515073,33.42595,0,0,0,0
316095476,316095037,3670050,-5.0994105,-6.6123066,8.362707,33.44798,0,0,0,0
317095182,317094768,3670050,0.4024653,0.20446482,-30.313229,33.43819,0,0,0,0
318095188,318094767,3670050,-3.0344112,-5.580166,3.2278628,33.45777,0,0,0,0
319092683,319092269,3670050,-1.5205576,-8.752005,-23.508429,33.47246,0,0,0,0
320095183,320094768,3670050,-1.678096,-8.926781,-21.650047,33.477356,0,0,0,0
321095184,321094768,3670050,-2.8457482,-10.890026,-17.390284,33.477356,0,0,0,0
322092994,322092546,3670050,-2.4695103,-5.8078985,-25.54178,33.512295,0,0,0,0
323095180,323094767,3670050,0.61674637,4.5367727,-15.012363,33.52142,0,0,0,0
324095183,324094767,3670050,0.22553381,2.1662736,-9.255745,33.53611,0,0,0,0
325095149,325094769,3670050,-0.569554,2.9259803,-4.403735,33.546173,0,0,0,0
326092682,326092269,3670050,-0.048123457,-1.6895882,-15.976987,33.541004,0,0,0,0
327095185,327094769,3670050,0.56191915,-4.285621,-7.8647137,33.526314,0,0,0,0
328095449,328095075,3670050,-0.4724558,-1.5397378,-12.011178,33.543453,0,0,0,0
329092680,329092267,3670050,2.6973076,-0.35122937,-7.074866,33.52387,0,0,0,0
330095181,330094767,3670050,-0.49105078,-4.410838,-12.350729,33.626682,0,0,0,0
331095184,331094769,3670050,2.511757,-1.3338099,-9.213846,33.5459,0,0,0,0
332095146,332094768,3670050,2.1760633,0.7895545,-7.3592443,33.58153,0,0,0,0
337095188,337094773,3670050,0.06368577,-0.19895816,-8.265263,33.543453,0,0,0,0
338095184,338094769,3670050,-0.5781997,3.494098,-9.386707,33.611996,0,0,0,0
339095185,339094769,3670050,1.3393165,-3.7395036,-15.163917,33.589962,0,0,0,0
340092683,340092268,3670050,3.669593,-1.3038824,-10.788273,33.682987,0,0,0,0
341095182,341094768,3670050,1.7741034,2.8388052,-8.990467,33.660954,0,0,0,0
342095182,342094770,3670050,-0.079966344,1.9551052,-16.362213,33.6683,0,0,0,0
343092720,343092306,3670050,-1.1724406,-4.0117245,-13.357731,33.685436,0,0,0,0
344095183,344094768,3670050,-0.4405331,1.8842367,-5.0955796,33.69033,0,0,0,0
345095184,345094768,3670050,0.32824507,-0.070150115,-4.7381253,33.670746,0,0,0,0
346095522,346095072,3670050,0.86060673,-0.31929946,-6.871359,33.69033,0,0,0,0
347092731,347092290,3670050,0.8497022,-2.088941,-9.698193,33.705017,0,0,0,0
348095204,348094790,3670050,1.0144233,4.0469193,-32.359074,33.673195,0,0,0,0
349095191,349094773,3670050,-3.954503,-0.28634652,5.6325994,33.75153,0,0,0,0
350092646,350092269,3670050,-1.7706451,-8.517772,-5.553484,33.69849,0,0,0,0
351095184,351094768,3670050,1.3752295,-3.1919498,-31.721258,33.7246,0,0,0,0
352095594,352095121,3670050,1.942133,9.594872,-20.318502,33.78825,0,0,0,0
353095200,353094784,3670050,1.5315709,-4.3435607,-30.097988,33.736843,0,0,0,0
354092643,354092268,3670050,1.9999565,0.55465674,-29.879637,33.70937,0,0,0,0
355095220,355094805,3670050,-0.61530983,-8.61769,-12.6986065,33.771114,0,0,0,0
356095183,356094768,3670050,1.2109872,-2.103067,-32.950443,33.77601,0,0,0,0
357092688,357092269,3670050,-0.863828,-11.191217,-11.19457,33.72705,0,0,0,0
358095188,358094772,3670050,-2.4633942,-7.3188357,-29.036879,33.773563,0,0,0,0
359095209,359094773,3670050,-4.212837,-1.4171281,3.9918525,33.798042,0,0,0,0
360095184,360094769,3670050,-3.3684025,-0.93732995,11.019793,33.817627,0,0,0,0
361092685,361092268,3670050,2.1799207,5.790138,-22.076935,33.81028,0,0,0,0
362095145,362094768,3670050,-1.292869,10.026651,0.23223756,33.831768,0,0,0,0
363095183,363094768,3670050,-2.1334732,-3.9600096,-35.044647,33.854347,0,0,0,0
364092684,364092269,3670050,-2.5455155,8.735245,0.9572019,33.834763,0,0,0,0
365095224,365094824,3670050,-0.31869486,9.186286,-19.32919,33.87529,0,0,0,0
