timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
174769796,0.12738106,-0.335567,0.3090654
174789821,0.14076123,-0.32958364,0.3030256
174809781,0.14670795,-0.3415503,0.31359527
174829794,0.14670795,-0.34753358,0.31359527
174849832,0.14670795,-0.34753358,0.31359527
174869796,0.15116802,-0.32958364,0.30000567
174889794,0.15116802,-0.32958364,0.30000567
174909777,0.14819466,-0.33407116,0.30453554
174929791,0.14819466,-0.33407116,0.30453554
174949793,0.13630117,-0.32958364,0.3030256
174969796,0.13630117,-0.3385586,0.322655
174989795,0.15116802,-0.3370628,0.3151052
175009794,0.15116802,-0.3370628,0.3151052
175029778,0.14076123,-0.33407116,0.3090654
175049789,0.14670795,-0.335567,0.31812513
175069796,0.14670795,-0.335567,0.31812513
175089799,0.14670795,-0.3206087,0.322655
175109794,0.14670795,-0.3206087,0.322655
175129777,0.14076123,-0.32659203,0.322655
175149793,0.14076123,-0.32659203,0.322655
175169793,0.1422479,-0.3206087,0.3317147
175189798,0.14670795,-0.3206087,0.34530428
175209807,0.12738106,-0.30714625,0.34077442
175229795,0.12738106,-0.30714625,0.34077442
175249797,0.13035442,-0.3206087,0.34681422
175269796,0.13035442,-0.3206087,0.34681422
175289795,0.13332778,-0.30714625,0.35134408
175309796,0.1422479,-0.31612122,0.3377545
175329794,0.14670795,-0.29667544,0.354364
175349777,0.14670795,-0.29667544,0.354364
175369792,0.13630117,-0.30116293,0.34530428
175389793,0.1422479,-0.30265877,0.354364
175409798,0.1422479,-0.30265877,0.354364
175429797,0.1422479,-0.30714625,0.3573839
175449793,0.1422479,-0.30714625,0.3573839
175469794,0.1452213,-0.3041546,0.34530428
175489793,0.15116802,-0.30265877,0.34530428
175509795,0.15116802,-0.29966712,0.354364
175529796,0.15116802,-0.29966712,0.354364
175549794,0.15116802,-0.30265877,0.35285404
175569777,0.15414141,-0.3041546,0.34379432
175589792,0.14819466,-0.2891963,0.354364
175609882,0.14819466,-0.2891963,0.354364
175629796,0.14076123,-0.30265877,0.3634237
175649795,0.14076123,-0.27722967,0.3604038
175669787,0.15116802,-0.28620464,0.36191377
175689794,0.15116802,-0.28620464,0.36191377
175709793,0.14819466,-0.28620464,0.35285404
175729795,0.14819466,-0.2891963,0.3739934
175749798,0.14819466,-0.2891963,0.3739934
175769794,0.14819466,-0.2891963,0.3739934
175789777,0.14819466,-0.283213,0.37852323
175809793,0.15860143,-0.27722967,0.36644363
175829796,0.15860143,-0.27722967,0.36644363
175849797,0.14968134,-0.28770047,0.38003317
175869795,0.14968134,-0.28770047,0.38003317
175889779,0.14819466,-0.2802213,0.37852323
175909793,0.14819466,-0.2802213,0.37852323
175929793,0.14076123,-0.28171715,0.36644363
175949794,0.12738106,-0.2936838,0.3604038
175969796,0.12738106,-0.2936838,0.3604038
175989836,0.15711477,-0.29667544,0.37248343
176009777,0.13778783,-0.29966712,0.36191377
176029794,0.13332778,-0.2936838,0.354364
176049825,0.13332778,-0.2936838,0.354364
176069796,0.13630117,-0.2847088,0.3573839
176089795,0.13035442,-0.30265877,0.37248343
176109780,0.13035442,-0.2936838,0.3604038
176129793,0.13035442,-0.2936838,0.3604038
176149793,0.12292098,-0.2891963,0.37248343
176169797,0.11994762,-0.28770047,0.3634237
176189795,0.12886772,-0.2802213,0.3739934
176209799,0.13184111,-0.27573383,0.37852323
176229780,0.12738106,-0.27124634,0.37248343
176249813,0.12738106,-0.27124634,0.37248343
176269795,0.13184111,-0.27573383,0.38758296
176289797,0.1422479,-0.27573383,0.3890929
176309795,0.1422479,-0.27573383,0.38758296
176329780,0.12886772,-0.26975054,0.38758296
176349792,0.12292098,-0.26077557,0.39060286
176369793,0.12292098,-0.26077557,0.39060286
176389810,0.11697424,-0.2518006,0.39513272
176409812,0.11697424,-0.2518006,0.39513272
176429796,0.12292098,-0.24282563,0.39211282
176449814,0.11994762,-0.24880895,0.4117422
176469799,0.11994762,-0.24880895,0.4117422
176489796,0.11994762,-0.23385064,0.40117255
176509796,0.12440769,-0.22188403,0.40268248
176529795,0.12440769,-0.22188403,0.40268248
176549780,0.12440769,-0.22188403,0.40268248
176569793,0.12292098,-0.23385064,0.4117422
176589793,0.13184111,-0.22188403,0.40268248
176609802,0.12292098,-0.21889238,0.42231187
176629796,0.12292098,-0.21889238,0.42231187
176649795,0.12292098,-0.21739654,0.4147621
176669792,0.12440769,-0.22188403,0.42835167
176689792,0.12886772,-0.2159007,0.41325217
176709804,0.12886772,-0.2159007,0.41325217
176729795,0.11697424,-0.20842157,0.41778204
176749795,0.11697424,-0.20842157,0.41778204
176769778,0.12292098,-0.21141325,0.4208019
176789794,0.12292098,-0.21141325,0.4208019
176809891,0.12738106,-0.21739654,0.4238218
176829796,0.1006207,-0.22188403,0.4208019
176849796,0.1006207,-0.22188403,0.4208019
176869778,0.1006207,-0.22337987,0.41778204
176889793,0.10508076,-0.23385064,0.4238218
176909792,0.10508076,-0.23385064,0.4238218
176929796,0.10508076,-0.23385064,0.4238218
176949795,0.1110275,-0.23385064,0.4057024
176969795,0.09913402,-0.22936316,0.4087223
176989778,0.094673954,-0.21739654,0.4147621
177009793,0.11548756,-0.23534648,0.4268417
177029894,0.10508076,-0.22786735,0.41778204
177049794,0.10508076,-0.22786735,0.41778204
177069796,0.1006207,-0.22786735,0.4208019
177089778,0.10508076,-0.23833813,0.41929194
177109792,0.10210738,-0.21290906,0.41929194
177129792,0.10210738,-0.21290906,0.41929194
177149796,0.10508076,-0.22487567,0.4268417
177169796,0.10210738,-0.20991741,0.4268417
177189826,0.114000864,-0.20393407,0.4238218
177209778,0.114000864,-0.20393407,0.4238218
177229795,0.10656744,-0.21141325,0.42986163
177249865,0.10656744,-0.21141325,0.42986163
177269795,0.09318727,-0.20991741,0.44194126
177289796,0.11251418,-0.20991741,0.42231187
177309779,0.09616064,-0.2159007,0.4374114
177329792,0.09616064,-0.2159007,0.4374114
177349792,0.09318727,-0.19645494,0.4313716
177369795,0.09318727,-0.20393407,0.4268417
177389795,0.09318727,-0.20393407,0.4268417
177409795,0.09616064,-0.2144049,0.42986163
177429778,0.09616064,-0.2144049,0.42986163
177449817,0.094673954,-0.20842157,0.4268417
177469797,0.094673954,-0.20842157,0.4268417
177489797,0.09318727,-0.21889238,0.4313716
177509796,0.087240525,-0.22337987,0.4238218
177529777,0.087240525,-0.22337987,0.4238218
177549792,0.0902139,-0.2144049,0.42986163
177569792,0.09616064,-0.20842157,0.4238218
177589795,0.09616064,-0.20393407,0.42986163
177609818,0.09616064,-0.20393407,0.42986163
177629796,0.1006207,-0.22188403,0.4268417
177649798,0.1006207,-0.22188403,0.4268417
177669777,0.09616064,-0.20243827,0.43590143
177689795,0.09318727,-0.20991741,0.43590143
177709797,0.09318727,-0.20991741,0.43590143
177729796,0.09616064,-0.21290906,0.42835167
177749780,0.09616064,-0.21290906,0.451001
177769792,0.1006207,-0.20243827,0.44345123
177789793,0.1006207,-0.20243827,0.44345123
177809798,0.1006207,-0.1949591,0.4343915
177829796,0.1006207,-0.1949591,0.4343915
177849794,0.10508076,-0.18299249,0.4343915
177869793,0.08575384,-0.18299249,0.4374114
177889792,0.08575384,-0.18747997,0.4374114
177909794,0.09616064,-0.18299249,0.45251095
177929795,0.09616064,-0.18299249,0.45251095
177949796,0.10508076,-0.1770092,0.44496116
177969778,0.09616064,-0.1725217,0.44949102
177989792,0.0902139,-0.1770092,0.44949102
178009798,0.0902139,-0.1770092,0.44949102
178029798,0.10508076,-0.16953002,0.45251095
178049796,0.10508076,-0.15905924,0.44496116
178069779,0.08872721,-0.16205089,0.46006072
178089793,0.087240525,-0.13512596,0.4630806
178109793,0.087240525,-0.13512596,0.4630806
178129795,0.0902139,-0.1575634,0.45553085
178149794,0.087240525,-0.14709263,0.44345123
178169796,0.08575384,-0.12615103,0.46006072
178189778,0.08575384,-0.12615103,0.46006072
178209793,0.09318727,-0.1201677,0.4540209
178229851,0.09616064,-0.11418437,0.46006072
178249796,0.09616064,-0.11418437,0.46006072
178269796,0.09318727,-0.10670524,0.4721403
178289783,0.0902139,-0.096234456,0.46761045
178309793,0.0902139,-0.096234456,0.46761045
178329792,0.0902139,-0.09025113,0.46459055
178349795,0.0902139,-0.09025113,0.46459055
178369795,0.0902139,-0.073797025,0.4721403
178389846,0.094673954,-0.067813694,0.48421994
178409778,0.08575384,-0.07678867,0.47969007
178429792,0.08575384,-0.07678867,0.47969007
178449827,0.094673954,-0.048367914,0.47365028
178469796,0.08278047,-0.043880455,0.4721403
178489797,0.08278047,-0.043880455,0.4721403
178509778,0.08872721,-0.05285543,0.47969007
178529794,0.08872721,-0.05285543,0.47969007
178549796,0.084267154,-0.045376293,0.48421994
178569804,0.08872721,-0.031913802,0.4630806
178589795,0.09616064,-0.031913802,0.48120004
178609807,0.09616064,-0.031913802,0.48120004
178629787,0.09616064,-0.02293883,0.46459055
178649803,0.09616064,-0.02293883,0.46459055
178669795,0.09913402,-0.024434669,0.4661005
178689795,0.09913402,-0.024434669,0.4661005
178709794,0.10656744,-0.030418025,0.47365028
178729778,0.10210738,-0.031913802,0.48120004
178749796,0.10210738,-0.031913802,0.48120004
178769778,0.09913402,-0.024434669,0.48120004
178789793,0.09616064,-0.024434669,0.47063035
178809819,0.10508076,-0.024434669,0.47063035
178829778,0.10508076,-0.024434669,0.47063035
178849799,0.10508076,-0.02293883,0.48421994
178869777,0.10210738,-0.024434669,0.4630806
178889796,0.09616064,-0.007980561,0.4661005
178909795,0.1110275,-0.033409644,0.4721403
178929795,0.1110275,-0.033409644,0.4721403
178949778,0.11251418,-0.02144305,0.47969007
178969793,0.08575384,-0.02144305,0.4661005
178989794,0.10656744,-0.013963857,0.46459055
179009794,0.10656744,-0.013963857,0.46459055
179029795,0.09616064,-0.007980561,0.4721403
179049796,0.09616064,-0.007980561,0.4721403
179069791,0.10656744,0.0024902513,0.46761045
179089792,0.09616064,-0.0064847223,0.48120004
179109803,0.09616064,-0.0064847223,0.48120004
179129795,0.10508076,0.003986031,0.47063035
179149795,0.10656744,0.0054818694,0.46761045
179169777,0.108054124,0.020440139,0.47063035
179189794,0.108054124,0.020440139,0.47063035
179209804,0.10656744,0.01894436,0.46459055
179229795,0.10656744,0.01894436,0.46459055
179249795,0.10508076,0.01894436,0.4721403
179269779,0.11251418,0.026423493,0.4661005
179289792,0.11251418,0.026423493,0.4661005
179309794,0.11251418,0.026423493,0.4661005
179329797,0.11251418,0.009969386,0.46006072
179349795,0.11251418,0.009969386,0.46006072
179369876,0.10508076,0.026423493,0.4661005
179389778,0.10656744,0.021935977,0.4781801
179409793,0.10656744,0.021935977,0.4781801
179429868,0.10508076,0.021935977,0.46006072
179449795,0.10508076,0.021935977,0.46006072
179469794,0.10508076,0.026423493,0.48120004
179489778,0.1110275,0.01894436,0.46761045
179509792,0.1110275,0.01894436,0.46761045
179529792,0.1110275,0.014456843,0.4721403
179549797,0.1110275,0.021935977,0.46761045
179569798,0.12440769,0.03539847,0.4630806
179589835,0.12440769,0.03539847,0.4630806
179609778,0.10508076,0.021935977,0.45553085
179629794,0.12292098,0.015952682,0.47063035
179649868,0.12292098,0.015952682,0.47063035
179669795,0.12292098,0.015952682,0.47063035
179689794,0.12292098,0.021935977,0.45704082
179709778,0.12440769,0.020440139,0.4661005
179729792,0.12440769,0.020440139,0.4661005
179749792,0.12440769,0.020440139,0.4661005
179769797,0.12440769,0.003986031,0.4630806
179789795,0.11846092,0.015952682,0.4630806
179809797,0.12292098,0.021935977,0.46459055
179829778,0.12292098,0.026423493,0.47667018
179849793,0.12292098,0.026423493,0.47667018
179869805,0.11697424,0.008473547,0.47365028
179889795,0.12886772,0.012961004,0.47063035
179909796,0.12886772,0.012961004,0.47063035
179929778,0.11846092,0.006977708,0.4721403
179949793,0.114000864,0.014456843,0.46459055
179969791,0.12738106,0.0054818694,0.46761045
179989798,0.12292098,0.009969386,0.45704082
180009823,0.12292098,0.009969386,0.45704082
180029796,0.12886772,0.020440139,0.4540209
180049779,0.12886772,0.020440139,0.4540209
180069777,0.13184111,0.006977708,0.46006072
180089794,0.11846092,0.009969386,0.46006072
180109798,0.11846092,0.009969386,0.46006072
180129797,0.11846092,0.009969386,0.46006072
180149780,0.12440769,0.021935977,0.47969007
180169793,0.13630117,0.014456843,0.45553085
180189793,0.13630117,0.014456843,0.45553085
180209797,0.13035442,0.0024902513,0.45855075
180229795,0.13035442,0.0024902513,0.45855075
180249795,0.12738106,0.0054818694,0.4630806
180269793,0.13035442,0.008473547,0.45855075
180289792,0.13332778,0.0024902513,0.46459055
180309795,0.13332778,0.0024902513,0.46459055
180329794,0.13630117,0.014456843,0.4721403
180349795,0.12292098,0.008473547,0.46459055
180369777,0.12292098,0.008473547,0.46459055
180389792,0.11994762,0.01894436,0.46459055
180409793,0.11994762,0.01894436,0.46459055
180429800,0.13184111,0.015952682,0.47063035
180449777,0.13035442,0.008473547,0.4630806
180469779,0.13630117,0.024927655,0.45553085
180489793,0.13630117,0.024927655,0.45553085
180669796,0.13481447,0.009969386,0.46006072
180689780,0.13035442,0.014456843,0.45251095
180709796,0.13035442,0.014456843,0.45251095
180729793,0.13332778,0.0054818694,0.4630806
180749795,0.12886772,0.012961004,0.4540209
180809781,0.13184111,0.003986031,0.4721403
180829793,0.13184111,0.003986031,0.4721403
180849834,0.12738106,0.008473547,0.45855075
180869799,0.12738106,0.008473547,0.45855075
180889796,0.12738106,0.008473547,0.45855075
180909780,0.12738106,0.008473547,0.45855075
180929794,0.12292098,0.006977708,0.47063035
180949793,0.12292098,0.006977708,0.47063035
180969796,0.11994762,0.0054818694,0.45553085
180989795,0.11994762,0.0054818694,0.45553085
181009821,0.11846092,-0.0019972653,0.46006072
181029777,0.11846092,-0.0019972653,0.46761045
181049793,0.11697424,-0.0005014264,0.46761045
181069827,0.13035442,-0.0005014264,0.46459055
181089796,0.12292098,0.0024902513,0.44949102
181109795,0.12292098,0.0024902513,0.44949102
181129779,0.14076123,-0.0019972653,0.46006072
181149795,0.13184111,-0.007980561,0.46006072
181169792,0.12738106,-0.010972239,0.4721403
181189797,0.12738106,-0.010972239,0.4721403
181209803,0.12738106,-0.010972239,0.46761045
181229796,0.11994762,-0.025930507,0.4721403
181249810,0.11994762,-0.025930507,0.4721403
181269778,0.13778783,-0.027426347,0.4630806
181289840,0.12292098,-0.043880455,0.4661005
181309795,0.12292098,-0.04088878,0.46006072
181329795,0.12292098,-0.04088878,0.46006072
181349779,0.12292098,-0.05285543,0.47063035
181369793,0.12292098,-0.05285543,0.47063035
181389793,0.12292098,-0.060334563,0.46006072
181409799,0.11548756,-0.04687213,0.47667018
181429795,0.11548756,-0.04687213,0.47667018
181449795,0.11697424,-0.048367914,0.47365028
181469794,0.108054124,-0.04687213,0.4630806
181489792,0.108054124,-0.04687213,0.4630806
181509796,0.108054124,-0.04687213,0.4630806
181529795,0.10508076,-0.027426347,0.4721403
181549795,0.10508076,-0.027426347,0.4721403
181569778,0.108054124,-0.027426347,0.4661005
181589793,0.10508076,-0.02144305,0.4630806
181609792,0.10508076,-0.007980561,0.4857299
181629796,0.10508076,-0.007980561,0.4857299
181649795,0.10210738,-0.0019972653,0.4661005
181669781,0.10508076,0.009969386,0.4661005
181689795,0.108054124,0.003986031,0.4661005
181709797,0.108054124,0.003986031,0.4661005
181729796,0.108054124,0.003986031,0.4661005
181749796,0.114000864,0.024927655,0.4781801
181769808,0.1006207,0.024927655,0.4721403
181789782,0.11251418,0.021935977,0.47063035
181809793,0.11251418,0.021935977,0.47063035
181829871,0.0902139,0.01894436,0.45855075
181849794,0.11251418,0.026423493,0.4630806
181869796,0.12292098,0.021935977,0.46459055
181889778,0.12292098,0.021935977,0.46459055
181909795,0.10210738,0.015952682,0.4661005
181929793,0.10210738,0.015952682,0.4661005
181949779,0.108054124,0.003986031,0.4721403
181969796,0.11697424,0.008473547,0.46459055
181989832,0.1110275,0.008473547,0.46761045
182009784,0.1110275,0.008473547,0.46761045
182029794,0.11548756,0.0009944125,0.4661005
182049852,0.11548756,0.0009944125,0.4661005
182069795,0.11548756,0.0009944125,0.4661005
182089795,0.12292098,-0.0049889428,0.48421994
182109777,0.12292098,-0.0049889428,0.48421994
182129796,0.10508076,0.0054818694,0.45855075
182149806,0.11548756,0.006977708,0.4721403
182169798,0.11251418,0.003986031,0.4630806
182189796,0.11251418,0.003986031,0.4630806
182209829,0.11548756,0.006977708,0.46006072
182229779,0.11846092,0.0009944125,0.4721403
182249778,0.11251418,0.0009944125,0.47063035
182269845,0.11251418,0.0009944125,0.47063035
182289795,0.1110275,-0.0049889428,0.4721403
182309795,0.11251418,-0.0049889428,0.4630806
182329778,0.11251418,-0.0049889428,0.4630806
182349778,0.13630117,0.0024902513,0.45855075
182369793,0.13630117,0.0024902513,0.45855075
182389795,0.12886772,0.0024902513,0.4661005
182409801,0.12886772,0.003986031,0.4661005
182429795,0.11846092,-0.0019972653,0.4661005
182449813,0.11846092,-0.0019972653,0.4661005
182469777,0.11846092,0.009969386,0.46006072
182489794,0.12886772,0.0009944125,0.4721403
182509797,0.12440769,0.012961004,0.46006072
182529795,0.12440769,0.012961004,0.46006072
182549780,0.12440769,0.012961004,0.46006072
182569795,0.12886772,0.006977708,0.47667018
182589792,0.11994762,-0.0049889428,0.45855075
182609796,0.11994762,-0.0049889428,0.45855075
182629795,0.12292098,0.01894436,0.45855075
182649795,0.13035442,-0.0005014264,0.4781801
182669794,0.13035442,-0.0005014264,0.4781801
182689793,0.12292098,-0.0049889428,0.4661005
182709796,0.11846092,0.003986031,0.4630806
182729795,0.11846092,0.003986031,0.4630806
182749795,0.13184111,0.015952682,0.47063035
182769778,0.13184111,0.0009944125,0.45704082
182789795,0.12292098,0.009969386,0.4721403
182809791,0.12292098,0.009969386,0.4721403
182829799,0.12738106,0.0054818694,0.46459055
182849796,0.13481447,0.0009944125,0.46006072
182869785,0.12292098,0.008473547,0.46459055
182889794,0.12292098,0.0024902513,0.46459055
182909792,0.12292098,0.0024902513,0.46459055
182929795,0.12440769,0.015952682,0.47063035
182949795,0.11994762,0.0024902513,0.4630806
182969795,0.13035442,0.0024902513,0.45553085
182989778,0.13035442,0.0024902513,0.45553085
183009798,0.12738106,-0.0049889428,0.46459055
183029857,0.12440769,0.009969386,0.45704082
183049796,0.12440769,0.009969386,0.45704082
183069796,0.12738106,0.0054818694,0.45251095
183089781,0.13332778,-0.0049889428,0.46459055
183109794,0.13332778,-0.0049889428,0.46459055
183129792,0.12292098,-0.016955534,0.45251095
183149795,0.11548756,-0.007980561,0.4630806
183169794,0.11548756,-0.007980561,0.4630806
183189794,0.12738106,-0.0049889428,0.46761045
183209778,0.12738106,-0.0049889428,0.46761045
183229797,0.12292098,0.003986031,0.4540209
183249843,0.12292098,0.003986031,0.4540209
183269797,0.13481447,0.003986031,0.47063035
183289796,0.13184111,-0.0019972653,0.47667018
183309778,0.14076123,-0.0064847223,0.45553085
183329794,0.14076123,-0.0064847223,0.45553085
183349792,0.12886772,-0.0049889428,0.4540209
183369794,0.12886772,-0.0019972653,0.4630806
183389795,0.12886772,-0.0019972653,0.4630806
183409825,0.11994762,0.008473547,0.4630806
183429777,0.11994762,0.008473547,0.4630806
183449795,0.12738106,-0.0049889428,0.46459055
183469839,0.12886772,0.003986031,0.4479811
183489796,0.12886772,0.003986031,0.4479811
183509794,0.13184111,0.003986031,0.4479811
183529778,0.12738106,0.0024902513,0.46459055
183549794,0.12738106,0.0024902513,0.46459055
183569793,0.13481447,0.006977708,0.4661005
183589795,0.13630117,-0.0005014264,0.47365028
183609792,0.13481447,0.015952682,0.46006072
183629786,0.13481447,0.015952682,0.46006072
183649811,0.13481447,0.006977708,0.4479811
183669778,0.12440769,-0.007980561,0.4661005
183689796,0.12440769,-0.007980561,0.45704082
183709796,0.13184111,-0.0049889428,0.46006072
183729796,0.13184111,-0.0049889428,0.46006072
183749779,0.13332778,0.0024902513,0.46459055
183769795,0.14076123,0.008473547,0.45855075
183789778,0.13481447,-0.0019972653,0.45704082
183809795,0.13481447,-0.0019972653,0.45704082
183829796,0.12292098,0.0054818694,0.46459055
183849794,0.11846092,-0.0019972653,0.46006072
183869794,0.11846092,-0.0019972653,0.46006072
183889793,0.12886772,0.012961004,0.4540209
183909798,0.12886772,0.012961004,0.4540209
183929796,0.12440769,0.012961004,0.4721403
183949797,0.12738106,0.003986031,0.45553085
183969778,0.12738106,0.0054818694,0.45553085
183989793,0.11994762,0.008473547,0.47365028
184009793,0.11994762,0.008473547,0.47365028
184029797,0.13035442,-0.0005014264,0.4630806
184049804,0.13035442,-0.0005014264,0.4630806
184069787,0.11846092,0.006977708,0.45704082
184089793,0.11846092,0.006977708,0.45704082
184109793,0.11251418,0.015952682,0.4630806
184129797,0.11251418,0.015952682,0.4630806
184149795,0.11251418,0.015952682,0.4630806
184169794,0.13184111,0.015952682,0.4630806
184189778,0.13630117,-0.0064847223,0.45251095
184209795,0.13630117,-0.0064847223,0.45251095
184229897,0.12440769,0.006977708,0.46006072
184249795,0.12886772,0.003986031,0.4661005
184269795,0.12886772,0.003986031,0.4661005
184289777,0.13035442,0.0024902513,0.46459055
184309793,0.13035442,0.0024902513,0.46459055
184329795,0.14076123,-0.0005014264,0.4630806
184349800,0.13630117,0.0024902513,0.4630806
184369797,0.13630117,0.0024902513,0.4630806
184389795,0.12886772,0.0009944125,0.4661005
184409778,0.12886772,0.003986031,0.47063035
184429795,0.12886772,0.003986031,0.47063035
184449863,0.12440769,-0.0019972653,0.45704082
184469795,0.13481447,-0.0019972653,0.45704082
184489794,0.13481447,-0.0019972653,0.4630806
184509778,0.13481447,-0.0019972653,0.4630806
184529794,0.14076123,0.0054818694,0.45553085
184549797,0.13184111,-0.0019972653,0.4630806
184569798,0.13184111,-0.0019972653,0.45704082
184589796,0.1422479,0.008473547,0.45855075
184609796,0.1422479,0.008473547,0.45855075
184629779,0.13778783,-0.007980561,0.46006072
184649794,0.13630117,-0.0064847223,0.46459055
184669822,0.12738106,-0.0064847223,0.45251095
184689794,0.12738106,-0.0064847223,0.45251095
184709795,0.14076123,-0.010972239,0.45855075
184729777,0.13630117,-0.0064847223,0.4630806
184749793,0.13630117,-0.0064847223,0.4630806
184769795,0.13035442,-0.0049889428,0.46761045
184789796,0.13778783,-0.0049889428,0.4630806
184809796,0.13778783,-0.0049889428,0.4630806
184829795,0.12886772,-0.007980561,0.451001
184849815,0.12886772,-0.007980561,0.451001
184869781,0.13184111,0.0009944125,0.4630806
184889797,0.13035442,-0.013963857,0.4630806
184909796,0.12738106,-0.013963857,0.45855075
184929796,0.14076123,-0.0064847223,0.45553085
184949777,0.14076123,-0.0064847223,0.45553085
184969795,0.12440769,-0.013963857,0.46006072
184989795,0.13184111,-0.02144305,0.46006072
185009814,0.13184111,-0.02144305,0.46006072
185029800,0.12292098,-0.0019972653,0.46006072
185049795,0.12292098,-0.0019972653,0.46006072
185069793,0.14076123,-0.0019972653,0.4540209
185089793,0.12440769,0.0009944125,0.46006072
185109794,0.12440769,0.0009944125,0.46006072
185129795,0.13332778,-0.0049889428,0.4721403
185149793,0.13481447,-0.007980561,0.47063035
185169778,0.13481447,-0.007980561,0.47063035
185189778,0.13481447,-0.007980561,0.4661005
185209796,0.13481447,-0.007980561,0.4661005
185229799,0.13035442,-0.0049889428,0.4721403
185249797,0.14076123,-0.0049889428,0.46006072
185269795,0.12738106,-0.016955534,0.46459055
185289794,0.12738106,-0.016955534,0.46459055
185309793,0.13184111,-0.0019972653,0.47063035
185329796,0.13184111,-0.0049889428,0.4540209
185349795,0.13184111,-0.0049889428,0.4540209
185369794,0.13332778,-0.0005014264,0.4781801
185389777,0.13035442,0.008473547,0.4630806
185409796,0.13630117,-0.0049889428,0.4630806
185429874,0.13630117,-0.0049889428,0.4630806
185449797,0.12292098,-0.007980561,0.4630806
185469795,0.12738106,0.0024902513,0.45251095
185489780,0.12440769,0.0024902513,0.45704082
185509793,0.12440769,0.006977708,0.45704082
185529793,0.12440769,0.003986031,0.4630806
185549796,0.12738106,0.0054818694,0.45855075
185569795,0.12738106,0.0054818694,0.45855075
185589795,0.12738106,0.014456843,0.46459055
185609777,0.12738106,0.014456843,0.45553085
185629795,0.11697424,-0.0049889428,0.45553085
185649854,0.12886772,0.0009944125,0.46006072
185669796,0.12886772,0.0009944125,0.46006072
185689795,0.12440769,-0.0019972653,0.4630806
185709778,0.12292098,0.01894436,0.46761045
185729793,0.12738106,-0.0005014264,0.46459055
185749794,0.12738106,-0.0005014264,0.46459055
185769795,0.13630117,-0.0049889428,0.4630806
185789794,0.11697424,0.0054818694,0.45855075
185809850,0.11994762,0.008473547,0.4630806
185829778,0.108054124,0.006977708,0.47063035
185849794,0.108054124,0.006977708,0.47063035
185869814,0.11846092,-0.0019972653,0.4721403
185889796,0.1110275,0.0054818694,0.46761045
185909795,0.1110275,0.0024902513,0.45855075
185929778,0.1110275,0.0024902513,0.45855075
185949794,0.10508076,-0.0005014264,0.46459055
185969794,0.108054124,0.003986031,0.47063035
185989794,0.09318727,0.006977708,0.47667018
186009796,0.09318727,0.006977708,0.47667018
186029794,0.09616064,0.0054818694,0.47365028
186049777,0.08872721,0.0009944125,0.47667018
186069777,0.08872721,0.0009944125,0.47667018
186089796,0.094673954,-0.010972239,0.46459055
186109796,0.09318727,0.012961004,0.47969007
186129795,0.09318727,0.012961004,0.47969007
186149778,0.078320414,-0.0049889428,0.47063035
186169793,0.078320414,-0.0049889428,0.47063035
186189793,0.08872721,0.003986031,0.48120004
186209797,0.078320414,0.0024902513,0.47365028
186229803,0.078320414,0.0024902513,0.47365028
186249796,0.08575384,0.003986031,0.47969007
186269793,0.084267154,0.0024902513,0.4781801
186289797,0.072373666,-0.0049889428,0.4721403
186309797,0.072373666,-0.0049889428,0.4721403
186329795,0.063453555,-0.0019972653,0.4630806
186349795,0.063453555,-0.0019972653,0.4630806
186369778,0.066426925,-0.0019972653,0.47063035
186389794,0.06494024,-0.0005014264,0.48421994
186409793,0.05453344,0.0024902513,0.48723984
186429799,0.05453344,0.0024902513,0.48723984
186449794,0.05602013,0.0009944125,0.4630806
186469797,0.05602013,0.0009944125,0.4630806
186489791,0.0381799,-0.0064847223,0.4721403
186509792,0.05007338,-0.0049889428,0.48120004
186529796,0.05007338,-0.0049889428,0.48120004
186549796,0.032233156,-0.0005014264,0.48120004
186569796,0.032233156,-0.0005014264,0.48120004
186589784,0.029259782,-0.0005014264,0.48120004
186609794,0.03371984,0.0009944125,0.47667018
186629821,0.03371984,0.0009944125,0.47667018
186649795,0.03371984,-0.0049889428,0.47667018
186669794,0.015879612,-0.0049889428,0.48120004
186689778,0.032233156,-0.010972239,0.48723984
186709778,0.032233156,-0.010972239,0.48723984
186729792,0.011419554,-0.012468077,0.4721403
186749787,0.011419554,-0.012468077,0.4721403
186769795,0.020339668,-0.0049889428,0.4887498
186789795,0.024799727,-0.013963857,0.4857299
186809778,0.015879612,0.0024902513,0.48120004
186829794,0.015879612,0.0024902513,0.48120004
186849864,0.011419554,0.0009944125,0.4887498
186869795,0.006959495,0.0024902513,0.48723984
186889795,0.006959495,0.0024902513,0.48723984
186909778,0.00249944,0.0054818694,0.49025977
186929792,-0.009394046,0.0009944125,0.48120004
186949793,-0.009394046,0.0009944125,0.48120004
186969799,-0.013854103,0.0054818694,0.4781801
186989796,-0.010880733,0.0054818694,0.49025977
187009797,-0.010880733,0.0054818694,0.49025977
187029778,-0.021287533,0.009969386,0.47667018
187049793,-0.021287533,0.009969386,0.47667018
187069832,-0.013854103,0.01894436,0.49025977
187089795,-0.028720962,0.0024902513,0.4781801
187109795,-0.028720962,0.0024902513,0.4781801
187129778,-0.028720962,0.0024902513,0.4781801
187149793,-0.015340789,0.009969386,0.4857299
