timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
60109066,5.0618863,0.0,0,0,3,0,0,0,0
60609066,5.0607786,0.0,0,0,3,0,0,0,0
61109065,5.0509095,0.0,0,0,3,0,0,0,0
61609091,5.0669217,0.0,0,0,3,0,0,0,0
62109067,5.061081,0.0,0,0,3,0,0,0,0
62609067,5.011331,0.0,0,0,3,0,0,0,0
63109065,5.05101,0.0,0,0,3,0,0,0,0
63609067,5.057959,0.0,0,0,3,0,0,0,0
64109064,5.063397,0.0,0,0,3,0,0,0,0
64609069,5.064404,0.0,0,0,3,0,0,0,0
65109064,5.0611815,0.0,0,0,3,0,0,0,0
65609065,5.0490966,0.0,0,0,3,0,0,0,0
66109247,5.0587645,0.0,0,0,3,0,0,0,0
66609066,5.0705476,0.0,0,0,3,0,0,0,0
67109065,5.067224,0.0,0,0,3,0,0,0,0
67609067,5.0599732,0.0,0,0,3,0,0,0,0
68109064,5.0474854,0.0,0,0,3,0,0,0,0
68609066,5.0857544,0.0,0,0,3,0,0,0,0
69109064,5.06239,0.0,0,0,3,0,0,0,0
69609099,5.0724607,0.0,0,0,3,0,0,0,0
70109065,5.04386,0.0,0,0,3,0,0,0,0
70609065,5.048593,0.0,0,0,3,0,0,0,0
71109064,5.094818,0.0,0,0,3,0,0,0,0
71609066,5.0546355,0.0,0,0,3,0,0,0,0
72109066,5.0669217,0.0,0,0,3,0,0,0,0
72609066,5.0417447,0.0,0,0,3,0,0,0,0
73109065,5.0508084,0.0,0,0,3,0,0,0,0
73609066,5.0486937,0.0,0,0,3,0,0,0,0
74109068,5.0496,0.0,0,0,3,0,0,0,0
74609065,5.0104246,0.0,0,0,3,0,0,0,0
75109064,5.0528226,0.0,0,0,3,0,0,0,0
75609064,5.0563474,0.0,0,0,3,0,0,0,0
76109065,5.0563474,0.0,0,0,3,0,0,0,0
76609065,5.046176,0.0,0,0,3,0,0,0,0
77109066,5.0688353,0.0,0,0,3,0,0,0,0
77609065,5.047586,0.0,0,0,3,0,0,0,0
78109144,5.067224,0.0,0,0,3,0,0,0,0
78609064,5.054333,0.0,0,0,3,0,0,0,0
79109064,5.0409393,0.0,0,0,3,0,0,0,0
79609074,5.0643034,0.0,0,0,3,0,0,0,0
80109064,5.0567503,0.0,0,0,3,0,0,0,0
80609068,5.001059,0.0,0,0,3,0,0,0,0
81109064,5.033789,0.0,0,0,3,0,0,0,0
81609065,5.056851,0.0,0,0,3,0,0,0,0
82109064,5.0407376,0.0,0,0,3,0,0,0,0
82609064,5.0530243,0.0,0,0,3,0,0,0,0
83109065,4.990686,0.0,0,0,3,0,0,0,0
83609064,5.0595703,0.0,0,0,3,0,0,0,0
84109070,5.0539308,0.0,0,0,3,0,0,0,0
84609065,5.04678,0.0,0,0,3,0,0,0,0
85109065,5.0528226,0.0,0,0,3,0,0,0,0
85609066,5.04386,0.0,0,0,3,0,0,0,0
86109067,5.044766,0.0,0,0,3,0,0,0,0
86609064,5.077295,0.0,0,0,3,0,0,0,0
87109064,5.045874,0.0,0,0,3,0,0,0,0
87609067,5.036508,0.0,0,0,3,0,0,0,0
88109065,5.036307,0.0,0,0,3,0,0,0,0
88609066,5.0459747,0.0,0,0,3,0,0,0,0
89109064,5.057254,0.0,0,0,3,0,0,0,0
89609064,5.0496,0.0,0,0,3,0,0,0,0
90109337,5.0595703,0.0,0,0,3,0,0,0,0
90609066,5.0474854,0.0,0,0,3,0,0,0,0
91109066,5.0556426,0.0,0,0,3,0,0,0,0
91609071,5.0308685,0.0,0,0,3,0,0,0,0
92109064,5.05242,0.0,0,0,3,0,0,0,0
92609064,4.9930024,0.0,0,0,3,0,0,0,0
93109082,5.0377164,0.0,0,0,3,0,0,0,0
93609068,5.0263367,0.0,0,0,3,0,0,0,0
94109067,5.041644,0.0,0,0,3,0,0,0,0
94609065,5.0395293,0.0,0,0,3,0,0,0,0
95109079,5.09079,0.0,0,0,3,0,0,0,0
95609064,5.040033,0.0,0,0,3,0,0,0,0
96109067,5.0470824,0.0,0,0,3,0,0,0,0
96609065,5.030566,0.0,0,0,3,0,0,0,0
97109065,5.0515137,0.0,0,0,3,0,0,0,0
97609065,5.040234,0.0,0,0,3,0,0,0,0
98109066,5.066418,0.0,0,0,3,0,0,0,0
98609065,5.070648,0.0,0,0,3,0,0,0,0
99109102,5.0442624,0.0,0,0,3,0,0,0,0
99609067,5.058865,0.0,0,0,3,0,0,0,0
100109064,5.0552397,0.0,0,0,3,0,0,0,0
100609066,5.0595703,0.0,0,0,3,0,0,0,0
101109097,5.0161653,0.0,0,0,3,0,0,0,0
101609066,5.062692,0.0,0,0,3,0,0,0,0
102109222,5.0773954,0.0,0,0,3,0,0,0,0
102609066,5.064505,0.0,0,0,3,0,0,0,0
103109068,5.0734677,0.0,0,0,3,0,0,0,0
103609067,5.0836396,0.0,0,0,3,0,0,0,0
104109064,5.074173,0.0,0,0,3,0,0,0,0
104609064,5.129663,0.0,0,0,3,0,0,0,0
105109092,5.0742736,0.0,0,0,3,0,0,0,0
105609235,5.0595703,0.0,0,0,3,0,0,0,0
106109110,5.0752807,0.0,0,0,3,0,0,0,0
106609067,5.070044,0.0,0,0,3,0,0,0,0
107109088,5.0411406,0.0,0,0,3,0,0,0,0
107609080,5.0732665,0.0,0,0,3,0,0,0,0
108109110,4.9842405,0.0,0,0,3,0,0,0,0
108609068,5.0752807,0.0,0,0,3,0,0,0,0
109109067,5.001965,0.0,0,0,3,0,0,0,0
109609064,5.0802155,0.0,0,0,3,0,0,0,0
110109088,5.073367,0.0,0,0,3,0,0,0,0
110609064,5.118182,0.0,0,0,3,0,0,0,0
111109090,5.0814238,0.0,0,0,3,0,0,0,0
111609066,5.083035,0.0,0,0,3,0,0,0,0
112109085,5.0718565,0.0,0,0,3,0,0,0,0
112609065,5.075784,0.0,0,0,3,0,0,0,0
113109089,5.08656,0.0,0,0,3,0,0,0,0
113609066,5.070749,0.0,0,0,3,0,0,0,0
116609065,4.9854493,0.0,0,0,3,0,0,0,0
118109124,5.078604,0.0,0,0,3,0,0,0,0
118609066,5.0671234,0.0,0,0,3,0,0,0,0
119109088,4.998642,0.0,0,0,3,0,0,0,0
119609065,5.081323,0.0,0,0,3,0,0,0,0
120109137,5.0767913,0.0,0,0,3,0,0,0,0
120609064,5.082733,0.0,0,0,3,0,0,0,0
121109065,5.070044,0.0,0,0,3,0,0,0,0
121609066,5.0749784,0.0,0,0,3,0,0,0,0
122109067,5.0748777,0.0,0,0,3,0,0,0,0
122609067,5.116772,0.0,0,0,3,0,0,0,0
123109065,5.072159,0.0,0,0,3,0,0,0,0
123609065,5.0782013,0.0,0,0,3,0,0,0,0
124109064,5.0769925,0.0,0,0,3,0,0,0,0
124609066,5.077295,0.0,0,0,3,0,0,0,0
125109089,5.0677276,0.0,0,0,3,0,0,0,0
125609066,5.0718565,0.0,0,0,3,0,0,0,0
126109066,5.0966306,0.0,0,0,3,0,0,0,0
126609066,5.0704465,0.0,0,0,3,0,0,0,0
127109064,5.000253,0.0,0,0,3,0,0,0,0
127609066,5.081323,0.0,0,0,3,0,0,0,0
128109066,5.0711517,0.0,0,0,3,0,0,0,0
128609064,5.026135,0.0,0,0,3,0,0,0,0
129109065,4.966919,0.0,0,0,3,0,0,0,0
129609258,4.936606,0.0,0,0,3,0,0,0,0
130109066,5.0339904,0.0,0,0,3,0,0,0,0
130609064,5.02825,0.0,0,0,3,0,0,0,0
131109065,5.0208983,0.0,0,0,3,0,0,0,0
131609065,5.0364075,0.0,0,0,3,0,0,0,0
132109065,5.075784,0.0,0,0,3,0,0,0,0
132609065,5.0267396,0.0,0,0,3,0,0,0,0
133109117,5.0566497,0.0,0,0,3,0,0,0,0
133609068,5.0516143,0.0,0,0,3,0,0,0,0
134109065,5.056146,0.0,0,0,3,0,0,0,0
134609065,5.004785,0.0,0,0,3,0,0,0,0
135109064,5.0294585,0.0,0,0,3,0,0,0,0
135609066,5.049197,0.0,0,0,3,0,0,0,0
136109065,5.032077,0.0,0,0,3,0,0,0,0
136609065,5.0474854,0.0,0,0,3,0,0,0,0
137109066,5.028552,0.0,0,0,3,0,0,0,0
137609066,5.037918,0.0,0,0,3,0,0,0,0
138109066,5.0104246,0.0,0,0,3,0,0,0,0
138609064,5.0443635,0.0,0,0,3,0,0,0,0
139109070,5.0498013,0.0,0,0,3,0,0,0,0
139609064,5.04104,0.0,0,0,3,0,0,0,0
140109097,5.0540314,0.0,0,0,3,0,0,0,0
140609065,5.105493,0.0,0,0,3,0,0,0,0
141109064,5.060074,0.0,0,0,3,0,0,0,0
141609146,5.074777,0.0,0,0,3,0,0,0,0
142109064,5.079712,0.0,0,0,3,0,0,0,0
142609084,5.0628934,0.0,0,0,3,0,0,0,0
143109064,5.0705476,0.0,0,0,3,0,0,0,0
143609064,5.0748777,0.0,0,0,3,0,0,0,0
144109065,5.0198913,0.0,0,0,3,0,0,0,0
144609103,5.081323,0.0,0,0,3,0,0,0,0
145109121,5.0748777,0.0,0,0,3,0,0,0,0
145609065,5.0749784,0.0,0,0,3,0,0,0,0
146109065,5.0724607,0.0,0,0,3,0,0,0,0
146609065,5.065613,0.0,0,0,3,0,0,0,0
147109064,5.079913,0.0,0,0,3,0,0,0,0
147609070,5.07095,0.0,0,0,3,0,0,0,0
148109064,5.078906,0.0,0,0,3,0,0,0,0
148609065,5.077295,0.0,0,0,3,0,0,0,0
149109065,5.0861573,0.0,0,0,3,0,0,0,0
149609064,5.0701447,0.0,0,0,3,0,0,0,0
150109065,5.021704,0.0,0,0,3,0,0,0,0
150609070,5.0739713,0.0,0,0,3,0,0,0,0
151109068,5.0781007,0.0,0,0,3,0,0,0,0
151609064,5.0739713,0.0,0,0,3,0,0,0,0
152109065,5.072058,0.0,0,0,3,0,0,0,0
152609067,5.04245,0.0,0,0,3,0,0,0,0
153109074,5.0818267,0.0,0,0,3,0,0,0,0
153609388,5.0819273,0.0,0,0,3,0,0,0,0
154109064,5.0835385,0.0,0,0,3,0,0,0,0
154609068,5.0539308,0.0,0,0,3,0,0,0,0
155109064,5.0816255,0.0,0,0,3,0,0,0,0
155609066,5.0715547,0.0,0,0,3,0,0,0,0
156109064,5.043054,0.0,0,0,3,0,0,0,0
156609093,4.9936066,0.0,0,0,3,0,0,0,0
157109065,5.0525208,0.0,0,0,3,0,0,0,0
157609065,5.0370116,0.0,0,0,3,0,0,0,0
158109086,5.0732665,0.0,0,0,3,0,0,0,0
158609087,5.0315733,0.0,0,0,3,0,0,0,0
159109064,5.0511107,0.0,0,0,3,0,0,0,0
159609075,5.0463777,0.0,0,0,3,0,0,0,0
160109065,4.9367065,0.0,0,0,3,0,0,0,0
162609110,5.0366087,0.0,0,0,3,0,0,0,0
163109065,5.007605,0.0,0,0,3,0,0,0,0
163609065,5.0394287,0.0,0,0,3,0,0,0,0
164109065,5.0273438,0.0,0,0,3,0,0,0,0
164609107,4.9656096,0.0,0,0,3,0,0,0,0
165109065,5.0298615,0.0,0,0,3,0,0,0,0
165609233,5.046881,0.0,0,0,3,0,0,0,0
166109064,5.0526214,0.0,0,0,3,0,0,0,0
166609066,5.0270414,0.0,0,0,3,0,0,0,0
167109064,5.0233154,0.0,0,0,3,0,0,0,0
167609064,5.052017,0.0,0,0,3,0,0,0,0
168109064,5.058966,0.0,0,0,3,0,0,0,0
168609091,5.026236,0.0,0,0,3,0,0,0,0
169109196,5.0354004,0.0,0,0,3,0,0,0,0
169609097,5.0187836,0.0,0,0,3,0,0,0,0
170109065,5.035501,0.0,0,0,3,0,0,0,0
170609089,5.0563474,0.0,0,0,3,0,0,0,0
171109064,5.035702,0.0,0,0,3,0,0,0,0
171609138,5.031372,0.0,0,0,3,0,0,0,0
172109065,5.018884,0.0,0,0,3,0,0,0,0
172609067,5.0556426,0.0,0,0,3,0,0,0,0
173109064,5.0462766,0.0,0,0,3,0,0,0,0
173609064,5.049399,0.0,0,0,3,0,0,0,0
174109064,5.0253296,0.0,0,0,3,0,0,0,0
174609092,5.0329833,0.0,0,0,3,0,0,0,0
175109066,5.031372,0.0,0,0,3,0,0,0,0
175609089,5.0050874,0.0,0,0,3,0,0,0,0
176109066,5.036911,0.0,0,0,3,0,0,0,0
176609091,5.057153,0.0,0,0,3,0,0,0,0
177109065,5.0716553,0.0,0,0,3,0,0,0,0
177609275,5.0711517,0.0,0,0,3,0,0,0,0
178109064,5.0677276,0.0,0,0,3,0,0,0,0
178609064,5.0636992,0.0,0,0,3,0,0,0,0
179109065,5.0688353,0.0,0,0,3,0,0,0,0
179609064,5.0781007,0.0,0,0,3,0,0,0,0
180109064,5.0147552,0.0,0,0,3,0,0,0,0
181109091,5.0629945,0.0,0,0,3,0,0,0,0
181609066,5.0704465,0.0,0,0,3,0,0,0,0
182109067,5.0740724,0.0,0,0,3,0,0,0,0
182609090,5.0595703,0.0,0,0,3,0,0,0,0
183109065,5.0653105,0.0,0,0,3,0,0,0,0
183609065,5.136209,0.0,0,0,3,0,0,0,0
184109064,5.0742736,0.0,0,0,3,0,0,0,0
184609073,5.076187,0.0,0,0,3,0,0,0,0
185109064,5.081726,0.0,0,0,3,0,0,0,0
185609066,5.0663176,0.0,0,0,3,0,0,0,0
186109065,5.0861573,0.0,0,0,3,0,0,0,0
186609092,5.072058,0.0,0,0,3,0,0,0,0
187109065,5.0870633,0.0,0,0,3,0,0,0,0
187609066,5.0635986,0.0,0,0,3,0,0,0,0
188109065,5.0725617,0.0,0,0,3,0,0,0,0
188609066,5.0753813,0.0,0,0,3,0,0,0,0
189109064,5.0835385,0.0,0,0,3,0,0,0,0
189609337,5.071756,0.0,0,0,3,0,0,0,0
190109064,5.0748777,0.0,0,0,3,0,0,0,0
190609065,4.9866576,0.0,0,0,3,0,0,0,0
191109065,4.9981384,0.0,0,0,3,0,0,0,0
191609065,5.0759854,0.0,0,0,3,0,0,0,0
192109064,5.08656,0.0,0,0,3,0,0,0,0
192609066,5.07236,0.0,0,0,3,0,0,0,0
193109313,5.081323,0.0,0,0,3,0,0,0,0
193609125,5.0734677,0.0,0,0,3,0,0,0,0
194109065,5.0705476,0.0,0,0,3,0,0,0,0
194609064,4.9936066,0.0,0,0,3,0,0,0,0
195109064,5.077597,0.0,0,0,3,0,0,0,0
195609066,5.01687,0.0,0,0,3,0,0,0,0
196109067,5.07095,0.0,0,0,3,0,0,0,0
196609081,5.0726624,0.0,0,0,3,0,0,0,0
197109064,5.0760865,0.0,0,0,3,0,0,0,0
197609068,5.003174,0.0,0,0,3,0,0,0,0
198109064,5.0897827,0.0,0,0,3,0,0,0,0
198609066,5.064102,0.0,0,0,3,0,0,0,0
199109065,5.078705,0.0,0,0,3,0,0,0,0
199609065,4.9995484,0.0,0,0,3,0,0,0,0
200109065,5.0781007,0.0,0,0,3,0,0,0,0
200609064,5.0611815,0.0,0,0,3,0,0,0,0
201109064,4.9799104,0.0,0,0,3,0,0,0,0
201609065,5.1222105,0.0,0,0,3,0,0,0,0
202109089,5.0712523,0.0,0,0,3,0,0,0,0
202609066,5.0756836,0.0,0,0,3,0,0,0,0
203109065,5.0769925,0.0,0,0,3,0,0,0,0
203609065,5.0752807,0.0,0,0,3,0,0,0,0
204109064,5.0198913,0.0,0,0,3,0,0,0,0
204609065,5.080719,0.0,0,0,3,0,0,0,0
205109324,5.075482,0.0,0,0,3,0,0,0,0
205609066,5.06521,0.0,0,0,3,0,0,0,0
206109067,5.0708494,0.0,0,0,3,0,0,0,0
206609065,5.03822,0.0,0,0,3,0,0,0,0
207109064,5.053125,0.0,0,0,3,0,0,0,0
207609066,4.9643006,0.0,0,0,3,0,0,0,0
208109064,5.015057,0.0,0,0,3,0,0,0,0
208609156,5.0264373,0.0,0,0,3,0,0,0,0
209109064,5.0197906,0.0,0,0,3,0,0,0,0
209609068,5.012036,0.0,0,0,3,0,0,0,0
210109064,5.077597,0.0,0,0,3,0,0,0,0
210609067,4.9610777,0.0,0,0,3,0,0,0,0
211109092,5.042651,0.0,0,0,3,0,0,0,0
211609068,5.047787,0.0,0,0,3,0,0,0,0
212109065,5.036307,0.0,0,0,3,0,0,0,0
212609064,5.040234,0.0,0,0,3,0,0,0,0
213109065,5.031976,0.0,0,0,3,0,0,0,0
213609064,5.0595703,0.0,0,0,3,0,0,0,0
214109078,5.0091157,0.0,0,0,3,0,0,0,0
214609069,5.04104,0.0,0,0,3,0,0,0,0
215109065,4.950705,0.0,0,0,3,0,0,0,0
215609066,5.0132446,0.0,0,0,3,0,0,0,0
216109073,5.007504,0.0,0,0,3,0,0,0,0
216609064,5.057959,0.0,0,0,3,0,0,0,0
217109201,5.0560455,0.0,0,0,3,0,0,0,0
217609065,5.0544343,0.0,0,0,3,0,0,0,0
218109067,5.06239,0.0,0,0,3,0,0,0,0
218609066,5.070044,0.0,0,0,3,0,0,0,0
219109065,5.065512,0.0,0,0,3,0,0,0,0
219609067,5.1321807,0.0,0,0,3,0,0,0,0
220109098,5.077496,0.0,0,0,3,0,0,0,0
220609067,5.0619874,0.0,0,0,3,0,0,0,0
221109096,4.990283,0.0,0,0,3,0,0,0,0
221609064,5.070044,0.0,0,0,3,0,0,0,0
222109105,5.1342955,0.0,0,0,3,0,0,0,0
222609066,5.0748777,0.0,0,0,3,0,0,0,0
223109089,5.0736694,0.0,0,0,3,0,0,0,0
223609064,5.0697417,0.0,0,0,3,0,0,0,0
227109065,5.08374,0.0,0,0,3,0,0,0,0
227609069,5.070749,0.0,0,0,3,0,0,0,0
228109113,5.1105285,0.0,0,0,3,0,0,0,0
228609064,5.072058,0.0,0,0,3,0,0,0,0
229109388,5.0818267,0.0,0,0,3,0,0,0,0
229609067,5.079913,0.0,0,0,3,0,0,0,0
230109065,4.9846435,0.0,0,0,3,0,0,0,0
230609065,5.0732665,0.0,0,0,3,0,0,0,0
231109066,5.076187,0.0,0,0,3,0,0,0,0
231609065,5.0200925,0.0,0,0,3,0,0,0,0
232109094,5.0715547,0.0,0,0,3,0,0,0,0
232609212,5.0826325,0.0,0,0,3,0,0,0,0
233109101,5.0738707,0.0,0,0,3,0,0,0,0
233609064,5.0714536,0.0,0,0,3,0,0,0,0
234109089,5.078503,0.0,0,0,3,0,0,0,0
234609075,5.065613,0.0,0,0,3,0,0,0,0
235109124,4.9894776,0.0,0,0,3,0,0,0,0
235609064,5.004785,0.0,0,0,3,0,0,0,0
236109066,5.081122,0.0,0,0,3,0,0,0,0
236609067,5.0660157,0.0,0,0,3,0,0,0,0
237109064,5.003979,0.0,0,0,3,0,0,0,0
237609067,5.0314727,0.0,0,0,3,0,0,0,0
238109089,5.0781007,0.0,0,0,3,0,0,0,0
238609068,4.995218,0.0,0,0,3,0,0,0,0
239109086,5.07377,0.0,0,0,3,0,0,0,0
239609065,5.069641,0.0,0,0,3,0,0,0,0
240109089,5.0753813,0.0,0,0,3,0,0,0,0
240609066,4.9943113,0.0,0,0,3,0,0,0,0
241109425,5.074475,0.0,0,0,3,0,0,0,0
241609064,5.067023,0.0,0,0,3,0,0,0,0
242109064,4.9979367,0.0,0,0,3,0,0,0,0
242609065,5.0724607,0.0,0,0,3,0,0,0,0
243109065,5.0628934,0.0,0,0,3,0,0,0,0
243609066,5.0163665,0.0,0,0,3,0,0,0,0
244109089,5.075784,0.0,0,0,3,0,0,0,0
244609120,5.0618863,0.0,0,0,3,0,0,0,0
245109066,5.0711517,0.0,0,0,3,0,0,0,0
245609065,4.9836364,0.0,0,0,3,0,0,0,0
246109089,5.0472836,0.0,0,0,3,0,0,0,0
246609066,5.025531,0.0,0,0,3,0,0,0,0
247109064,4.982327,0.0,0,0,3,0,0,0,0
247609066,5.023819,0.0,0,0,3,0,0,0,0
248109099,5.0474854,0.0,0,0,3,0,0,0,0
248609064,5.0435576,0.0,0,0,3,0,0,0,0
249109066,4.9559417,0.0,0,0,3,0,0,0,0
249609070,4.999246,0.0,0,0,3,0,0,0,0
250109064,5.0308685,0.0,0,0,3,0,0,0,0
250609066,5.047787,0.0,0,0,3,0,0,0,0
251109065,5.052319,0.0,0,0,3,0,0,0,0
251609066,4.946274,0.0,0,0,3,0,0,0,0
252109101,5.008209,0.0,0,0,3,0,0,0,0
252609066,4.9525175,0.0,0,0,3,0,0,0,0
253109065,4.9960237,0.0,0,0,3,0,0,0,0
253609064,5.039328,0.0,0,0,3,0,0,0,0
254109080,5.021704,0.0,0,0,3,0,0,0,0
254609067,5.0163665,0.0,0,0,3,0,0,0,0
255109065,5.0349975,0.0,0,0,3,0,0,0,0
255609066,5.097235,0.0,0,0,3,0,0,0,0
256109066,4.9911895,0.0,0,0,3,0,0,0,0
256609129,5.0673246,0.0,0,0,3,0,0,0,0
257109064,5.0554414,0.0,0,0,3,0,0,0,0
257609067,5.0853515,0.0,0,0,3,0,0,0,0
258109064,5.0796113,0.0,0,0,3,0,0,0,0
258609066,5.055743,0.0,0,0,3,0,0,0,0
259109066,5.028149,0.0,0,0,3,0,0,0,0
259609065,5.0705476,0.0,0,0,3,0,0,0,0
260109065,5.084143,0.0,0,0,3,0,0,0,0
260609066,4.9932036,0.0,0,0,3,0,0,0,0
261109065,5.0716553,0.0,0,0,3,0,0,0,0
261609064,5.03822,0.0,0,0,3,0,0,0,0
262109065,4.9993467,0.0,0,0,3,0,0,0,0
262609067,5.0665193,0.0,0,0,3,0,0,0,0
263109066,5.067627,0.0,0,0,3,0,0,0,0
264109064,5.0843444,0.0,0,0,3,0,0,0,0
264609065,5.079712,0.0,0,0,3,0,0,0,0
265109065,5.003174,0.0,0,0,3,0,0,0,0
265609100,4.9927,0.0,0,0,3,0,0,0,0
266109068,5.077899,0.0,0,0,3,0,0,0,0
266609065,5.0688353,0.0,0,0,3,0,0,0,0
267109065,5.086056,0.0,0,0,3,0,0,0,0
267609064,5.094415,0.0,0,0,3,0,0,0,0
268109064,5.070749,0.0,0,0,3,0,0,0,0
268609322,5.078705,0.0,0,0,3,0,0,0,0
269109064,5.002771,0.0,0,0,3,0,0,0,0
269609067,5.055844,0.0,0,0,3,0,0,0,0
270109067,5.078906,0.0,0,0,3,0,0,0,0
270609066,5.071051,0.0,0,0,3,0,0,0,0
271109085,5.0273438,0.0,0,0,3,0,0,0,0
271609066,5.0833373,0.0,0,0,3,0,0,0,0
272109119,5.0829344,0.0,0,0,3,0,0,0,0
272609066,5.002368,0.0,0,0,3,0,0,0,0
273109064,5.0025697,0.0,0,0,3,0,0,0,0
273609066,5.1216063,0.0,0,0,3,0,0,0,0
274109066,5.083841,0.0,0,0,3,0,0,0,0
274609067,5.0577574,0.0,0,0,3,0,0,0,0
275109064,5.072058,0.0,0,0,3,0,0,0,0
275609067,5.0835385,0.0,0,0,3,0,0,0,0
276109066,5.0091157,0.0,0,0,3,0,0,0,0
276609065,5.0028715,0.0,0,0,3,0,0,0,0
277109065,5.115564,0.0,0,0,3,0,0,0,0
277609087,5.0784025,0.0,0,0,3,0,0,0,0
278109068,5.0080075,0.0,0,0,3,0,0,0,0
278609067,5.067828,0.0,0,0,3,0,0,0,0
279109065,5.075583,0.0,0,0,3,0,0,0,0
279609083,5.021704,0.0,0,0,3,0,0,0,0
280109064,5.074475,0.0,0,0,3,0,0,0,0
280609235,5.0663176,0.0,0,0,3,0,0,0,0
281109064,5.0688353,0.0,0,0,3,0,0,0,0
281609065,5.065613,0.0,0,0,3,0,0,0,0
282109064,4.99552,0.0,0,0,3,0,0,0,0
282609066,5.0462766,0.0,0,0,3,0,0,0,0
283109064,4.932074,0.0,0,0,3,0,0,0,0
283609108,5.060879,0.0,0,0,3,0,0,0,0
284109067,5.0542326,0.0,0,0,3,0,0,0,0
284609072,5.0470824,0.0,0,0,3,0,0,0,0
285109064,5.0691376,0.0,0,0,3,0,0,0,0
285609103,5.0814238,0.0,0,0,3,0,0,0,0
286109064,5.0408387,0.0,0,0,3,0,0,0,0
286609093,5.038321,0.0,0,0,3,0,0,0,0
287109065,5.0401335,0.0,0,0,3,0,0,0,0
287609069,5.0302644,0.0,0,0,3,0,0,0,0
288109065,5.0442624,0.0,0,0,3,0,0,0,0
289609093,5.0497007,0.0,0,0,3,0,0,0,0
290109065,5.0399323,0.0,0,0,3,0,0,0,0
290609070,5.0415435,0.0,0,0,3,0,0,0,0
291109065,5.0318756,0.0,0,0,3,0,0,0,0
291609091,5.0378175,0.0,0,0,3,0,0,0,0
292109064,5.0044827,0.0,0,0,3,0,0,0,0
292609411,4.9416413,0.0,0,0,3,0,0,0,0
293109064,5.0399323,0.0,0,0,3,0,0,0,0
293609066,5.0449677,0.0,0,0,3,0,0,0,0
294109065,5.0200925,0.0,0,0,3,0,0,0,0
294609065,5.0128417,0.0,0,0,3,0,0,0,0
295109064,5.0156617,0.0,0,0,3,0,0,0,0
296609108,5.078503,0.0,0,0,3,0,0,0,0
297109065,4.996829,0.0,0,0,3,0,0,0,0
297609091,5.0732665,0.0,0,0,3,0,0,0,0
298109065,5.071957,0.0,0,0,3,0,0,0,0
298609172,5.0776978,0.0,0,0,3,0,0,0,0
299109064,5.068936,0.0,0,0,3,0,0,0,0
299609066,5.0035768,0.0,0,0,3,0,0,0,0
300109067,5.068936,0.0,0,0,3,0,0,0,0
300609066,5.0663176,0.0,0,0,3,0,0,0,0
301109064,5.1200957,0.0,0,0,3,0,0,0,0
301609093,4.981421,0.0,0,0,3,0,0,0,0
302109066,5.066418,0.0,0,0,3,0,0,0,0
302609067,4.9915924,0.0,0,0,3,0,0,0,0
303109065,5.000354,0.0,0,0,3,0,0,0,0
303609092,5.0748777,0.0,0,0,3,0,0,0,0
304109064,5.0767913,0.0,0,0,3,0,0,0,0
304609430,5.0544343,0.0,0,0,3,0,0,0,0
305109065,5.0532255,0.0,0,0,3,0,0,0,0
305609066,5.065814,0.0,0,0,3,0,0,0,0
306109066,5.0669217,0.0,0,0,3,0,0,0,0
306609066,4.9708467,0.0,0,0,3,0,0,0,0
307109064,4.981018,0.0,0,0,3,0,0,0,0
307609065,5.0567503,0.0,0,0,3,0,0,0,0
308109250,5.060477,0.0,0,0,3,0,0,0,0
308609066,5.059268,0.0,0,0,3,0,0,0,0
309109065,5.0660157,0.0,0,0,3,0,0,0,0
309609091,5.064807,0.0,0,0,3,0,0,0,0
310109064,4.975479,0.0,0,0,3,0,0,0,0
310609065,5.1215057,0.0,0,0,3,0,0,0,0
311109066,4.9691343,0.0,0,0,3,0,0,0,0
311609066,5.0505066,0.0,0,0,3,0,0,0,0
312109064,4.9863553,0.0,0,0,3,0,0,0,0
312609067,5.0490966,0.0,0,0,3,0,0,0,0
313109064,5.0964293,0.0,0,0,3,0,0,0,0
313609064,4.983032,0.0,0,0,3,0,0,0,0
314109065,5.0560455,0.0,0,0,3,0,0,0,0
314609067,5.0631957,0.0,0,0,3,0,0,0,0
315109065,5.0734677,0.0,0,0,3,0,0,0,0
315609065,5.060074,0.0,0,0,3,0,0,0,0
316109068,5.0599732,0.0,0,0,3,0,0,0,0
316609067,5.084244,0.0,0,0,3,0,0,0,0
317109064,4.9894776,0.0,0,0,3,0,0,0,0
317609064,4.967523,0.0,0,0,3,0,0,0,0
318109065,5.054535,0.0,0,0,3,0,0,0,0
318609066,5.0502043,0.0,0,0,3,0,0,0,0
319109065,4.9350953,0.0,0,0,3,0,0,0,0
319609065,5.045471,0.0,0,0,3,0,0,0,0
320109280,5.0480895,0.0,0,0,3,0,0,0,0
320609066,4.991089,0.0,0,0,3,0,0,0,0
321109069,5.0528226,0.0,0,0,3,0,0,0,0
321609066,5.0502043,0.0,0,0,3,0,0,0,0
322109065,4.9925995,0.0,0,0,3,0,0,0,0
322609068,5.017474,0.0,0,0,3,0,0,0,0
323109066,5.0007567,0.0,0,0,3,0,0,0,0
323609126,5.0861573,0.0,0,0,3,0,0,0,0
