timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
33109575,0.11955561,0.119550385,0.2138995,0.2789345,0.27893466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401653,0.0,0.0,nan,0.0,0.0,0.0903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33309982,0.118801795,0.1187951,0.21391332,0.27910414,0.2791044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401639,0.0,0.0,nan,0.0,0.0,0.09032227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33510390,0.11745624,0.117453694,0.21392463,0.27927542,0.27927575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404275,0.0,0.0,nan,0.0,0.0,0.09032213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33710798,0.11587606,0.11588137,0.21399023,0.27943033,0.27943072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401467,0.0,0.0,nan,0.0,0.0,0.09032204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33911206,0.11424288,0.11425618,0.21399552,0.279566,0.27956644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401474,0.0,0.0,nan,0.0,0.0,0.09032209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34111616,0.112586915,0.11259295,0.21394937,0.27944204,0.27944234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401997,0.0,0.0,nan,0.0,0.0,0.09572411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34312022,0.112129435,0.11205435,0.21399552,0.27985916,0.27985933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404688,0.0,0.0,nan,0.0,0.0,0.09349397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34512430,0.11131306,0.111199364,0.21402213,0.27965555,0.27965596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401335,0.0,0.0,nan,0.0,0.0,0.09251215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34707950,0.11086774,0.110763475,0.21404508,0.2797256,0.2797266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401363,0.0,0.0,nan,0.0,0.0,0.09196041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34903470,0.1104722,0.110449396,0.21410942,0.28003022,0.28003135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404596,0.0,0.0,nan,0.0,0.0,0.0916078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35108766,0.109595135,0.10968374,0.21414426,0.27975944,0.27976036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401251,0.0,0.0,nan,0.0,0.0,0.091383725,0.007107864,0.0054505724,0.007497369,0.0,0.0,0.0,0.0,0.0
35314063,0.10918857,0.109318234,0.21421829,0.28003278,0.28003377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401799,0.0,0.0,nan,0.0,0.0,0.091383725,0.002742141,0.002737776,0.0027390365,0.0,0.0,0.0,0.0,0.0
35509582,0.10837795,0.10844531,0.21420452,0.2797464,0.27974784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401837,0.0,0.0,nan,0.0,0.0,0.091383725,0.0026269555,0.0026305395,0.0026227522,0.0,0.0,0.0,0.0,0.0
35709990,0.10789229,0.10790796,0.21428284,0.28000444,0.28000647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404585,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025867491,0.0026006668,0.0025821575,0.0,0.0,0.0,0.0,0.0
35905511,0.10715011,0.10714389,0.2143699,0.27996448,0.27996677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401719,0.0,0.0,nan,0.0,0.0,0.091383725,0.00256678,0.0025946419,0.002561894,0.0,0.0,0.0,0.0,0.0
36110806,0.10643479,0.10640999,0.21439765,0.2799217,0.27992418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401238,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025535724,0.002595338,0.00254871,0.0,0.0,0.0,0.0,0.0
36311213,0.105713725,0.105684,0.21442117,0.27987576,0.2798779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402327,0.0,0.0,nan,0.0,0.0,0.091383725,0.002546794,0.0025972554,0.0025416615,0.0,0.0,0.0,0.0,0.0
36501847,0.10505951,0.105039574,0.21444207,0.2798248,0.27982724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405128,0.0,0.0,nan,0.0,0.0,0.091383725,0.002547675,0.0025958559,0.0025387208,0.0,0.0,0.0,0.0,0.0
36712031,0.104290344,0.10440423,0.21446729,0.27952555,0.27952787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401702,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025499184,0.0025905045,0.002535726,0.0,0.0,0.0,0.0,0.0
36912438,0.10386041,0.104254685,0.21452743,0.27973485,0.27973536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401755,0.0,0.0,nan,0.0,0.0,0.091383725,0.002542789,0.0025829962,0.002529871,0.0,0.0,0.0,0.0,0.0
37107958,0.103437014,0.104080305,0.2145417,0.27965748,0.2796572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402337,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025386512,0.0025766261,0.002526061,0.0,0.0,0.0,0.0,0.0
37298636,0.10308233,0.103871725,0.21454832,0.27957478,0.27957577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405166,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025357928,0.0025715076,0.0025232204,0.0,0.0,0.0,0.0,0.0
37508774,0.10292928,0.103659086,0.2146204,0.2794861,0.27949128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.401713,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025331625,0.0025674147,0.00252097,0.0,0.0,0.0,0.0,0.0
37709182,0.10285647,0.10330732,0.21462463,0.27939686,0.2794084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40229,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025323795,0.0025614847,0.0025194031,0.0,0.0,0.0,0.0,0.0
37909590,0.10290528,0.10301961,0.21463335,0.27930817,0.27932504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405123,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025322626,0.002554977,0.0025181137,0.0,0.0,0.0,0.0,0.0
38109997,0.102976896,0.10278147,0.2146982,0.27922693,0.27924427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402175,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025309836,0.0025472979,0.00251691,0.0,0.0,0.0,0.0,0.0
38305518,0.10289138,0.10250394,0.21468534,0.27915457,0.2791657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402228,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025285855,0.0025391025,0.0025158464,0.0,0.0,0.0,0.0,0.0
38505926,0.102625355,0.102193,0.21462028,0.27886623,0.27886724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402293,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025249748,0.0025323492,0.0025148473,0.0,0.0,0.0,0.0,0.0
38711222,0.10243617,0.10199073,0.21463563,0.27906102,0.27904752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402363,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025222497,0.0025261887,0.002513989,0.0,0.0,0.0,0.0,0.0
38911631,0.10217522,0.101755925,0.21466741,0.27900553,0.27897844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402208,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025206436,0.0025231359,0.002513417,0.0,0.0,0.0,0.0,0.0
39102262,0.101974964,0.1015618,0.21463999,0.27895132,0.2789162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402262,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025198383,0.0025229985,0.0025130317,0.0,0.0,0.0,0.0,0.0
39307558,0.10173748,0.10129264,0.21456817,0.27868274,0.2786452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402851,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025188443,0.0025255405,0.0025127535,0.0,0.0,0.0,0.0,0.0
39512854,0.10167293,0.10117653,0.21458413,0.27889246,0.2788423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405735,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025163542,0.0025178213,0.0025116378,0.0,0.0,0.0,0.0,0.0
39713262,0.10122285,0.100896455,0.21460468,0.27885905,0.2787916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402199,0.0,0.0,nan,0.0,0.0,0.091383725,0.0025150632,0.0025169894,0.0025110485,0.0,0.0,0.0,0.0,0.0
39908782,0.10077219,0.10061825,0.21456015,0.27881858,0.27874297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402243,0.0,0.0,nan,0.0,0.0,0.09124043,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
40109190,0.10051316,0.100500256,0.21456166,0.27898392,0.27891347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402802,0.0,0.0,nan,0.0,0.0,0.09109789,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
40304710,0.100231595,0.10028155,0.21447632,0.27868313,0.27862516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405668,0.0,0.0,nan,0.0,0.0,0.09098622,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
40505117,0.10017103,0.10024695,0.21450855,0.27862903,0.27858427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402131,0.0,0.0,nan,0.0,0.0,0.0908961,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
40710414,0.1001518,0.10024472,0.21447967,0.27858064,0.27854836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402704,0.0,0.0,nan,0.0,0.0,0.09081565,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
40910822,0.100076,0.100167364,0.2144414,0.27854005,0.27851903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405562,0.0,0.0,nan,0.0,0.0,0.090760686,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
41111230,0.10004405,0.10012266,0.21446534,0.27850187,0.27848998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402551,0.0,0.0,nan,0.0,0.0,0.090708174,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
41311639,0.100041404,0.10009971,0.2144289,0.2784692,0.27846536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402581,0.0,0.0,nan,0.0,0.0,0.09066346,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
41512047,0.10005709,0.10010346,0.21439335,0.27843904,0.27844167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403129,0.0,0.0,nan,0.0,0.0,0.090624034,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
41702679,0.10005538,0.10008926,0.21435629,0.27841416,0.27842233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405982,0.0,0.0,nan,0.0,0.0,0.09059038,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
41903087,0.09999707,0.10001299,0.21433869,0.27818298,0.27819467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402431,0.0,0.0,nan,0.0,0.0,0.09056022,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
42108382,0.10005344,0.10004466,0.21430689,0.27819183,0.2782067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402984,0.0,0.0,nan,0.0,0.0,0.09053364,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
42313678,0.100132786,0.10011447,0.214315,0.27841476,0.278432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403004,0.0,0.0,nan,0.0,0.0,0.0905101,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
42509198,0.1001842,0.10015483,0.21427932,0.27839804,0.2784155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405848,0.0,0.0,nan,0.0,0.0,0.090489276,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
42699877,0.10016646,0.100136384,0.21430168,0.27838922,0.27840585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402835,0.0,0.0,nan,0.0,0.0,0.09047058,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
42910014,0.10017398,0.10015158,0.21426263,0.27838057,0.2783959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402848,0.0,0.0,nan,0.0,0.0,0.090453416,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
43110422,0.10003472,0.100031614,0.21421641,0.27837893,0.27839285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402864,0.0,0.0,nan,0.0,0.0,0.09043695,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
43310832,0.099915594,0.09992983,0.21423201,0.27837357,0.2783863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402672,0.0,0.0,nan,0.0,0.0,0.09042519,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
43511238,0.09983582,0.09986244,0.21418776,0.27836338,0.2783751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402671,0.0,0.0,nan,0.0,0.0,0.09041304,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
43711694,0.09980339,0.09983732,0.21418627,0.2785657,0.27857694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403198,0.0,0.0,nan,0.0,0.0,0.09040192,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
43907166,0.099668615,0.09971032,0.21413895,0.27852705,0.27853793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.406002,0.0,0.0,nan,0.0,0.0,0.0903917,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
44107574,0.099531785,0.09958202,0.21411435,0.2782746,0.2782852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402466,0.0,0.0,nan,0.0,0.0,0.09038235,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
44312870,0.099577785,0.09963483,0.21407858,0.2782631,0.2782737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4029875,0.0,0.0,nan,0.0,0.0,0.090373844,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
44508390,0.09955233,0.09960361,0.21400154,0.2780466,0.27805716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.402991,0.0,0.0,nan,0.0,0.0,0.090365954,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
44708847,0.09961292,0.0996544,0.21400827,0.2782758,0.27828705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405769,0.0,0.0,nan,0.0,0.0,0.09035874,0.0025147863,0.0025164606,0.0025106834,0.0,0.0,0.0,0.0,0.0
