timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
67110945,2424842,2424842,0,0,0,0,0,0.025580568,0.00047275564,8.160243e-07,409,409
68034805,2424842,2424842,0,0,0,0,0,0.024479883,0.0004090425,5.933103e-07,409,409
69061288,2424842,2424842,0,0,0,0,0,0.02544538,0.00044211678,7.127954e-07,409,409
70087770,2424842,2424842,0,0,0,0,0,0.025702558,0.00040776742,4.841491e-07,409,409
71011573,2424842,2424842,0,0,0,0,0,0.026361454,0.00034055693,6.11201e-07,409,409
72038051,2424842,2424842,0,0,0,0,0,0.027829204,0.00032115105,3.7600174e-07,409,409
73064532,2424842,2424842,0,0,0,0,0,0.027323077,0.0003316261,5.249104e-07,409,409
74091068,2424842,2424842,0,0,0,0,0,0.028689886,0.00032684774,3.5783094e-07,409,409
75014869,2424842,2424842,0,0,0,0,0,0.028635224,0.00031368146,3.5848308e-07,409,409
76041330,2424842,2424842,0,0,0,0,0,0.029503886,0.00035608714,5.107782e-07,409,409
77067802,2424842,2424842,0,0,0,0,0,0.028328326,0.000320436,2.873639e-07,409,409
78094287,2424842,2424842,0,0,0,0,0,0.027915014,0.00029734892,3.3612082e-07,409,409
79018113,2424842,2424842,0,0,0,0,0,0.028801508,0.00033320472,3.2189493e-07,409,409
80044598,2424842,2424842,0,0,0,0,0,0.028276714,0.00032030462,1.9615582e-07,409,409
81071105,2424842,2424842,0,0,0,0,0,0.02912943,0.00035325933,1.2917182e-07,409,409
82097554,2424842,2424842,0,0,0,0,0,0.029373927,0.0003224585,1.2828738e-07,409,409
83021391,2424842,2424842,0,0,0,0,0,0.02963965,0.00033638152,1.0384915e-07,409,409
84047864,2424842,2424842,0,0,0,0,0,0.030172694,0.00034089148,1.2667216e-07,409,409
85074347,2424842,2424842,0,0,0,0,0,0.029645799,0.0003578505,9.5271524e-08,409,409
86100830,2424842,2424842,0,0,0,0,0,0.030327909,0.00034522117,6.8241505e-08,409,409
87024662,2424842,2424842,0,0,0,0,0,0.03154349,0.00031561108,9.821349e-08,409,409
88051169,2424842,2424842,0,0,0,0,0,0.030553931,0.00031800667,7.9154525e-08,409,409
89077618,2424842,2424842,0,0,0,0,0,0.029856214,0.00031153896,7.991783e-08,409,409
90104101,2424842,2424842,0,0,0,0,0,0.029300943,0.00029577877,2.405027e-07,409,409
91027970,2424842,2424842,0,0,0,0,0,0.029529713,0.00030676555,2.3014539e-07,409,409
92054409,2424842,2424842,0,0,0,0,0,0.029260369,0.00032520405,4.1654314e-07,409,409
93080888,2424842,2424842,0,0,0,0,0,0.033464454,0.00044098622,6.614768e-07,409,409
94107399,2424842,2424842,0,0,0,0,0,0.030632697,0.00037673814,5.922823e-07,409,409
95031224,2424842,2424842,0,0,0,0,0,0.030491402,0.00034935123,6.2375835e-07,409,409
96057713,2424842,2424842,0,0,0,0,0,0.032426726,0.0004237358,7.464947e-07,409,409
97084167,2424842,2424842,0,0,0,0,0,0.031270627,0.00038334067,7.458888e-07,409,409
98110645,2424842,2424842,0,0,0,0,0,0.031355985,0.00041628018,6.8836846e-07,409,409
99034474,2424842,2424842,0,0,0,0,0,0.02973544,0.00039406805,7.4549274e-07,409,409
100060959,2424842,2424842,0,0,0,0,0,0.025069525,0.00029284952,4.80921e-07,409,409
101087434,2424842,2424842,0,0,0,0,0,0.024910094,0.00026000603,4.3149845e-07,409,409
102011292,2424842,2424842,0,0,0,0,0,0.027345927,0.0003811839,6.0670527e-07,409,409
103037766,2424842,2424842,0,0,0,0,0,0.022549761,0.000277163,3.6209886e-07,409,409
104064260,2424842,2424842,0,0,0,0,0,0.020971237,0.00024227965,1.2271222e-07,409,409
105090711,2424842,2424842,0,0,0,0,0,0.021097321,0.00024270675,6.136507e-08,409,409
106014568,2424842,2424842,0,0,0,0,0,0.014995987,0.00022632442,7.636296e-08,409,409
107041022,2424842,2424842,0,0,0,0,0,0.0065014493,0.00011688486,2.5062066e-08,409,409
108067545,2424842,2424842,0,0,0,0,0,0.008487135,0.0001652964,2.9227847e-08,409,409
109093978,2424842,2424842,0,0,0,0,0,0.008715811,0.00017824245,3.6292292e-08,409,409
110017814,2424842,2424842,0,0,0,0,0,0.008870007,0.00017178986,5.097431e-08,409,409
111044298,2424842,2424842,0,0,0,0,0,0.009047596,0.00016406526,3.6064364e-08,409,409
112070777,2424842,2424842,0,0,0,0,0,0.009677115,0.00018794721,2.0775573e-08,409,409
113097310,2424842,2424842,0,0,0,0,0,0.009624148,0.000177268,6.35291e-08,409,409
118024358,2424842,2424842,0,0,0,0,0,0.0039249845,7.841743e-05,3.3144985e-08,409,409
119050837,2424842,2424842,0,0,0,0,0,0.007135808,0.00012691638,3.187432e-08,409,409
120077341,2424842,2424842,0,0,0,0,0,0.009683185,0.00019158264,6.166211e-08,409,409
121103795,2424842,2424842,0,0,0,0,0,0.011341098,0.00024131121,1.9439324e-07,409,409
122027631,2424842,2424842,0,0,0,0,0,0.011452797,0.00022857505,2.3214558e-07,409,409
123054107,2424842,2424842,0,0,0,0,0,0.00962786,0.00019568898,1.16310076e-07,409,409
124080583,2424842,2424842,0,0,0,0,0,0.010272189,0.00021710791,2.3226714e-07,409,409
125107068,2424842,2424842,0,0,0,0,0,0.009125973,0.0001713827,1.3269512e-07,409,409
126030902,2424842,2424842,0,0,0,0,0,0.006607272,0.00010427084,6.2378156e-08,409,409
127057378,2424842,2424842,0,0,0,0,0,0.0040022624,8.8274894e-05,1.3146463e-07,409,409
128083892,2424842,2424842,0,0,0,0,0,0.0059672142,0.00010242085,6.0615065e-08,409,409
129110336,2424842,2424842,0,0,0,0,0,0.021778217,0.00026296786,1.6793925e-07,409,409
130034201,2424842,2424842,0,0,0,0,0,0.032234512,0.0003616379,2.5182476e-07,409,409
131060652,2424842,2424842,0,0,0,0,0,0.03513396,0.00046957374,9.2967406e-07,409,409
132087130,2424842,2424842,0,0,0,0,0,0.036800526,0.0004823007,6.7868126e-07,409,409
133011003,2424842,2424842,0,0,0,0,0,0.03703849,0.00049159536,7.618476e-07,409,409
134037447,2424842,2424842,0,0,0,0,0,0.03673578,0.0004694313,8.733971e-07,409,409
135063924,2424842,2424842,0,0,0,0,0,0.036949005,0.0004278065,8.0381056e-07,409,409
136090408,2424842,2424842,0,0,0,0,0,0.037328817,0.00042811167,8.970358e-07,409,409
137014238,2424842,2424842,0,0,0,0,0,0.037195966,0.0004301767,8.490151e-07,409,409
138040717,2424842,2424842,0,0,0,0,0,0.03622636,0.00038824533,7.3980374e-07,409,409
139067196,2424842,2424842,0,0,0,0,0,0.0332271,0.0003228886,6.2486316e-07,409,409
140093674,2424842,2424842,0,0,0,0,0,0.030833343,0.00038080514,7.082534e-07,409,409
141017505,2424842,2424842,0,0,0,0,0,0.030881403,0.00034329365,4.5185786e-07,409,409
142043986,2424842,2424842,0,0,0,0,0,0.030407142,0.00041182252,1.8790537e-07,409,409
143070483,2424842,2424842,0,0,0,0,0,0.028253991,0.00034080225,1.2729203e-07,409,409
144096943,2424842,2424842,0,0,0,0,0,0.023444988,0.00026618174,1.277238e-07,409,409
145020784,2424842,2424842,0,0,0,0,0,0.007754991,0.00012281649,3.3277566e-08,409,409
146047301,2424842,2424842,0,0,0,0,0,0.010056129,0.00019137701,6.1700305e-08,409,409
147073821,2424842,2424842,0,0,0,0,0,0.010942108,0.00019288676,1.5813893e-07,409,409
148100295,2424842,2424842,0,0,0,0,0,0.010811262,0.00018962527,7.2528366e-08,409,409
149024071,2424842,2424842,0,0,0,0,0,0.01031626,0.00020281723,3.5457365e-08,409,409
150050531,2424842,2424842,0,0,0,0,0,0.00966292,0.00018917283,2.4484244e-08,409,409
151077044,2424842,2424842,0,0,0,0,0,0.009418229,0.00017522817,8.191284e-08,409,409
152103492,2424842,2424842,0,0,0,0,0,0.010026323,0.00017662415,1.8973546e-07,409,409
153027362,2424842,2424842,0,0,0,0,0,0.0077818483,0.00012428682,7.8483446e-08,409,409
154053843,2424842,2424842,0,0,0,0,0,0.0046146316,7.866664e-05,5.8265837e-08,409,409
155080284,2424842,2424842,0,0,0,0,0,0.0036608193,8.8019646e-05,9.9598395e-08,409,409
156106763,2424842,2424842,0,0,0,0,0,0.005388567,9.977642e-05,3.1156077e-08,409,409
157030627,2424842,2424842,0,0,0,0,0,0.007026894,0.0001385386,5.9329746e-08,409,409
158057079,2424842,2424842,0,0,0,0,0,0.021664914,0.0002747305,1.5931508e-07,409,409
159083554,2424842,2424842,0,0,0,0,0,0.024082875,0.00032502896,6.5458727e-07,409,409
160110033,2424842,2424842,0,0,0,0,0,0.03140657,0.00040971892,6.544232e-07,409,409
163086827,2424842,2424842,0,0,0,0,0,0.03382245,0.00056183175,5.7666153e-07,409,409
164113305,2424842,2424842,0,0,0,0,0,0.03450902,0.00057374325,5.166768e-07,409,409
165037138,2424842,2424842,0,0,0,0,0,0.036138855,0.00055423233,3.8005274e-07,409,409
166063618,2424842,2424842,0,0,0,0,0,0.03592549,0.0005574745,4.402388e-07,409,409
167090099,2424842,2424842,0,0,0,0,0,0.03587995,0.0005662684,9.459931e-07,409,409
168013943,2424842,2424842,0,0,0,0,0,0.035611875,0.0005842929,6.8349624e-07,409,409
169040431,2424842,2424842,0,0,0,0,0,0.035868905,0.0005306125,6.061997e-07,409,409
170066890,2424842,2424842,0,0,0,0,0,0.035586353,0.00048520236,7.6100775e-07,409,409
171093370,2424842,2424842,0,0,0,0,0,0.036695357,0.0005592696,1.4600865e-06,409,409
172017209,2424842,2424842,0,0,0,0,0,0.0473366,0.0010486773,1.9952452e-06,409,409
173043688,2424842,2424842,0,0,0,0,0,0.042058196,0.0008072647,1.3334205e-06,409,409
174070188,2424842,2424842,0,0,0,0,0,0.04262668,0.0008037573,1.1795544e-06,409,409
175096653,2424842,2424842,0,0,0,0,0,0.044460382,0.0009038742,1.5544771e-06,409,409
176020474,2424842,2424842,0,0,0,0,0,0.04652035,0.0009391107,1.4005182e-06,409,409
177046952,2424842,2424842,0,0,0,0,0,0.02889863,0.0004061936,5.445672e-07,409,409
178073434,2424842,2424842,0,0,0,0,0,0.023733815,0.00031964315,3.8970282e-07,409,409
179099914,2424842,2424842,0,0,0,0,0,0.021624414,0.00026628314,2.2810038e-07,409,409
180023748,2424842,2424842,0,0,0,0,0,0.010758303,0.00018517162,9.530862e-08,409,409
181050273,2424842,2424842,0,0,0,0,0,0.0101654185,0.00018912321,4.9412954e-08,409,409
182076707,2424842,2424842,0,0,0,0,0,0.010271583,0.00021215384,2.06644e-07,409,409
183103186,2424842,2424842,0,0,0,0,0,0.009165522,0.00017713643,9.167165e-08,409,409
184027026,2424842,2424842,0,0,0,0,0,0.008827907,0.00017611048,4.1495976e-08,409,409
185053496,2424842,2424842,0,0,0,0,0,0.008897336,0.00017697702,5.078974e-08,409,409
186079995,2424842,2424842,0,0,0,0,0,0.010159761,0.00020153911,1.4023412e-07,409,409
187106491,2424842,2424842,0,0,0,0,0,0.009683194,0.00017970103,1.8701746e-07,409,409
188030291,2424842,2424842,0,0,0,0,0,0.007148168,0.000116340365,7.194891e-08,409,409
189056771,2424842,2424842,0,0,0,0,0,0.0039327214,7.248971e-05,5.9312388e-08,409,409
190083287,2424842,2424842,0,0,0,0,0,0.0031349086,7.509589e-05,8.6380815e-08,409,409
191109805,2424842,2424842,0,0,0,0,0,0.005122939,9.747659e-05,4.346127e-08,409,409
192033563,2424842,2424842,0,0,0,0,0,0.007930949,0.00018487868,3.9812997e-07,409,409
193060048,2424842,2424842,0,0,0,0,0,0.009960139,0.00020515638,2.3812156e-07,409,409
194086556,2424842,2424842,0,0,0,0,0,0.008511797,0.0001762937,1.4234654e-07,409,409
195113035,2424842,2424842,0,0,0,0,0,0.0088649895,0.00019210513,2.017593e-07,409,409
196036860,2424842,2424842,0,0,0,0,0,0.009943724,0.00020153196,1.042188e-07,409,409
197063346,2424842,2424842,0,0,0,0,0,0.009725087,0.0001998217,9.482071e-08,409,409
198089870,2424842,2424842,0,0,0,0,0,0.010452122,0.0002298673,2.3023286e-07,409,409
199013633,2424842,2424842,0,0,0,0,0,0.0093517145,0.00015276653,1.4368997e-07,409,409
200040105,2424842,2424842,0,0,0,0,0,0.00640051,9.934181e-05,5.4438537e-08,409,409
201066618,2424842,2424842,0,0,0,0,0,0.0033444965,7.732995e-05,9.86949e-08,409,409
202093095,2424842,2424842,0,0,0,0,0,0.003529786,7.223363e-05,6.038239e-08,409,409
203016900,2424842,2424842,0,0,0,0,0,0.0058233156,0.0001184157,5.2513695e-08,409,409
204043411,2424842,2424842,0,0,0,0,0,0.008379959,0.00016927767,1.3045523e-07,409,409
205069892,2424842,2424842,0,0,0,0,0,0.009285128,0.00020987228,3.1479007e-07,409,409
206096338,2424842,2424842,0,0,0,0,0,0.013509524,0.00023081856,2.509391e-07,409,409
207020170,2424842,2424842,0,0,0,0,0,0.026055083,0.00026358847,2.3604764e-07,409,409
208046682,2424842,2424842,0,0,0,0,0,0.031091435,0.00040392985,4.5517945e-07,409,409
209073161,2424842,2424842,0,0,0,0,0,0.033579238,0.0005196573,4.3866095e-07,409,409
210099608,2424842,2424842,0,0,0,0,0,0.034200832,0.0004756604,3.8734305e-07,409,409
211023480,2424842,2424842,0,0,0,0,0,0.0362936,0.0007264901,1.2768721e-06,409,409
212049971,2424842,2424842,0,0,0,0,0,0.03482966,0.0006511139,9.742276e-07,409,409
213076406,2424842,2424842,0,0,0,0,0,0.03545184,0.00057397917,9.2284705e-07,409,409
214102886,2424842,2424842,0,0,0,0,0,0.042177916,0.0009848728,2.6298242e-06,409,409
215026747,2424842,2424842,0,0,0,0,0,0.048646126,0.001289452,2.34031e-06,409,409
216053226,2424842,2424842,0,0,0,0,0,0.052403223,0.001184092,2.2158918e-06,409,409
217079696,2424842,2424842,0,0,0,0,0,0.040252868,0.00089663436,1.8948934e-06,409,409
218106154,2424842,2424842,0,0,0,0,0,0.028130475,0.0004489235,1.0134883e-06,409,409
219030018,2424842,2424842,0,0,0,0,0,0.020842081,0.0003035021,6.0924435e-07,409,409
220056498,2424842,2424842,0,0,0,0,0,0.01661524,0.00024116784,4.6611814e-07,409,409
221082945,2424842,2424842,0,0,0,0,0,0.013996392,0.0002524091,6.204874e-07,409,409
222109470,2424842,2424842,0,0,0,0,0,0.014667666,0.00021359832,3.780955e-07,409,409
223033289,2424842,2424842,0,0,0,0,0,0.0071514267,0.00011730771,1.537518e-07,409,409
227036563,2424842,2424842,0,0,0,0,0,0.0060838927,0.00012986633,4.2855387e-08,409,409
228063042,2424842,2424842,0,0,0,0,0,0.006664919,0.00013415661,5.3155027e-08,409,409
229089530,2424842,2424842,0,0,0,0,0,0.0068645687,0.00013234928,8.2042405e-08,409,409
230013375,2424842,2424842,0,0,0,0,0,0.0066810097,0.00012089308,8.3343245e-08,409,409
231039881,2424842,2424842,0,0,0,0,0,0.007175646,0.00011495704,3.8105366e-08,409,409
232066317,2424842,2424842,0,0,0,0,0,0.00411994,8.230407e-05,3.9911e-08,409,409
233092763,2424842,2424842,0,0,0,0,0,0.004077077,8.990214e-05,6.5524304e-08,409,409
234016677,2424842,2424842,0,0,0,0,0,0.0055882703,9.53674e-05,3.5697838e-08,409,409
235043113,2424842,2424842,0,0,0,0,0,0.0071536466,0.000108121465,4.3526004e-08,409,409
236069592,2424842,2424842,0,0,0,0,0,0.007763615,0.0001276735,5.5887728e-08,409,409
237096041,2424842,2424842,0,0,0,0,0,0.0075355265,0.00012311265,4.932711e-08,409,409
238019868,2424842,2424842,0,0,0,0,0,0.007978913,0.00013831836,7.646461e-08,409,409
239046381,2424842,2424842,0,0,0,0,0,0.007820112,0.00012077419,7.420741e-08,409,409
240072860,2424842,2424842,0,0,0,0,0,0.007258189,0.0001298065,7.882258e-08,409,409
241099307,2424842,2424842,0,0,0,0,0,0.006389792,0.00011456941,4.5661256e-08,409,409
242023141,2424842,2424842,0,0,0,0,0,0.0042974115,9.279481e-05,7.463788e-08,409,409
243049650,2424842,2424842,0,0,0,0,0,0.00377799,8.66063e-05,8.337042e-08,409,409
244076133,2424842,2424842,0,0,0,0,0,0.0058151693,9.465591e-05,4.306329e-08,409,409
245102578,2424842,2424842,0,0,0,0,0,0.008786138,0.00013933404,6.040835e-08,409,409
246026410,2424842,2424842,0,0,0,0,0,0.02005478,0.00026862157,1.6858914e-07,409,409
247052920,2424842,2424842,0,0,0,0,0,0.031257376,0.0004977548,4.4824475e-07,409,409
248079400,2424842,2424842,0,0,0,0,0,0.03194494,0.00044544265,5.4396065e-07,409,409
249105940,2424842,2424842,0,0,0,0,0,0.037174646,0.0006133328,8.2242866e-07,409,409
250029685,2424842,2424842,0,0,0,0,0,0.039820824,0.0006611182,1.2801778e-06,409,409
251056164,2424842,2424842,0,0,0,0,0,0.036842316,0.0005903419,1.0608763e-06,409,409
252082699,2424842,2424842,0,0,0,0,0,0.03845114,0.0005985961,1.0354644e-06,409,409
253109179,2424842,2424842,0,0,0,0,0,0.036453083,0.0005374762,1.1216914e-06,409,409
254032954,2424842,2424842,0,0,0,0,0,0.034362413,0.00046494,8.800839e-07,409,409
255059446,2424842,2424842,0,0,0,0,0,0.032704476,0.00039729808,6.887764e-07,409,409
256085982,2424842,2424842,0,0,0,0,0,0.029986857,0.00032050087,5.987092e-07,409,409
257112428,2424842,2424842,0,0,0,0,0,0.019304195,0.0002427467,5.0213066e-07,409,409
258036229,2424842,2424842,0,0,0,0,0,0.01336849,0.00021439782,4.1069552e-07,409,409
259062740,2424842,2424842,0,0,0,0,0,0.01561855,0.00021053645,2.86934e-07,409,409
260089207,2424842,2424842,0,0,0,0,0,0.007077488,0.00012794886,8.1596816e-08,409,409
261013020,2424842,2424842,0,0,0,0,0,0.0074457224,0.00013691159,4.83833e-08,409,409
262039509,2424842,2424842,0,0,0,0,0,0.0083390605,0.00013933757,4.886452e-08,409,409
263065980,2424842,2424842,0,0,0,0,0,0.008615952,0.00013440305,4.999887e-08,409,409
264092461,2424842,2424842,0,0,0,0,0,0.008255845,0.00014793113,8.202323e-08,409,409
265016300,2424842,2424842,0,0,0,0,0,0.008600257,0.00013705842,1.0607697e-07,409,409
266042768,2424842,2424842,0,0,0,0,0,0.0070875413,0.00014453939,8.532137e-08,409,409
267069251,2424842,2424842,0,0,0,0,0,0.004682949,9.032522e-05,5.296428e-08,409,409
268095730,2424842,2424842,0,0,0,0,0,0.003499963,8.872306e-05,1.485341e-07,409,409
269019561,2424842,2424842,0,0,0,0,0,0.0037347716,9.220015e-05,8.1426634e-08,409,409
270046045,2424842,2424842,0,0,0,0,0,0.0060934685,0.00011864102,7.401185e-08,409,409
271072522,2424842,2424842,0,0,0,0,0,0.015936447,0.00024531755,1.07240126e-07,409,409
272098999,2424842,2424842,0,0,0,0,0,0.011054927,0.00020274859,8.430103e-08,409,409
273022834,2424842,2424842,0,0,0,0,0,0.0093403645,0.00017474845,6.089649e-08,409,409
274049317,2424842,2424842,0,0,0,0,0,0.008470196,0.0001553813,4.668937e-08,409,409
275075800,2424842,2424842,0,0,0,0,0,0.009303313,0.00016083346,1.3792739e-07,409,409
276102309,2424842,2424842,0,0,0,0,0,0.00889405,0.00014855777,1.2482998e-07,409,409
277026110,2424842,2424842,0,0,0,0,0,0.007238233,0.0001214346,1.2191077e-07,409,409
278052585,2424842,2424842,0,0,0,0,0,0.0036235927,7.589203e-05,8.525271e-08,409,409
279079071,2424842,2424842,0,0,0,0,0,0.0028203712,6.7786015e-05,8.806048e-08,409,409
280105544,2424842,2424842,0,0,0,0,0,0.003441977,7.341633e-05,3.005896e-08,409,409
281029377,2424842,2424842,0,0,0,0,0,0.006995709,0.00012204429,4.8439382e-08,409,409
282055865,2424842,2424842,0,0,0,0,0,0.018823395,0.00026029872,1.0280912e-07,409,409
283082356,2424842,2424842,0,0,0,0,0,0.024895744,0.0002428484,2.3700477e-07,409,409
284108823,2424842,2424842,0,0,0,0,0,0.025482925,0.00028317687,2.9384265e-07,409,409
285032690,2424842,2424842,0,0,0,0,0,0.029245492,0.0003225536,4.958146e-07,409,409
286059146,2424842,2424842,0,0,0,0,0,0.030238936,0.00032224806,2.3776498e-07,409,409
287085608,2424842,2424842,0,0,0,0,0,0.03251921,0.00032290263,4.8043285e-07,409,409
288112089,2424842,2424842,0,0,0,0,0,0.033602763,0.0004042028,6.887501e-07,409,409
290062402,2424842,2424842,0,0,0,0,0,0.048775073,0.00141885,1.9611857e-06,409,409
291088925,2424842,2424842,0,0,0,0,0,0.054318782,0.0015580658,2.830767e-06,409,409
292012767,2424842,2424842,0,0,0,0,0,0.049657684,0.0013796486,2.369848e-06,409,409
293039278,2424842,2424842,0,0,0,0,0,0.05278158,0.0014119633,2.6656023e-06,409,409
294065710,2424842,2424842,0,0,0,0,0,0.053096484,0.0014363682,3.175553e-06,409,409
295092191,2424842,2424842,0,0,0,0,0,0.04771058,0.0011790099,2.9071741e-06,409,409
297042492,2424842,2424842,0,0,0,0,0,0.024564274,0.00031218803,4.6222019e-07,409,409
298068946,2424842,2424842,0,0,0,0,0,0.01872172,0.00022296663,3.5578458e-07,409,409
299095454,2424842,2424842,0,0,0,0,0,0.01692552,0.00019827865,3.9182189e-07,409,409
300019259,2424842,2424842,0,0,0,0,0,0.016160067,0.0001864418,2.5551782e-07,409,409
301045743,2424842,2424842,0,0,0,0,0,0.016330788,0.00020492398,1.5581104e-07,409,409
302072220,2424842,2424842,0,0,0,0,0,0.016292663,0.00019022274,6.8656824e-08,409,409
303098698,2424842,2424842,0,0,0,0,0,0.0169429,0.0002385834,1.15490145e-07,409,409
304022532,2424842,2424842,0,0,0,0,0,0.018683858,0.0002522381,2.8318996e-07,409,409
305049011,2424842,2424842,0,0,0,0,0,0.02367987,0.00026367247,4.2834606e-07,409,409
306075488,2424842,2424842,0,0,0,0,0,0.02455116,0.00023236546,1.9459654e-07,409,409
307101970,2424842,2424842,0,0,0,0,0,0.02444278,0.00018716954,2.0919333e-07,409,409
308025803,2424842,2424842,0,0,0,0,0,0.0247623,0.00020486288,1.3639612e-07,409,409
309052306,2424842,2424842,0,0,0,0,0,0.024058651,0.00020449249,1.5721302e-07,409,409
310078761,2424842,2424842,0,0,0,0,0,0.023279835,0.00018240335,1.1145282e-07,409,409
311105276,2424842,2424842,0,0,0,0,0,0.025053063,0.00020359893,9.426747e-08,409,409
312029082,2424842,2424842,0,0,0,0,0,0.024656452,0.00022373648,7.477831e-08,409,409
313055554,2424842,2424842,0,0,0,0,0,0.025121735,0.00021496175,1.0942866e-07,409,409
314082037,2424842,2424842,0,0,0,0,0,0.024212804,0.00018565667,9.524289e-08,409,409
315108560,2424842,2424842,0,0,0,0,0,0.024485374,0.0002085767,1.8201807e-07,409,409
316032367,2424842,2424842,0,0,0,0,0,0.024896102,0.00022524425,2.2689404e-07,409,409
317058838,2424842,2424842,0,0,0,0,0,0.024879219,0.00021773696,3.4465458e-07,409,409
318085326,2424842,2424842,0,0,0,0,0,0.027022816,0.0003509044,8.4266685e-07,409,409
319111789,2424842,2424842,0,0,0,0,0,0.02810103,0.00036295704,7.616325e-07,409,409
320035650,2424842,2424842,0,0,0,0,0,0.025984988,0.00027343887,5.7683593e-07,409,409
321062101,2424842,2424842,0,0,0,0,0,0.026061289,0.00027809644,5.607197e-07,409,409
322088578,2424842,2424842,0,0,0,0,0,0.025646526,0.00026123645,5.4240667e-07,409,409
323012413,2424842,2424842,0,0,0,0,0,0.019030537,0.00032602745,4.66106e-07,409,409
324038890,2424842,2424842,0,0,0,0,0,0.009745289,0.00019397904,3.5414814e-07,409,409
325065397,2424842,2424842,0,0,0,0,0,0.017516952,0.00018710164,2.9258214e-07,409,409
326091883,2424842,2424842,0,0,0,0,0,0.017840695,0.00020767035,2.4558682e-07,409,409
327015708,2424842,2424842,0,0,0,0,0,0.01750308,0.00019324217,1.353844e-07,409,409
328042164,2424842,2424842,0,0,0,0,0,0.0087850345,0.0001395904,8.806596e-08,409,409
329068662,2424842,2424842,0,0,0,0,0,0.007745076,0.00012707735,6.119723e-08,409,409
330095121,2424842,2424842,0,0,0,0,0,0.0075809467,0.0001232821,6.5264864e-08,409,409
331018960,2424842,2424842,0,0,0,0,0,0.007870148,0.00013779479,6.38321e-08,409,409
332045439,2424842,2424842,0,0,0,0,0,0.0074437866,0.00011727176,4.7868358e-08,409,409
