timestamp,timestamp_sample,device_id,error_count,pressure,temperature
82107811,82107801,3997730,0,1017.26996,28.08
83113905,83113895,3997730,0,1016.98,28.099998
84100241,84100231,3997730,0,1016.72,28.119999
85106281,85106270,3997730,0,1016.27997,28.13
86113182,86113172,3997730,0,1015.94995,28.16
87109636,87109626,3997730,0,1015.54,28.17
88105805,88105795,3997730,0,1015.00995,28.189999
89112887,89112878,3997730,0,1014.55,28.21
90099459,90099448,3997730,0,1014.00995,28.23
91106277,91106266,3997730,0,1013.50995,28.25
92103145,92103135,3997730,0,1013.02997,28.269999
93109657,93109647,3997730,0,1012.45996,28.289999
94105799,94105789,3997730,0,1012.04,28.31
95112040,95112030,3997730,0,1011.67,28.33
96098644,96098633,3997730,0,1011.44,28.349998
97105833,97105824,3997730,0,1011.17,28.359999
98111765,98111755,3997730,0,1011.13,28.38
99107793,99107783,3997730,0,1011.13,28.39
100104103,100104094,3997730,0,1011.12,28.42
101110264,101110254,3997730,0,1011.37,28.439999
102096208,102096198,3997730,0,1011.47,28.46
103103133,103103123,3997730,0,1011.52997,28.47
104109332,104109321,3997730,0,1011.76996,28.48
105105757,105105747,3997730,0,1012.0,28.5
106111941,106111931,3997730,0,1012.38,28.51
107109176,107109167,3997730,0,1012.5,28.529999
108095377,108095367,3997730,0,1012.82,28.55
109102182,109102171,3997730,0,1013.16,28.56
110108650,110108639,3997730,0,1013.39996,28.58
111104580,111104570,3997730,0,1013.69995,28.59
112111508,112111499,3997730,0,1014.01996,28.619999
113108097,113108087,3997730,0,1014.32,28.63
118109060,118109050,3997730,0,1014.98,28.71
119104493,119104482,3997730,0,1015.62,28.73
120111205,120111196,3997730,0,1016.14996,28.75
121096877,121096867,3997730,0,1016.44,28.769999
122103894,122103881,3997730,0,1016.75995,28.789999
123110817,123110807,3997730,0,1016.98,28.8
124106873,124106863,3997730,0,1017.04,28.82
125114050,125114040,3997730,0,1016.99,28.84
126109489,126109478,3997730,0,1016.82996,28.849998
127096129,127096119,3997730,0,1016.83997,28.859999
128101838,128101827,3997730,0,1017.27997,28.88
129109494,129109484,3997730,0,1017.66,28.89
130105355,130105345,3997730,0,1017.8,28.92
131111623,131111613,3997730,0,1017.87,28.939999
132107818,132107809,3997730,0,1017.50995,28.96
133094684,133094674,3997730,0,1017.01996,28.97
134101126,134101116,3997730,0,1016.48,28.99
135107075,135107065,3997730,0,1016.06,29.01
136113420,136113410,3997730,0,1015.41,29.029999
137111150,137111140,3997730,0,1014.88,29.039999
138106842,138106831,3997730,0,1014.38,29.05
139113304,139113294,3997730,0,1014.08997,29.06
140098975,140098964,3997730,0,1013.89996,29.08
141105267,141105257,3997730,0,1013.87,29.09
142111102,142111092,3997730,0,1013.99,29.099998
143107017,143107007,3997730,0,1014.19,29.119999
144102851,144102841,3997730,0,1014.36,29.119999
145108650,145108640,3997730,0,1014.62,29.14
146095620,146095608,3997730,0,1014.91,29.15
147101499,147101488,3997730,0,1015.23,29.17
148108354,148108344,3997730,0,1015.54,29.179998
149104104,149104094,3997730,0,1015.85,29.189999
150110216,150110205,3997730,0,1016.23,29.21
151106230,151106220,3997730,0,1016.49,29.22
152111940,152111929,3997730,0,1016.64996,29.23
153098951,153098941,3997730,0,1016.61,29.25
154105236,154105226,3997730,0,1016.49,29.26
155111457,155111447,3997730,0,1016.68,29.269999
156107146,156107135,3997730,0,1017.31,29.289999
157113602,157113592,3997730,0,1017.94995,29.3
158109301,158109290,3997730,0,1018.38,29.31
159094932,159094923,3997730,0,1018.56,29.33
160101379,160101369,3997730,0,1018.57,29.349998
163111153,163111143,3997730,0,1017.48,29.4
164107579,164107569,3997730,0,1017.0,29.4
165094222,165094211,3997730,0,1016.57,29.42
166100366,166100355,3997730,0,1016.11,29.429998
167106431,167106422,3997730,0,1015.57,29.439999
168102698,168102688,3997730,0,1015.13995,29.46
169109225,169109214,3997730,0,1014.70996,29.47
170105641,170105631,3997730,0,1013.75,29.5
171111596,171111585,3997730,0,1012.95996,29.51
172098265,172098255,3997730,0,1012.32996,29.519999
173104673,173104664,3997730,0,1011.92,29.539999
174111147,174111137,3997730,0,1011.67,29.55
175106555,175106545,3997730,0,1011.58997,29.55
176103212,176103202,3997730,0,1011.45996,29.58
177110195,177110185,3997730,0,1011.50995,29.59
178095808,178095799,3997730,0,1011.58997,29.609999
179101856,179101846,3997730,0,1011.72,29.599998
180107849,180107839,3997730,0,1011.91,29.609999
181104654,181104644,3997730,0,1012.17,29.619999
182111303,182111292,3997730,0,1012.45996,29.63
183106758,183106747,3997730,0,1012.72,29.64
184113211,184113201,3997730,0,1012.98,29.65
185099338,185099328,3997730,0,1013.33997,29.66
186105356,186105345,3997730,0,1013.51996,29.679998
187112225,187112214,3997730,0,1013.55,29.689999
188108147,188108137,3997730,0,1013.45996,29.699999
189104841,189104831,3997730,0,1013.38,29.71
190111282,190111271,3997730,0,1013.61,29.72
191097817,191097807,3997730,0,1014.1,29.73
192103872,192103862,3997730,0,1014.69995,29.75
193111262,193111252,3997730,0,1015.22,29.76
194108168,194108157,3997730,0,1015.64996,29.769999
195104828,195104818,3997730,0,1016.00995,29.779999
196111278,196111268,3997730,0,1016.24,29.8
197097785,197097775,3997730,0,1016.47,29.8
198104135,198104125,3997730,0,1016.64996,29.82
199110587,199110577,3997730,0,1016.63,29.83
200106728,200106718,3997730,0,1016.44,29.84
201113204,201113194,3997730,0,1016.49,29.849998
202109364,202109354,3997730,0,1016.86,29.869999
203095236,203095226,3997730,0,1017.42,29.869999
204101719,204101709,3997730,0,1018.07996,29.88
205108610,205108601,3997730,0,1018.63,29.9
206114185,206114173,3997730,0,1018.88995,29.91
207111266,207111255,3997730,0,1018.8,29.929998
208107779,208107769,3997730,0,1018.61,29.939999
209113398,209113388,3997730,0,1018.29,29.949999
210099746,210099736,3997730,0,1017.64996,29.97
211106683,211106672,3997730,0,1017.19995,29.98
212113634,212113623,3997730,0,1016.5,29.99
213109324,213109314,3997730,0,1015.98,30.0
214105202,214105193,3997730,0,1015.32,30.019999
215111692,215111682,3997730,0,1014.48,30.039999
216097776,216097766,3997730,0,1014.11,30.05
217104001,217103991,3997730,0,1013.75,30.07
218111181,218111171,3997730,0,1013.57996,30.08
219106654,219106644,3997730,0,1013.50995,30.09
220113796,220113786,3997730,0,1013.38995,30.099998
221110328,221110318,3997730,0,1013.37,30.099998
222096363,222096354,3997730,0,1013.36,30.099998
223102071,223102060,3997730,0,1013.63995,30.109999
227107738,227107728,3997730,0,1014.87,30.15
228093940,228093930,3997730,0,1015.07,30.16
229100311,229100301,3997730,0,1015.29,30.16
230106577,230106566,3997730,0,1015.45996,30.17
231103730,231103720,3997730,0,1015.64996,30.189999
232110769,232110759,3997730,0,1015.74,30.189999
233107765,233107755,3997730,0,1016.04,30.21
234114027,234114018,3997730,0,1016.51996,30.21
235100358,235100348,3997730,0,1016.94,30.22
236106109,236106099,3997730,0,1017.33997,30.23
237112332,237112322,3997730,0,1017.75,30.24
238108890,238108880,3997730,0,1017.99,30.26
239105919,239105909,3997730,0,1018.25,30.26
240112734,240112724,3997730,0,1018.45996,30.279999
241099541,241099530,3997730,0,1018.44995,30.289999
242106128,242106118,3997730,0,1018.5,30.289999
243112937,243112927,3997730,0,1018.75,30.31
244108870,244108860,3997730,0,1019.23,30.31
245106081,245106071,3997730,0,1019.72,30.33
246093268,246093258,3997730,0,1019.87,30.34
247099715,247099705,3997730,0,1020.01996,30.349998
248106506,248106495,3997730,0,1019.39996,30.359999
249103789,249103777,3997730,0,1019.19,30.38
250110197,250110187,3997730,0,1018.36,30.39
251106161,251106151,3997730,0,1017.61,30.4
252092758,252092748,3997730,0,1017.16,30.41
253099075,253099065,3997730,0,1016.39996,30.42
254104718,254104707,3997730,0,1016.01996,30.429998
255110674,255110662,3997730,0,1015.55,30.439999
256106334,256106324,3997730,0,1015.44,30.449999
257112737,257112726,3997730,0,1015.44,30.47
258108699,258108690,3997730,0,1015.6,30.47
259094401,259094391,3997730,0,1015.68,30.48
260101058,260101048,3997730,0,1016.0,30.48
261106764,261106753,3997730,0,1016.32,30.49
262113150,262113140,3997730,0,1016.52997,30.5
263109371,263109361,3997730,0,1017.0,30.51
264105287,264105277,3997730,0,1017.05,30.519999
265111989,265111978,3997730,0,1017.3,30.529999
266098628,266098618,3997730,0,1017.32,30.539999
267104586,267104576,3997730,0,1017.31,30.539999
268111022,268111011,3997730,0,1017.36,30.56
269107921,269107911,3997730,0,1017.83997,30.56
270103439,270103429,3997730,0,1018.42,30.58
271109700,271109690,3997730,0,1018.89996,30.59
272096207,272096197,3997730,0,1019.44,30.59
273101709,273101697,3997730,0,1019.70996,30.599998
274108352,274108342,3997730,0,1019.99,30.619999
275103799,275103789,3997730,0,1020.14996,30.619999
276110429,276110418,3997730,0,1020.22,30.63
277106648,277106638,3997730,0,1020.02997,30.64
278093569,278093559,3997730,0,1019.92,30.64
279100954,279100944,3997730,0,1020.20996,30.66
280107183,280107173,3997730,0,1020.86,30.66
281103847,281103836,3997730,0,1021.55,30.679998
282110445,282110436,3997730,0,1022.11,30.689999
283106182,283106172,3997730,0,1022.17,30.699999
284112131,284112121,3997730,0,1022.23,30.71
285098773,285098762,3997730,0,1022.0,30.72
286105713,286105703,3997730,0,1021.72,30.73
287101875,287101866,3997730,0,1021.38,30.74
288107787,288107777,3997730,0,1020.88,30.75
290110686,290110676,3997730,0,1019.97,30.779999
291096600,291096589,3997730,0,1019.63995,30.789999
292103282,292103271,3997730,0,1019.22,30.8
293109491,293109480,3997730,0,1018.66,30.81
294105318,294105308,3997730,0,1018.44995,30.84
295111842,295111832,3997730,0,1018.29,30.859999
297095669,297095658,3997730,0,1017.51996,30.869999
298101587,298101577,3997730,0,1017.22,30.849998
299108513,299108503,3997730,0,1017.08997,30.859999
300104477,300104467,3997730,0,1017.23,30.859999
301110882,301110872,3997730,0,1017.49,30.859999
302106571,302106561,3997730,0,1017.61,30.869999
303113282,303113273,3997730,0,1017.77997,30.88
304099444,304099434,3997730,0,1017.91,30.89
305105854,305105843,3997730,0,1017.77997,30.9
306111809,306111797,3997730,0,1017.68,30.9
307107852,307107843,3997730,0,1017.42,30.91
308103898,308103888,3997730,0,1017.22,30.92
309110634,309110624,3997730,0,1016.99,30.929998
310098178,310098168,3997730,0,1016.83997,30.929998
311104399,311104389,3997730,0,1016.79,30.939999
312111355,312111346,3997730,0,1016.6,30.949999
313107019,313107008,3997730,0,1016.43,30.96
314113206,314113196,3997730,0,1016.27997,30.97
315109262,315109251,3997730,0,1016.01996,30.97
316096378,316096367,3997730,0,1015.88,30.99
317103208,317103197,3997730,0,1015.50995,30.99
318109145,318109135,3997730,0,1015.25,31.0
319104590,319104579,3997730,0,1015.06,31.01
320111628,320111617,3997730,0,1015.1,31.019999
321108185,321108175,3997730,0,1015.17,31.039999
322094094,322094084,3997730,0,1015.37,31.05
323100795,323100784,3997730,0,1015.58997,31.06
324106480,324106470,3997730,0,1015.69995,31.06
325112187,325112177,3997730,0,1015.85,31.07
326108642,326108632,3997730,0,1015.98,31.07
327106244,327106234,3997730,0,1016.11,31.07
328113204,328113193,3997730,0,1016.37,31.08
329099144,329099133,3997730,0,1016.62,31.09
330105310,330105300,3997730,0,1016.83997,31.09
331111468,331111458,3997730,0,1017.17,31.109999
332108139,332108129,3997730,0,1017.47,31.109999
337110201,337110191,3997730,0,1018.22,31.15
338107032,338107022,3997730,0,1018.77997,31.16
339113617,339113606,3997730,0,1019.31,31.17
340110768,340110758,3997730,0,1019.76996,31.17
341096691,341096680,3997730,0,1020.13995,31.179998
342103377,342103367,3997730,0,1020.24,31.189999
343109346,343109336,3997730,0,1020.22,31.199999
344106273,344106263,3997730,0,1020.07996,31.199999
345113144,345113134,3997730,0,1020.01996,31.21
346109148,346109137,3997730,0,1020.3,31.22
347095723,347095713,3997730,0,1020.92,31.23
348101187,348101176,3997730,0,1021.27997,31.23
349107779,349107769,3997730,0,1021.52997,31.25
350104043,350104033,3997730,0,1021.54,31.26
351111000,351110991,3997730,0,1021.54,31.26
352107426,352107416,3997730,0,1021.58997,31.269999
353114560,353114550,3997730,0,1021.31,31.269999
354100752,354100741,3997730,0,1021.3,31.279999
355106667,355106657,3997730,0,1021.04,31.289999
356113596,356113586,3997730,0,1020.87,31.3
357109775,357109764,3997730,0,1020.61,31.3
358106681,358106671,3997730,0,1020.07,31.31
359113376,359113366,3997730,0,1019.67,31.33
360099335,360099325,3997730,0,1019.05,31.33
361105281,361105271,3997730,0,1018.72,31.34
362111694,362111683,3997730,0,1018.52997,31.349998
363108128,363108117,3997730,0,1018.22,31.359999
364103766,364103755,3997730,0,1017.82996,31.369999
365109712,365109702,3997730,0,1017.72,31.369999
366096843,366096834,3997730,0,1017.32,31.38
367103287,367103277,3997730,0,1017.17,31.38
368109477,368109466,3997730,0,1017.13,31.39
369106395,369106384,3997730,0,1017.12,31.4
370112335,370112324,3997730,0,1017.18,31.4
371108623,371108613,3997730,0,1017.44995,31.41
372096042,372096031,3997730,0,1017.62,31.41
373102774,373102764,3997730,0,1017.88,31.42
374109750,374109739,3997730,0,1018.08997,31.42
375106160,375106150,3997730,0,1018.45996,31.429998
376113215,376113205,3997730,0,1018.5,31.439999
377108802,377108792,3997730,0,1018.58997,31.439999
378095772,378095762,3997730,0,1018.6,31.449999
379102756,379102746,3997730,0,1018.50995,31.449999
380108535,380108525,3997730,0,1018.89996,31.46
381114742,381114731,3997730,0,1019.42,31.47
382111155,382111145,3997730,0,1020.00995,31.48
383107692,383107681,3997730,0,1020.45996,31.48
384114014,384114004,3997730,0,1020.61,31.49
385099678,385099669,3997730,0,1020.72,31.49
386106360,386106350,3997730,0,1020.61,31.5
387112070,387112059,3997730,0,1020.66,31.51
388109472,388109461,3997730,0,1020.92,31.51
389105766,389105753,3997730,0,1021.35,31.519999
390113273,390113263,3997730,0,1021.52997,31.529999
391099209,391099199,3997730,0,1021.45996,31.539999
395105201,395105192,3997730,0,1019.1,31.58
396111637,396111628,3997730,0,1018.3,31.58
397097692,397097682,3997730,0,1017.91,31.59
398103991,398103981,3997730,0,1017.13,31.599998
399110643,399110631,3997730,0,1016.88995,31.599998
400106575,400106564,3997730,0,1016.36,31.599998
401113252,401113242,3997730,0,1016.06,31.609999
402110402,402110388,3997730,0,1015.73,31.609999
403095842,403095831,3997730,0,1015.6,31.609999
404101563,404101554,3997730,0,1015.63995,31.619999
405106999,405106989,3997730,0,1015.99,31.619999
406103661,406103650,3997730,0,1016.38,31.63
407110703,407110692,3997730,0,1016.76996,31.64
408106808,408106798,3997730,0,1017.0,31.64
409112841,409112831,3997730,0,1017.13,31.66
410099600,410099587,3997730,0,1017.02997,31.65
411106278,411106268,3997730,0,1017.13995,31.66
412112476,412112466,3997730,0,1017.5,31.66
413108662,413108651,3997730,0,1017.97,31.67
414104576,414104566,3997730,0,1018.58997,31.679998
415110786,415110775,3997730,0,1018.98,31.679998
416097833,416097823,3997730,0,1019.27997,31.689999
417104106,417104095,3997730,0,1019.55,31.689999
418111308,418111297,3997730,0,1019.69995,31.689999
419106722,419106712,3997730,0,1019.70996,31.699999
420102714,420102704,3997730,0,1019.61,31.71
421108836,421108826,3997730,0,1019.77997,31.71
422095280,422095270,3997730,0,1020.23,31.71
423101786,423101773,3997730,0,1020.99,31.72
424108174,424108163,3997730,0,1021.48,31.73
425104169,425104159,3997730,0,1021.94,31.73
426111228,426111217,3997730,0,1022.20996,31.74
427106935,427106925,3997730,0,1022.31,31.75
428093304,428093294,3997730,0,1022.38,31.76
429099008,429098998,3997730,0,1022.25995,31.76
430104724,430104714,3997730,0,1022.25995,31.76
431111155,431111145,3997730,0,1022.6,31.76
432107083,432107073,3997730,0,1023.3,31.769999
433113313,433113303,3997730,0,1023.51996,31.779999
434108962,434108953,3997730,0,1023.3,31.789999
435094668,435094658,3997730,0,1022.81,31.81
436101099,436101089,3997730,0,1022.32996,31.81
437107707,437107697,3997730,0,1021.63,31.81
438104412,438104403,3997730,0,1021.01996,31.82
439110575,439110565,3997730,0,1020.33997,31.83
440106543,440106533,3997730,0,1019.86,31.83
441091963,441091953,3997730,0,1019.07996,31.83
442098157,442098147,3997730,0,1018.47,31.84
443104841,443104831,3997730,0,1017.95996,31.84
446103628,446103618,3997730,0,1017.8,31.849998
447109198,447109187,3997730,0,1017.97,31.849998
448096499,448096488,3997730,0,1018.17,31.859999
449103144,449103134,3997730,0,1018.42,31.859999
450108865,450108855,3997730,0,1018.74,31.869999
451114702,451114621,3997730,0,1019.02997,31.869999
452111958,452111947,3997730,0,1019.32,31.88
453108709,453108699,3997730,0,1019.47,31.89
454094533,454094523,3997730,0,1019.49,31.89
455101218,455101207,3997730,0,1019.38995,31.9
456107210,456107200,3997730,0,1019.37,31.9
457113377,457113367,3997730,0,1019.70996,31.9
458110216,458110206,3997730,0,1020.08997,31.91
459106194,459106184,3997730,0,1020.37,31.929998
460111662,460111652,3997730,0,1020.19995,31.929998
461097118,461097108,3997730,0,1019.75995,31.939999
462103768,462103758,3997730,0,1019.04,31.939999
463109734,463109719,3997730,0,1018.36,31.939999
464106133,464106123,3997730,0,1017.64996,31.949999
465112086,465112075,3997730,0,1017.14996,31.96
466108777,466108767,3997730,0,1016.42,31.96
467094172,467094162,3997730,0,1015.83997,31.98
468100856,468100845,3997730,0,1015.11,31.98
469107049,469107039,3997730,0,1014.29,31.98
470103708,470103698,3997730,0,1013.49,31.99
471111126,471111116,3997730,0,1013.05,31.99
472107057,472107046,3997730,0,1012.72,31.99
473093202,473093192,3997730,0,1012.75995,31.99
474099677,474099668,3997730,0,1013.18,31.99
475107103,475107093,3997730,0,1013.79,32.0
476103970,476103959,3997730,0,1014.14996,32.01
477111142,477111132,3997730,0,1014.42,32.02
478107083,478107072,3997730,0,1014.69995,32.02
479113267,479113257,3997730,0,1014.81,32.03
480099668,480099658,3997730,0,1015.02997,32.02
481105916,481105907,3997730,0,1015.32,32.03
482112827,482112817,3997730,0,1015.44995,32.04
483108754,483108744,3997730,0,1015.54,32.04
484104653,484104643,3997730,0,1015.63995,32.04
485111375,485111364,3997730,0,1015.98,32.05
486098152,486098141,3997730,0,1016.37,32.059998
487104418,487104408,3997730,0,1016.88,32.059998
488111097,488111087,3997730,0,1017.36,32.07
489106570,489106560,3997730,0,1017.69995,32.07
490103200,490103190,3997730,0,1017.94,32.079998
491109203,491109192,3997730,0,1018.1,32.079998
492095708,492095698,3997730,0,1018.22,32.09
493102237,493102227,3997730,0,1018.17,32.09
494108685,494108675,3997730,0,1018.23,32.1
495104608,495104598,3997730,0,1018.61,32.09
498094868,498094859,3997730,0,1020.16,32.12
499101283,499101273,3997730,0,1020.45996,32.13
500108733,500108723,3997730,0,1020.62,32.13
501104135,501104126,3997730,0,1020.75,32.14
502110608,502110598,3997730,0,1020.57,32.14
503106292,503106281,3997730,0,1020.5,32.149998
504092448,504092439,3997730,0,1020.58997,32.14
505099343,505099333,3997730,0,1021.18,32.149998
506106767,506106757,3997730,0,1021.49,32.149998
507113226,507113216,3997730,0,1021.56,32.17
508108640,508108630,3997730,0,1021.50995,32.18
509104583,509104572,3997730,0,1021.05,32.19
510111259,510111247,3997730,0,1020.19,32.2
511096919,511096909,3997730,0,1019.72,32.21
512103393,512103383,3997730,0,1018.75995,32.21
513109189,513109179,3997730,0,1018.19,32.21
514105732,514105721,3997730,0,1017.61,32.21
515111685,515111674,3997730,0,1016.99,32.219997
516108338,516108328,3997730,0,1016.43,32.23
517114044,517114034,3997730,0,1016.04,32.23
518099714,518099704,3997730,0,1015.87,32.23
519106152,519106142,3997730,0,1015.88,32.23
520113106,520113096,3997730,0,1015.92,32.23
521109989,521109979,3997730,0,1016.06,32.239998
522105678,522105668,3997730,0,1016.18,32.239998
523112748,523112738,3997730,0,1016.35,32.25
524098275,524098265,3997730,0,1016.69,32.25
525104007,525103997,3997730,0,1016.97,32.25
526110656,526110646,3997730,0,1017.31,32.27
527106591,527106580,3997730,0,1017.63995,32.27
528113270,528113259,3997730,0,1017.92,32.28
529110783,529110773,3997730,0,1018.25,32.28
530096854,530096844,3997730,0,1018.44,32.28
531102794,531102783,3997730,0,1018.93,32.29
532109587,532109576,3997730,0,1019.13,32.29
533105652,533105642,3997730,0,1019.37,32.29
534112071,534112060,3997730,0,1019.5,32.3
535108275,535108264,3997730,0,1019.33997,32.309998
536094397,536094387,3997730,0,1019.19995,32.32
537101563,537101553,3997730,0,1018.87,32.32
538108098,538108088,3997730,0,1018.45996,32.329998
539103802,539103792,3997730,0,1017.92,32.329998
540110745,540110735,3997730,0,1017.36,32.34
541106804,541106794,3997730,0,1016.63995,32.34
542112775,542112765,3997730,0,1015.95996,32.35
543098901,543098891,3997730,0,1015.48,32.35
544104718,544104707,3997730,0,1014.75,32.37
545111292,545111282,3997730,0,1013.99,32.38
546107698,546107689,3997730,0,1013.50995,32.38
550101706,550101696,3997730,0,1011.63,32.41
551108172,551108163,3997730,0,1011.39996,32.399998
552114087,552114076,3997730,0,1011.27997,32.399998
553110750,553110739,3997730,0,1011.44,32.41
554107161,554107151,3997730,0,1011.69,32.41
555113601,555113591,3997730,0,1011.95996,32.41
556099765,556099754,3997730,0,1012.25,32.41
557106320,557106310,3997730,0,1012.54,32.42
558112691,558112682,3997730,0,1012.83997,32.43
559108438,559108427,3997730,0,1013.20996,32.43
560105256,560105246,3997730,0,1013.47,32.44
561112257,561112247,3997730,0,1013.57996,32.44
562099100,562099088,3997730,0,1013.61,32.44
563105728,563105718,3997730,0,1013.51996,32.45
564111695,564111684,3997730,0,1013.57996,32.45
565108244,565108233,3997730,0,1013.88995,32.46
566104519,566104509,3997730,0,1014.43,32.46
567111726,567111716,3997730,0,1014.97,32.469997
568098582,568098572,3997730,0,1015.44,32.469997
569104532,569104521,3997730,0,1015.92,32.48
570111214,570111204,3997730,0,1016.25,32.489998
571106899,571106888,3997730,0,1016.50995,32.489998
572113375,572113365,3997730,0,1016.82,32.489998
573109103,573109093,3997730,0,1016.88,32.5
574095318,574095308,3997730,0,1016.86,32.51
575101618,575101606,3997730,0,1016.63,32.5
576108391,576108381,3997730,0,1016.67,32.51
577114491,577114481,3997730,0,1017.0,32.51
578110795,578110785,3997730,0,1017.72,32.52
579106602,579106592,3997730,0,1018.36,32.53
580113278,580113268,3997730,0,1018.91,32.53
581098730,581098721,3997730,0,1019.37,32.54
582105731,582105663,3997730,0,1019.64996,32.54
583111338,583111327,3997730,0,1019.74,32.55
584108258,584108247,3997730,0,1019.54,32.55
585104434,585104423,3997730,0,1019.32,32.55
586111131,586111121,3997730,0,1019.38,32.559998
587096519,587096509,3997730,0,1019.88995,32.559998
588103204,588103194,3997730,0,1020.57996,32.559998
589110680,589110670,3997730,0,1020.74,32.579998
590106554,590106544,3997730,0,1020.8,32.59
591112260,591112249,3997730,0,1020.3,32.59
592108708,592108698,3997730,0,1019.61,32.6
593094106,593094096,3997730,0,1019.0,32.62
594101055,594101045,3997730,0,1018.38,32.62
595107216,595107206,3997730,0,1017.72,32.62
596104157,596104147,3997730,0,1017.07,32.63
597109590,597109580,3997730,0,1016.50995,32.63
598105764,598105753,3997730,0,1016.17,32.63
599111727,599111717,3997730,0,1016.00995,32.64
600097586,600097577,3997730,0,1015.88,32.64
601103378,601103367,3997730,0,1015.97,32.64
602109312,602109302,3997730,0,1016.35,32.63
603105327,603105317,3997730,0,1016.76996,32.64
604111999,604111988,3997730,0,1017.19995,32.64
605108808,605108798,3997730,0,1017.50995,32.649998
606094579,606094569,3997730,0,1017.66,32.66
607101645,607101634,3997730,0,1017.75,32.649998
608109103,608109093,3997730,0,1017.63,32.66
609105357,609105347,3997730,0,1017.64996,32.66
610112160,610112150,3997730,0,1017.92,32.67
611108579,611108569,3997730,0,1018.5,32.67
612095624,612095614,3997730,0,1019.05,32.67
613101174,613101163,3997730,0,1019.61,32.68
614107750,614107741,3997730,0,1020.1,32.69
615114048,615114038,3997730,0,1020.33997,32.69
616110709,616110699,3997730,0,1020.43,32.7
617106643,617106632,3997730,0,1020.3,32.7
618112350,618112340,3997730,0,1020.38995,32.7
619098782,619098772,3997730,0,1020.73,32.7
620105237,620105225,3997730,0,1021.16,32.7
621112114,621112104,3997730,0,1021.36,32.71
622108527,622108518,3997730,0,1021.14996,32.73
627109442,627109432,3997730,0,1018.25995,32.75
628106385,628106376,3997730,0,1017.52997,32.75
629113871,629113861,3997730,0,1016.85,32.76
630110678,630110668,3997730,0,1016.24,32.76
631096100,631096090,3997730,0,1015.57996,32.77
632102741,632102730,3997730,0,1015.06,32.77
633108975,633108966,3997730,0,1014.74,32.77
634104700,634104689,3997730,0,1014.48,32.77
635111378,635111368,3997730,0,1014.39996,32.77
636107042,636107031,3997730,0,1014.56,32.77
637093218,637093209,3997730,0,1014.8,32.78
638100558,638100547,3997730,0,1015.24,32.78
639106855,639106845,3997730,0,1015.62,32.78
640113728,640113718,3997730,0,1016.00995,32.79
641110633,641110623,3997730,0,1016.17,32.8
642106357,642106346,3997730,0,1016.49,32.8
643112713,643112703,3997730,0,1016.8,32.809998
644098734,644098724,3997730,0,1017.13,32.809998
645105254,645105244,3997730,0,1017.49,32.809998
646111577,646111567,3997730,0,1017.92,32.809998
647108207,647108197,3997730,0,1018.44,32.809998
648104146,648104135,3997730,0,1018.85,32.809998
649110820,649110810,3997730,0,1019.25,32.82
650096378,650096367,3997730,0,1019.50995,32.829998
651103340,651103330,3997730,0,1019.32,32.84
652110257,652110247,3997730,0,1019.06,32.84
