timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
40941658,1200.0,0.6424104,0.016832666,0.86836755,0.0,0,0,0,1,1,1,38,0,0,0,0,0,40934575,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41941696,1200.0,0.6424104,0.03861325,1.3277017,0.0,0,0,0,1,1,1,38,0,0,0,0,0,41934488,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42941657,1200.0,0.6424104,0.01683195,1.1000173,0.0,0,0,0,1,1,1,38,0,0,0,0,0,42934522,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43931688,1200.0,0.6424104,0.016822904,1.0093743,0.0,0,0,0,1,1,1,38,0,0,0,0,0,43922575,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44941659,1200.0,0.6424104,0.01684047,1.2660071,0.0,0,0,0,1,1,1,38,0,0,0,0,0,44934588,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45941679,1200.0,0.6424104,0.016999047,1.0959386,0.0,0,0,0,1,1,1,38,0,0,0,0,0,45934603,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46941741,1200.0,0.6424104,0.0168326,1.0564932,0.0,0,0,0,1,1,1,38,0,0,0,0,0,46934552,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47951699,1200.0,0.6424104,0.016999591,1.288969,0.0,0,0,0,1,1,1,38,0,0,0,0,0,47946565,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48941658,1200.0,0.6424104,0.016992778,1.0125697,0.0,0,0,0,1,1,1,38,0,0,0,0,0,48934601,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49941658,1200.0,0.6424104,0.016839186,1.1242633,0.0,0,0,0,1,1,1,38,0,0,0,0,0,49934715,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52942728,1200.0,0.60980517,0.016830899,1.0603466,0.0,0,0,0,1,1,1,38,0,0,0,0,0,52934632,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53943660,1200.0,0.60980517,0.016967032,1.332411,0.0,0,0,0,1,1,1,38,0,0,0,0,0,53934651,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54943659,1200.0,0.60980517,0.016990365,0.92347634,0.0,0,0,0,1,1,1,38,0,0,0,0,0,54934718,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55943681,1200.0,0.60980517,0.016841153,1.1372732,0.0,0,0,0,1,1,1,38,0,0,0,0,0,55934721,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56943658,1200.0,0.60980517,0.016999386,1.1039602,0.0,0,0,0,1,1,1,38,0,0,0,0,0,56934649,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57943658,1200.0,0.60980517,0.016832,1.2495284,0.0,0,0,0,1,1,1,38,0,0,0,0,0,57934664,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58943828,1200.0,0.60980517,0.016999982,1.0849988,0.0,0,0,0,1,1,1,38,0,0,0,0,0,58934697,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59953742,1200.0,0.60980517,0.016991554,0.92254144,0.0,0,0,0,1,1,1,38,0,0,0,0,0,59946768,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60943755,1200.0,0.60980517,0.01684027,1.2293396,0.0,0,0,0,1,1,1,38,0,0,0,0,0,60934747,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61943658,1200.0,0.60980517,0.038999803,1.0089949,0.0,0,0,0,1,1,1,38,0,0,0,0,0,61934740,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62943658,1200.0,0.60980517,0.016999064,1.0919399,0.0,0,0,0,1,1,1,38,0,0,0,0,0,62934715,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63953658,1200.0,0.60980517,0.016832633,1.2792801,0.0,0,0,0,1,1,1,38,0,0,0,0,0,63946757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64943671,1200.0,0.60980517,0.016993694,0.7727133,0.0,0,0,0,1,1,1,38,0,0,0,0,0,64934777,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65963679,1200.0,0.60980517,0.016837317,1.175641,0.0,0,0,0,1,1,1,38,0,0,0,0,0,65958802,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66943658,1200.0,0.60980517,0.016832283,1.1911315,0.0,0,0,0,1,1,1,38,0,0,0,0,0,66934740,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68003658,1200.0,0.60980517,0.016999694,1.0339813,0.0,0,0,0,1,1,1,38,0,0,0,0,0,67996751,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68943658,1200.0,0.60980517,0.016831983,0.9960573,0.0,0,0,0,1,1,1,38,0,0,0,0,0,68934807,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69943659,1200.0,0.60980517,0.016998978,0.9539427,0.0,0,0,0,1,1,1,38,0,0,0,0,0,69934842,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70943759,1200.0,0.60980517,0.016832681,1.1980909,0.0,0,0,0,1,1,1,38,0,0,0,0,0,70934890,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71943715,1200.0,0.60980517,0.03861386,1.1168317,0.0,0,0,0,1,1,1,38,0,0,0,0,0,71934877,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72943658,1200.0,0.60980517,0.016831683,0.9326732,0.0,0,0,0,1,1,1,38,0,0,0,0,0,72934838,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73943659,1200.0,0.60980517,0.016831465,1.3494875,0.0,0,0,0,1,1,1,38,0,0,0,0,0,73934891,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74943681,1200.0,0.60980517,0.016831899,0.8970412,0.0,0,0,0,1,1,1,38,0,0,0,0,0,74934910,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75944191,1200.0,0.60980517,0.016998673,1.0229201,0.0,0,0,0,1,1,1,38,0,0,0,0,0,75934937,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76943675,1200.0,0.60980517,0.0168327,1.3159211,0.0,0,0,0,1,1,1,38,0,0,0,0,0,76934884,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77943660,1200.0,0.60980517,0.016996192,0.85480845,0.0,0,0,0,1,1,1,38,0,0,0,0,0,77934901,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78943658,1200.0,0.60980517,0.0168357,1.1260113,0.0,0,0,0,1,1,1,38,0,0,0,0,0,78934917,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79953658,1200.0,0.60980517,0.016831683,1.2198019,0.0,0,0,0,1,1,1,38,0,0,0,0,0,79947057,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80943658,1200.0,0.60980517,0.016831683,0.95643556,0.0,0,0,0,1,1,1,38,0,0,0,0,0,80934982,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81943658,1200.0,0.60980517,0.038998827,1.1489655,0.0,0,0,0,1,1,1,38,0,0,0,0,0,81934912,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82943717,1200.0,0.60980517,0.016999522,0.87197554,0.0,0,0,0,1,1,1,38,0,0,0,0,0,82934945,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83943658,1200.0,0.60980517,0.016832648,1.2792813,0.0,0,0,0,1,1,1,38,0,0,0,0,0,83934963,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84943658,1200.0,0.60980517,0.016831683,1.0148515,0.0,0,0,0,1,1,1,38,0,0,0,0,0,84935070,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85923676,1200.0,0.60980517,0.016831683,0.97326726,0.0,0,0,0,1,1,1,38,0,0,0,0,0,85922980,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86943658,1200.0,0.60980517,0.01699988,1.2499912,0.0,0,0,0,1,1,1,38,0,0,0,0,0,86934957,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87943799,1200.0,0.60980517,0.016831798,1.0485221,0.0,0,0,0,1,1,1,38,0,0,0,0,0,87934973,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88943679,1200.0,0.60980517,0.0168307,0.9316287,0.0,0,0,0,1,1,1,38,0,0,0,0,0,88935077,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89943658,1200.0,0.60980517,0.016832666,1.357505,0.0,0,0,0,1,1,1,38,0,0,0,0,0,89935058,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90923657,1200.0,0.60980517,0.016990112,0.77255034,0.0,0,0,0,1,1,1,38,0,0,0,0,0,90923043,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91943658,1200.0,0.60980517,0.038636126,1.1689904,0.0,0,0,0,1,1,1,38,0,0,0,0,0,91935056,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92943683,1200.0,0.60980517,0.016831381,1.205919,0.0,0,0,0,1,1,1,38,0,0,0,0,0,92935229,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93943745,1200.0,0.60980517,0.016831983,0.9841759,0.0,0,0,0,1,1,1,38,0,0,0,0,0,93935234,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94943682,1200.0,0.60980517,0.016997756,1.0388628,0.0,0,0,0,1,1,1,38,0,0,0,0,0,94935225,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95943658,1200.0,0.60980517,0.016832666,1.0376843,0.0,0,0,0,1,1,1,38,0,0,0,0,0,95935297,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96943696,1200.0,0.60980517,0.0168329,1.1981063,0.0,0,0,0,1,1,1,38,0,0,0,0,0,96935219,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97943658,1200.0,0.60980517,0.016999558,1.0279732,0.0,0,0,0,1,1,1,38,0,0,0,0,0,97935207,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98943666,1200.0,0.60980517,0.016832031,0.96932703,0.0,0,0,0,1,1,1,38,0,0,0,0,0,98935221,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99943846,1200.0,0.60980517,0.01683175,1.279213,0.0,0,0,0,1,1,1,38,0,0,0,0,0,99935255,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100943658,1200.0,0.60980517,0.0168317,0.96732765,0.0,0,0,0,1,1,1,38,0,0,0,0,0,100935269,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101943714,1200.0,0.60980517,0.038997773,1.0839381,0.0,0,0,0,1,1,1,38,0,0,0,0,0,101935084,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102943684,1200.0,0.60980517,0.016832633,1.2763096,0.0,0,0,0,1,1,1,38,0,0,0,0,0,102935283,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103943686,1200.0,0.60980517,0.016998095,0.8549042,0.0,0,0,0,1,1,1,38,0,0,0,0,0,103935092,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104943765,1200.0,0.60980517,0.01683355,1.0268465,0.0,0,0,0,1,1,1,38,0,0,0,0,0,104935189,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105943753,1200.0,0.60980517,0.016831683,1.2871287,0.0,0,0,0,1,1,1,38,0,0,0,0,0,105935159,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106943679,1200.0,0.60980517,0.016831683,0.9425742,0.0,0,0,0,1,1,1,38,0,0,0,0,0,106935141,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107943678,1200.0,0.60980517,0.016830483,1.0712107,0.0,0,0,0,1,1,1,38,0,0,0,0,0,107935122,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108943709,1200.0,0.60980517,0.016832883,0.8564967,0.0,0,0,0,1,1,1,38,0,0,0,0,0,108935158,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109923680,1200.0,0.60980517,0.016832883,0.8564967,0.0,0,0,0,1,1,1,38,0,0,0,0,0,109923226,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110943688,1200.0,0.60980517,0.016831966,0.9623924,0.0,0,0,0,1,1,1,38,0,0,0,0,0,110935218,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111944180,1200.0,0.60980517,0.03897969,1.0714418,0.0,0,0,0,1,1,1,38,0,0,0,0,0,111935196,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112943658,1200.0,0.60980517,0.03897969,1.0714418,0.0,0,0,0,1,1,1,38,0,0,0,0,0,112935168,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117943752,1200.0,0.60980517,0.016832031,0.7594217,0.0,0,0,0,1,1,1,38,0,0,0,0,0,117935235,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118943658,1200.0,0.60980517,0.016831683,1.10099,0.0,0,0,0,1,1,1,38,0,0,0,0,0,118935245,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119923673,1200.0,0.60980517,0.016831283,1.1999714,0.0,0,0,0,1,1,1,38,0,0,0,0,0,119923408,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120943661,1200.0,0.60980517,0.016999405,1.0229641,0.0,0,0,0,1,1,1,38,0,0,0,0,0,120935374,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121943682,1200.0,0.60980517,0.016832566,0.9901509,0.0,0,0,0,1,1,1,38,0,0,0,0,0,121935225,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122923658,1200.0,0.60980517,0.03861344,0.9584054,0.0,0,0,0,1,1,1,38,0,0,0,0,0,122923260,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123943678,1200.0,0.60980517,0.016831683,1.2851484,0.0,0,0,0,1,1,1,38,0,0,0,0,0,123935293,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124943658,1200.0,0.60980517,0.016831966,1.0118982,0.0,0,0,0,1,1,1,38,0,0,0,0,0,124935358,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125923672,1200.0,0.60980517,0.016999591,0.9689767,0.0,0,0,0,1,1,1,38,0,0,0,0,0,125923546,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126923657,1200.0,0.60980517,0.016831148,1.273227,0.0,0,0,0,1,1,1,38,0,0,0,0,0,126923290,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127923674,1200.0,0.60980517,0.016831899,0.9208039,0.0,0,0,0,1,1,1,38,0,0,0,0,0,127923325,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128923714,1200.0,0.60980517,0.0168324,1.080244,0.0,0,0,0,1,1,1,38,0,0,0,0,0,128923338,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129923678,1200.0,0.60980517,0.016831683,1.3158416,0.0,0,0,0,1,1,1,38,0,0,0,0,0,129923416,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130943993,1200.0,0.60980517,0.016831683,0.8465346,0.0,0,0,0,1,1,1,38,0,0,0,0,0,130935402,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131923678,1200.0,0.60980517,0.016831683,1.0267326,0.0,0,0,0,1,1,1,38,0,0,0,0,0,131923409,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132943658,1200.0,0.60980517,0.038997736,1.3209233,0.0,0,0,0,1,1,1,38,0,0,0,0,0,132935329,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133923695,1200.0,0.60980517,0.016998623,0.95192283,0.0,0,0,0,1,1,1,38,0,0,0,0,0,133923365,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134923657,1200.0,0.60980517,0.016834,1.0763857,0.0,0,0,0,1,1,1,38,0,0,0,0,0,134923400,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
