timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
143309078,49.43527,49.256336,0.0,3.8743714e-05,0.0,443.57196,0.9239371,1.0,nan,12,4.104695,4.104695,4.104695,4.104695,4.104695,4.104695,4.104695,4.104695,4.104695,4.104695,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
143609078,49.17149,49.27408,0.0,2.1389276e-05,0.0,443.57196,0.9239371,1.0,nan,12,4.106173,4.106173,4.106173,4.106173,4.106173,4.106173,4.106173,4.106173,4.106173,4.106173,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
143909081,49.204937,49.271603,0.0,1.1808397e-05,0.0,443.57196,0.9239371,1.0,nan,12,4.105967,4.105967,4.105967,4.105967,4.105967,4.105967,4.105967,4.105967,4.105967,4.105967,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
144209079,49.296688,49.284496,0.0,6.519073e-06,0.0,443.57196,0.9239371,1.0,nan,12,4.1070414,4.1070414,4.1070414,4.1070414,4.1070414,4.1070414,4.1070414,4.1070414,4.1070414,4.1070414,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
144509078,49.357857,49.30185,0.0,3.5989897e-06,0.0,443.57196,0.9239371,1.0,nan,12,4.1084876,4.1084876,4.1084876,4.1084876,4.1084876,4.1084876,4.1084876,4.1084876,4.1084876,4.1084876,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
144809079,49.162884,49.290234,0.0,0.00045415707,0.0,443.57208,0.9239371,1.0,nan,12,4.1075196,4.1075196,4.1075196,4.1075196,4.1075196,4.1075196,4.1075196,4.1075196,4.1075196,4.1075196,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
145109135,49.44865,49.289665,0.0,0.0002507269,0.0,443.57208,0.9239371,1.0,nan,12,4.107472,4.107472,4.107472,4.107472,4.107472,4.107472,4.107472,4.107472,4.107472,4.107472,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
145409079,49.397995,49.30772,0.0,0.00013841904,0.0,443.57208,0.9239371,1.0,nan,12,4.108977,4.108977,4.108977,4.108977,4.108977,4.108977,4.108977,4.108977,4.108977,4.108977,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
145709078,49.23743,49.31676,0.0,0.00327085,0.0,443.57263,0.923937,1.0,nan,12,4.1097302,4.1097302,4.1097302,4.1097302,4.1097302,4.1097302,4.1097302,4.1097302,4.1097302,4.1097302,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
146009078,49.399906,49.29987,0.0,0.0018057415,0.0,443.57263,0.923937,1.0,nan,12,4.1083226,4.1083226,4.1083226,4.1083226,4.1083226,4.1083226,4.1083226,4.1083226,4.1083226,4.1083226,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
146309081,49.311977,49.307262,0.0,0.0009968975,0.0,443.57263,0.923937,1.0,nan,12,4.1089387,4.1089387,4.1089387,4.1089387,4.1089387,4.1089387,4.1089387,4.1089387,4.1089387,4.1089387,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
146609079,49.43527,49.30999,0.0,0.000550358,0.0,443.57263,0.923937,1.0,nan,12,4.1091657,4.1091657,4.1091657,4.1091657,4.1091657,4.1091657,4.1091657,4.1091657,4.1091657,4.1091657,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
146909092,49.277573,49.299793,0.0,0.00030383663,0.0,443.57263,0.923937,1.0,nan,12,4.108316,4.108316,4.108316,4.108316,4.108316,4.108316,4.108316,4.108316,4.108316,4.108316,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
147209080,49.34543,49.300327,0.0,0.00016773936,0.0,443.57263,0.923937,1.0,nan,12,4.108361,4.108361,4.108361,4.108361,4.108361,4.108361,4.108361,4.108361,4.108361,4.108361,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
147509132,49.462986,49.294815,0.0,9.260404e-05,0.0,443.57263,0.923937,1.0,nan,12,4.107901,4.107901,4.107901,4.107901,4.107901,4.107901,4.107901,4.107901,4.107901,4.107901,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
147809077,49.38844,49.304268,0.0,5.1123996e-05,0.0,443.57263,0.923937,1.0,nan,12,4.108689,4.108689,4.108689,4.108689,4.108689,4.108689,4.108689,4.108689,4.108689,4.108689,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
148109078,49.351162,49.29907,0.0,2.8224074e-05,0.0,443.57263,0.923937,1.0,nan,12,4.108256,4.108256,4.108256,4.108256,4.108256,4.108256,4.108256,4.108256,4.108256,4.108256,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
148409078,49.196335,49.294365,0.0,1.558169e-05,0.0,443.57263,0.923937,1.0,nan,12,4.107864,4.107864,4.107864,4.107864,4.107864,4.107864,4.107864,4.107864,4.107864,4.107864,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
148709081,49.411377,49.301243,0.0,8.602198e-06,0.0,443.57263,0.923937,1.0,nan,12,4.108437,4.108437,4.108437,4.108437,4.108437,4.108437,4.108437,4.108437,4.108437,4.108437,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
149009078,49.301468,49.29921,0.0,4.7490244e-06,0.0,443.57263,0.923937,1.0,nan,12,4.1082673,4.1082673,4.1082673,4.1082673,4.1082673,4.1082673,4.1082673,4.1082673,4.1082673,4.1082673,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
149309078,49.182957,49.303314,0.0,2.6217983e-06,0.0,443.57263,0.923937,1.0,nan,12,4.1086097,4.1086097,4.1086097,4.1086097,4.1086097,4.1086097,4.1086097,4.1086097,4.1086097,4.1086097,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
149609079,49.384613,49.307205,0.0,1.4474185e-06,0.0,443.57263,0.923937,1.0,nan,12,4.108934,4.108934,4.108934,4.108934,4.108934,4.108934,4.108934,4.108934,4.108934,4.108934,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
149909081,49.168617,49.31005,0.0,7.990778e-07,0.0,443.57263,0.923937,1.0,nan,12,4.109171,4.109171,4.109171,4.109171,4.109171,4.109171,4.109171,4.109171,4.109171,4.109171,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
150209077,49.45056,49.31024,0.0,4.411477e-07,0.0,443.57263,0.923937,1.0,nan,12,4.1091866,4.1091866,4.1091866,4.1091866,4.1091866,4.1091866,4.1091866,4.1091866,4.1091866,4.1091866,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
150509080,49.23552,49.304386,0.0,2.435448e-07,0.0,443.57263,0.923937,1.0,nan,12,4.108699,4.108699,4.108699,4.108699,4.108699,4.108699,4.108699,4.108699,4.108699,4.108699,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
150809078,49.29382,49.295135,0.0,0.0025701562,0.0,443.57303,0.92393696,1.0,nan,12,4.107928,4.107928,4.107928,4.107928,4.107928,4.107928,4.107928,4.107928,4.107928,4.107928,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
151109082,49.231697,49.295704,0.0,0.0014189085,0.0,443.57303,0.92393696,1.0,nan,12,4.1079755,4.1079755,4.1079755,4.1079755,4.1079755,4.1079755,4.1079755,4.1079755,4.1079755,4.1079755,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
151409078,49.182,49.299545,0.0,0.000783338,0.0,443.57303,0.92393696,1.0,nan,12,4.1082954,4.1082954,4.1082954,4.1082954,4.1082954,4.1082954,4.1082954,4.1082954,4.1082954,4.1082954,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
151709078,49.40851,49.305027,0.0,0.00043245807,0.0,443.57303,0.92393696,1.0,nan,12,4.1087523,4.1087523,4.1087523,4.1087523,4.1087523,4.1087523,4.1087523,4.1087523,4.1087523,4.1087523,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
152009079,49.185825,49.30441,0.0,0.00023874755,0.0,443.57303,0.92393696,1.0,nan,12,4.1087008,4.1087008,4.1087008,4.1087008,4.1087008,4.1087008,4.1087008,4.1087008,4.1087008,4.1087008,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
152309080,49.46107,49.325245,0.0,0.00013180556,0.0,443.57303,0.92393696,1.0,nan,12,4.110437,4.110437,4.110437,4.110437,4.110437,4.110437,4.110437,4.110437,4.110437,4.110437,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
152609080,49.34256,49.329296,0.0,7.276602e-05,0.0,443.57303,0.92393696,1.0,nan,12,4.1107745,4.1107745,4.1107745,4.1107745,4.1107745,4.1107745,4.1107745,4.1107745,4.1107745,4.1107745,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
152909078,49.454384,49.33532,0.0,4.0172006e-05,0.0,443.57303,0.92393696,1.0,nan,12,4.1112766,4.1112766,4.1112766,4.1112766,4.1112766,4.1112766,4.1112766,4.1112766,4.1112766,4.1112766,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
153209080,49.366455,49.332825,0.0,0.0002551931,0.0,443.57306,0.92393696,1.0,nan,12,4.1110687,4.1110687,4.1110687,4.1110687,4.1110687,4.1110687,4.1110687,4.1110687,4.1110687,4.1110687,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
153509081,49.33874,49.339306,0.0,0.00014088469,0.0,443.57306,0.92393696,1.0,nan,12,4.111609,4.111609,4.111609,4.111609,4.111609,4.111609,4.111609,4.111609,4.111609,4.111609,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
153809109,49.211628,49.336212,0.0,7.777835e-05,0.0,443.57306,0.92393696,1.0,nan,12,4.111351,4.111351,4.111351,4.111351,4.111351,4.111351,4.111351,4.111351,4.111351,4.111351,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
154109077,49.3741,49.3388,0.0,4.2939162e-05,0.0,443.57306,0.92393696,1.0,nan,12,4.1115665,4.1115665,4.1115665,4.1115665,4.1115665,4.1115665,4.1115665,4.1115665,4.1115665,4.1115665,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
154409078,49.35499,49.329266,0.0,2.3705472e-05,0.0,443.57306,0.92393696,1.0,nan,12,4.110772,4.110772,4.110772,4.110772,4.110772,4.110772,4.110772,4.110772,4.110772,4.110772,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
154709077,49.229786,49.32794,0.0,1.3087102e-05,0.0,443.57306,0.92393696,1.0,nan,12,4.110662,4.110662,4.110662,4.110662,4.110662,4.110662,4.110662,4.110662,4.110662,4.110662,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
155009087,49.464897,49.338467,0.0,0.0016001725,0.0,443.57336,0.9239369,1.0,nan,12,4.111539,4.111539,4.111539,4.111539,4.111539,4.111539,4.111539,4.111539,4.111539,4.111539,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
155309078,49.426666,49.34957,0.0,0.0030899276,0.0,443.57373,0.92393684,1.0,nan,12,4.1124644,4.1124644,4.1124644,4.1124644,4.1124644,4.1124644,4.1124644,4.1124644,4.1124644,4.1124644,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
155609079,49.329185,49.324566,0.0,0.0017058592,0.0,443.57373,0.92393684,1.0,nan,12,4.1103806,4.1103806,4.1103806,4.1103806,4.1103806,4.1103806,4.1103806,4.1103806,4.1103806,4.1103806,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
155909081,49.464897,49.3337,0.0,0.0009417553,0.0,443.57373,0.92393684,1.0,nan,12,4.1111417,4.1111417,4.1111417,4.1111417,4.1111417,4.1111417,4.1111417,4.1111417,4.1111417,4.1111417,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
156209093,49.48114,49.320335,0.0,0.0005199157,0.0,443.57373,0.92393684,1.0,nan,12,4.110028,4.110028,4.110028,4.110028,4.110028,4.110028,4.110028,4.110028,4.110028,4.110028,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
156509078,49.107452,49.313313,0.0,0.0002870303,0.0,443.57373,0.92393684,1.0,nan,12,4.1094427,4.1094427,4.1094427,4.1094427,4.1094427,4.1094427,4.1094427,4.1094427,4.1094427,4.1094427,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
156809078,49.250813,49.30798,0.0,0.00015846106,0.0,443.57373,0.92393684,1.0,nan,12,4.1089983,4.1089983,4.1089983,4.1089983,4.1089983,4.1089983,4.1089983,4.1089983,4.1089983,4.1089983,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
157109079,49.301468,49.316193,0.0,8.7481734e-05,0.0,443.57373,0.92393684,1.0,nan,12,4.1096826,4.1096826,4.1096826,4.1096826,4.1096826,4.1096826,4.1096826,4.1096826,4.1096826,4.1096826,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
157409095,48.850357,49.272816,0.0,4.8296133e-05,0.0,443.57373,0.92393684,1.0,nan,12,4.106068,4.106068,4.106068,4.106068,4.106068,4.106068,4.106068,4.106068,4.106068,4.106068,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
157709081,49.272793,49.267113,0.0,2.666289e-05,0.0,443.57373,0.92393684,1.0,nan,12,4.1055927,4.1055927,4.1055927,4.1055927,4.1055927,4.1055927,4.1055927,4.1055927,4.1055927,4.1055927,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
158009078,49.18869,49.274105,0.0,1.4719808e-05,0.0,443.57373,0.92393684,1.0,nan,12,4.1061754,4.1061754,4.1061754,4.1061754,4.1061754,4.1061754,4.1061754,4.1061754,4.1061754,4.1061754,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
158309085,49.107452,49.268368,0.0,8.126379e-06,0.0,443.57373,0.92393684,1.0,nan,12,4.105697,4.105697,4.105697,4.105697,4.105697,4.105697,4.105697,4.105697,4.105697,4.105697,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
158609100,49.09216,49.272293,0.0,0.0025676547,0.0,443.57413,0.9239368,1.0,nan,12,4.1060243,4.1060243,4.1060243,4.1060243,4.1060243,4.1060243,4.1060243,4.1060243,4.1060243,4.1060243,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
158909079,49.070175,49.271183,0.0,0.0014175274,0.0,443.57413,0.9239368,1.0,nan,12,4.1059318,4.1059318,4.1059318,4.1059318,4.1059318,4.1059318,4.1059318,4.1059318,4.1059318,4.1059318,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
159209078,49.45056,49.246555,0.4309234,0.010956993,0.0,443.5757,0.92393655,1.0,nan,12,4.1038795,4.1038795,4.1038795,4.1038795,4.1038795,4.1038795,4.1038795,4.1038795,4.1038795,4.1038795,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
159509081,48.914394,49.190033,0.0,0.0075608147,0.0,443.57596,0.9239365,1.0,nan,12,4.0991693,4.0991693,4.0991693,4.0991693,4.0991693,4.0991693,4.0991693,4.0991693,4.0991693,4.0991693,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
159809103,48.926815,49.160557,0.0,0.0041741063,0.0,443.57596,0.9239365,1.0,nan,12,4.096713,4.096713,4.096713,4.096713,4.096713,4.096713,4.096713,4.096713,4.096713,4.096713,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
160109079,48.95836,49.14104,0.0,0.0038312254,0.0,443.57635,0.9239364,1.0,nan,12,4.0950866,4.0950866,4.0950866,4.0950866,4.0950866,4.0950866,4.0950866,4.0950866,4.0950866,4.0950866,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
162209112,48.633408,48.983356,0.0,0.000110085886,0.0,443.57678,0.92393637,1.0,nan,12,4.0819464,4.0819464,4.0819464,4.0819464,4.0819464,4.0819464,4.0819464,4.0819464,4.0819464,4.0819464,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
162509080,48.65061,48.98736,0.0,6.077522e-05,0.0,443.57678,0.92393637,1.0,nan,12,4.0822797,4.0822797,4.0822797,4.0822797,4.0822797,4.0822797,4.0822797,4.0822797,4.0822797,4.0822797,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
162809078,48.907703,49.00387,0.0,3.3552227e-05,0.0,443.57678,0.92393637,1.0,nan,12,4.083656,4.083656,4.083656,4.083656,4.083656,4.083656,4.083656,4.083656,4.083656,4.083656,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
163109078,48.87234,49.00915,0.0,1.852321e-05,0.0,443.57678,0.92393637,1.0,nan,12,4.084096,4.084096,4.084096,4.084096,4.084096,4.084096,4.084096,4.084096,4.084096,4.084096,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
163409116,48.856094,48.99622,0.0,1.0226123e-05,0.0,443.57678,0.92393637,1.0,nan,12,4.0830183,4.0830183,4.0830183,4.0830183,4.0830183,4.0830183,4.0830183,4.0830183,4.0830183,4.0830183,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
163709078,49.33874,48.964424,0.0,5.645545e-06,0.0,443.57678,0.92393637,1.0,nan,12,4.0803685,4.0803685,4.0803685,4.0803685,4.0803685,4.0803685,4.0803685,4.0803685,4.0803685,4.0803685,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
164009078,48.75861,48.960224,0.0,0.010286576,0.0,443.57898,0.923936,1.0,nan,12,4.0800185,4.0800185,4.0800185,4.0800185,4.0800185,4.0800185,4.0800185,4.0800185,4.0800185,4.0800185,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
164309192,48.808308,48.95918,0.0,0.0056789187,0.0,443.57898,0.923936,1.0,nan,12,4.0799317,4.0799317,4.0799317,4.0799317,4.0799317,4.0799317,4.0799317,4.0799317,4.0799317,4.0799317,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
164609121,49.0654,48.970005,0.0,0.0031351654,0.0,443.57898,0.923936,1.0,nan,12,4.080834,4.080834,4.080834,4.080834,4.080834,4.080834,4.080834,4.080834,4.080834,4.080834,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
164909077,49.021435,48.97209,0.0,0.001730834,0.0,443.57898,0.923936,1.0,nan,12,4.0810075,4.0810075,4.0810075,4.0810075,4.0810075,4.0810075,4.0810075,4.0810075,4.0810075,4.0810075,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
165209078,48.842716,48.978825,0.0,0.0009555431,0.0,443.57898,0.923936,1.0,nan,12,4.0815687,4.0815687,4.0815687,4.0815687,4.0815687,4.0815687,4.0815687,4.0815687,4.0815687,4.0815687,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
165509082,48.9488,48.991806,0.0,0.00052752765,0.0,443.57898,0.923936,1.0,nan,12,4.0826507,4.0826507,4.0826507,4.0826507,4.0826507,4.0826507,4.0826507,4.0826507,4.0826507,4.0826507,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
165809124,49.077824,48.982555,0.0,0.00029123266,0.0,443.57898,0.923936,1.0,nan,12,4.0818796,4.0818796,4.0818796,4.0818796,4.0818796,4.0818796,4.0818796,4.0818796,4.0818796,4.0818796,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
166109078,49.494522,49.004055,0.0,0.00016078113,0.0,443.57898,0.923936,1.0,nan,12,4.083671,4.083671,4.083671,4.083671,4.083671,4.083671,4.083671,4.083671,4.083671,4.083671,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
166409079,49.283306,49.03083,0.0,8.876256e-05,0.0,443.57898,0.923936,1.0,nan,12,4.0859027,4.0859027,4.0859027,4.0859027,4.0859027,4.0859027,4.0859027,4.0859027,4.0859027,4.0859027,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
166709277,48.61525,49.016148,0.0,4.9003218e-05,0.0,443.57898,0.923936,1.0,nan,12,4.084679,4.084679,4.084679,4.084679,4.084679,4.084679,4.084679,4.084679,4.084679,4.084679,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
167009128,48.65539,49.02429,0.0,2.7053253e-05,0.0,443.57898,0.923936,1.0,nan,12,4.085357,4.085357,4.085357,4.085357,4.085357,4.085357,4.085357,4.085357,4.085357,4.085357,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
167309078,48.808308,49.00554,0.0,1.4935315e-05,0.0,443.57898,0.923936,1.0,nan,12,4.083795,4.083795,4.083795,4.083795,4.083795,4.083795,4.083795,4.083795,4.083795,4.083795,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
167609078,49.20398,49.004745,0.0,8.245353e-06,0.0,443.57898,0.923936,1.0,nan,12,4.083729,4.083729,4.083729,4.083729,4.083729,4.083729,4.083729,4.083729,4.083729,4.083729,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
167909079,49.20685,48.99388,0.0,4.552019e-06,0.0,443.57898,0.923936,1.0,nan,12,4.0828233,4.0828233,4.0828233,4.0828233,4.0828233,4.0828233,4.0828233,4.0828233,4.0828233,4.0828233,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
168209102,48.793972,49.001667,0.0,2.5130369e-06,0.0,443.57898,0.923936,1.0,nan,12,4.0834723,4.0834723,4.0834723,4.0834723,4.0834723,4.0834723,4.0834723,4.0834723,4.0834723,4.0834723,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
168509078,49.247948,48.99297,0.0,1.3873746e-06,0.0,443.57898,0.923936,1.0,nan,12,4.0827475,4.0827475,4.0827475,4.0827475,4.0827475,4.0827475,4.0827475,4.0827475,4.0827475,4.0827475,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
168809079,48.860874,48.99354,0.0,7.659293e-07,0.0,443.57898,0.923936,1.0,nan,12,4.082795,4.082795,4.082795,4.082795,4.082795,4.082795,4.082795,4.082795,4.082795,4.082795,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
169109238,48.993717,48.979946,0.0,4.228473e-07,0.0,443.57898,0.923936,1.0,nan,12,4.081662,4.081662,4.081662,4.081662,4.081662,4.081662,4.081662,4.081662,4.081662,4.081662,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
169409103,49.224052,49.02375,0.0,2.3344172e-07,0.0,443.57898,0.923936,1.0,nan,12,4.0853124,4.0853124,4.0853124,4.0853124,4.0853124,4.0853124,4.0853124,4.0853124,4.0853124,4.0853124,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
169709078,48.899105,49.006805,0.0,1.2887638e-07,0.0,443.57898,0.923936,1.0,nan,12,4.0839005,4.0839005,4.0839005,4.0839005,4.0839005,4.0839005,4.0839005,4.0839005,4.0839005,4.0839005,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
170009078,48.975563,49.010555,0.0,7.1148904e-08,0.0,443.57898,0.923936,1.0,nan,12,4.084213,4.084213,4.084213,4.084213,4.084213,4.084213,4.084213,4.084213,4.084213,4.084213,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
170309082,49.446735,49.045918,0.0,3.9279243e-08,0.0,443.57898,0.923936,1.0,nan,12,4.0871596,4.0871596,4.0871596,4.0871596,4.0871596,4.0871596,4.0871596,4.0871596,4.0871596,4.0871596,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
170609102,49.336826,49.060467,0.0,2.1684928e-08,0.0,443.57898,0.923936,1.0,nan,12,4.088372,4.088372,4.088372,4.088372,4.088372,4.088372,4.088372,4.088372,4.088372,4.088372,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
170909078,48.922997,49.081573,0.0,1.1971621e-08,0.0,443.57898,0.923936,1.0,nan,12,4.0901313,4.0901313,4.0901313,4.0901313,4.0901313,4.0901313,4.0901313,4.0901313,4.0901313,4.0901313,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
171209078,48.954533,49.052788,0.0,6.6091825e-09,0.0,443.57898,0.923936,1.0,nan,12,4.0877323,4.0877323,4.0877323,4.0877323,4.0877323,4.0877323,4.0877323,4.0877323,4.0877323,4.0877323,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
171509204,49.185825,49.051388,0.0,3.6487375e-09,0.0,443.57898,0.923936,1.0,nan,12,4.0876155,4.0876155,4.0876155,4.0876155,4.0876155,4.0876155,4.0876155,4.0876155,4.0876155,4.0876155,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
171809106,49.033863,49.02314,0.0,2.0143613e-09,0.0,443.57898,0.923936,1.0,nan,12,4.085262,4.085262,4.085262,4.085262,4.085262,4.085262,4.085262,4.085262,4.085262,4.085262,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
172109078,48.77008,49.024445,0.0,1.1120702e-09,0.0,443.57898,0.923936,1.0,nan,12,4.0853705,4.0853705,4.0853705,4.0853705,4.0853705,4.0853705,4.0853705,4.0853705,4.0853705,4.0853705,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
172409079,48.941154,49.022034,0.0,6.139417e-10,0.0,443.57898,0.923936,1.0,nan,12,4.0851693,4.0851693,4.0851693,4.0851693,4.0851693,4.0851693,4.0851693,4.0851693,4.0851693,4.0851693,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
172709082,48.894325,49.039463,0.0,3.3893935e-10,0.0,443.57898,0.923936,1.0,nan,12,4.0866218,4.0866218,4.0866218,4.0866218,4.0866218,4.0866218,4.0866218,4.0866218,4.0866218,4.0866218,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
173009116,49.181046,49.044376,0.0,1.8711854e-10,0.0,443.57898,0.923936,1.0,nan,12,4.0870314,4.0870314,4.0870314,4.0870314,4.0870314,4.0870314,4.0870314,4.0870314,4.0870314,4.0870314,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
173309078,48.821686,49.05211,0.0,1.0330269e-10,0.0,443.57898,0.923936,1.0,nan,12,4.0876756,4.0876756,4.0876756,4.0876756,4.0876756,4.0876756,4.0876756,4.0876756,4.0876756,4.0876756,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
173609079,49.151413,49.06569,0.0,5.703041e-11,0.0,443.57898,0.923936,1.0,nan,12,4.0888076,4.0888076,4.0888076,4.0888076,4.0888076,4.0888076,4.0888076,4.0888076,4.0888076,4.0888076,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
173909080,48.730892,49.059265,0.0,3.1484825e-11,0.0,443.57898,0.923936,1.0,nan,12,4.088272,4.088272,4.088272,4.088272,4.088272,4.088272,4.088272,4.088272,4.088272,4.088272,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
174209104,48.850357,49.063923,0.0,1.7381856e-11,0.0,443.57898,0.923936,1.0,nan,12,4.0886602,4.0886602,4.0886602,4.0886602,4.0886602,4.0886602,4.0886602,4.0886602,4.0886602,4.0886602,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
174509078,49.335873,49.049202,0.0,0.0018473647,0.0,443.5793,0.92393595,1.0,nan,12,4.0874333,4.0874333,4.0874333,4.0874333,4.0874333,4.0874333,4.0874333,4.0874333,4.0874333,4.0874333,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
174809080,49.082603,49.03362,0.0,0.0014903137,0.0,443.5794,0.92393595,1.0,nan,12,4.086135,4.086135,4.086135,4.086135,4.086135,4.086135,4.086135,4.086135,4.086135,4.086135,0.0,6000,0,0,0,0,0,0,1,0,1,2,0,0
