timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
83065204,3670050,3670050,0,0,0,0,0,0.03759873,0.0013085799,4.813101e-07,400,400
84090245,3670050,3670050,0,0,0,0,0,0.03663778,0.0012788374,5.363324e-07,400,400
85015266,3670050,3670050,0,0,0,0,0,0.035759997,0.0012259556,4.0117564e-07,400,400
86050208,3670050,3670050,0,0,0,0,0,0.035377342,0.0012386468,3.878564e-07,400,400
87075592,3670050,3670050,0,0,0,0,0,0.033906978,0.0012053893,5.0750066e-07,400,400
88100428,3670050,3670050,0,0,0,0,0,0.035362143,0.001241777,4.826422e-07,400,400
89025222,3670050,3670050,0,0,0,0,0,0.036435883,0.0012412944,3.9450256e-07,400,400
90055203,3670050,3670050,0,0,0,0,0,0.03751778,0.0012729571,8.426122e-07,400,400
91080203,3670050,3670050,0,0,0,0,0,0.037489496,0.0012476587,9.601946e-07,400,400
92105357,3670050,3670050,0,0,0,0,0,0.036023393,0.0012275883,1.5319733e-06,400,400
93020244,3670050,3670050,0,0,0,0,0,0.03098049,0.0011350873,1.716003e-06,400,400
94055201,3670050,3670050,0,0,0,0,0,0.03037618,0.0010934086,1.7569429e-06,400,400
95075290,3670050,3670050,0,0,0,0,0,0.030228477,0.0011013306,1.9934675e-06,400,400
96110234,3670050,3670050,0,0,0,0,0,0.029820524,0.0010884918,1.9418565e-06,400,400
97035332,3670050,3670050,0,0,0,0,0,0.031890962,0.001147763,2.2081663e-06,400,400
98060169,3670050,3670050,0,0,0,0,0,0.033472538,0.0012315135,1.5352094e-06,400,400
99085399,3670050,3670050,0,0,0,0,0,0.03670624,0.0013231699,2.46347e-06,400,400
100015205,3670050,3670050,0,0,0,0,0,0.047398314,0.0014711028,2.2849188e-06,400,400
101040621,3670050,3670050,0,0,0,0,0,0.061123226,0.0016503936,2.266406e-06,400,400
102070237,3670050,3670050,0,0,0,0,0,0.07462806,0.0020579044,3.0260019e-06,400,400
103100219,3670050,3670050,0,0,0,0,0,0.049867835,0.0011602154,1.3928907e-06,400,400
104025204,3670050,3670050,0,0,0,0,0,0.044475444,0.00097468775,5.259038e-07,400,400
105055203,3670050,3670050,0,0,0,0,0,0.043503508,0.0009208654,2.6018188e-07,400,400
106080199,3670050,3670050,0,0,0,0,0,0.025073674,0.00051397545,1.4654181e-07,400,400
107105210,3670050,3670050,0,0,0,0,0,0.008857802,0.00019742797,4.2015024e-08,400,400
108025489,3670050,3670050,0,0,0,0,0,0.0129248835,0.00029624393,5.4418884e-08,400,400
109045275,3670050,3670050,0,0,0,0,0,0.012714809,0.00026671283,5.5595976e-08,400,400
110070205,3670050,3670050,0,0,0,0,0,0.013216639,0.0002888865,9.011505e-08,400,400
111105169,3670050,3670050,0,0,0,0,0,0.013489467,0.00028444023,5.7620476e-08,400,400
112020205,3670050,3670050,0,0,0,0,0,0.013575897,0.0002909297,4.1068777e-08,400,400
113040182,3670050,3670050,0,0,0,0,0,0.014081492,0.00029304577,9.309553e-08,400,400
118070395,3670050,3670050,0,0,0,0,0,0.0054604327,0.00012639523,5.2512746e-08,400,400
119090347,3670050,3670050,0,0,0,0,0,0.013955998,0.0003706143,9.861844e-08,400,400
120020180,3670050,3670050,0,0,0,0,0,0.018905962,0.0005436711,1.4808533e-07,400,400
121050338,3670050,3670050,0,0,0,0,0,0.016200293,0.00040871117,3.039255e-07,400,400
122080220,3670050,3670050,0,0,0,0,0,0.014869875,0.000371302,3.6697577e-07,400,400
123105210,3670050,3670050,0,0,0,0,0,0.012828863,0.0002949772,1.634948e-07,400,400
124030205,3670050,3670050,0,0,0,0,0,0.015851906,0.0003847147,4.5750147e-07,400,400
125045544,3670050,3670050,0,0,0,0,0,0.019624434,0.0006152647,5.582558e-07,400,400
126075201,3670050,3670050,0,0,0,0,0,0.010255874,0.0002697294,1.877071e-07,400,400
127095204,3670050,3670050,0,0,0,0,0,0.005516538,0.00013179555,1.851689e-07,400,400
128015202,3670050,3670050,0,0,0,0,0,0.0068432144,0.00015449907,8.641666e-08,400,400
129050169,3670050,3670050,0,0,0,0,0,0.038882807,0.00088496815,4.907769e-07,400,400
130070436,3670050,3670050,0,0,0,0,0,0.026110273,0.0009984969,7.9803664e-07,400,400
131110206,3670050,3670050,0,0,0,0,0,0.022025075,0.00097313314,1.3971428e-06,400,400
132030526,3670050,3670050,0,0,0,0,0,0.021812988,0.0010096233,1.5364787e-06,400,400
133065228,3670050,3670050,0,0,0,0,0,0.02240493,0.0010180819,1.540656e-06,400,400
134095181,3670050,3670050,0,0,0,0,0,0.02308757,0.001045847,2.0355633e-06,400,400
135020521,3670050,3670050,0,0,0,0,0,0.02392088,0.0010866171,2.2842662e-06,400,400
136050221,3670050,3670050,0,0,0,0,0,0.025046315,0.0011301666,2.7073597e-06,400,400
137085202,3670050,3670050,0,0,0,0,0,0.026179811,0.0011777607,2.5641377e-06,400,400
138010225,3670050,3670050,0,0,0,0,0,0.02867582,0.001202337,2.6162354e-06,400,400
139035162,3670050,3670050,0,0,0,0,0,0.029763779,0.0011705863,2.483278e-06,400,400
140060207,3670050,3670050,0,0,0,0,0,0.031244837,0.001169264,1.802027e-06,400,400
141090370,3670050,3670050,0,0,0,0,0,0.035935454,0.0012776824,1.4236523e-06,400,400
142020220,3670050,3670050,0,0,0,0,0,0.079877526,0.0022264605,8.1873503e-07,400,400
143045222,3670050,3670050,0,0,0,0,0,0.07902003,0.002074932,7.643484e-07,400,400
144070206,3670050,3670050,0,0,0,0,0,0.058296215,0.0013954719,7.389808e-07,400,400
145100226,3670050,3670050,0,0,0,0,0,0.01328854,0.00030763535,1.1508152e-07,400,400
146025272,3670050,3670050,0,0,0,0,0,0.014669941,0.0003242885,7.324258e-08,400,400
147045204,3670050,3670050,0,0,0,0,0,0.014353116,0.00035532872,2.4033503e-07,400,400
148070436,3670050,3670050,0,0,0,0,0,0.014719311,0.00036351144,1.4312921e-07,400,400
149100256,3670050,3670050,0,0,0,0,0,0.014299938,0.00034885993,5.8050155e-08,400,400
150025219,3670050,3670050,0,0,0,0,0,0.012659519,0.00028198387,3.9618254e-08,400,400
151055205,3670050,3670050,0,0,0,0,0,0.013598042,0.0002669283,1.2228593e-07,400,400
152085220,3670050,3670050,0,0,0,0,0,0.017269064,0.000560827,5.962713e-07,400,400
153020205,3670050,3670050,0,0,0,0,0,0.014895138,0.00050334225,2.8167204e-07,400,400
154045164,3670050,3670050,0,0,0,0,0,0.0070854574,0.00019205785,1.3381738e-07,400,400
155065225,3670050,3670050,0,0,0,0,0,0.0048403307,0.000128669,1.5223122e-07,400,400
156100204,3670050,3670050,0,0,0,0,0,0.0071858363,0.00016052151,5.164248e-08,400,400
157030206,3670050,3670050,0,0,0,0,0,0.01271055,0.00036777163,1.8112705e-07,400,400
158050230,3670050,3670050,0,0,0,0,0,0.05184823,0.0011511212,7.653524e-07,400,400
159075220,3670050,3670050,0,0,0,0,0,0.054857917,0.0013943368,2.5268155e-06,400,400
160105230,3670050,3670050,0,0,0,0,0,0.025585068,0.00096535275,1.5359857e-06,400,400
163105190,3670050,3670050,0,0,0,0,0,0.017393777,0.0006978823,5.602831e-07,400,400
164025204,3670050,3670050,0,0,0,0,0,0.016889438,0.00070423086,6.7160073e-07,400,400
165055203,3670050,3670050,0,0,0,0,0,0.017354345,0.000716731,5.0572095e-07,400,400
166095202,3670050,3670050,0,0,0,0,0,0.017990302,0.0006910753,4.1507263e-07,400,400
167110207,3670050,3670050,0,0,0,0,0,0.01778241,0.0006944131,1.019826e-06,400,400
168030220,3670050,3670050,0,0,0,0,0,0.01852045,0.0007772961,9.682465e-07,400,400
169060597,3670050,3670050,0,0,0,0,0,0.018248992,0.00077874184,9.5358496e-07,400,400
170085232,3670050,3670050,0,0,0,0,0,0.019516513,0.00084817765,1.2745816e-06,400,400
171015218,3670050,3670050,0,0,0,0,0,0.020977259,0.0008848586,1.8823437e-06,400,400
172045205,3670050,3670050,0,0,0,0,0,0.022643916,0.0009864739,1.9071289e-06,400,400
173065292,3670050,3670050,0,0,0,0,0,0.027599476,0.0010892302,1.8364368e-06,400,400
174100224,3670050,3670050,0,0,0,0,0,0.028173149,0.0011785319,1.8561836e-06,400,400
175030255,3670050,3670050,0,0,0,0,0,0.026285077,0.0011106723,1.9731872e-06,400,400
176055205,3670050,3670050,0,0,0,0,0,0.026284046,0.0011370515,1.8463465e-06,400,400
177075220,3670050,3670050,0,0,0,0,0,0.045441255,0.0015016656,1.975029e-06,400,400
178105296,3670050,3670050,0,0,0,0,0,0.056012545,0.0015172322,1.6966095e-06,400,400
179030206,3670050,3670050,0,0,0,0,0,0.048830085,0.001173178,9.664107e-07,400,400
180060202,3670050,3670050,0,0,0,0,0,0.01705815,0.0004089821,2.3154664e-07,400,400
181090223,3670050,3670050,0,0,0,0,0,0.013719222,0.00035693636,9.302506e-08,400,400
182020205,3670050,3670050,0,0,0,0,0,0.0141874915,0.00033726497,3.026982e-07,400,400
183040205,3670050,3670050,0,0,0,0,0,0.011701206,0.00026274534,1.3956493e-07,400,400
184055220,3670050,3670050,0,0,0,0,0,0.011605978,0.0002536836,5.7543083e-08,400,400
185085203,3670050,3670050,0,0,0,0,0,0.011989763,0.00025408235,7.5277846e-08,400,400
186015221,3670050,3670050,0,0,0,0,0,0.013273969,0.00029411667,2.0572786e-07,400,400
187045199,3670050,3670050,0,0,0,0,0,0.017263424,0.00055831525,6.095711e-07,400,400
188075166,3670050,3670050,0,0,0,0,0,0.0133119235,0.00034799354,2.3669996e-07,400,400
189095474,3670050,3670050,0,0,0,0,0,0.006730367,0.00015096259,1.2246247e-07,400,400
190025242,3670050,3670050,0,0,0,0,0,0.0035966635,0.00010227419,1.2888157e-07,400,400
191055574,3670050,3670050,0,0,0,0,0,0.0061369026,0.00013868898,5.822235e-08,400,400
192090176,3670050,3670050,0,0,0,0,0,0.015248333,0.00046511032,9.293766e-07,400,400
193020545,3670050,3670050,0,0,0,0,0,0.017636504,0.0005107496,6.229689e-07,400,400
194055203,3670050,3670050,0,0,0,0,0,0.012020248,0.00028827618,2.2962334e-07,400,400
195075220,3670050,3670050,0,0,0,0,0,0.011683961,0.00027019173,2.888796e-07,400,400
196105266,3670050,3670050,0,0,0,0,0,0.013130977,0.00033215721,1.7436997e-07,400,400
197030205,3670050,3670050,0,0,0,0,0,0.012876806,0.0003323268,1.6355195e-07,400,400
198055199,3670050,3670050,0,0,0,0,0,0.013927861,0.00035045983,3.4927248e-07,400,400
199080222,3670050,3670050,0,0,0,0,0,0.018899128,0.0005825843,5.4645756e-07,400,400
200105228,3670050,3670050,0,0,0,0,0,0.010019086,0.0002756232,1.5672747e-07,400,400
201030205,3670050,3670050,0,0,0,0,0,0.0046859356,0.00012015167,1.228657e-07,400,400
202060220,3670050,3670050,0,0,0,0,0,0.0033337758,8.244822e-05,7.624546e-08,400,400
203085227,3670050,3670050,0,0,0,0,0,0.009173132,0.00018430711,7.0615684e-08,400,400
204015206,3670050,3670050,0,0,0,0,0,0.01651961,0.00046858328,3.6531094e-07,400,400
205050202,3670050,3670050,0,0,0,0,0,0.013772825,0.00034380634,4.7681388e-07,400,400
206065203,3670050,3670050,0,0,0,0,0,0.02028907,0.0004384685,4.833606e-07,400,400
207080220,3670050,3670050,0,0,0,0,0,0.041291002,0.0011201116,1.0048716e-06,400,400
208105209,3670050,3670050,0,0,0,0,0,0.020588906,0.0007730066,6.874199e-07,400,400
209030205,3670050,3670050,0,0,0,0,0,0.014998569,0.00058215245,5.6109775e-07,400,400
210060203,3670050,3670050,0,0,0,0,0,0.014075599,0.00056060404,4.6610347e-07,400,400
211085208,3670050,3670050,0,0,0,0,0,0.013983699,0.0005075912,6.9817935e-07,400,400
212110221,3670050,3670050,0,0,0,0,0,0.013953365,0.00052175694,6.54014e-07,400,400
213035277,3670050,3670050,0,0,0,0,0,0.014436542,0.0005474427,7.7745636e-07,400,400
214070222,3670050,3670050,0,0,0,0,0,0.01612729,0.0006393869,1.6215967e-06,400,400
215100673,3670050,3670050,0,0,0,0,0,0.016736427,0.0006857406,1.3047633e-06,400,400
216025220,3670050,3670050,0,0,0,0,0,0.018559132,0.0007837292,1.5008451e-06,400,400
217055256,3670050,3670050,0,0,0,0,0,0.024785489,0.0010478783,2.542236e-06,400,400
218090221,3670050,3670050,0,0,0,0,0,0.036749683,0.0013029622,3.1976813e-06,400,400
219015212,3670050,3670050,0,0,0,0,0,0.045856893,0.0012718537,2.6064872e-06,400,400
220045204,3670050,3670050,0,0,0,0,0,0.033357773,0.00075783115,1.3997283e-06,400,400
221070340,3670050,3670050,0,0,0,0,0,0.020460812,0.00048650496,9.959389e-07,400,400
222095205,3670050,3670050,0,0,0,0,0,0.024644574,0.00046387923,9.336532e-07,400,400
223020226,3670050,3670050,0,0,0,0,0,0.01036433,0.00023452408,3.7088836e-07,400,400
227035203,3670050,3670050,0,0,0,0,0,0.011862128,0.0003759835,1.2273257e-07,400,400
228060202,3670050,3670050,0,0,0,0,0,0.011015305,0.00036009925,1.432397e-07,400,400
229085204,3670050,3670050,0,0,0,0,0,0.009117209,0.00035738645,2.2208422e-07,400,400
230105244,3670050,3670050,0,0,0,0,0,0.01112166,0.00034311626,2.422182e-07,400,400
231030428,3670050,3670050,0,0,0,0,0,0.010678111,0.0002829278,1.07986004e-07,400,400
232060188,3670050,3670050,0,0,0,0,0,0.0066977977,0.00015995793,8.071826e-08,400,400
233075257,3670050,3670050,0,0,0,0,0,0.005089263,0.00012740806,1.0167453e-07,400,400
234095225,3670050,3670050,0,0,0,0,0,0.0077405567,0.0001863576,5.9213978e-08,400,400
235020242,3670050,3670050,0,0,0,0,0,0.01237335,0.00029270715,1.0010271e-07,400,400
236055256,3670050,3670050,0,0,0,0,0,0.016030008,0.00042771467,1.6470207e-07,400,400
237085218,3670050,3670050,0,0,0,0,0,0.015155823,0.0004206635,1.5092688e-07,400,400
238015202,3670050,3670050,0,0,0,0,0,0.0149256075,0.00042467492,2.299355e-07,400,400
239045218,3670050,3670050,0,0,0,0,0,0.014611857,0.00039953174,2.76972e-07,400,400
240075278,3670050,3670050,0,0,0,0,0,0.014352697,0.00053101615,2.9658855e-07,400,400
241100205,3670050,3670050,0,0,0,0,0,0.011016416,0.0003056744,1.1886046e-07,400,400
242025205,3670050,3670050,0,0,0,0,0,0.006964448,0.00018393293,1.3548446e-07,400,400
243050214,3670050,3670050,0,0,0,0,0,0.0046714563,0.00011995432,1.2722218e-07,400,400
244075219,3670050,3670050,0,0,0,0,0,0.0076777237,0.00015631414,7.2115476e-08,400,400
245105210,3670050,3670050,0,0,0,0,0,0.014397206,0.00038531222,1.5761773e-07,400,400
246020204,3670050,3670050,0,0,0,0,0,0.04145893,0.0009715778,6.797068e-07,400,400
247055201,3670050,3670050,0,0,0,0,0,0.02144093,0.0008063622,7.130292e-07,400,400
248080218,3670050,3670050,0,0,0,0,0,0.01747032,0.0006969276,7.7607376e-07,400,400
249105428,3670050,3670050,0,0,0,0,0,0.014808773,0.0005852618,8.0340646e-07,400,400
250040209,3670050,3670050,0,0,0,0,0,0.019034043,0.0008025564,1.621023e-06,400,400
251065479,3670050,3670050,0,0,0,0,0,0.025221309,0.0010608827,1.8767402e-06,400,400
252090220,3670050,3670050,0,0,0,0,0,0.025097905,0.0010979266,2.0522773e-06,400,400
253015222,3670050,3670050,0,0,0,0,0,0.023173537,0.00103411,2.4264366e-06,400,400
254040201,3670050,3670050,0,0,0,0,0,0.021840893,0.00096073723,2.0410644e-06,400,400
255075204,3670050,3670050,0,0,0,0,0,0.020680217,0.0008932007,1.769611e-06,400,400
256095296,3670050,3670050,0,0,0,0,0,0.03209924,0.0011627371,2.4760361e-06,400,400
257020208,3670050,3670050,0,0,0,0,0,0.038257983,0.0009883265,1.9532108e-06,400,400
258045568,3670050,3670050,0,0,0,0,0,0.023451924,0.00053317274,8.696532e-07,400,400
259075167,3670050,3670050,0,0,0,0,0,0.028701164,0.00058732636,7.046792e-07,400,400
260110222,3670050,3670050,0,0,0,0,0,0.00897922,0.00019836068,1.4654555e-07,400,400
261040202,3670050,3670050,0,0,0,0,0,0.011187763,0.00030599706,9.090326e-08,400,400
262065220,3670050,3670050,0,0,0,0,0,0.014907113,0.0004094566,1.18268794e-07,400,400
263085202,3670050,3670050,0,0,0,0,0,0.016220296,0.0004609827,1.8987093e-07,400,400
264110206,3670050,3670050,0,0,0,0,0,0.015298609,0.000439829,2.734798e-07,400,400
265030498,3670050,3670050,0,0,0,0,0,0.018197546,0.0006004947,4.823831e-07,400,400
266065208,3670050,3670050,0,0,0,0,0,0.013334639,0.00047045213,2.8403687e-07,400,400
267095218,3670050,3670050,0,0,0,0,0,0.0075539937,0.00021059316,1.2576308e-07,400,400
268020206,3670050,3670050,0,0,0,0,0,0.004796184,0.00013863217,2.0008652e-07,400,400
269040203,3670050,3670050,0,0,0,0,0,0.0045949654,0.0001275696,1.0193092e-07,400,400
270060249,3670050,3670050,0,0,0,0,0,0.0076958477,0.00025888675,1.3984686e-07,400,400
271105211,3670050,3670050,0,0,0,0,0,0.030774785,0.0006616467,3.0070424e-07,400,400
272035201,3670050,3670050,0,0,0,0,0,0.018926717,0.0004596889,2.1051116e-07,400,400
273060227,3670050,3670050,0,0,0,0,0,0.01451649,0.00033617785,1.1213118e-07,400,400
274085556,3670050,3670050,0,0,0,0,0,0.012301013,0.00026862288,8.179572e-08,400,400
275015207,3670050,3670050,0,0,0,0,0,0.013091749,0.00029567804,2.5930416e-07,400,400
276035220,3670050,3670050,0,0,0,0,0,0.019142238,0.00064140576,4.974589e-07,400,400
277070404,3670050,3670050,0,0,0,0,0,0.012297845,0.00041498558,3.9509553e-07,400,400
278095205,3670050,3670050,0,0,0,0,0,0.005921017,0.0001627793,1.8473357e-07,400,400
279025201,3670050,3670050,0,0,0,0,0,0.004012351,0.000102200815,1.4841018e-07,400,400
280060165,3670050,3670050,0,0,0,0,0,0.0044189002,0.00011601039,4.8502844e-08,400,400
281075419,3670050,3670050,0,0,0,0,0,0.0139279915,0.00036676935,1.7914957e-07,400,400
282105387,3670050,3670050,0,0,0,0,0,0.03995582,0.00088162173,3.7082336e-07,400,400
283035506,3670050,3670050,0,0,0,0,0,0.05408377,0.0013577972,1.5681088e-06,400,400
284075206,3670050,3670050,0,0,0,0,0,0.04771861,0.001416678,1.3692071e-06,400,400
285100219,3670050,3670050,0,0,0,0,0,0.03414699,0.0011890631,1.4825604e-06,400,400
286025549,3670050,3670050,0,0,0,0,0,0.033764035,0.0012274475,1.0313502e-06,400,400
287055222,3670050,3670050,0,0,0,0,0,0.031641867,0.0011426277,1.4920493e-06,400,400
288095201,3670050,3670050,0,0,0,0,0,0.024536652,0.0009815628,1.5494635e-06,400,400
290045202,3670050,3670050,0,0,0,0,0,0.01847245,0.0007899926,1.0820087e-06,400,400
291070206,3670050,3670050,0,0,0,0,0,0.017925551,0.00073326577,1.327935e-06,400,400
292090526,3670050,3670050,0,0,0,0,0,0.01713733,0.00068165635,1.278783e-06,400,400
293020268,3670050,3670050,0,0,0,0,0,0.017354872,0.0006907134,1.3247384e-06,400,400
294050621,3670050,3670050,0,0,0,0,0,0.017781658,0.00070505217,1.5620716e-06,400,400
295085265,3670050,3670050,0,0,0,0,0,0.021919055,0.00088730146,2.1319586e-06,400,400
297050238,3670050,3670050,0,0,0,0,0,0.064202316,0.0017386806,2.166997e-06,400,400
298080221,3670050,3670050,0,0,0,0,0,0.04147426,0.00096396013,1.4466459e-06,400,400
299110213,3670050,3670050,0,0,0,0,0,0.032702673,0.0006510572,1.4989012e-06,400,400
300040240,3670050,3670050,0,0,0,0,0,0.0313192,0.00061782805,9.229293e-07,400,400
301075229,3670050,3670050,0,0,0,0,0,0.030022234,0.0006005313,4.2617557e-07,400,400
302105231,3670050,3670050,0,0,0,0,0,0.029785194,0.00057833036,2.3636846e-07,400,400
303030166,3670050,3670050,0,0,0,0,0,0.030628478,0.00061063946,3.1288982e-07,400,400
304060204,3670050,3670050,0,0,0,0,0,0.041803487,0.0009758505,1.0780939e-06,400,400
305075499,3670050,3670050,0,0,0,0,0,0.045954265,0.0013568017,2.2006104e-06,400,400
306010231,3670050,3670050,0,0,0,0,0,0.05104592,0.0016207906,1.5717116e-06,400,400
307030226,3670050,3670050,0,0,0,0,0,0.04955033,0.0015271574,1.7259466e-06,400,400
308055205,3670050,3670050,0,0,0,0,0,0.05220303,0.0016697738,1.0926416e-06,400,400
309090230,3670050,3670050,0,0,0,0,0,0.05417886,0.0017715528,1.2179873e-06,400,400
310020760,3670050,3670050,0,0,0,0,0,0.05629335,0.0017451975,1.2032035e-06,400,400
311050205,3670050,3670050,0,0,0,0,0,0.05134103,0.0016259747,7.9102733e-07,400,400
312080162,3670050,3670050,0,0,0,0,0,0.05100636,0.0016139356,5.457759e-07,400,400
313095217,3670050,3670050,0,0,0,0,0,0.05131847,0.0016182454,8.459782e-07,400,400
314020545,3670050,3670050,0,0,0,0,0,0.050873272,0.0015920841,7.6332844e-07,400,400
315055211,3670050,3670050,0,0,0,0,0,0.049426295,0.0015533891,1.3661293e-06,400,400
316085237,3670050,3670050,0,0,0,0,0,0.05144616,0.0016172818,1.6188499e-06,400,400
317010271,3670050,3670050,0,0,0,0,0,0.05091528,0.0016149498,2.663004e-06,400,400
318045221,3670050,3670050,0,0,0,0,0,0.035648387,0.0012968417,3.0166661e-06,400,400
319070276,3670050,3670050,0,0,0,0,0,0.036368545,0.0013087438,2.741861e-06,400,400
320110224,3670050,3670050,0,0,0,0,0,0.044995498,0.0014758612,3.2400317e-06,400,400
321035253,3670050,3670050,0,0,0,0,0,0.04651172,0.0015112367,3.0742488e-06,400,400
322070206,3670050,3670050,0,0,0,0,0,0.057179403,0.0016088982,3.5017702e-06,400,400
323105207,3670050,3670050,0,0,0,0,0,0.033984955,0.00087573804,1.2083794e-06,400,400
324035167,3670050,3670050,0,0,0,0,0,0.016931824,0.00050546776,8.4277383e-07,400,400
325070263,3670050,3670050,0,0,0,0,0,0.03200966,0.0006900403,9.89548e-07,400,400
326100164,3670050,3670050,0,0,0,0,0,0.034987323,0.0007342037,7.944754e-07,400,400
327020200,3670050,3670050,0,0,0,0,0,0.034344446,0.000674935,4.0523219e-07,400,400
328045204,3670050,3670050,0,0,0,0,0,0.015117914,0.00033122548,2.0377321e-07,400,400
329070223,3670050,3670050,0,0,0,0,0,0.012966414,0.0003329495,1.5553354e-07,400,400
330105337,3670050,3670050,0,0,0,0,0,0.013029636,0.00033914854,1.6985544e-07,400,400
331035183,3670050,3670050,0,0,0,0,0,0.013593646,0.0003483242,1.4714391e-07,400,400
332070220,3670050,3670050,0,0,0,0,0,0.013435904,0.00032935364,1.18814825e-07,400,400
