timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
384708302,63.31987463116558,10.27563104765029,71.60213,108.26146,-0.0,0.5535771,0.8939842,0.0,2,0,0,0
384903865,63.31985675726236,10.275701409728013,71.86697,108.53011,-0.0,0.5532968,0.89341,0.0,2,0,0,0
385104230,63.319838887098186,10.275771771107514,72.21239,108.8784,-0.0,0.5533625,0.8941608,0.0,2,0,0,0
385309526,63.31982117375371,10.275841864999867,72.61963,109.28822,-0.0,0.55377895,0.8941515,0.0,2,0,0,0
385509934,63.319804486070105,10.27590859253151,73.03886,109.70917,-0.0,0.5538272,0.89385647,0.0,2,0,0,0
385710344,63.31978837635593,10.275973433774583,73.446175,110.1189,-0.0,0.55386245,0.8935605,0.0,2,0,0,0
385910750,63.319772686631765,10.276036436089624,73.81718,110.49288,-0.0,0.5538847,0.89430964,0.0,2,0,0,0
386111158,63.31975735614644,10.276097465003934,74.13916,110.81881,-0.0,0.5538896,0.8940091,0.0,2,0,0,0
386311565,63.319742444623536,10.276156799252728,74.39511,111.08009,-0.0,0.55387866,0.8937156,0.0,2,0,0,0
386502238,63.319728646994385,10.276212154738657,74.562805,111.255974,-0.0,0.5535051,0.8931451,0.0,2,0,0,0
386707494,63.319714154186684,10.276270687895847,74.643555,111.34737,-0.0,0.55381125,0.8941723,0.0,2,0,0,0
386912791,63.31969981386763,10.276328360700822,74.61796,111.33484,-0.0,0.553751,0.8938775,0.0,2,0,0,0
387108310,63.319686221452386,10.27638268489663,74.47243,111.20462,-0.0,0.5536724,0.8935878,0.0,2,0,0,0
387308720,63.319672364077185,10.276438027628584,74.194214,110.94331,-0.0,0.55354005,0.89329386,0.0,2,0,0,0
387509126,63.31965860335643,10.276493351676764,73.762436,110.531494,-0.0,0.55339205,0.8940416,0.0,2,0,0,0
387709534,63.31964489170021,10.276548929034211,73.061485,109.85044,-0.0,0.5532378,0.8937488,0.0,2,0,0,0
387909942,63.31963110676473,10.276605023431797,72.1114,108.91995,-0.0,0.5530755,0.89346415,0.0,2,0,0,0
388105464,63.31961749678415,10.276660576858262,71.04685,107.876205,-0.0,0.5525383,0.8939342,0.0,2,0,0,0
388310758,63.319602941976136,10.276720253170064,69.82985,106.6788,-0.0,0.5526316,0.89393723,0.0,2,0,0,0
388511166,63.31958843478313,10.276780357289944,68.55133,105.419785,-0.0,0.5524303,0.89365876,0.0,2,0,0,0
388711574,63.31957357623587,10.276842837461855,67.2,104.08847,-0.0,0.5522341,0.8933752,0.0,2,0,0,0
388911981,63.319558306018024,10.276907784133567,65.828224,102.736885,-0.0,0.5520503,0.8941244,0.0,2,0,0,0
389107501,63.31954278188264,10.276973453785969,64.532684,101.46155,-0.0,0.55189687,0.8938371,0.0,2,0,0,0
389303022,63.319526118003424,10.277042200135451,63.364006,100.31267,-0.0,0.5514866,0.8932647,0.0,2,0,0,0
389513206,63.31950702679585,10.2771201389436,62.325363,99.29402,-0.0,0.5517293,0.8932598,0.0,2,0,0,0
389713615,63.31948826134888,10.277198802615064,61.552883,98.54144,-0.0,0.5517477,0.8940063,0.0,2,0,0,0
389904246,63.319469808184664,10.277277444532968,61.027157,98.03588,-0.0,0.5515203,0.8934417,0.0,2,0,0,0
390109542,63.31944909259535,10.2773652394505,60.692947,97.71768,-0.0,0.55202127,0.89344615,0.0,2,0,0,0
390309950,63.31942824498684,10.277453212088128,60.63479,97.66861,-0.0,0.55224997,0.8931689,0.0,2,0,0,0
390510359,63.319406761642284,10.277542808832829,60.777218,97.81395,-0.0,0.55252546,0.8939394,0.0,2,0,0,0
390710766,63.31938465311039,10.277633437703356,61.084274,98.11998,-0.0,0.5528095,0.893651,0.0,2,0,0,0
390911174,63.319361817484086,10.27772453023359,61.57638,98.605644,-0.0,0.55312246,0.89333797,0.0,2,0,0,0
391111582,63.31933809851901,10.277815942445049,62.16086,99.17801,-0.0,0.5533672,0.8940316,0.0,2,0,0,0
391311996,63.319313522171264,10.277906830230558,62.84981,99.85083,-0.0,0.5535752,0.8936607,0.0,2,0,0,0
391512398,63.31928790821764,10.277996709461156,63.661377,100.6426,-0.0,0.5537483,0.89327836,0.0,2,0,0,0
394508742,63.31871774537294,10.278908598186364,80.18717,116.8678,-0.0,0.55423176,0.8910866,0.0,2,0,0,0
394709150,63.318671180771474,10.278927629536506,81.40401,118.065125,-0.0,0.55427134,0.89175284,0.0,2,0,0,0
394899822,63.318626648987596,10.278940315049185,82.58362,119.22424,-0.0,0.553878,0.89119256,0.0,2,0,0,0
395109966,63.31857777248148,10.278947856275966,83.92563,120.54615,-0.0,0.5542783,0.89117396,0.0,2,0,0,0
395310374,63.31853136667304,10.278948461998466,85.2122,121.81262,-0.0,0.55425525,0.890917,0.0,2,0,0,0
395510782,63.318485517034155,10.278942732665339,86.49642,123.07695,-0.0,0.5542297,0.89166176,0.0,2,0,0,0
395711190,63.31844038535959,10.27893051309388,87.75349,124.313614,-0.0,0.5541952,0.89143485,0.0,2,0,0,0
395911598,63.318396156838645,10.278911683556036,88.98334,125.52376,-0.0,0.5541549,0.89122194,0.0,2,0,0,0
396107118,63.318354005349306,10.278886618382572,90.14114,126.66167,-0.0,0.5541085,0.89200765,0.0,2,0,0,0
396307545,63.31831193965848,10.278854103942319,91.29561,127.79573,-0.0,0.5540574,0.8918172,0.0,2,0,0,0
396507934,63.31827131668483,10.278814897827916,92.43693,128.91725,-0.0,0.554008,0.8916372,0.0,2,0,0,0
396713230,63.31823139002821,10.27876793336085,93.57776,130.03818,-0.0,0.55396384,0.89146954,0.0,2,0,0,0
396899020,63.31819718137945,10.27872001609607,94.58383,131.02415,-0.0,0.55355555,0.8920266,0.0,2,0,0,0
397109158,63.31816103040253,10.278660749161931,95.71683,132.13666,-0.0,0.55386734,0.89215773,0.0,2,0,0,0
397304680,63.31812982171927,10.278601445462703,96.71811,133.11884,-0.0,0.55346334,0.8917276,0.0,2,0,0,0
397509974,63.31809912589509,10.278535126030453,97.60371,133.98402,-0.0,0.5538168,0.8918735,0.0,2,0,0,0
397710383,63.318071312961976,10.278466587422809,98.34036,134.70078,-0.0,0.5537513,0.89273787,0.0,2,0,0,0
397910790,63.31804622364671,10.278394560746747,99.050865,135.39139,-0.0,0.55366445,0.89259535,0.0,2,0,0,0
398111198,63.31802388783156,10.278319773322414,99.79852,136.11864,-0.0,0.55358356,0.8924515,0.0,2,0,0,0
398311606,63.31800453603603,10.278242627956974,100.602554,136.90288,-0.0,0.5535064,0.8923037,0.0,2,0,0,0
398512014,63.317988136406626,10.278163487676629,101.41501,137.69553,-0.0,0.5534435,0.89317226,0.0,2,0,0,0
398712421,63.31797452123374,10.27808280777206,102.19198,138.4526,-0.0,0.5534366,0.89302486,0.0,2,0,0,0
398903054,63.31796456091002,10.278005164407928,102.957436,139.19786,-0.0,0.5530342,0.8925746,0.0,2,0,0,0
399103462,63.31795726177606,10.277923172286982,103.759514,139.98012,-0.0,0.5530289,0.8934392,0.0,2,0,0,0
399313646,63.31795293599597,10.277837310927234,104.57879,140.7792,-0.0,0.5533781,0.89357513,0.0,2,0,0,0
399509166,63.317952206051025,10.277758695936928,105.36614,141.54677,-0.0,0.5533783,0.89340436,0.0,2,0,0,0
399699828,63.317954248171155,10.277683745230503,106.13919,142.29971,-0.0,0.5529971,0.8939557,0.0,2,0,0,0
399909982,63.31795961964801,10.277603766742965,106.979645,143.12067,-0.0,0.5533518,0.8940709,0.0,2,0,0,0
400110391,63.31796792116901,10.27753075328697,107.76215,143.88177,-0.0,0.5532777,0.89387697,0.0,2,0,0,0
400310799,63.31797919551375,10.277461841699605,108.551,144.65163,-0.0,0.5532494,0.89367473,0.0,2,0,0,0
400511206,63.31799309537612,10.277396843661137,109.31874,145.39977,-0.0,0.5532696,0.8934697,0.0,2,0,0,0
400711615,63.318009298540396,10.277336254485563,110.07627,146.13698,-0.0,0.5532887,0.8943042,0.0,2,0,0,0
400907134,63.31802700521148,10.277281697997564,110.78177,146.82239,-0.0,0.5533081,0.8940883,0.0,2,0,0,0
401112430,63.31804732648664,10.27722949189531,111.4958,147.51631,-0.0,0.55328125,0.89386207,0.0,2,0,0,0
401307950,63.31806818325618,10.277184447219234,112.171394,148.17181,-0.0,0.55325234,0.89468354,0.0,2,0,0,0
401503512,63.31809030689183,10.27714355026534,112.87855,148.85857,-0.0,0.55287933,0.8941446,0.0,2,0,0,0
401708766,63.31811430722905,10.277104431198728,113.65084,149.61136,-0.0,0.55323005,0.8942073,0.0,2,0,0,0
401909174,63.31813824822044,10.277069490531261,114.40837,150.3487,-0.0,0.55319965,0.8939596,0.0,2,0,0,0
402109582,63.31816262281463,10.27703765354744,115.13053,151.05145,-0.0,0.5532045,0.89475626,0.0,2,0,0,0
402309990,63.31818716640172,10.277007963379667,115.80197,151.70259,-0.0,0.55316186,0.89449435,0.0,2,0,0,0
402510398,63.31821151948733,10.276979188715067,116.4285,152.30962,-0.0,0.55314857,0.89422345,0.0,2,0,0,0
402710806,63.318235458820354,10.276950822532424,117.017235,152.87802,-0.0,0.55312014,0.89394224,0.0,2,0,0,0
402911213,63.31825882331165,10.276922389295342,117.49825,153.33887,-0.0,0.553083,0.89470786,0.0,2,0,0,0
403111622,63.31828154888895,10.276893457181071,117.79878,153.6187,-0.0,0.5529959,0.8944037,0.0,2,0,0,0
403307142,63.31830327689563,10.27686464559621,117.91161,153.71164,-0.0,0.55289114,0.8940853,0.0,2,0,0,0
403512438,63.31832565216574,10.276834213753228,117.88267,153.66258,-0.0,0.5527315,0.8937587,0.0,2,0,0,0
403707958,63.318346704122575,10.276805257437589,117.67794,153.43915,-0.0,0.55264187,0.89448404,0.0,2,0,0,0
403913254,63.31836868581567,10.276774875873903,117.28307,153.02438,-0.0,0.55254644,0.89414763,0.0,2,0,0,0
404108773,63.3183894952131,10.276745961917928,116.74398,152.4652,-0.0,0.5524494,0.89381593,0.0,2,0,0,0
404304294,63.31841016882061,10.276717022842645,116.111626,151.81555,-0.0,0.55204976,0.89424294,0.0,2,0,0,0
404509590,63.31843191749449,10.27668631839669,115.37198,151.0627,-0.0,0.55227745,0.8941883,0.0,2,0,0,0
404705110,63.318452590151885,10.276656525379256,114.610245,150.29138,-0.0,0.55190843,0.8935697,0.0,2,0,0,0
404905518,63.318473804069896,10.276624855064755,113.80395,149.47835,-0.0,0.55189466,0.89427733,0.0,2,0,0,0
405110846,63.31849570085822,10.2765915339181,112.94805,148.61816,-0.0,0.552213,0.8942226,0.0,2,0,0,0
405311222,63.31851714417497,10.276558285091204,112.04861,147.71771,-0.0,0.55220956,0.8938891,0.0,2,0,0,0
405511630,63.318538658245664,10.276524175030087,111.15158,146.82152,-0.0,0.55221134,0.89355785,0.0,2,0,0,0
405712039,63.31856030331137,10.276489219937154,110.28491,145.95718,-0.0,0.5522294,0.89322937,0.0,2,0,0,0
405907599,63.31858161593849,10.276454305395973,109.45225,145.12767,-0.0,0.55226886,0.8939417,0.0,2,0,0,0
406103078,63.318603084943305,10.276418676622837,108.61474,144.29602,-0.0,0.55196327,0.89333665,0.0,2,0,0,0
406308374,63.31862573071135,10.27638048390941,107.78287,143.47035,-0.0,0.5523528,0.8932972,0.0,2,0,0,0
406513670,63.31864855494962,10.276341522864529,107.01149,142.70695,-0.0,0.55239785,0.89401406,0.0,2,0,0,0
406709190,63.3186703347954,10.27630367098367,106.31813,142.02132,-0.0,0.55250996,0.89370555,0.0,2,0,0,0
406909598,63.31869265259664,10.276264078070184,105.625084,141.33621,-0.0,0.5526306,0.8933979,0.0,2,0,0,0
407110006,63.31871496416296,10.27622363520313,104.96358,140.68246,-0.0,0.5527501,0.89309824,0.0,2,0,0,0
407310414,63.318737335496,10.276182480522323,104.33309,140.05995,-0.0,0.5528715,0.89383066,0.0,2,0,0,0
407510822,63.31875973979885,10.27614074482257,103.748436,139.48294,-0.0,0.55299443,0.8935427,0.0,2,0,0,0
407711230,63.31878207716559,10.276098659130234,103.26851,139.01038,-0.0,0.5531096,0.89325166,0.0,2,0,0,0
407911639,63.31880430021444,10.276056419333909,102.913086,138.66203,-0.0,0.5532312,0.8929711,0.0,2,0,0,0
408112046,63.31882631878259,10.276014273577331,102.66458,138.42007,-0.0,0.553359,0.8937225,0.0,2,0,0,0
408307566,63.31884759666404,10.275973677719913,102.527855,138.28854,-0.0,0.55348974,0.8934447,0.0,2,0,0,0
408503086,63.31886864137031,10.275933897445746,102.484726,138.24936,-0.0,0.5532563,0.89391965,0.0,2,0,0,0
408708382,63.31889036216739,10.27589289261159,102.53777,138.30577,-0.0,0.55374384,0.8939278,0.0,2,0,0,0
408903944,63.31891048486808,10.27585470006615,102.65192,138.42273,-0.0,0.55349416,0.8933699,0.0,2,0,0,0
409109198,63.31893089966744,10.275815323568855,102.82815,138.6008,-0.0,0.5539628,0.8933779,0.0,2,0,0,0
409309606,63.318949990385846,10.275777525047427,103.01933,138.79393,-0.0,0.55403465,0.893108,0.0,2,0,0,0
409510014,63.31896825086851,10.275740273739599,103.22559,139.00224,-0.0,0.55407023,0.8938697,0.0,2,0,0,0
409710422,63.318985658335926,10.275703594707371,103.42294,139.20386,-0.0,0.5540863,0.8935993,0.0,2,0,0,0
409910830,63.31900237676934,10.275667682032882,103.6025,139.38916,-0.0,0.55409294,0.89332837,0.0,2,0,0,0
410111238,63.31901860306647,10.27563276555726,103.74586,139.53842,-0.0,0.55407536,0.893057,0.0,2,0,0,0
410301870,63.319033601052865,10.275600349426169,103.83341,139.63382,-0.0,0.5536862,0.89353734,0.0,2,0,0,0
410512054,63.31904971311072,10.275565414527522,103.86658,139.67702,-0.0,0.5540317,0.89355046,0.0,2,0,0,0
410707574,63.31906453967505,10.27553364742651,103.812355,139.63556,-0.0,0.5539584,0.8932785,0.0,2,0,0,0
410912870,63.31908004381973,10.275500844946576,103.6494,139.48685,-0.0,0.5538708,0.8940426,0.0,2,0,0,0
411108390,63.3190947937506,10.27546979076118,103.371544,139.22601,-0.0,0.5537653,0.8937712,0.0,2,0,0,0
411299065,63.31910913537343,10.27543942520132,102.9781,138.85172,-0.0,0.55330837,0.89321804,0.0,2,0,0,0
411509206,63.31912498040369,10.275405390121387,102.31265,138.20636,-0.0,0.55350494,0.89323264,0.0,2,0,0,0
411709615,63.319140117334975,10.275372242895529,101.46628,137.3801,-0.0,0.55333865,0.8939969,0.0,2,0,0,0
411905134,63.319155067664845,10.275338915155585,100.52298,136.45648,-0.0,0.55283314,0.8934433,0.0,2,0,0,0
412110430,63.319171050230615,10.275302889225802,99.447296,135.4026,-0.0,0.55291814,0.89345473,0.0,2,0,0,0
412310838,63.319186933693906,10.275266822907131,98.33416,134.30836,-0.0,0.5527103,0.89421517,0.0,2,0,0,0
412511246,63.31920317360488,10.275229551092675,97.17782,133.17152,-0.0,0.5525546,0.8939233,0.0,2,0,0,0
412711654,63.319219817464266,10.275190831891083,95.99201,132.00671,-0.0,0.55238414,0.8936282,0.0,2,0,0,0
412907174,63.31923642601873,10.275151609910276,94.82901,130.86272,-0.0,0.55228543,0.89333844,0.0,2,0,0,0
413097844,63.31925312595993,10.275111948268222,93.72465,129.77846,-0.0,0.5519019,0.89379895,0.0,2,0,0,0
413312879,63.31927249365593,10.275065567589483,92.542534,128.61575,-0.0,0.5521779,0.8937857,0.0,2,0,0,0
413508448,63.319290447033346,10.275021830139318,91.52716,127.620766,-0.0,0.5521851,0.89349335,0.0,2,0,0,0
413699064,63.31930814358398,10.274977799074957,90.58616,126.7,-0.0,0.5519087,0.8939554,0.0,2,0,0,0
413904326,63.319327515515425,10.274929067901445,89.66451,125.79822,-0.0,0.55197656,0.8936629,0.0,2,0,0,0
414109623,63.31934716000729,10.274879423050745,88.83107,124.98507,-0.0,0.55241233,0.8936614,0.0,2,0,0,0
414310030,63.31936648105446,10.274830065387041,88.09007,124.26407,-0.0,0.55254203,0.8944128,0.0,2,0,0,0
414510438,63.31938588137873,10.274779795253064,87.36361,123.55771,-0.0,0.5526876,0.89410794,0.0,2,0,0,0
414710846,63.31940535049628,10.27472878684572,86.6572,122.871,-0.0,0.5528272,0.8938057,0.0,2,0,0,0
414911254,63.31942488384146,10.274677210848262,85.99501,122.228806,-0.0,0.5529538,0.8935059,0.0,2,0,0,0
415111662,63.31944451059046,10.274625128842201,85.36506,121.61896,-0.0,0.553078,0.8942456,0.0,2,0,0,0
415312070,63.31946413722327,10.2745725614495,84.760506,121.033295,-0.0,0.5531893,0.8939362,0.0,2,0,0,0
415502703,63.31948280064357,10.274522088765675,84.21904,120.50891,-0.0,0.552933,0.89439046,0.0,2,0,0,0
415703110,63.31950223235389,10.274468610642892,83.68025,119.987,-0.0,0.55301446,0.8940863,0.0,2,0,0,0
415908406,63.31952210464233,10.27441342591716,83.14264,119.46309,-0.0,0.5534784,0.8940716,0.0,2,0,0,0
416113702,63.3195420401213,10.274358015116036,82.603035,118.93648,-0.0,0.553527,0.8937669,0.0,2,0,0,0
416309222,63.319560924783644,10.274305076003978,82.112526,118.45897,-0.0,0.5535553,0.8945144,0.0,2,0,0,0
416509632,63.31958011620813,10.274250675841587,81.63926,117.99786,-0.0,0.5535359,0.89421314,0.0,2,0,0,0
416710038,63.31959916990589,10.274196285074513,81.18374,117.552246,-0.0,0.5535497,0.8939158,0.0,2,0,0,0
416910447,63.31961816094175,10.274141636522025,80.732506,117.11036,-0.0,0.55355245,0.89361614,0.0,2,0,0,0
417105966,63.31963660530905,10.274088120641172,80.32378,116.710106,-0.0,0.553201,0.89408267,0.0,2,0,0,0
417311262,63.31965579916887,10.274032018137081,79.993835,116.38701,-0.0,0.5535309,0.89407754,0.0,2,0,0,0
417511670,63.3196742915997,10.273977578009651,79.81031,116.208496,-0.0,0.5535308,0.8937872,0.0,2,0,0,0
417712078,63.319692434595304,10.273923668885338,79.77095,116.17236,-0.0,0.5535412,0.893497,0.0,2,0,0,0
417907598,63.31970971101007,10.273871970344013,79.861694,116.26407,-0.0,0.55356485,0.8942478,0.0,2,0,0,0
418108006,63.319726946923865,10.273820378934557,80.06729,116.46779,-0.0,0.55355483,0.8939478,0.0,2,0,0,0
418308414,63.31974368673731,10.273770606100587,80.36428,116.76219,-0.0,0.5536012,0.89365345,0.0,2,0,0,0
418508847,63.319759925787224,10.273722552904037,80.73716,117.13188,-0.0,0.55364704,0.8944029,0.0,2,0,0,0
418709230,63.319775570315244,10.273676351298194,81.155754,117.54582,-0.0,0.553691,0.8941072,0.0,2,0,0,0
418909639,63.3197904857743,10.273631833577682,81.59084,117.97623,-0.0,0.55373,0.893814,0.0,2,0,0,0
419110046,63.319804527668445,10.273588798037107,82.0202,118.39981,-0.0,0.55375636,0.8935166,0.0,2,0,0,0
419310454,63.31981769548479,10.273547168812847,82.41539,118.789154,-0.0,0.5537729,0.8942635,0.0,2,0,0,0
419501129,63.31982956018045,10.273508859033488,82.743454,119.11218,-0.0,0.55342245,0.89368564,0.0,2,0,0,0
419711270,63.319842174402346,10.273467998355606,83.01145,119.37685,-0.0,0.5537579,0.89367735,0.0,2,0,0,0
419911678,63.319853909328074,10.273430192091523,83.169464,119.534515,-0.0,0.5537318,0.89338285,0.0,2,0,0,0
420107201,63.31986500044386,10.273394106265451,83.22446,119.59197,-0.0,0.55368215,0.8941275,0.0,2,0,0,0
420312494,63.319876291285574,10.27335704785956,83.17739,119.55075,-0.0,0.5535353,0.8938294,0.0,2,0,0,0
420508016,63.31988678489857,10.27332231861043,83.00972,119.39105,-0.0,0.5534607,0.8935416,0.0,2,0,0,0
420708422,63.31989753292138,10.273286860132627,82.707016,119.10074,-0.0,0.55336833,0.89429367,0.0,2,0,0,0
420903942,63.319908112694826,10.27325219917745,82.23367,118.64247,-0.0,0.5529333,0.8937188,0.0,2,0,0,0
421109238,63.319919293718556,10.273215442687357,81.4534,117.88165,-0.0,0.5531249,0.89372003,0.0,2,0,0,0
421304759,63.31992988424863,10.273179908697362,80.49251,116.94067,-0.0,0.5526415,0.89315677,0.0,2,0,0,0
421510054,63.319941074588,10.27314151903581,79.337814,115.80559,-0.0,0.5527769,0.89420027,0.0,2,0,0,0
421710463,63.319952256958594,10.273102684075761,78.12329,114.61134,-0.0,0.5525622,0.89391553,0.0,2,0,0,0
421910870,63.31996378773635,10.27306227401934,76.82267,113.33073,-0.0,0.5523555,0.8936297,0.0,2,0,0,0
422111278,63.319975731552994,10.273020444634069,75.457214,111.98537,-0.0,0.5521639,0.89334565,0.0,2,0,0,0
422311686,63.319988110706596,10.272976944037874,74.06616,110.61442,-0.0,0.55199105,0.8940972,0.0,2,0,0,0
422507206,63.32000056106725,10.272932682701699,72.704185,109.272736,-0.0,0.5518518,0.89380944,0.0,2,0,0,0
422702726,63.32001342803107,10.272886597007995,71.35013,107.93828,-0.0,0.55145586,0.8932355,0.0,2,0,0,0
422903134,63.320026837294286,10.272836963331516,70.01374,106.6214,-0.0,0.5514334,0.8939835,0.0,2,0,0,0
423113318,63.32004077526658,10.272782057542925,68.68024,105.30819,-0.0,0.5517373,0.8939762,0.0,2,0,0,0
423313725,63.32005406743452,10.27272747500369,67.49398,104.14194,-0.0,0.55179113,0.8936855,0.0,2,0,0,0
423509246,63.32006688697539,10.272672050241354,66.449356,103.11711,-0.0,0.5519304,0.8934016,0.0,2,0,0,0
423709656,63.32007956672339,10.272612919414538,65.48536,102.17411,-0.0,0.55203265,0.89413875,0.0,2,0,0,0
423910062,63.32009180855619,10.272552153047947,64.64898,101.35422,-0.0,0.55221146,0.89382255,0.0,2,0,0,0
424110470,63.32010397673839,10.272490221793818,63.93533,100.656006,-0.0,0.55236655,0.8945492,0.0,2,0,0,0
424310878,63.320115985160406,10.272427444797572,63.283623,100.01518,-0.0,0.5526329,0.8942377,0.0,2,0,0,0
424511288,63.320127874439436,10.272363696371638,62.652473,99.39433,-0.0,0.5528445,0.89392394,0.0,2,0,0,0
424711694,63.32013968169558,10.272299423486363,62.070293,98.82096,-0.0,0.55302817,0.8936137,0.0,2,0,0,0
424912102,63.32015144747932,10.27223485975029,61.551277,98.308395,-0.0,0.55318844,0.89435333,0.0,2,0,0,0
425112510,63.32016309913012,10.272170161643517,61.060867,97.822556,-0.0,0.55332994,0.8940484,0.0,2,0,0,0
425303142,63.320174035480164,10.272108554105431,60.625683,97.39116,-0.0,0.55308974,0.89346915,0.0,2,0,0,0
425503590,63.32018541920694,10.27204343918901,60.223125,96.99034,-0.0,0.55317754,0.8942191,0.0,2,0,0,0
425708847,63.320196982108776,10.27197646824848,59.823048,96.589836,-0.0,0.553643,0.89421415,0.0,2,0,0,0
425909254,63.32020788664812,10.271910757815617,59.40999,96.17582,-0.0,0.55368686,0.8939182,0.0,2,0,0,0
426109665,63.32021839128212,10.271845082570456,59.014885,95.7788,-0.0,0.55370504,0.8936202,0.0,2,0,0,0
426310070,63.32022877512636,10.271779273037346,58.663925,95.42421,-0.0,0.55369943,0.89437056,0.0,2,0,0,0
426510478,63.320239146384004,10.271713449704263,58.278362,95.03433,-0.0,0.55369574,0.89407814,0.0,2,0,0,0
426701154,63.32024891460456,10.27165120633774,57.928288,94.68013,-0.0,0.55328363,0.8934964,0.0,2,0,0,0
426911294,63.3202593683229,10.271583032287246,57.670414,94.41753,-0.0,0.5535838,0.89348567,0.0,2,0,0,0
427106815,63.32026883520306,10.271520290376097,57.602444,94.34453,-0.0,0.55356425,0.8942394,0.0,2,0,0,0
427312110,63.32027828968235,10.271455255334793,57.714577,94.449844,-0.0,0.5535101,0.89394283,0.0,2,0,0,0
427507632,63.32028681777243,10.27139502393022,57.98232,94.71033,-0.0,0.5535298,0.8936559,0.0,2,0,0,0
427712926,63.3202955767777,10.271333871176356,58.388256,95.1069,-0.0,0.55351657,0.89440656,0.0,2,0,0,0
427903558,63.32030344716008,10.271279462777029,58.819996,95.52835,-0.0,0.5532123,0.8938299,0.0,2,0,0,0
428108853,63.32031167669396,10.271223703013455,59.318867,96.0173,-0.0,0.5536155,0.8938233,0.0,2,0,0,0
428309262,63.320319439206656,10.271171921088005,59.83107,96.51994,-0.0,0.55362016,0.89352494,0.0,2,0,0,0
428504824,63.32032654422739,10.271123630923869,60.322445,97.00207,-0.0,0.5533139,0.89398557,0.0,2,0,0,0
428710078,63.32033342980516,10.2710751100039,60.792477,97.46417,-0.0,0.5537078,0.89395803,0.0,2,0,0,0
428910486,63.320339574183826,10.271029766983585,61.18273,97.84861,-0.0,0.55373544,0.8946915,0.0,2,0,0,0
429110894,63.32034506722851,10.270986048988359,61.499783,98.16259,-0.0,0.5537425,0.89435714,0.0,2,0,0,0
429311302,63.320349984478895,10.270943624720843,61.723614,98.38589,-0.0,0.55373555,0.894025,0.0,2,0,0,0
429511710,63.32035459146444,10.270902264948052,61.82837,98.49329,-0.0,0.55371153,0.89369905,0.0,2,0,0,0
429702342,63.32035890330776,10.270863865608476,61.803,98.47284,-0.0,0.5533232,0.89413404,0.0,2,0,0,0
429902751,63.32036353643409,10.270824055627148,61.618736,98.29643,-0.0,0.55329645,0.8938182,0.0,2,0,0,0
430112934,63.320368467235326,10.27078255703878,61.265076,97.955185,-0.0,0.55349684,0.8937793,0.0,2,0,0,0
430308454,63.32037300649811,10.270744172468591,60.79012,97.49369,-0.0,0.5533799,0.8934676,0.0,2,0,0,0
430503974,63.32037748502374,10.270705493574923,60.16536,96.88527,-0.0,0.5529221,0.89391965,0.0,2,0,0,0
430709270,63.32038222182799,10.270664369503494,59.240253,95.980064,-0.0,0.5530882,0.8938985,0.0,2,0,0,0
430909678,63.32038687725116,10.270623593225247,58.10382,94.86373,-0.0,0.552897,0.89359605,0.0,2,0,0,0
431105203,63.32039150521868,10.270582885548647,56.84367,93.62398,-0.0,0.5523765,0.8940541,0.0,2,0,0,0
431310494,63.32039644200964,10.270538544878054,55.42397,92.224075,-0.0,0.55243975,0.89403296,0.0,2,0,0,0
431510902,63.32040134913009,10.270493250035576,53.982674,90.80269,-0.0,0.5522127,0.8937309,0.0,2,0,0,0
431711310,63.32040637476525,10.270445976555385,52.493114,89.33313,-0.0,0.5520004,0.8934245,0.0,2,0,0,0
431911718,63.32041173874747,10.270396661458191,51.014336,87.874344,-0.0,0.5518126,0.8941631,0.0,2,0,0,0
432112126,63.32041733403225,10.270344946405856,49.605343,86.485855,-0.0,0.55166423,0.8938551,0.0,2,0,0,0
432307646,63.32042310601777,10.270291741703401,48.27861,85.17854,-0.0,0.55157524,0.8935541,0.0,2,0,0,0
432508054,63.320429694809874,10.27023436375296,46.955154,83.87512,-0.0,0.55154556,0.89429206,0.0,2,0,0,0
432708462,63.32043725863047,10.270173118309376,45.720707,82.660324,-0.0,0.55157274,0.8939855,0.0,2,0,0,0
432908870,63.32044596144313,10.270107183216835,44.68855,81.64847,-0.0,0.55166173,0.89368397,0.0,2,0,0,0
433109278,63.32045566218024,10.270036899554617,43.951687,80.931404,-0.0,0.5518283,0.893394,0.0,2,0,0,0
433309688,63.320466667559984,10.269963505978046,43.503662,80.498566,-0.0,0.5520705,0.8941158,0.0,2,0,0,0
433510094,63.32047939655547,10.269888344429939,43.348434,80.35147,-0.0,0.55236506,0.8937718,0.0,2,0,0,0
433710502,63.32049405159572,10.269812531933322,43.45963,80.464005,-0.0,0.5527026,0.8934101,0.0,2,0,0,0
433910956,63.32051058755981,10.269737306565768,43.84521,80.84305,-0.0,0.55305153,0.8930293,0.0,2,0,0,0
434111318,63.32052856369231,10.269663209931629,44.418552,81.401985,-0.0,0.55333537,0.89365214,0.0,2,0,0,0
434311727,63.32054811436601,10.269591418971784,45.143917,82.1084,-0.0,0.55366725,0.89322406,0.0,2,0,0,0
434512134,63.32056966211977,10.269522689137487,46.05267,82.997765,-0.0,0.5539432,0.89278466,0.0,2,0,0,0
