1549.208413,-0.0631316167660145,-0.00148273623993047,0.589296765715467,0.274813550336287,0.0599006426017852,-0.0857677429976755,17.8303442011782,-0.358467600794562,2.17335881099334,-0.438544125970144,0.163163021720899,-9.53311106417425,-0.830617861944974,-1.00685375638418,-1.00853805864712,0.0542138447072811,-0.153147939526604,0.00398382267558021,0.0542138447072811,-0.153147939526604,0.00398382267558021,62.1580425473966,-0.104719185185429,0.0151416840804486,-0.884681801765548,-0.00138351277944521,-0.0344792731706036,-0.00549407811359291
1549.228413,-0.0577851607690426,-0.00058041580185963,0.58734341608006,0.259339874011671,0.0426814613301857,-0.102922002902056,17.8228757347723,-0.320642068757284,2.19393335529687,-0.179118478735017,0.253287979260961,-9.96663815022792,-0.841466717407817,-0.745954881897954,-0.728317065920093,0.0510904859575127,-0.150592272784938,0.00366820452465761,0.053296672472427,-0.152470377504396,0.00389235626670807,63.8842250705486,-0.0843022846549299,0.023520093455665,-0.925493035303659,-0.00148752487214308,-0.0258172742525999,-0.00387613069280955
1549.248413,-0.0527675224889453,1.60854144649659e-05,0.585117903222105,0.242066175209506,0.0299046574503079,-0.115175463394136,17.8205554013359,-0.275732378440382,2.20168431907456,0.0256149846774742,0.311171687842351,-10.2544706468497,-0.883089850718404,-0.506001628844411,-0.473619654086419,0.0470884931003932,-0.149665742715669,0.00362149538216872,0.0510182243515154,-0.15116820315638,0.00376292567021551,69.6565794280386,-0.0780904089737564,0.028901879743614,-0.952443583555783,-0.00158375737826297,-0.0177867407691325,-0.00238997045889868
1549.268413,-0.0481145322043848,0.000403292381596801,0.582709465639551,0.222985952737434,0.0216587514711537,-0.122607871975138,17.8221044522746,-0.226341447488536,2.20108646595959,0.176752519415231,0.334075367323187,-10.39915545683,-0.955487261876742,-0.28699399722355,-0.244445823146102,0.0436216488809582,-0.150339890894849,0.00348888192338181,0.0480271881296346,-0.150557971539294,0.00365195512381521,73.8590373351153,-0.0740487814964498,0.0310265192865365,-0.965798825367733,-0.00178312338127096,-0.0104024574996113,-0.00103772211694052
1549.288413,-0.0438620201940236,0.000677730072089363,0.580207341830346,0.202101839928936,0.018022501829536,-0.125291262163601,17.8262441389941,-0.175072193546423,2.19661455958513,0.274739759237359,0.319774702111868,-10.4030858326113,-1.05865895088282,-0.0889319870353678,-0.0407955730991446,0.0407686961587814,-0.151732156771537,0.00335267471326217,0.0449532560281938,-0.150759463108741,0.00353292135054933,76.5584808169033,-0.0716581108436136,0.0296884967777902,-0.965842445261687,-0.00209053785870641,-0.00367761107565199,0.000179185408408816
1549.308413,-0.040045816736524,0.000935923458496138,0.577700770292439,0.179421297742377,0.0190634458405882,-0.123288043593917,17.8316957128999,-0.124527534258724,2.19274336358435,0.319693294444505,0.266620697576177,-10.2683698733405,-1.19260491773665,0.0881844017201335,0.137331096054456,0.0388756494968685,-0.151104004575945,0.0033064835209587,0.042263462485206,-0.151056790353097,0.00342862413101045,77.7958424030013,-0.0706152426617576,0.0247411342791515,-0.952855949196234,-0.00250874444094003,0.0023758490725386,0.00125993066669581
1549.328413,-0.0367012959919534,0.00126137775105246,0.575267975033381,0.155021280095776,0.0229453803149731,-0.118371817124694,17.8373714574174,-0.0769416995712348,2.19307890501982,0.335993829277163,0.198133369433612,-10.093229194479,-1.32038618232489,0.231716303841475,0.283660277429423,0.0370105135315371,-0.14954016405067,0.00332896264257223,0.0400162645990958,-0.150658162726924,0.0033708912711285,78.7856185637016,-0.0716274450262329,0.0183747732665648,-0.936040196087036,-0.00290271429295698,0.00730991838657055,0.00215349640074681
1549.348413,-0.0338620076459705,0.00168551911072645,0.572943122099114,0.128972778148273,0.0277982976956659,-0.112281309022206,17.842947784051,-0.0330741686337547,2.19775226467175,0.348036705395835,0.139148357067037,-9.97481242982515,-1.40506376453497,0.329024854128017,0.391918064141455,0.0357090455353049,-0.149349843981044,0.00321647046155293,0.0381088457540086,-0.150049663422464,0.00332246885990789,79.2326047693439,-0.0716326140999289,0.012895966858,-0.924443904485482,-0.00317236266874641,0.01068372381662,0.00280933404582985
1549.368413,-0.0315610452657336,0.00222675393615314,0.570749363045264,0.101274501243932,0.0336264516569508,-0.105015672476649,17.8482921363248,0.00668426710132023,2.20602578674959,0.355936190437248,0.0904783414181381,-9.91320211362844,-1.44663766436497,0.380110052577547,0.462104456188092,0.0343685726715685,-0.149522502422934,0.00331849661033996,0.0365121543755721,-0.149742175600432,0.00328575463265433,79.2326047693439,-0.0708509353268233,0.00837947294722476,-0.918091640822987,-0.00331576441156518,0.0124972452861601,0.00322785081364149
1549.388413,-0.0298315024183009,0.00290348862598123,0.568709849427376,0.0719238628462468,0.0404294038638735,-0.0965703494790879,17.853271957763,0.0419428161831158,2.21716181546291,0.35984067271036,0.0529559442310127,-9.90830455588345,-1.44510788181609,0.384971899191434,0.494219453570779,0.0336393762800092,-0.14950871353879,0.00430000645178339,0.0352040245921978,-0.149606378858537,0.00356694133917574,79.2326047693439,-0.0704395079894681,0.00490094381039462,-0.916989482291651,-0.0033223685597533,0.0127507684230848,0.00340956030101038
