-0.110666369517032,0.141010271575249,2.50075537628936,-8.71613001650647,477.745663597095,-0.0669843029657571,-0.475062627179929,-4.66941349062555,5.60902200267526,-0.541781118359238,0.0136636154135811,-1.25480813340818,-24.9613093207726,-0.882986379533224,-0.659149319448309
-0.104336979050633,0.170912763056972,2.55613539719852,-7.90693582143598,468.505282366841,-0.0790935524097834,-0.534780019276679,-4.93810845513153,5.98945104165249,-0.450683843892414,0.0114165756799184,-1.42620059690463,-24.2906258356508,-0.873616035973675,-0.553640092165193
-0.104367359871396,0.168566010245283,2.37039965712188,-7.28171456208236,404.769122884092,-0.0796537993052475,-0.443461562303747,-5.35995260753844,4.94708838446117,-0.455749420242721,0.011325595326032,-1.41025075454981,-20.4759666928412,-0.866816972910783,-0.661365432310978
-0.107727890692863,0.171074107463575,2.55560335688968,-7.19808292593608,450.328258756605,-0.0794865581633199,-0.541449047276187,-5.47816900821787,5.95007063012856,-0.527381167362714,0.013665613167923,-1.43732111285767,-24.9501758803423,-0.879159511330786,-0.555247767184112
-0.124871232786788,0.150621217409353,2.12000301547077,-8.16362582003453,429.763403668781,-0.067116342779809,-0.443563495703431,-5.59305950323993,5.12055017608472,-0.475655496457039,0.0136943210164535,-1.20518065090906,-24.9718880250997,-0.950830069238658,-0.645818463979346
-0.104331394078421,0.171837625070652,2.55025896750412,-7.2071984141971,466.449831808947,-0.0797747934637043,-0.503277974731752,-4.75190002746574,5.90540642187729,-0.44837831002333,0.0129491869100481,-1.43238513435638,-24.9964452267461,-0.874979537568367,-0.541325387728078
-0.104359522023157,0.171882877993868,2.55466944115633,-7.21139373167407,429.643392346936,-0.07953123579139,-0.459756335456239,-4.90671326739597,5.95724273713623,-0.51165951065689,0.0115349085751045,-1.31230349495007,-20.5096372839043,-0.951400951020785,-0.542721792284845
-0.104363689836317,0.171692059636537,2.5550787450491,-7.28316073892829,471.211617878025,-0.0788139315041117,-0.455542617441809,-5.12609466605359,5.4630096723397,-0.449252788822727,0.0113188595175654,-1.43686127244831,-20.4562040701056,-0.881689528701952,-0.542595866859474
-0.108371299645228,0.145466877563757,2.350094090239,-7.9903032871571,461.676949124899,-0.0719717459061909,-0.48298732623772,-5.31066199130098,4.9638091644861,-0.505932135097771,0.0112223912521497,-1.38861873170712,-20.5527178115679,-0.878314337651115,-0.65865917951679
-0.111592184377668,0.150460889463667,2.19583397713015,-8.25716990545226,441.324773745112,-0.0668292407673515,-0.486039169544317,-4.81722250370719,5.31031784807691,-0.537088510409921,0.01356408122902,-1.17780454814216,-22.3038395583487,-0.864701322114795,-0.659470568660869
