timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
178213200,178212650,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178218074,178217536,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178222975,178222424,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178227861,178227316,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178232774,178232200,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178237632,178237088,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178242509,178241976,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178247428,178246864,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178252323,178251753,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178257184,178256640,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178262060,178261528,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178266958,178266416,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178271836,178271304,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178276736,178276192,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178281647,178281080,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178286500,178285968,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178291437,178290899,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178296313,178295745,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178301171,178300632,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178306057,178305522,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178311027,178310408,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178315833,178315296,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178320733,178320184,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178325661,178325071,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178330544,178330004,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178335384,178334848,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178340324,178339737,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178345189,178344625,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178350046,178349512,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178354993,178354400,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178359847,178359288,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178364730,178364190,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178369603,178369066,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178374496,178373952,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178379378,178378840,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178384270,178383730,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178389149,178388616,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178394042,178393504,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178398938,178398392,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178403818,178403281,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178408710,178408168,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178413597,178413057,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178418487,178417945,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178423385,178422833,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178428274,178427721,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178433148,178432608,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178438042,178437496,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178442915,178442384,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178447857,178447318,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178452722,178452160,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178457582,178457048,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178462476,178461937,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178467416,178466824,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178472251,178471711,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178477142,178476600,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178482059,178481488,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178486912,178486376,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178491802,178491263,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178496691,178496152,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178501572,178501039,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178506468,178505929,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178511399,178510832,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178516254,178515707,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178521152,178520592,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178526075,178525480,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178530967,178530368,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178535802,178535256,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178540714,178540146,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178545568,178545032,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178550457,178549920,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178555378,178554819,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178560254,178559696,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178565120,178564584,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178570017,178569472,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178574941,178574360,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178579814,178579249,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178584679,178584136,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178589565,178589024,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178594454,178593913,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178599345,178598800,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178604224,178603690,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178609114,178608576,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178614008,178613464,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178618906,178618352,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178623785,178623240,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178628683,178628128,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178633554,178633018,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178638475,178637905,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178643332,178642793,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178648229,178647688,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178653134,178652568,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178657991,178657455,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178662881,178662343,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178667820,178667232,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178672667,178672120,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178677547,178677008,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178682461,178681896,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178687351,178686784,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178692224,178691693,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178697099,178696560,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178702007,178701448,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178706890,178706336,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178711789,178711224,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178716654,178716112,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178721532,178721000,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178726482,178725888,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178731308,178730776,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178736201,178735664,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178741090,178740552,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178745975,178745440,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178750886,178750330,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178755754,178755216,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178760642,178760104,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178765524,178764992,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178770421,178769881,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178775358,178774818,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178780223,178779657,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178785077,178784544,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178789986,178789433,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178794909,178794320,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178799745,178799208,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178804639,178804097,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178809533,178808984,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178814418,178813873,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178819304,178818765,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178824224,178823649,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178829075,178828536,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178833975,178833424,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178838879,178838312,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178843746,178843200,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178848627,178848088,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178853540,178852979,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178858406,178857866,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178863289,178862755,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178868210,178867640,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178873109,178872572,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178877958,178877416,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178882914,178882318,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178887770,178887192,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178892611,178892080,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178897552,178896968,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178902412,178901857,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178907305,178906744,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178912170,178911633,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178917055,178916520,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178921947,178921408,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178926851,178926295,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178931728,178931188,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178936622,178936073,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178941495,178940960,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178946379,178945848,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178951284,178950739,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178956162,178955624,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178961047,178960513,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178965944,178965400,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178970823,178970288,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178975726,178975177,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178980604,178980064,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178985491,178984952,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178990374,178989840,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
178995326,178994728,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179000149,178999616,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179005047,179004504,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179009958,179009392,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179014866,179014281,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179019710,179019168,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179024626,179024057,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179029491,179028945,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179034367,179033832,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179039296,179038721,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179044155,179043621,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179049034,179048496,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179054001,179053429,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179058813,179058272,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179063728,179063160,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179068644,179068049,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179073477,179072938,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179078362,179077824,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179083289,179082713,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179088131,179087600,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179093041,179092488,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179097922,179097376,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179102844,179102269,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179107708,179107152,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179112580,179112040,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179117464,179116928,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179122396,179121816,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179127265,179126703,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179132127,179131592,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179137021,179136480,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179141902,179141368,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179146796,179146256,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179151685,179151144,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179156576,179156033,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179161449,179160920,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179166348,179165808,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179171235,179170696,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179176136,179175585,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179181039,179180472,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179185912,179185360,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179190787,179190248,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179195725,179195135,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179200563,179200024,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179205444,179204912,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179210386,179209817,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179215287,179214689,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179220112,179219576,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179225074,179224508,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
179229937,179229352,-0.08,0.02,-0.025841393,0.4949495,0.0,0.0,0.0,0.0
