-0,0,-0,-0,-0.0173713689234316,-0.0394731216547358,-0.0333743551629084,6393.713832241
-0,0,-0,-0,-0.0175818335753489,-0.0393930916490734,-0.0332560623353997,6393.713832241
-0,0,-0,-0,-0.017957191412383,-0.0389731478938384,-0.0333158899086216,6395.575161235
-0,0,-0,-0,-0.0185089234162712,-0.0384817047778741,-0.0332419781540896,6395.575161235
-0,0,-0,-0,-0.0193881100548345,-0.0377742417036637,-0.0330784205243261,6397.2534164038
-0,0,-0,-0,-0.0199920518654377,-0.0374235643989572,-0.0329579867219663,6397.2534164038
-0,0,-0,-0,-0.0209025918661775,-0.0372167542741581,-0.0330628252555284,6398.901316144
-0,0,-0,-0,-0.0218407926577472,-0.0374129436450959,-0.0330593338673198,6398.901316144
-0,0,-0,-0,-0.0227825358656442,-0.0377007428143647,-0.0331120259526194,6400.266133864
-0,0,-0,-0,-0.0237993608600775,-0.0381558427228207,-0.0331272372401555,6401.20753063059
-0,0,-0,-0,-0.0250867127828087,-0.0381021549722363,-0.0332041945163949,6401.3882258119
-0,0,-0,-0,-0.026171489029202,-0.0379602615042124,-0.0333297743618504,6401.3882258119
-0,0,-0,-0,-0.0274737658824637,-0.0374388391786662,-0.0334571124490479,6403.91035481929
-0,0,-0,-0,-0.0287923699724906,-0.0367604661224209,-0.0335239072455273,6403.9563186028
-0,0,-0,-0,-0.0299315902636224,-0.0365161656083645,-0.0335224538496704,6404.764149505
-0,0,-0,-0,-0.0313781883076799,-0.0365494895418067,-0.0337610060177522,6404.764149505
-0,0,-0,-0,-0.0327133940492962,-0.0366898162279181,-0.0338015866675503,6404.990050369
-0,0,-0,-0,-0.0340482892063203,-0.0372375157656459,-0.0338952227456003,6404.990050369
-0,0,-0,-0,-0.0354532534850249,-0.0374624279805724,-0.0340157945310438,6404.880629638
-0,0,-0,-0,-0.0366596953659538,-0.0375586294961126,-0.0341471831073188,6404.880629638
-0,0,-0,-0,-0.0381887206891894,-0.0373031596033118,-0.034307675642317,6404.412355972
-0,0,-0,-0,-0.0393261730080588,-0.0370066407791545,-0.0344095531605094,6404.412355972
-0,0,-0,-0,-0.0403004400738109,-0.0368066806614824,-0.034629326142615,6403.2255528391
-0,0,-0,-0,-0.0413399078654035,-0.0368447802437268,-0.0347669922892418,6403.2255528391
-0,0,-0,-0,-0.042635969667595,-0.0368476418139044,-0.0349167176011954,6402.2304124705
-0,0,-0,-0,-0.0435739297792221,-0.0371699680216045,-0.035064723312633,6402.2304124705
-0,0,-0,-0,-0.0442001782094348,-0.0372760756798231,-0.0351880067852672,6400.643811871
-0,0,-0,-0,-0.0450696555218989,-0.0374904935916097,-0.0354026128264953,6400.643811871
-0,0,-0,-0,-0.0459820480778343,-0.037349011602049,-0.0356107487198503,6398.893080175
-0,0,0,-0,-0.0469836140088206,-0.037085514728157,-0.0358351910995791,6397.4877492509
-0,0,0,-0,-0.0479014981252849,-0.0373006087918915,-0.0359500062279784,6397.047046552
-0,0,0,-0,-0.0483316396248537,-0.0371533714213558,-0.0361412613733903,6395.12833298066
-0,0,0,-0,-0.0493069084712952,-0.037245107312487,-0.0363922559337028,6394.7827433605
-0,0,0,-0,-0.049658990241099,-0.0374007989524195,-0.0365417154778793,6394.7827433605
-0,0,0,-0,-0.0497911707769921,-0.0376044094470601,-0.0366051744603119,6392.31768599886
-0,0,0,-0,-0.0499369275209402,-0.0378012049971549,-0.0367851057772307,6392.278420501
-0,0,0,-0,-0.049861428881472,-0.038121546270787,-0.0370032029179077,6389.387595382
-0,0,0,-0,-0.0497638720999133,-0.0381538543684417,-0.0372286727148429,6389.387595382
-0,0,0,-0,-0.0497005947082937,-0.0379303017959474,-0.03744998554132,6385.934371237
-0,0,0,-0,-0.0492215896286943,-0.442732452818938,-0.0375684172694259,6385.934371237
0,0,0,-0,-0.0488696336962346,-0.442732452818938,-0.0377812969844207,6381.938749705
0,0,0,-0,-0.0485179439712049,-0.442732452818938,-0.0379647574813756,6381.938749705
0,-0,0,-0,-0.0478597164248434,-0.442732452818938,-0.038132669985347,6380.4533338675
0,-0,0,-0,-0.0471135990122862,-0.442732452818938,-0.0383118124447791,6380.4533338675
0,-0,0,-0,-0.046393066068725,-0.442732452818938,-0.0384443362830627,6378.5542370728
0,-0,0,-0,-0.0453257785369316,-0.442732452818938,-0.0385597650106271,6378.5542370728
0,-0,0,-0,-0.04405788987311,-0.442732452818938,-0.0386992635523117,6376.432416145
0,-0,0,-0,-0.0430758472097348,-0.442732452818938,-0.038762555413382,6376.432416145
0,-0,0,-0,-0.0419041515659614,-0.442732452818938,-0.0389211921853438,6374.3668351198
0,-0,0,-0,-0.0413297704520771,-0.442732452818938,-0.0390482487624461,6374.3668351198
0,-0,0,-0,-0.0401003213023265,-0.442732452818938,-0.0392004570083861,6372.839180527
0,-0,0,-0,-0.0390222951681455,-0.442732452818938,-0.039338074175137,6372.839180527
