Row,Model_1,Model_2
e0,45.8577384615014,46.838054648987
e1,9.40765297469518,17.7598349383149
e2,-28.8672475985217,-12.7929599999417
e4,55.3549534401803,57.1732001616653
q,36.6206953446789,34.1015333711973
u,-30.7022364146023,-40.9073498662833
w,-26.5181221751315,-21.315727375186
