Row,Model_1,Model_2,Model_3,Model_4,Model_5,Model_6,Model_7,Model_8,Model_9,Model_10,Model_11,Model_12,Model_13,Model_14,Model_15,Model_16,Model_17,Model_18,Model_19,Model_20,Model_21,Model_22,Model_23,Model_24,Model_25,Model_26,Model_27,Model_28,Model_29,Model_30,Model_31,Model_32
e0,68.1732377511435,67.5783114923548,67.0342298050037,67.7549683219114,68.5997310087578,65.1911150965892,61.9655980797334,68.7096473224145,66.2836609970136,67.7971087592935,68.5982010667584,67.451526754866,63.6050242656278,67.1726620190596,66.8434452468722,66.2620884631847,68.0426808221887,67.6811483719204,67.6029790325982,65.3676652335651,68.5729012013918,68.3147712138654,67.7408693309351,65.3842741807227,68.7233270635645,67.1009704463865,66.7451236165419,67.5038565615606,67.9301887605606,68.7918181163746,64.0140291024387,63.5984328189684
e1,43.0036072313952,41.2934059361389,39.7868137917635,43.776326630803,43.4792431911209,30.3913983998909,22.1412940902671,44.2807593164588,38.4696465590089,42.6115471415549,45.9505285663333,40.1517179301396,24.7752024317748,41.1750469723367,35.7431012635556,34.9811640827837,43.2534749917126,41.3693638628989,40.2515271157448,32.1232241329126,41.7396328501652,42.5122458270871,42.3165890617483,31.0742991888883,44.9003415403017,43.8710822984428,35.8621931782471,44.1809027055708,43.0119880912597,45.8085174672405,26.8247246245785,25.5940625584629
e2,32.6625935647165,29.5127341309106,25.5231057042154,32.8039385139461,30.6628618558186,20.0189166389901,11.7198191762999,34.6562593510209,26.849890881054,31.6540036275652,34.5467581130784,30.0404387151906,11.4351093225978,30.1644240690054,23.9049064348169,26.5304900250934,33.3793138308197,33.5202000629268,30.8324145664115,22.7590421516637,27.5613782405211,30.1688013153862,34.248894066614,22.1887209779896,32.0648085263124,32.5309114693784,25.1262595333136,31.8821520963613,30.5438856515674,31.3448380414473,17.6591451028441,14.0348696779582
e4,69.9945815236728,69.7110212521903,68.892763636625,68.9060562178782,70.2039249848142,68.60972311679,66.7912606736753,70.3439287056877,68.1990459535477,69.4855565992112,70.1962543357329,69.491761096427,67.1847040917357,68.9751765637551,69.2644226848969,69.0996461674539,69.7863763073888,69.7525437099784,70.0070749849471,68.8857443837861,70.4364611668672,69.9353597975694,69.3108303555463,69.0271521082584,70.5812250232861,68.6222374741539,68.875951687604,69.460008272082,69.6282522667205,70.4164160902445,67.9391429364414,67.4364442285318
q,37.4356469107812,33.557559821802,36.8218783379218,37.7640072281786,37.7225062180258,35.2902159112108,31.2087772706521,38.7810710652981,34.8333613966871,38.0336079683765,37.7839306619516,37.3106950590193,31.5023240479276,34.7366412139628,36.8668546898578,36.5755969143438,37.5046000110481,37.9210830665272,36.9814403491638,34.9622380065882,37.4670075562976,36.1828728563082,37.8168034801799,34.4523507619448,37.3086210894988,32.1350312123704,37.0785003297132,38.3318076402228,37.5389666973148,35.6689722341713,33.8330034020014,30.9842108795193
u,-48.5083535408558,-54.9598411367106,-51.9123333110981,-43.5023106900636,-43.390602977693,-64.0355318425231,-77.0971887362416,-51.8513692613756,-55.9405973422389,-40.5674898174415,-43.1208131721338,-52.8167921073857,-64.091914784922,-52.5444190636357,-52.8799624766234,-63.4139386165812,-49.8803946791419,-58.9287679258794,-53.6622083695955,-64.0868624163186,-46.9897681501095,-46.5675740363384,-50.3623070437981,-76.380573218423,-43.6893031083361,-55.0801446069919,-53.4119204428778,-44.6047562352558,-43.5365379414278,-44.7892821938862,-78.5408064507591,-67.9523909066607
w,6.26666209131428,4.34226197915147,-0.343856702069952,12.7425200292562,-0.0504266231532524,-8.15301516760599,-0.801672840621097,-4.16899138834629,13.2597003129911,9.60996212694466,4.95446876895525,0.686840596957138,9.07784673387543,7.12555993146122,-3.06733036914181,-2.64920889283199,10.7298468529006,6.66065863783534,-11.9126864134383,-3.11846674719719,-15.8190216703376,9.82481603381099,-1.63126876722643,-11.8391860644202,-6.092127158987,7.41518277494437,6.21861501363685,6.45010527384629,-2.46167915792114,-12.5086365924137,2.1875094256462,11.7412316064882
